id,entity_type,relationship_type,relationship_self
6mG0U5MquIvbstsWVVO9si,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '00s0kmQkg0gddicQ8Vvkog', 'meta': {}}"
6mG0U5MquIvbstsWVVO9si,Person,NameVariant,"{'type': 'Mention', 'id': '8JRCV7CXDmGaaCITaG4cfU', 'meta': {'mentionSupport': 1}}"
6mG0U5MquIvbstsWVVO9si,Person,NameVariant,"{'type': 'Mention', 'id': 'Zm3PF6EgahkemKVflh5LnM', 'meta': {'mentionSupport': 1}}"
6mG0U5MquIvbstsWVVO9si,Person,NameVariant,"{'type': 'Mention', 'id': 'bjDGjgqPQcxeyhliiNwcXD', 'meta': {'mentionSupport': 301}}"
6p4epc6i2R1bG9RVgdUdOi,Person,NameVariant,"{'type': 'Mention', 'id': 'c49FymkTy6teRKpb9RbBPi', 'meta': {'mentionSupport': 1}}"
6p4epc6i2R1bG9RVgdUdOi,Person,NameVariant,"{'type': 'Mention', 'id': 'cZQ4rx1VNOxdt730jdUOQL', 'meta': {'mentionSupport': 15}}"
6p4epc6i2R1bG9RVgdUdOi,Person,NameVariant,"{'type': 'Mention', 'id': 'fvw54VL4MQDfgrYVT4NHbb', 'meta': {'mentionSupport': 1}}"
6qLpk18JotOcaOnoi92dHg,Person,NameVariant,"{'type': 'Mention', 'id': 'eLB7gw1ggwObBf9lHzfVSx', 'meta': {'mentionSupport': 549}}"
6qvuyhjG9AKedY43Y0BfCm,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '47eEwSaASmDdlmwoQINace', 'meta': {}}"
6qvuyhjG9AKedY43Y0BfCm,Person,NameVariant,"{'type': 'Mention', 'id': '9eD6WJYInCcaxHqyyE0xyU', 'meta': {'mentionSupport': 43}}"
6rIeL1oPMJ7f1nQnIshkYt,Person,NameVariant,"{'type': 'Mention', 'id': '1gVajnXVAylfkBkDzlgoS2', 'meta': {'mentionSupport': 2}}"
6rIeL1oPMJ7f1nQnIshkYt,Person,NameVariant,"{'type': 'Mention', 'id': '4E0I9uf6cIYe4vxvBb3Xso', 'meta': {'mentionSupport': 30}}"
6rIeL1oPMJ7f1nQnIshkYt,Person,NameVariant,"{'type': 'Mention', 'id': 'awfFek90ypfbYGTBFlu4TU', 'meta': {'mentionSupport': 1}}"
6tdDY7KvJyJds2pGKcpTpz,Person,NameVariant,"{'type': 'Mention', 'id': '2Myd05j8qpXbbeGuDLaRGY', 'meta': {'mentionSupport': 1}}"
6tdDY7KvJyJds2pGKcpTpz,Person,NameVariant,"{'type': 'Mention', 'id': 'XwLUrbdaM88dTy77znhrU7', 'meta': {'mentionSupport': 18}}"
6tdDY7KvJyJds2pGKcpTpz,Person,NameVariant,"{'type': 'Mention', 'id': 'chH2fUcAey0bSOuUwa049Z', 'meta': {'mentionSupport': 1}}"
6twVkrhl8RYevo5jP3QMzU,Person,NameVariant,"{'type': 'Mention', 'id': '3oLASRGOYKUeoAnld6qD23', 'meta': {'mentionSupport': 1}}"
6twVkrhl8RYevo5jP3QMzU,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '7e54Now9bRTbVJtLDfvDE7', 'meta': {}}"
6twVkrhl8RYevo5jP3QMzU,Person,NameVariant,"{'type': 'Mention', 'id': '9fcHA8GnbC7d6oBC6xZTn4', 'meta': {'mentionSupport': 1}}"
6twVkrhl8RYevo5jP3QMzU,Person,NameVariant,"{'type': 'Mention', 'id': 'WSHiSWfgPPzfJp7nFHC5sa', 'meta': {'mentionSupport': 2}}"
6twVkrhl8RYevo5jP3QMzU,Person,NameVariant,"{'type': 'Mention', 'id': 'XVM2yBCs9UUbwnkmfVEflb', 'meta': {'mentionSupport': 3}}"
6twVkrhl8RYevo5jP3QMzU,Person,NameVariant,"{'type': 'Mention', 'id': 'Z0UzquobufTapjrBwcdgZK', 'meta': {'mentionSupport': 1}}"
6twVkrhl8RYevo5jP3QMzU,Person,NameVariant,"{'type': 'Mention', 'id': 'f4vcgHIpfnLfigts5sq7hr', 'meta': {'mentionSupport': 1}}"
6twVkrhl8RYevo5jP3QMzU,Person,NameVariant,"{'type': 'Mention', 'id': 'fgs1rK98TX3dfqHowcW0e2', 'meta': {'mentionSupport': 349}}"
6twVkrhl8RYevo5jP3QMzU,Person,NameVariant,"{'type': 'Mention', 'id': 'fyNZiUjgkpKcIvtB8WUxzS', 'meta': {'mentionSupport': 1}}"
6vJjJOFqKyucl0gBeypa75,Person,NameVariant,"{'type': 'Mention', 'id': '9WYG26QfFbDbVHIYAL6EU1', 'meta': {'mentionSupport': 4}}"
6vJjJOFqKyucl0gBeypa75,Person,NameVariant,"{'type': 'Mention', 'id': 'WRpVsP4lDSoepcYbOCOK0g', 'meta': {'mentionSupport': 2}}"
6xSYJNVHO1Kb3eMoCkvvXX,Person,NameVariant,"{'type': 'Mention', 'id': '54SFizpYPMadgc6Av6wXfm', 'meta': {'mentionSupport': 6}}"
6xSYJNVHO1Kb3eMoCkvvXX,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '8dsmxwt1j7tdMaZfqJnPgV', 'meta': {}}"
71ZV5andiDsb15xxjmYRUZ,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '5LX8eENZE5teO5ht4mBscy', 'meta': {}}"
74GxqCbQ5A1fbK2fYavGt4,Person,NameVariant,"{'type': 'Mention', 'id': '2P4XMP2ueW7dq2X6oxIv1I', 'meta': {'mentionSupport': 1}}"
74GxqCbQ5A1fbK2fYavGt4,Person,NameVariant,"{'type': 'Mention', 'id': '5TnK1XnBWa1fjZsCw1TyjJ', 'meta': {'mentionSupport': 376}}"
74GxqCbQ5A1fbK2fYavGt4,Person,NameVariant,"{'type': 'Mention', 'id': '69vjmJFFZPWdaNtVEoBG99', 'meta': {'mentionSupport': 2}}"
74GxqCbQ5A1fbK2fYavGt4,Person,NameVariant,"{'type': 'Mention', 'id': 'Ap77Er6X5srdxzzEUEO7YV', 'meta': {'mentionSupport': 1}}"
74GxqCbQ5A1fbK2fYavGt4,Person,NameVariant,"{'type': 'Mention', 'id': 'coaQMWLs7YlcsxQcYKrJnG', 'meta': {'mentionSupport': 2}}"
756j0qWAFoDau1f467gZfK,Person,NameVariant,"{'type': 'Mention', 'id': '5UqkCyJIWS1f2LMWRAm9QD', 'meta': {'mentionSupport': 1}}"
756j0qWAFoDau1f467gZfK,Person,NameVariant,"{'type': 'Mention', 'id': 'WO7mm94WGV1dvWPF9Nzpap', 'meta': {'mentionSupport': 1}}"
756j0qWAFoDau1f467gZfK,Person,NameVariant,"{'type': 'Mention', 'id': 'XinWvxZiQFueyIS7XbiEmc', 'meta': {'mentionSupport': 22}}"
756j0qWAFoDau1f467gZfK,Person,NameVariant,"{'type': 'Mention', 'id': 'eo9mDRkJJvCfrWLe4jA4ue', 'meta': {'mentionSupport': 1}}"
786wHMMlrkvc6vCEPMM9xQ,Person,NameVariant,"{'type': 'Mention', 'id': '17VHjo4uHQ6fBQTwGavBJR', 'meta': {'mentionSupport': 11}}"
786wHMMlrkvc6vCEPMM9xQ,Person,NameVariant,"{'type': 'Mention', 'id': '9EASRLXNltddl2ymNkHZAC', 'meta': {'mentionSupport': 1}}"
78MKXPbCBZUcQSIv9KWvqs,Person,NameVariant,"{'type': 'Mention', 'id': '9gatp7cBGuwd6NkdydE30f', 'meta': {'mentionSupport': 99}}"
78MKXPbCBZUcQSIv9KWvqs,Person,NameVariant,"{'type': 'Mention', 'id': 'bvIeFS3RvfebaIIUCbQFTu', 'meta': {'mentionSupport': 1}}"
78MKXPbCBZUcQSIv9KWvqs,Person,NameVariant,"{'type': 'Mention', 'id': 'ezKQnvQwY8ZeO7d2o4i7zS', 'meta': {'mentionSupport': 1}}"
78MKXPbCBZUcQSIv9KWvqs,Person,NameVariant,"{'type': 'TwitterHandle', 'id': 'fkTNfZ3z067bjpEKv3E73S', 'meta': {}}"
78UWfoGqv72cHwRTpGCh97,Person,NameVariant,"{'type': 'Mention', 'id': '17ETUVRFnDle7Bq1KlhTdQ', 'meta': {'mentionSupport': 16}}"
78UWfoGqv72cHwRTpGCh97,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '2ZeJZWvyg2Bce1JVt7VBGT', 'meta': {}}"
7D47rks4wAufnVOAJChE51,Person,NameVariant,"{'type': 'Mention', 'id': '1a1oOiDItmddBNIvAMa0RV', 'meta': {'mentionSupport': 1}}"
7D47rks4wAufnVOAJChE51,Person,NameVariant,"{'type': 'Mention', 'id': '27USzJ6PehDfql7wVfGiSj', 'meta': {'mentionSupport': 22}}"
7Df5ohtzZ7FcybM9UxGDEG,Person,NameVariant,"{'type': 'Mention', 'id': '38WVmWk9lsycxYsHpO7eD4', 'meta': {'mentionSupport': 2}}"
7Df5ohtzZ7FcybM9UxGDEG,Person,NameVariant,"{'type': 'Mention', 'id': '3Nmj738nYJcdQmEy7GKL2j', 'meta': {'mentionSupport': 1}}"
7Df5ohtzZ7FcybM9UxGDEG,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '79hCXgKt1w1deuoH5rj6y2', 'meta': {}}"
7Df5ohtzZ7FcybM9UxGDEG,Person,NameVariant,"{'type': 'Mention', 'id': 'VORjV4DmHjydXHQTy8w2g0', 'meta': {'mentionSupport': 1}}"
7Df5ohtzZ7FcybM9UxGDEG,Person,NameVariant,"{'type': 'Mention', 'id': 'etlHAfkF3qNdqqjQjkKIjg', 'meta': {'mentionSupport': 23}}"
7EYaEkyj3itbYveX5KYkML,Person,NameVariant,"{'type': 'Mention', 'id': '9vWWx4TLourcXvxdWU55dV', 'meta': {'mentionSupport': 5}}"
7FHueM09Iqncx47TLk279Q,Person,NameVariant,"{'type': 'Mention', 'id': 'W8SL4xqHPRqdSLqANC0dcx', 'meta': {'mentionSupport': 5}}"
7H2lVxzOnNhfcHnbjf5pyI,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '2C7D5qfxDT4bmk1KfGOac4', 'meta': {}}"
7H2lVxzOnNhfcHnbjf5pyI,Person,NameVariant,"{'type': 'Mention', 'id': '30zs0vh14VSajXGkebswyT', 'meta': {'mentionSupport': 5}}"
7IKTPhljCRZfDsl2ujv1D8,Person,NameVariant,"{'type': 'TwitterHandle', 'id': 'A9kpNEZ0MQxbJQED04Ui0X', 'meta': {}}"
7IKTPhljCRZfDsl2ujv1D8,Person,NameVariant,"{'type': 'Mention', 'id': 'b58DjM3dsbDcxG69mXhVMf', 'meta': {'mentionSupport': 36}}"
7IKTPhljCRZfDsl2ujv1D8,Person,NameVariant,"{'type': 'Mention', 'id': 'dcGJcOGs6Igb7Z2fqHGbEO', 'meta': {'mentionSupport': 1}}"
7KfjwLau3M1avDMfC6GRb1,Person,NameVariant,"{'type': 'Mention', 'id': 'XpamWds5Tl6cFPF7wPvVKJ', 'meta': {'mentionSupport': 1}}"
7KfjwLau3M1avDMfC6GRb1,Person,NameVariant,"{'type': 'Mention', 'id': 'fzClsOFB7XLcueNZ7B0L8V', 'meta': {'mentionSupport': 26}}"
7P183SnK5LMdDJc99eacN2,Person,NameVariant,"{'type': 'Mention', 'id': '1xxJjYNSiaXfwGHRcz1iEf', 'meta': {'mentionSupport': 1}}"
7P183SnK5LMdDJc99eacN2,Person,NameVariant,"{'type': 'Mention', 'id': '5qdZUgtKpZFegkPmTCiq1f', 'meta': {'mentionSupport': 3}}"
7P183SnK5LMdDJc99eacN2,Person,NameVariant,"{'type': 'Mention', 'id': '6a1vBtZ3ZSUdsJtkHjfELB', 'meta': {'mentionSupport': 16}}"
7RCK8LMJMqnefFumj2j8pj,Person,NameVariant,"{'type': 'Mention', 'id': 'VWzlX88HsWtdPGibdlxZQ7', 'meta': {'mentionSupport': 6}}"
7SBhe5UT3A9fsMjgTyEGtL,Person,NameVariant,"{'type': 'Mention', 'id': '2SZlcNbnRS4eyxKIvAQcmA', 'meta': {'mentionSupport': 41}}"
7SBhe5UT3A9fsMjgTyEGtL,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '8QkOkyUo4dgcS6YLjXnQGv', 'meta': {}}"
7TxgEogmZgmb0w9jwownhH,Person,NameVariant,"{'type': 'TwitterHandle', 'id': 'XeJIpAqzR6dcP2tULolRnx', 'meta': {}}"
7U5e6tvkdb7d0OVnS9FrkI,Person,NameVariant,"{'type': 'Mention', 'id': '12Zlxs5Tb4tfPxuz8BeZkq', 'meta': {'mentionSupport': 1}}"
7U5e6tvkdb7d0OVnS9FrkI,Person,NameVariant,"{'type': 'Mention', 'id': 'euN0cTF7uAGf4dIbqiJvFA', 'meta': {'mentionSupport': 15}}"
7WdQKQCBp7bd1rejeAX8dV,Person,NameVariant,"{'type': 'Mention', 'id': '1jSE0fD0VbRftL9icn37ho', 'meta': {'mentionSupport': 1}}"
7WdQKQCBp7bd1rejeAX8dV,Person,NameVariant,"{'type': 'Mention', 'id': '8dzF431orfpeNpFg8EJGVJ', 'meta': {'mentionSupport': 242}}"
7WdQKQCBp7bd1rejeAX8dV,Person,NameVariant,"{'type': 'Mention', 'id': 'W782LfTtbUSe8iGP70M4rY', 'meta': {'mentionSupport': 1}}"
7WdQKQCBp7bd1rejeAX8dV,Person,NameVariant,"{'type': 'Mention', 'id': 'dIvGiHItgLnccuZQ6XoQCa', 'meta': {'mentionSupport': 6}}"
7Wr26gWd5wmdvYD7aOfEir,Person,NameVariant,"{'type': 'Mention', 'id': '8m0Se8x7qO7f5xE9MfTv34', 'meta': {'mentionSupport': 1}}"
7Wr26gWd5wmdvYD7aOfEir,Person,NameVariant,"{'type': 'TwitterHandle', 'id': 'VLROCxv9d87bznxqlt55eF', 'meta': {}}"
7Wr26gWd5wmdvYD7aOfEir,Person,NameVariant,"{'type': 'Mention', 'id': 'ZJwo4NWMGbJfmwH3D96mdn', 'meta': {'mentionSupport': 13}}"
7Y7jsoXphKIfi2iot5u9id,Person,NameVariant,"{'type': 'Mention', 'id': 'AASPg3ksv2fatLQdlWMLqO', 'meta': {'mentionSupport': 1}}"
7ZoEumtWXFRaY8CwrCHslC,Person,NameVariant,"{'type': 'Mention', 'id': 'A8txZd38M8zdIdw9ynTFqH', 'meta': {'mentionSupport': 2}}"
7bsZsAl1NDub0IOZMQVNxV,Person,NameVariant,"{'type': 'Mention', 'id': '29RldAypwDjcskUIUHG4ms', 'meta': {'mentionSupport': 1}}"
7bsZsAl1NDub0IOZMQVNxV,Person,NameVariant,"{'type': 'Mention', 'id': 'e6nMDlzf7W1d0mbhLKQ40b', 'meta': {'mentionSupport': 32}}"
7cMG5iIAS6JcrgwwxAxeR6,Person,NameVariant,"{'type': 'Mention', 'id': '05rQaI71WbyaxBqST5co2Y', 'meta': {'mentionSupport': 1}}"
7cMG5iIAS6JcrgwwxAxeR6,Person,NameVariant,"{'type': 'Mention', 'id': '1sRpJZ1JrZIeVRm8BVULxn', 'meta': {'mentionSupport': 1}}"
7cMG5iIAS6JcrgwwxAxeR6,Person,NameVariant,"{'type': 'Mention', 'id': '6lkYL9FBHMudx8j0tazZQ8', 'meta': {'mentionSupport': 2}}"
7cMG5iIAS6JcrgwwxAxeR6,Person,NameVariant,"{'type': 'Mention', 'id': '8rnhC7lmgp7cLgpOBBfbo1', 'meta': {'mentionSupport': 30}}"
7ccooN4dVX0bxntv5ERA4V,Person,NameVariant,"{'type': 'TwitterHandle', 'id': 'YsVPZq141DGbtdIPQzHqf9', 'meta': {}}"
7ccooN4dVX0bxntv5ERA4V,Person,NameVariant,"{'type': 'Mention', 'id': 'fIn7L4nESdWeFSZofEml3R', 'meta': {'mentionSupport': 1}}"
7ccooN4dVX0bxntv5ERA4V,Person,NameVariant,"{'type': 'Mention', 'id': 'fhGDwxs84Pwfqh2h6BKYF8', 'meta': {'mentionSupport': 18}}"
7dhSTJW5rUhc3776HyAG1F,Person,NameVariant,"{'type': 'Mention', 'id': '26dghsIuZAWcgaBKfGwYfk', 'meta': {'mentionSupport': 7}}"
7dhSTJW5rUhc3776HyAG1F,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '6kX5lORSsGqct3vgAenGMv', 'meta': {}}"
7dhSTJW5rUhc3776HyAG1F,Person,NameVariant,"{'type': 'Mention', 'id': 'b8AoET16oISbaoq6XdXAZz', 'meta': {'mentionSupport': 1}}"
7e3yVohXqUXexX3XN8fxC6,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '5CeZZEcYVykbVZekEVSQsR', 'meta': {}}"
7e3yVohXqUXexX3XN8fxC6,Person,NameVariant,"{'type': 'Mention', 'id': '5UHtBgd4VTZfyymxSeaWZ4', 'meta': {'mentionSupport': 72}}"
7e3yVohXqUXexX3XN8fxC6,Person,NameVariant,"{'type': 'Mention', 'id': 'WFYklEsPeFebZXekPOlX0k', 'meta': {'mentionSupport': 3}}"
7e3yVohXqUXexX3XN8fxC6,Person,NameVariant,"{'type': 'Mention', 'id': 'XchjkhkquTvfbmQX7koMgs', 'meta': {'mentionSupport': 1}}"
7f6yaBvY9USbHfFRbmKo4X,Person,NameVariant,"{'type': 'Mention', 'id': '1SoRCU9nY3obxmvlIUWNyt', 'meta': {'mentionSupport': 1}}"
7f6yaBvY9USbHfFRbmKo4X,Person,NameVariant,"{'type': 'Mention', 'id': '2ynp2EQHR97ftF9AeJET7v', 'meta': {'mentionSupport': 2}}"
7f6yaBvY9USbHfFRbmKo4X,Person,NameVariant,"{'type': 'Mention', 'id': '5BaCvu12TGjfdBwWTxqdso', 'meta': {'mentionSupport': 1}}"
7f6yaBvY9USbHfFRbmKo4X,Person,NameVariant,"{'type': 'Mention', 'id': '8NYmsUUDnyRbqwBpDuVozL', 'meta': {'mentionSupport': 1}}"
7f6yaBvY9USbHfFRbmKo4X,Person,NameVariant,"{'type': 'Mention', 'id': 'Y6RkEBn6YucdUEsDnm1x4Y', 'meta': {'mentionSupport': 2}}"
7flzGSlwdKkfOsaEv5gnuf,Person,NameVariant,"{'type': 'Mention', 'id': '4s1AWZVPROndcrsPOlJjvh', 'meta': {'mentionSupport': 2}}"
7flzGSlwdKkfOsaEv5gnuf,Person,NameVariant,"{'type': 'Mention', 'id': 'ccWOBLFFSaxdflaww0aihd', 'meta': {'mentionSupport': 3}}"
7gdAj9fI90XeypVy9HGjmS,Person,NameVariant,"{'type': 'Mention', 'id': '5hYhUo4nzIAbOXsg9NTfGx', 'meta': {'mentionSupport': 39}}"
7gdAj9fI90XeypVy9HGjmS,Person,NameVariant,"{'type': 'Mention', 'id': '9maeWuwKzXGdVLn9lWedXj', 'meta': {'mentionSupport': 1}}"
7gdAj9fI90XeypVy9HGjmS,Person,NameVariant,"{'type': 'Mention', 'id': 'We6ey2PH1XUbtyxxCWDBtn', 'meta': {'mentionSupport': 1}}"
7gdAj9fI90XeypVy9HGjmS,Person,NameVariant,"{'type': 'Mention', 'id': 'cQQ4bZAykzxayvtK10Pp5q', 'meta': {'mentionSupport': 1}}"
7iPjZp1l03aaj8IvAs8tG4,Person,NameVariant,"{'type': 'Mention', 'id': '5nPZcOgZ3pUeog7lWnIa1L', 'meta': {'mentionSupport': 1}}"
7iPjZp1l03aaj8IvAs8tG4,Person,NameVariant,"{'type': 'Mention', 'id': '9fcHA8GnbC7d6oBC6xZTn4', 'meta': {'mentionSupport': 1}}"
7iPjZp1l03aaj8IvAs8tG4,Person,NameVariant,"{'type': 'Mention', 'id': 'WtXE5AB6dkkauco23uvBe9', 'meta': {'mentionSupport': 53}}"
7jK1LjkGOEnattHKzSJhq7,Person,NameVariant,"{'type': 'Mention', 'id': 'bNs3BB36xT9fmI7Mrr8Pkl', 'meta': {'mentionSupport': 6}}"
7jK1LjkGOEnattHKzSJhq7,Person,NameVariant,"{'type': 'TwitterHandle', 'id': 'emdlOwMTPemfR4IoWx3Ler', 'meta': {}}"
7jToBt3kxhddNLhYlY5skW,Person,NameVariant,"{'type': 'Mention', 'id': 'AWEkMWLskABbGEdynwPCPZ', 'meta': {'mentionSupport': 11}}"
7jvJNOiPAvRbHw4LZNQ1kE,Person,NameVariant,"{'type': 'Mention', 'id': '3G0oUTkLGlqeilIJlJlTlT', 'meta': {'mentionSupport': 2}}"
7jvJNOiPAvRbHw4LZNQ1kE,Person,NameVariant,"{'type': 'Mention', 'id': 'WM8s1tdqe3AbyzoDQVN4ll', 'meta': {'mentionSupport': 1}}"
7jvJNOiPAvRbHw4LZNQ1kE,Person,NameVariant,"{'type': 'Mention', 'id': 'YE0zyVEhz9jayQgEXt25M6', 'meta': {'mentionSupport': 1}}"
7kGICp7gNcedRXSyaxyF5F,Person,NameVariant,"{'type': 'Mention', 'id': '2NjXw6fttVodmr9X31UtWd', 'meta': {'mentionSupport': 47}}"
7kGICp7gNcedRXSyaxyF5F,Person,NameVariant,"{'type': 'Mention', 'id': '6qRr0gyyE3ceiKevqYq9lc', 'meta': {'mentionSupport': 8}}"
7kb4t6HAQtBf2NmUgfmzNO,Person,NameVariant,"{'type': 'Mention', 'id': '221NvRs5lLvbKVvETNo1sf', 'meta': {'mentionSupport': 371}}"
7kb4t6HAQtBf2NmUgfmzNO,Person,NameVariant,"{'type': 'Mention', 'id': '3HeaHq7FzHtcTPxWqboPj7', 'meta': {'mentionSupport': 1}}"
7kb4t6HAQtBf2NmUgfmzNO,Person,NameVariant,"{'type': 'Mention', 'id': '4vVhjovSQO6dgIXTwx7hIq', 'meta': {'mentionSupport': 5}}"
7kb4t6HAQtBf2NmUgfmzNO,Person,NameVariant,"{'type': 'Mention', 'id': 'W2TUnslSJ2if4bV1l0r62t', 'meta': {'mentionSupport': 7}}"
7kb4t6HAQtBf2NmUgfmzNO,Person,NameVariant,"{'type': 'Mention', 'id': 'XNg0wm1iyVqdCKO8GvI0Yd', 'meta': {'mentionSupport': 1}}"
7kb4t6HAQtBf2NmUgfmzNO,Person,NameVariant,"{'type': 'Mention', 'id': 'bOapFMFdkIpcUmr7fBJclN', 'meta': {'mentionSupport': 1}}"
7kb4t6HAQtBf2NmUgfmzNO,Person,NameVariant,"{'type': 'Mention', 'id': 'cSAywWY94wrcxF5sNV5OQC', 'meta': {'mentionSupport': 1}}"
7m8CCmJKrUgcUlhETaQbGe,Person,NameVariant,"{'type': 'Mention', 'id': '8lzudw1i7GibG5LtWEwv6h', 'meta': {'mentionSupport': 2}}"
7odt6FLo3W4cVf62FCfYJS,Person,NameVariant,"{'type': 'Mention', 'id': 'WZlUFYWq0WCanlPNHqF6Kg', 'meta': {'mentionSupport': 2}}"
7odt6FLo3W4cVf62FCfYJS,Person,NameVariant,"{'type': 'Mention', 'id': 'Zoeq5XUd3a3fQE9RnadQP9', 'meta': {'mentionSupport': 6}}"
7qsYWLBjqc7e5STBml5Auz,Person,NameVariant,"{'type': 'Mention', 'id': '5p0FuBr7zIveYnd3oKmrRD', 'meta': {'mentionSupport': 32}}"
7qsYWLBjqc7e5STBml5Auz,Person,NameVariant,"{'type': 'TwitterHandle', 'id': 'V1y9z6f1612b6f1ZrPfhA0', 'meta': {}}"
7rJ6Bmsn7WqeUHkATI9JoO,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '8Kdaa2Wzsr1eGDFaa1x0eg', 'meta': {}}"
7rJ6Bmsn7WqeUHkATI9JoO,Person,NameVariant,"{'type': 'Mention', 'id': 'WyKQ3myEyRBaqeXSrTcJAd', 'meta': {'mentionSupport': 11}}"
7wVH1b0gbKaeJUhrC7i0Yo,Person,NameVariant,"{'type': 'Mention', 'id': '4SAKB4RK0OLf4TQmbATZed', 'meta': {'mentionSupport': 8}}"
7xP2Yb981CsfPyl9nOPePx,Person,NameVariant,"{'type': 'TwitterHandle', 'id': 'YsIkMr5dd1OfvPEtUX5poP', 'meta': {}}"
7yMq7kPaoioai3nZzmvMjw,Person,NameVariant,"{'type': 'Mention', 'id': '3Pu84YRzILCetpFiyiMJej', 'meta': {'mentionSupport': 1}}"
7yMq7kPaoioai3nZzmvMjw,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '7MwectdxavedVqr1KxuwIh', 'meta': {}}"
7yMq7kPaoioai3nZzmvMjw,Person,NameVariant,"{'type': 'Mention', 'id': '7gDwjULXngXddHh3YNHAnd', 'meta': {'mentionSupport': 102}}"
7yMq7kPaoioai3nZzmvMjw,Person,NameVariant,"{'type': 'Mention', 'id': '821RgsM2Xo6bzufBZoEWwC', 'meta': {'mentionSupport': 1}}"
7yMq7kPaoioai3nZzmvMjw,Person,NameVariant,"{'type': 'Mention', 'id': 'VNhuyCNcFCqcEgZTn9Dd0w', 'meta': {'mentionSupport': 1}}"
7yMq7kPaoioai3nZzmvMjw,Person,NameVariant,"{'type': 'Mention', 'id': 'ZxRzhZxogrVehNXXNdAOh6', 'meta': {'mentionSupport': 1}}"
7zay8sbUp9kbpbpwvvsQty,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '5pY00UN72lEcFxSArXOHE2', 'meta': {}}"
7zay8sbUp9kbpbpwvvsQty,Person,NameVariant,"{'type': 'Mention', 'id': '6JllWjSTDsBdYMNHeWG6yW', 'meta': {'mentionSupport': 1}}"
7zay8sbUp9kbpbpwvvsQty,Person,NameVariant,"{'type': 'Mention', 'id': '8dviP3si6hvds3a3WHMtd6', 'meta': {'mentionSupport': 10}}"
81gCkyTXECteXQuhjRQn0e,Person,NameVariant,"{'type': 'Mention', 'id': '9xNctaWXjKQeDVyceseBrl', 'meta': {'mentionSupport': 1}}"
81gCkyTXECteXQuhjRQn0e,Person,NameVariant,"{'type': 'Mention', 'id': 'A9V2vBD57dkbZGZ1TnPazI', 'meta': {'mentionSupport': 6}}"
82CDFeopCxacsp8wssyGt9,Person,NameVariant,"{'type': 'Mention', 'id': '3RlCuSEzaR1f43mLRXsQOH', 'meta': {'mentionSupport': 1}}"
82CDFeopCxacsp8wssyGt9,Person,NameVariant,"{'type': 'Mention', 'id': '6Ok7vwBNghTdnWU4NqWQ5T', 'meta': {'mentionSupport': 1}}"
82CDFeopCxacsp8wssyGt9,Person,NameVariant,"{'type': 'Mention', 'id': 'X4gOqRehR1AfJljxw3sZsl', 'meta': {'mentionSupport': 9}}"
82L4IVdhZy1cZndw4J419q,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '58tLh4h7GWgfYS9H6ow2Ny', 'meta': {}}"
82L4IVdhZy1cZndw4J419q,Person,NameVariant,"{'type': 'Mention', 'id': 'YLIH10PXQghcMIENLuWp1a', 'meta': {'mentionSupport': 2}}"
82L4IVdhZy1cZndw4J419q,Person,NameVariant,"{'type': 'Mention', 'id': 'cmhkwCJK064bJbSh1qIflW', 'meta': {'mentionSupport': 34}}"
830PUrbnPWfe2F9U8vEQr1,Person,NameVariant,"{'type': 'Mention', 'id': 'cVRnqzz162bbhl3YwCNXIG', 'meta': {'mentionSupport': 9}}"
87FNoKGKnavfSQqbVpmBvO,Person,NameVariant,"{'type': 'Mention', 'id': 'dwIrKjaJjbcevWG8hlDjaU', 'meta': {'mentionSupport': 1}}"
88JoZ2bUtxNbZzoi1uWUOi,Person,NameVariant,"{'type': 'Mention', 'id': '4SnsOtWinaTbfBXQYNVi4G', 'meta': {'mentionSupport': 3}}"
8EgrCAGSzipftq1RtJBifD,Person,NameVariant,"{'type': 'Mention', 'id': '28CtGM62xEZbTBmz47gzDB', 'meta': {'mentionSupport': 1}}"
8EgrCAGSzipftq1RtJBifD,Person,NameVariant,"{'type': 'Mention', 'id': '4DC2gxP11C5cW1FWnvkmaf', 'meta': {'mentionSupport': 1}}"
8EgrCAGSzipftq1RtJBifD,Person,NameVariant,"{'type': 'Mention', 'id': 'V6Hf8vlvZtTfC5gXXk13CH', 'meta': {'mentionSupport': 71}}"
8EgrCAGSzipftq1RtJBifD,Person,NameVariant,"{'type': 'Mention', 'id': 'ZzhFw1CWFG2bTi4yJrjrZE', 'meta': {'mentionSupport': 1}}"
