java.util.Map,,,,
keyword,caption_name,guid,address,coordinates
covington county board of supervisors,Covington County Board of Supervisors,,,
the county of craig,The County of Craig,,,
craven county government,Craven County Government,,,
crawford county kansas,Crawford County Kansas,,,
crawford county board of commissioners,Crawford County Board of Commissioners,,,
county of culpeper,County of Culpeper,,,
cumberland county,Cumberland County,,,
county of currituck,County of Currituck,,,
custer county colorado,Custer County Colorado,,,
cuyahoga county board of elections,Cuyahoga County Board of Elections,,,
dade county georgia,Dade County Georgia,,,
dakota county,Dakota County,,,
dallas county,Dallas County,,,
dallas county iowa,Dallas County Iowa,,,
dallas central appraisal district,Dallas Central Appraisal District,,,
dare county,Dare County,,,
county of davidson,County of Davidson,,,
county of davie,County of Davie,,,
daviess county,Daviess County,,,
davis county utah,Davis County Utah,,,
durham county,Durham County,,,
decatur county board of commissioners,Decatur County Board of Commissioners,,,
dekalb county government,DeKalb County Government,,,
delaware county,Delaware County,,,
delaware county courthouse and government center,Delaware County Courthouse and Government Center,,,
"denton county, texas","Denton County, Texas",,,
deschutes county,Deschutes County,,,
desoto county,DESOTO COUNTY,,,
dickinson county,Dickinson County,,,
dickinson county sheriff,Dickinson County Sheriff,,,
dickson county government,Dickson County Government,,,
dorchester county government,Dorchester County Government,,,
douglas county,Douglas County,,,
dunn county,Dunn County,,,
eagle county government,Eagle County Government,,,
ector county,Ector County,,,
edgecombe county,Edgecombe County,,,
elbert county government,Elbert County Government,,,
el paso county,El Paso County,,,
emanuel county board of commissioners,Emanuel County Board of Commissioners,,,
"county of erie, new york","County of Erie, New York",,,
county of erie,County of Erie,,,
escambia county supervisor of elections,Escambia County Supervisor of Elections,,,
essex county,Essex County,,,
eureka county,Eureka County,,,
fairfax county government,Fairfax County Government,,,
fairfield county,Fairfield County,,,
fauquier county government,Fauquier County Government,,,
fayette county board of commissioners,Fayette County Board of Commissioners,,,
fayette county commissioners,Fayette County Commissioners,,,
frederick county government,Frederick County Government,,,
fentress county emergency management agency,Fentress County Emergency Management Agency,,,
fairbanks north star borough,Fairbanks North Star Borough,,,
franklin county florida building and planning deptartment,Franklin County Florida Building and Planning Deptartment,,,
franklin county,Franklin County,,,
county of franklin,County of Franklin,,,
franklin county maine,Franklin County Maine,,,
franklin county data center,Franklin County Data Center,,,
"county of franklin, pa","County of Franklin, PA",,,
franklin county va,Franklin County VA,,,
county of frederick,County of Frederick,,,
fremont county,Fremont County,,,
fremont county government,Fremont County Government,,,
county of fresno,County of Fresno,,,
fulton county government,Fulton County Government,,,
county of fulton,County of Fulton,,,
gadsden county bocc,Gadsden County BOCC,,,
county of galveston,County of Galveston,,,
garfield county,Garfield County,,,
county of gates,County of Gates,,,
genesee county,Genesee County,,,
geneva county probate judge,Geneva County Probate Judge,,,
george county board of supervisors,George County Board of Supervisors,,,
county of greenville,County of Greenville,,,
gibson county goverment,Gibson County Goverment,,,
gibson county 911,Gibson County 911,,,
gila county,Gila County,,,
giles county government,Giles County Government,,,
gilmer county board of commissioners,Gilmer County Board of Commissioners,,,
gilmer county commission,GILMER COUNTY COMMISSION,,,
gladwin county,Gladwin County,,,
county of gloucester,County of Gloucester,,,
glynn county board of commissioners,Glynn County Board of Commissioners,,,
gogebic county,Gogebic County,,,
goliad county,Goliad County,,,
grady county board of commissioners,Grady County Board of Commissioners,,,
tennessee,Tennessee,,,
grant county court,Grant County Court,,,
grant county,Grant County,,,
graves county fiscal court,Graves County Fiscal Court,,,
grayson county,Grayson County,,,
greene county board of commissioners,Greene County Board of Commissioners,,,
"greene county, mo","Greene County, MO",,,
greene county ms board of supervisors,Greene County MS Board of Supervisors,,,
county of greene,County of Greene,,,
"greene county, tn","GREENE COUNTY, TN",,,
mchenry county government center,McHenry County Government Center,,,
county of greensville,County of Greensville,,,
county of greenup,County of Greenup,,,
greenwood county,Greenwood County,,,
grimes county,Grimes County,,,
grundy county,Grundy County,,,
grand traverse county,Grand Traverse County,,,
guernsey county local government,Guernsey County Local Government,,,
guilford county,Guilford County,,,
gulf county board of county commissioners,Gulf County Board of County Commissioners,,,
"guthrie county, iowa","Guthrie County, Iowa",,,
gwinnett county board of commissioners,Gwinnett County Board of Commissioners,,,
habersham county,Habersham County,,,
haines borough,Haines Borough,,,
halifax county,Halifax County,,,
hall county board of commissioners,Hall County Board of Commissioners,,,
hall county,Hall County,,,
"hamblen county, tn government","Hamblen County, TN Government",,,
hamilton county,Hamilton County,,,
hamilton county telecommunications,Hamilton County Telecommunications,,,
hamilton county i.t.,Hamilton County I.T.,,,
hancock county board,Hancock County Board,,,
hancock county board of commissioners,Hancock County Board of Commissioners,,,
hancock county board of elections,Hancock County Board of Elections,,,
haralson county commissioner,Haralson County Commissioner,,,
hardin county,Hardin County,,,
harford county government,Harford County Government,,,
harper county kansas,Harper County Kansas,,,
harris county commissioners,Harris County Commissioners,,,
harris county information technology center,Harris County Information Technology Center,,,
harrison county commission,Harrison County Commission,,,
hart county georgia,Hart County Georgia,,,
county of hawaii,County of Hawaii,,,
hawkins county tn,Hawkins County TN,,,
haywood county nc,Haywood County NC,,,
county of hamilton tennessee sheriff,COUNTY OF HAMILTON TENNESSEE SHERIFF,,,
henderson county,Henderson County,,,
henderson county government,Henderson County Government,,,
henry county commissioners,Henry County Commissioners,,,
county of henry,County of Henry,,,
dane county,Dane County,,,
hertford county,Hertford County,,,
hood county texas,Hood County Texas,,,
howard county,Howard County,,,
howard county government,Howard County Government,,,
howard county maryland government,Howard County Maryland Government,,,
howard county texas,Howard County Texas,,,
hudson county executive's office,Hudson County Executive's Office,,,
humboldt county,Humboldt County,,,
huron county commissioners,Huron County Commissioners,,,
hyde county local govt.,Hyde County Local Govt.,,,
county of indiana,County of Indiana,,,
"iron county, missouri","Iron County, Missouri",,,
island county government,Island County Government,,,
issaquena county board of supervisors,Issaquena County Board of Supervisors,,,
jackson county board of commissioners,Jackson County Board of Commissioners,,,
"jackson county, illinois","Jackson County, Illinois",,,
jackson county commission,Jackson County Commission,,,
jackson county,Jackson County,,,
james city county,James City County,,,
jasper county government,Jasper County Government,,,
jasper county missouri,Jasper County Missouri,,,
jasper county,Jasper County,,,
jefferson county,Jefferson County,,,
jefferson county circuit courts,Jefferson County Circuit Courts,,,
jefferson county board of county commissioners,Jefferson County Board of County Commissioners,,,
jefferson county board of commissioners,JEFFERSON COUNTY BOARD OF COMMISSIONERS,,,
jefferson county board of supervisors,Jefferson County Board of Supervisors,,,
"jefferson county, tennessee","Jefferson County, Tennessee",,,
jefferson county attorney,Jefferson County Attorney,,,
jenkins county board of commissioners,Jenkins County Board of Commissioners,,,
jennings county government,Jennings County Government,,,
jim wells county sheriff's department,Jim Wells County Sheriff's Department,,,
johnson county,Johnson County,,,
johnson county sheriff's office,Johnson County Sheriff's Office,,,
johnson county government,Johnson County Government,,,
jones county iowa,Jones County Iowa,,,
jones county auditor,Jones County Auditor,,,
jones county,Jones County,,,
josephine county,Josephine County,,,
juab county,Juab County,,,
county of kauai,County of Kauai,,,
keith county nebraska,Keith County Nebraska,,,
kenosha county,Kenosha County,,,
kent county,Kent County,,,
kern council of governments,Kern Council of Governments,,,
keweenaw county,Keweenaw County,,,
king county oirm,King County OIRM,,,
king county,King County,,,
king george county,King George County,,,
"town of kingsbury, new york","Town of Kingsbury, New York",,,
knox county ema,Knox County EMA,,,
county of knox,County of Knox,,,
knox county texas,Knox County Texas,,,
knox county tennessee government,Knox County Tennessee Government,,,
county of los angeles / internal services department,County of Los Angeles / Internal Services Department,,,
lake county clerk of the circuit court and comptroller,Lake County Clerk of the Circuit Court and Comptroller,,,
county of lake,County of Lake,,,
lake county board of county commissioners,Lake County Board of County Commissioners,,,
lake county,Lake County,,,
"lake county, ohio","Lake County, Ohio",,,
lake county supervisor of elections,Lake County Supervisor of Elections,,,
lamar county mississippi,Lamar County Mississippi,,,
"county of lancaster, pa","County of Lancaster, Pa",,,
lander county elections,Lander County Elections,,,
lane county,Lane County,,,
lauderdale county commission,Lauderdale County Commission,,,
laurel county corrections,Laurel County Corrections,,,
lawrence county commission,Lawrence County Commission,,,
lawrence county ohio board of elections,Lawrence County Ohio Board of Elections,,,
lawrence county government,Lawrence County Government,,,
lewis and clark county,Lewis and Clark County,,,
leavenworth county kansas,Leavenworth County Kansas,,,
lee county government,Lee County Government,,,
leelanau county,Leelanau County,,,
leon county board of county commissioners,Leon County Board of County Commissioners,,,
supervisor of elections,Supervisor of Elections,,,
lewis county fiscal court,Lewis County Fiscal Court,,,
lewis county,Lewis County,,,
liberty county georgia,Liberty County Georgia,,,
liberty county,Liberty County,,,
licking county,Licking County,,,
limestone county commission,Limestone County Commission,,,
limestone county emergency management agency,Limestone County Emergency Management Agency,,,
lincoln county clerk's office,Lincoln County Clerk's Office,,,
lincoln county,Lincoln County,,,
"lincoln county, nevada","Lincoln County, Nevada",,,
lincoln county sheriff's office,Lincoln County Sheriff's Office,,,
"lincoln county, tn","Lincoln County, TN",,,
"linn county, ia","Linn County, IA",,,
livingston county,Livingston County,,,
livingston parish government,Livingston Parish Government,,,
logan county assessors,Logan County Assessors,,,
logan county,Logan County,,,
logan county fiscal court,Logan County Fiscal Court,,,
"loudon county, tennessee government","Loudon County, Tennessee Government",,,
loudoun county government,Loudoun County Government,,,
louisa county iowa,Louisa County Iowa,,,
lowndes county board of commissioners,Lowndes County Board of Commissioners,,,
lubbock county,Lubbock County,,,
lucas county,Lucas County,,,
lucas county board of elections,Lucas County Board of Elections,,,
lumpkin county,Lumpkin County,,,
macomb county michigan,Macomb County Michigan,,,
macon county board of commissioners,Macon County Board of Commissioners,,,
macon county,MACON COUNTY,,,
macon county mayor's office,Macon County Mayor's Office,,,
macoupin county board,Macoupin County Board,,,
madison county commission,Madison County Commission,,,
madison county board of commissioners,Madison County Board of Commissioners,,,
madison county government,Madison County Government,,,
mahaska county,Mahaska County,,,
mahoning county data processing dept.,Mahoning County Data Processing Dept.,,,
manistee county government,Manistee County Government,,,
marathon county,Marathon County,,,
maricopa county telecommunications,Maricopa County Telecommunications,,,
maries county,Maries County,,,
county of marinette,County of Marinette,,,
marion county missouri,Marion County Missouri,,,
"county of marion, iowa","County of Marion, Iowa",,,
marion county fiscal court,Marion County Fiscal Court,,,
"marion county, ohio","Marion County, Ohio",,,
"marshall county, iowa","Marshall County, Iowa",,,
marshall county fiscal court,Marshall County Fiscal Court,,,
massac county,Massac County,,,
county of mathews,County of Mathews,,,
county of maui,County of Maui,,,
maury county government,Maury County Government,,,
mccracken county fiscal court,McCracken County Fiscal Court,,,
mccurtain county ems,McCurtain County EMS,,,
"county of mcdonald, missouri","County of McDonald, Missouri",,,
mcintosh county booard of commssioners,McIntosh County Booard of Commssioners,,,
mcintosh county,McIntosh County,,,
mclean county,McLean County,,,
mcminn county government,McMinn County Government,,,
meade county fiscal court,Meade County Fiscal Court,,,
mecklenburg county,Mecklenburg County,,,
"medina county, ohio","Medina County, Ohio",,,
county of merced,County of Merced,,,
board of mercer county commissioners,Board of Mercer County Commissioners,,,
mercer county sheriff's office,Mercer County Sheriff's Office,,,
meriwether county board of commissioners,Meriwether County Board of Commissioners,,,
miami dade county,Miami Dade County,,,
miami county court house,Miami County Court House,,,
miami county commissioners,Miami County Commissioners,,,
middlesex county government,Middlesex County Government,,,
county of milwaukee,County of Milwaukee,,,
mitchell county,Mitchell County,,,
mobile county commission,Mobile County Commission,,,
"mohave county, arizona","Mohave County, Arizona",,,
monongalia county commission,Monongalia County Commission,,,
monroe county florida,Monroe County Florida,,,
monroe county,monroe county,,,
monroe county commission,Monroe County Commission,,,
monroe county courthouse,Monroe County Courthouse,,,
montgomery county board of commissioners,Montgomery County Board of Commissioners,,,
montgomery county maryland,Montgomery County Maryland,,,
"montgomery county, virginia","Montgomery County, Virginia",,,
county of moore,County of Moore,,,
morgan county commission,Morgan County Commission,,,
morgan county commissioners,Morgan County Commissioners,,,
morgan county,Morgan County,,,
morgan county sheriff's office,Morgan County Sheriff's Office,,,
morgan county government,Morgan County Government,,,
morrill county courthouse,Morrill County Courthouse,,,
county of morris,County of Morris,,,
morrow county commissioners,Morrow County Commissioners,,,
murray county government,Murray County Government,,,
washington county,Washington County,,,
nash county,Nash County,,,
nassau county,Nassau County,,,
natrona county,Natrona County,,,
navajo county,Navajo County,,,
nelson county,Nelson County,,,
newton county,Newton County,,,
niagara county,NIAGARA COUNTY,,,
noble county,Noble County,,,
norton county,Norton County,,,
northwest clean air agency,Northwest Clean Air Agency,,,
oakland county michigan,Oakland County Michigan,,,
obion county government,Obion County Government,,,
ocean county prosecutor's office,Ocean County Prosecutor's Office,,,
orange county sheriff-coroner department,Orange County Sheriff-Coroner Department,,,
oglethorpe county board of commissioners,Oglethorpe County Board of Commissioners,,,
ohio county courthouse,Ohio County Courthouse,,,
"ohio county, ky government","Ohio County, KY Government",,,
ohio county commission,Ohio County Commission,,,
okmulgee county,OKMULGEE COUNTY,,,
oldham county fiscal court,Oldham County Fiscal Court,,,
olmsted county,Olmsted County,,,
onslow county government,Onslow County Government,,,
ontario county,Ontario County,,,
orleans parish communication district,Orleans Parish Communication District,,,
orange county government,ORANGE COUNTY GOVERNMENT,,,
orange county sheriff's office,Orange County Sheriff's Office,,,
orleans county,Orleans County,,,
oswego county central services,Oswego County Central Services,,,
otoe county,Otoe County,,,
county of otsego,County of Otsego,,,
ouray county,Ouray County,,,
"tax collector, west palm beach","Tax Collector, West Palm Beach",,,
parke county units of government,Parke County Units of Government,,,
pasco county supervisor of elections,Pasco County Supervisor of Elections,,,
paulding county board of commissioners,Paulding County Board of Commissioners,,,
"payne county, oklahoma","Payne County, Oklahoma",,,
pembina county,Pembina County,,,
pender county government,Pender County Government,,,
perquimans county,Perquimans County,,,
perry county commissioners,Perry County Commissioners,,,
pershing county,Pershing County,,,
person county government,PERSON COUNTY GOVERNMENT,,,
piatt county government,Piatt County Government,,,
pickaway county,Pickaway County,,,
pickens county government,Pickens County Government,,,
"pierce county, georgia","Pierce County, Georgia",,,
pierce county,Pierce County,,,
pike county missouri,Pike County Missouri,,,
pike county fiscal court,Pike County Fiscal Court,,,
pike county board of supervisors,Pike County Board of Supervisors,,,
pima county government,Pima County Government,,,
pinal county government,Pinal County Government,,,
pinellas county government,Pinellas County Government,,,
county of pitt,County Of Pitt,,,
pittsylvania county virginia,Pittsylvania County Virginia,,,
plymouth county,Plymouth County,,,
polk county,Polk County,,,
polk county missouri,Polk County Missouri,,,
pope county,Pope County,,,
portage county,Portage County,,,
posey county,Posey County,,,
"pottawattamie county, iowa","Pottawattamie County, Iowa",,,
powell county montana,Powell County Montana,,,
preston county commission,Preston County Commission,,,
county of prince george,County of Prince George,,,
prince george's county/office of information technology and communications,Prince George's County/Office of Information Technology and Communications,,,
prince william county,Prince William County,,,
pulaski county detention center,Pulaski County Detention Center,,,
county of pulaski,County of Pulaski,,,
putnam county,Putnam County,,,
putnam county commissioneers,Putnam County Commissioneers,,,
putnam county tennessee,Putnam County Tennessee,,,
putnam county sheriff's office,Putnam County Sheriff's Office,,,
quay county,Quay County,,,
"county of ralls, mo","County of Ralls, MO",,,
randolph county missouri,Randolph County Missouri,,,
randolph county commission,Randolph County Commission,,,
randolph county,Randolph County,,,
"county of rappahannock, virginia","County of Rappahannock, Virginia",,,
county of mchenry,County of McHenry,,,
reynolds county,Reynolds County,,,
rhea county sheriff's department,Rhea County Sheriff's Department,,,
richland county,Richland County,,,
richland county gov,Richland County Gov,,,
riley county,Riley County,,,
roane county government,Roane County Government,,,
roanoke county it,Roanoke County IT,,,
rockbridge county,Rockbridge County,,,
rock county,Rock County,,,
rockdale county,Rockdale County,,,
rockingham county government,Rockingham County Government,,,
county of rockingham,County of Rockingham,,,
rosebud county,Rosebud County,,,
ross county commissioner,Ross County Commissioner,,,
county of rowan,County of Rowan,,,
russell county board of supervisors,Russell County Board of Supervisors,,,
rutherford county government,Rutherford County Government,,,
rutherford county govt,Rutherford County Govt,,,
sagadahoc county,Sagadahoc County,,,
saguache county,Saguache County,,,
county of salem,County Of Salem,,,
county of san diego,County of San Diego,,,
san diego county sheriff's department,San Diego County Sheriff's Department,,,
sandoval county,Sandoval County,,,
sandusky county,Sandusky County,,,
san miguel county,SAN MIGUEL COUNTY,,,
sanpete county,Sanpete County,,,
sanpete county utah,Sanpete County Utah,,,
santa cruz county,Santa Cruz County,,,
santa fe county,Santa Fe County,,,
sarasota county supervisor of elections,Sarasota County Supervisor of Elections,,,
county of saratoga,County of Saratoga,,,
sarpy county,Sarpy County,,,
sauk county mis,Sauk County MIS,,,
county of san bernardino information services dept.,County of San Bernardino Information Services Dept.,,,
st. croix county wisconsin,St. Croix County Wisconsin,,,
schoharie county,Schoharie County,,,
scott county iowa,Scott County Iowa,,,
scott county,Scott County,,,
scott county board of supervisors,Scott County Board of Supervisors,,,
scott county fiscal court,Scott County Fiscal Court,,,
sebastian county,Sebastian County,,,
sedgwick county - dio,Sedgwick County - DIO,,,
seminole county government,Seminole County Government,,,
seminole county,Seminole County,,,
seneca county commissioners,Seneca County Commissioners,,,
sequatchie county,Sequatchie County,,,
sevier county,Sevier County,,,
sharkey county board of supervisors,Sharkey County Board of Supervisors,,,
county of shelby,County of Shelby,,,
miami county sheriff's office,Miami County Sheriff's Office,,,
washington county sheriff's office,Washington County Sheriff's Office,,,
county of sherman,County of Sherman,,,
sioux county,Sioux County,,,
st. john the baptist parish,St. John the Baptist Parish,,,
skagit county government,Skagit County Government,,,
smith county government,Smith County Government,,,
smith county appraisal district,Smith County Appraisal District,,,
snohomish county,Snohomish County,,,
county of sonoma,County of Sonoma,,,
spencer county,Spencer County,,,
spotsylvania county,Spotsylvania County,,,
county of spotsylvania,County of Spotsylvania,,,
"county of stafford, virginia","County of Stafford, Virginia",,,
county of stanly,County of Stanly,,,
stark county north dakota,Stark County North Dakota,,,
stark county government,Stark County Government,,,
st. charles parish,St. Charles Parish,,,
st clair county illinois,St Clair County Illinois,,,
county of stearns,County of Stearns,,,
stephens county board of commissioners,Stephens County Board of Commissioners,,,
stephens county,Stephens County,,,
steuben county,Steuben County,,,
stevens county,Stevens County,,,
stewart county commission,Stewart County Commission,,,
"stillwater county, montana","Stillwater County, Montana",,,
st. james parish government,St. James Parish Government,,,
st. louis county,St. Louis County,,,
st. louis county government,St. Louis County Government,,,
st. mary parish government,ST. MARY PARISH GOVERNMENT,,,
stokes county,Stokes County,,,
stone county,STONE COUNTY,,,
stone county board of supervisors,Stone County Board of Supervisors,,,
county of story,County of Story,,,
stutsman county,Stutsman County,,,
town of suffield,Town of Suffield,,,
suffolk county government,Suffolk County Government,,,
"county of sullivan, nh","County of Sullivan, NH",,,
sullivan county tennessee,Sullivan County Tennessee,,,
summers county commissio,Summers County Commissio,,,
summit county government,Summit County Government,,,
sumner county government,Sumner County Government,,,
sumter county board of county commissioners,Sumter County Board of County Commissioners,,,
surry county administration,Surry County administration,,,
sussex county council,Sussex County Council,,,
"sussex county, virginia","Sussex County, Virginia",,,
suwannee county board of county commissioners,Suwannee County Board of County Commissioners,,,
swain county government,Swain County Government,,,
talbot county government,Talbot County Government,,,
tama county board of supervisors,Tama County Board of Supervisors,,,
taney county courthouse,Taney County Courthouse,,,
tarrant county,Tarrant County,,,
teton county idaho,Teton County Idaho,,,
teton county,Teton County,,,
teton county wyoming government,Teton County Wyoming Government,,,
texas county missouri,Texas County Missouri,,,
thayer county courthouse,Thayer County Courthouse,,,
thomas county board of commissioners,Thomas County Board of Commissioners,,,
thomas county,Thomas County,,,
"thurston county, wa","Thurston County, WA",,,
tioga county,Tioga County,,,
tom green county,Tom Green County,,,
tompkins county information technology services,Tompkins County Information Technology Services,,,
tooele,Tooele,,,
toole county,Toole County,,,
toombs county board of commissioners,Toombs County Board of Commissioners,,,
travis county information technology services,Travis County Information Technology Services,,,
tri county conservancy district,Tri County Conservancy District,,,
trinity county behavioral health services,Trinity County Behavioral Health Services,,,
troup county board of commissioners,Troup County Board of Commissioners,,,
hartsville/trousdale county metropolitan government,Hartsville/Trousdale County Metropolitan Government,,,
county of ulster,County of Ulster,,,
unicoi county tennessee government,Unicoi County Tennessee Government,,,
union county board of commissioners,Union County Board of Commissioners,,,
union county commissioner,Union County Commissioner,,,
union county,Union County,,,
union county government,Union County Government,,,
union county board of elections,Union County Board of Elections,,,
union county tn,Union County TN,,,
utah county government,Utah County Government,,,
valley county courthouse,Valley County Courthouse,,,
van buren county iowa,Van Buren County Iowa,,,
"van buren county, iowa","Van Buren County, Iowa",,,
van wert county,Van Wert County,,,
vilas county wisconsin,Vilas County Wisconsin,,,
vinton county commissioner's office,Vinton County Commissioner's Office,,,
brevard county supervisor of elections,Brevard County Supervisor of Elections,,,
hamilton county board of elections,Hamilton County Board of Elections,,,
levy county supervisor of elections,Levy County Supervisor of Elections,,,
lorain county board of elections,Lorain County Board of Elections,,,
manatee county supervisor of elections office,Manatee County Supervisor of Elections Office,,,
supervisor of elections marion county,Supervisor of Elections Marion County,,,
okaloosa county supervisor of elections,Okaloosa County Supervisor of Elections,,,
stanly county elections,Stanly County Elections,,,
valencia regional emergency communications center (vrecc),Valencia Regional Emergency Communications Center (VRECC),,,
wake county,Wake County,,,
county of waldo,County of Waldo,,,
walker county government,Walker County Government,,,
walton county board of commissioners,Walton County Board of Commissioners,,,
warren county board of commissioners,Warren County Board of Commissioners,,,
warren county kentucky,Warren County Kentucky,,,
warren county,Warren County,,,
"warren county, tennessee","Warren County, Tennessee",,,
warrick county commissioners,Warrick County Commissioners,,,
washakie county,Washakie County,,,
washington county board of commissioners,Washington County Board of Commissioners,,,
washtenaw county government,Washtenaw County Government,,,
watauga county,Watauga County,,,
waukesha county government,Waukesha County Government,,,
wayne county sheriffs office,WAYNE COUNTY SHERIFFS OFFICE,,,
wayne county board of supervisors,Wayne County Board of Supervisors,,,
"wayne county, ohio","Wayne County, Ohio",,,
wayne county courthouse,Wayne County Courthouse,,,
wayne county government,Wayne County Government,,,
weakley county government department of finance,Weakley County Government Department of Finance,,,
webb county,Webb County,,,
weber county,Weber County,,,
webster county,Webster County,,,
county of westchester,County of Westchester,,,
white county government,White County Government,,,
white county board of commissioners,White County Board of Commissioners,,,
white county tennessee,White County Tennessee,,,
white pine county,White Pine County,,,
williams county government,Williams County Government,,,
williamson county tennessee government,Williamson County Tennessee Government,,,
williamson county emergency management agency,Williamson County Emergency Management Agency,,,
williamson county government,Williamson County Government,,,
wilson county government,Wilson County Government,,,
county of wilson,County of Wilson,,,
windham county sheriff's office,Windham County Sheriff's Office,,,
winnebago county,Winnebago County,,,
wise county,Wise County,,,
woodbury county iowa,Woodbury County Iowa,,,
wood county commissioners,Wood County Commissioners,,,
county of wood,County of Wood,,,
woodford county fiscal court,Woodford County Fiscal Court,,,
worth county,Worth County,,,
wyandot county board of elections,Wyandot County Board of Elections,,,
yadkin county,Yadkin County,,,
yancey county courthouse,Yancey County Courthouse,,,
yazoo county board of supervisors,Yazoo County Board of Supervisors,,,
yavapai county,Yavapai County,,,
"county of york, va","County of York, VA",,,
county of york maine,County of York Maine,,,
county of york,County of York,,,
yuma county arizona,Yuma County Arizona,,,
zapata county,Zapata County,,,
sonoma county waste management agency,Sonoma County Waste Management Agency,,,
administrative conference of the united states,ADMINISTRATIVE CONFERENCE OF THE UNITED STATES,,,
achp,ACHP,,,
american battle monuments commission,American Battle Monuments Commission,,,
amtrak office of inspector general,Amtrak Office of Inspector General,,,
arc,ARC,,,
appraisal subcommittee,Appraisal Subcommittee,,,
armed forces retirement home,Armed Forces Retirement Home,,,
barry goldwater scholarship and excellence in education foundation,Barry Goldwater Scholarship and Excellence in Education Foundation,,,
ibb/voa/bbg,IBB/VOA/BBG,,,
bbg,BBG,,,
broadcasting board of governors,Broadcasting Board of Governors,,,
voa,VOA,,,
central intelligence agency,Central Intelligence Agency,,,
national counterterrorism center,National Counterterrorism Center,,,
dni open source center,DNI Open Source Center,,,
cia\gcs oseg,CIA\GCS OSEG,,,
u.s. chemical safety and hazard investigation board,U.S. Chemical Safety and Hazard Investigation Board,,,
"civil air patrol, usaf aux.","CIVIL AIR PATROL, USAF AUX.",,,
civil air patrol,Civil Air Patrol,,,
u.s. commodity futures trading commission,U.S. Commodity Futures Trading Commission,,,
commodity futures trading commission,Commodity Futures Trading Commission,,,
consumer financial protection bureau,Consumer Financial Protection Bureau,,,
cfpb,CFPB,,,
consumer product safety commission,Consumer Product Safety Commission,,,
us consumer product safety commission,US Consumer Product Safety Commission,,,
u.s. consumer product safety commission,U.S. Consumer Product Safety Commission,,,
corporation for national & community service,Corporation for National & Community Service,,,
corporation for national and community service,Corporation for National and Community Service,,,
"corporation for national and community service, office of inspector general,","Corporation for National and Community Service, Office Of Inspector General,",,,
council of inspector general on integrity and efficiency,COUNCIL OF INSPECTOR GENERAL ON INTEGRITY AND EFFICIENCY,,,
council of the inspectors general on integrity and efficiency,Council of the Inspectors General on Integrity and Efficiency,,,
court services and offender supervision agency,Court Services and Offender Supervision Agency,,,
court services and offender supervision,Court Services and Offender Supervision,,,
pretrial services agency for the district of columbia,Pretrial Services Agency for the District of Columbia,,,
defense nuclear facilities safety board,Defense Nuclear Facilities Safety Board,,,
delta regional authority,Delta Regional Authority,,,
denali commission,Denali Commission,,,
alaska federal executive association,Alaska Federal Executive Association,,,
u.s. census bureau,U.S. Census Bureau,,,
tcd / bis / dept of commerce,TCD / BIS / Dept of Commerce,,,
national weather service,National Weather Service,,,
bureau of economic analysis,Bureau of Economic Analysis,,,
national institute of standards and technology (nist),National Institute of Standards and Technology (NIST),,,
international trade administration,International Trade Administration,,,
nws/ops33,NWS/OPS33,,,
depatment of commerce,Depatment of Commerce,,,
national telecommunications and information administration,National Telecommunications and Information Administration,,,
national institute of standards and technology,National Institute of Standards and Technology,,,
office of the chief information officer,Office of the Chief Information Officer,,,
noaa/ncdc,NOAA/NCDC,,,
office of weather and air quality,Office of Weather and Air Quality,,,
economic development administration,ECONOMIC DEVELOPMENT ADMINISTRATION,,,
noaa fisheries,NOAA Fisheries,,,
nasa gsfc,NASA GSFC,,,
national executive committee for space-based pnt,National Executive Committee for Space-Based PNT,,,
noaa/national hurricane center,NOAA/National Hurricane Center,,,
us census bureau,US Census Bureau,,,
noaa coastal services center,NOAA Coastal Services Center,,,
mbda (minority business development agency),MBDA (Minority Business Development Agency),,,
national institute of standards & technology,National Institute of Standards & Technology,,,
national oceanic and atmospheric administration,National Oceanic and Atmospheric Administration,,,
national technical information service,National Technical Information Service,,,
office of the federal coordinator for meteorolgy,Office of the Federal Coordinator for Meteorolgy,,,
institute for telecommunication sciences,Institute for Telecommunication Sciences,,,
national science and technology council,National Science and Technology Council,,,
department of commerce,Department of Commerce,,,
space environment center w/np9,Space Environment Center W/NP9,,,
noaa/space weather prediction center,NOAA/Space Weather Prediction Center,,,
west coast & alaska tsunami warning center,West Coast & Alaska Tsunami Warning Center,,,
uspto,USPTO,,,
bureau of the census,Bureau of the Census,,,
advanced distributed learning initiative,Advanced Distributed Learning Initiative,,,
aftac,AFTAC,,,
"office of the under secretary of defense for acquisition, technology and logistics","Office of the Under Secretary of Defense for Acquisition, Technology and Logistics",,,
us army corps of engineers,US Army Corps of Engineers,,,
cnss secretariat,CNSS Secretariat,,,
mctft,MCTFT,,,
combating terrorism technical support office,Combating Terrorism Technical Support Office,,,
defense cyber crime center,Defense Cyber Crime Center,,,
defense media activity,Defense Media Activity,,,
american forces information service,American Forces Information Service,,,
engineer research and development center,Engineer Research and Development Center,,,
federal voting assistance program,Federal Voting Assistance Program,,,
national security agency,National Security Agency,,,
interagency opsec support staff,Interagency OPSEC Support Staff,,,
interagency training center,Interagency Training Center,,,
defense logistics agency,Defense Logistics Agency,,,
mojave desert ecosystem program,Mojave Desert Ecosystem Program,,,
department of defense,Department of Defense,,,
