keyword,caption_name,topic_id,guid,groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
,MSC,,1859ca5b073e6c79fdd7973db99c796d,Russian,ForeignMinister,MSC,,dgm_crisk_variants,d6d3f15d5bf6480c19b6205bc27dccc3,dgm_crisk_variants__d6d3f15d5bf6480c19b6205bc27dccc3
,Nfl,,e91833d83ab04011777fe55112e50674,Russian,Exec,Nfl,,dgm_crisk_variants,b4c489ea685e3f7d1c32123aa9e15abc,dgm_crisk_variants__b4c489ea685e3f7d1c32123aa9e15abc
,Twitter,,d7e6c32993a18cd808bc47ac0af51f31,Russian,CompanyKeyword,Twitter,,dgm_crisk_variants,2491bc9c7d8731e1ae33124093bc7026,dgm_crisk_variants__2491bc9c7d8731e1ae33124093bc7026
,Subway,,d233216e6356445c609b2c9d956ee7db,Russian,Shipping,Subway,,dgm_crisk_variants,59e6c9bc4380c7ff71a3cd3eb9515b30,dgm_crisk_variants__59e6c9bc4380c7ff71a3cd3eb9515b30
,Thermo Fisher Scientific,,24635fab910d9bab148fdab719b9e8d8,Russian,Diplomat,Thermo Fisher Scientific,,dgm_crisk_variants,a029ee19405e2289d1999cc066f0e165,dgm_crisk_variants__a029ee19405e2289d1999cc066f0e165
,FIS Company,,776e4467de3962f89c769e33c77235f9,Russian,Person,FIS Company,,dgm_crisk_variants,3a98cd3a96e1f063aaa0f5daca818096,dgm_crisk_variants__3a98cd3a96e1f063aaa0f5daca818096
,Planned Parenthood,,5bd919ada3b1587ca156fc1fc9b8b97a,Russian,Shipping,Planned Parenthood,,dgm_crisk_variants,ce992da6345c524a22db401bc1a5d69a,dgm_crisk_variants__ce992da6345c524a22db401bc1a5d69a
,Zillow,,75cbdcea128a2a0a5ffe4b7a889abef9,Russian,Media,Zillow,,dgm_crisk_variants,26f8915a28c09be64f13107ee33fc48f,dgm_crisk_variants__26f8915a28c09be64f13107ee33fc48f
,Weyerhaeuser,,ae1c699abcd9aa394e346e9bb2c1d470,Russian,Refinery,Weyerhaeuser,,dgm_crisk_variants,445b95b36ec9218b61e0474ca590921c,dgm_crisk_variants__445b95b36ec9218b61e0474ca590921c
,Petronas,,96a18c766c0e60a9b6f8b992d934875a,Russian,Media,Petronas,,dgm_crisk_variants,b4321c5b207b026711819d3c3fa6ab32,dgm_crisk_variants__b4321c5b207b026711819d3c3fa6ab32
,Advance Auto Business Support,,ed08dbd0692173ac9a5c41ccafe27878,Russian,Media,Advance Auto Business Support,,dgm_crisk_variants,4189ef70a8cb2ca53eea33ee41fefc30,dgm_crisk_variants__4189ef70a8cb2ca53eea33ee41fefc30
,Harris Teeter,,ff49a9b846f25b213ec65cdf4f3fafed,Russian,Media,Harris Teeter,,dgm_crisk_variants,38e954fce9644794fff27906a0b9ab3e,dgm_crisk_variants__38e954fce9644794fff27906a0b9ab3e
,Take-Two Interactive Software,,989a38bf2134eaf523c7899e1bc1905b,Russian,Person,Take-Two Interactive Software,,dgm_crisk_variants,53d8dfeefbba7c502f22d5c13a2e3dd9,dgm_crisk_variants__53d8dfeefbba7c502f22d5c13a2e3dd9
,QBE Insurance,,d750b9095fa3da2801aa31bc0a30f79c,Russian,LegislativeCommittee,QBE Insurance,,dgm_crisk_variants,9844f56098987d277d93d1f16d61be5f,dgm_crisk_variants__9844f56098987d277d93d1f16d61be5f
,Wakefern Food,,4f2cdd9dbdc6d2e0246039992e2e8047,Russian,Consulates,Wakefern Food,,dgm_crisk_variants,04492c0aabde41841456f494134d03d5,dgm_crisk_variants__04492c0aabde41841456f494134d03d5
,Spacex,,482d22ee391c96d95e6bd36732770175,Russian,Pipeline,Spacex,,dgm_crisk_variants,1a9f0ac686c8e0316db94240e58ffd2e,dgm_crisk_variants__1a9f0ac686c8e0316db94240e58ffd2e
,Abbott Laboratories,,d625cbb483cc5cfc4cc85c88d86f34d3,Russian,Person,Abbott Laboratories,,dgm_crisk_variants,85f68b724587f17d75725f58db29012c,dgm_crisk_variants__85f68b724587f17d75725f58db29012c
,Viacom,,376dfde5fb40599f89882a9df6dff121,Russian,ForeignMinistry,Viacom,,dgm_crisk_variants,be91d258951b2b2f7355409fd031ddb7,dgm_crisk_variants__be91d258951b2b2f7355409fd031ddb7
,Deepmind,,29d99882da5223603d025ccb959dfcbf,Russian,Wells,Deepmind,,dgm_crisk_variants,2901fb6e364a50a6403299fd62bccbfa,dgm_crisk_variants__2901fb6e364a50a6403299fd62bccbfa
,Roku,,f89af4ceae5be081915330396da1b796,Russian,space,Roku,,dgm_crisk_variants,292eebca0d5aa42928e07457ec8a22b3,dgm_crisk_variants__292eebca0d5aa42928e07457ec8a22b3
,Docusign,,2ca393e84020afd3ca4e9081cc96e94f,Russian,DiplomaticFacilities,Docusign,,dgm_crisk_variants,f13edbe504edc992acac48a0715758aa,dgm_crisk_variants__f13edbe504edc992acac48a0715758aa
,Warnermedia,,68c99c18b04742addfac70889332fdcc,Russian,Wells,Warnermedia,,dgm_crisk_variants,e906d7c4a44de2d6b08ea7390215fbbb,dgm_crisk_variants__e906d7c4a44de2d6b08ea7390215fbbb
,Nisource,,b47145e5f51bcae838fcf50f771d96d6,Russian,ForeignMinistry,Nisource,,dgm_crisk_variants,37c0c54f888faf1d600d7c6f7e72a71d,dgm_crisk_variants__37c0c54f888faf1d600d7c6f7e72a71d
,Total,,29d6c4447586ecf5ce4be918e9921324,Russian,ForeignMinister,Total,,dgm_crisk_variants,96b0141273eabab320119c467cdcaf17,dgm_crisk_variants__96b0141273eabab320119c467cdcaf17
,Ralph Lauren,,9cf3f3c0cbd7891c9e26553626249795,Russian,Organization,Ralph Lauren,,dgm_crisk_variants,790c6eabf25d3b854cd9c3ec7ead2fe5,dgm_crisk_variants__790c6eabf25d3b854cd9c3ec7ead2fe5
,IAC,,e5240bbc9432ee74c1233d72b69989f5,Russian,space,IAC,,dgm_crisk_variants,973ec353d1e7caeadedeecac026a80a3,dgm_crisk_variants__973ec353d1e7caeadedeecac026a80a3
,Exact Sciences Corporation,,c4c5f995d47d22d14f96d46049a19582,Russian,Wells,Exact Sciences Corporation,,dgm_crisk_variants,99f9c4a8601964a4d6c07dafe6f09659,dgm_crisk_variants__99f9c4a8601964a4d6c07dafe6f09659
,Michels Corporation,,10bedc8f2ca351004c815fe8d89dcea5,Russian,Organization,Michels Corporation,,dgm_crisk_variants,276ebab478ab3b1cb124aaafa0a139a0,dgm_crisk_variants__276ebab478ab3b1cb124aaafa0a139a0
,National Grid North America,,bfb99fc7faca565dc0a19e635f45637e,Russian,Wells,National Grid North America,,dgm_crisk_variants,d486e6dec2545218ad565e9b69933dd7,dgm_crisk_variants__d486e6dec2545218ad565e9b69933dd7
,Servicios Falabella Spa,,7bfa50137540a1e46fc406987999c9b7,Russian,DiplomaticFacilities,Servicios Falabella Spa,,dgm_crisk_variants,f13f457a920b8d80bc1c6d1a389b65aa,dgm_crisk_variants__f13f457a920b8d80bc1c6d1a389b65aa
,Organon Pharmaceuticals,,7fae85bad020e46faef8856025193a1e,Russian,News,Organon Pharmaceuticals,,dgm_crisk_variants,aaba0bccc5169068ea1a9a22dc54db7f,dgm_crisk_variants__aaba0bccc5169068ea1a9a22dc54db7f
,National Fuel Gas Company,,85d2cc3afcf9c005eee0f8d6704f508b,Russian,Refinery,National Fuel Gas Company,,dgm_crisk_variants,11c39553d2448817d0207c1a35c6461c,dgm_crisk_variants__11c39553d2448817d0207c1a35c6461c
,Brightline,,f6a05020141ab4c8a7a18ab7bfb929d5,Russian,Wells,Brightline,,dgm_crisk_variants,6f0712fe3c0265f8d55695fd4061c48c,dgm_crisk_variants__6f0712fe3c0265f8d55695fd4061c48c
,Jane Street Group,,fd39ab0dd0553cf1e36a07ec8895a994,Russian,Person,Jane Street Group,,dgm_crisk_variants,b65e36be4370f84201aecf970e6df7b4,dgm_crisk_variants__b65e36be4370f84201aecf970e6df7b4
,"Acadia Healthcare Company, Inc.",,58f7727140d4d66b81ea3a7b413bec4e,Russian,Consulates,"Acadia Healthcare Company, Inc.",,dgm_crisk_variants,a37fc70484751dcbfa865abb49eb1bfd,dgm_crisk_variants__a37fc70484751dcbfa865abb49eb1bfd
,Spotify,,be0d9160ee9bb48480b95d99cdf6ca7e,Russian,ForeignMinister,Spotify,,dgm_crisk_variants,fd539ca17a17132049c4fef4619df638,dgm_crisk_variants__fd539ca17a17132049c4fef4619df638
,Brookshire Grocery Company,,feb6bf7a1d9be9bd5e5f9123d8a38045,Russian,IndustryTerm,Brookshire Grocery Company,,dgm_crisk_variants,cb0b6ac32ab51c8ae8e56e30b5cdeb10,dgm_crisk_variants__cb0b6ac32ab51c8ae8e56e30b5cdeb10
,National Australia Bank Limited,,d01937aa966f223b9f8a0ec89cc9ba13,Russian,Consulates,National Australia Bank Limited,,dgm_crisk_variants,dfcca49462fd377c9c9f2802b7142eaa,dgm_crisk_variants__dfcca49462fd377c9c9f2802b7142eaa
,GDC Technics,,d63db0c031d59cc6404fee09851eb16b,Russian,Organization,GDC Technics,,dgm_crisk_variants,de3392442f1ff44e5fe6eb31e5bea6e6,dgm_crisk_variants__de3392442f1ff44e5fe6eb31e5bea6e6
,New Balance,,bcb07a4ccf2d06b1803afc107e46f4f0,Russian,Refinery,New Balance,,dgm_crisk_variants,17d359918fd3a6a893423f72a0898e3f,dgm_crisk_variants__17d359918fd3a6a893423f72a0898e3f
,Sinai Health System,,1bf72586fb6e5433da4eb06f58e988f3,Russian,LegislativeCommittee,Sinai Health System,,dgm_crisk_variants,bc862213353d0fc5faaebd38693b45af,dgm_crisk_variants__bc862213353d0fc5faaebd38693b45af
,HSBC,,914fc0ddfc7d82f93070dfc556c9b721,Russian,IndustryTerm,HSBC,,dgm_crisk_variants,f8f8f7fcceffcd4c66e2e4f9670b27aa,dgm_crisk_variants__f8f8f7fcceffcd4c66e2e4f9670b27aa
,Peloton,,a365212ba5ca63154de91381df90afe4,Russian,Media,Peloton,,dgm_crisk_variants,74bd6c409f5bfee0ba0d79b79d1408b3,dgm_crisk_variants__74bd6c409f5bfee0ba0d79b79d1408b3
,Primark Stores,,61eda585dc0bc5c52f5bce4895c65fcb,Russian,Wells,Primark Stores,,dgm_crisk_variants,8fe1b0a6980b69a62f9116efe60bf062,dgm_crisk_variants__8fe1b0a6980b69a62f9116efe60bf062
,Uniper,,"56681f81c157ef6aac909f5fac001644,b59cf8b79aecea9326ef4916ba09a45b",Russian,CompanyKeyword,Uniper,,dgm_crisk_variants,df55bd694f6727e5bc6dd10a78ba16e6,dgm_crisk_variants__df55bd694f6727e5bc6dd10a78ba16e6
,Health Care Service Corporation,,d184f433776ecbd6d3b44a9b026f4049,Russian,Media,Health Care Service Corporation,,dgm_crisk_variants,31fae8092eea86fa36ca2be62f997cdd,dgm_crisk_variants__31fae8092eea86fa36ca2be62f997cdd
,Shamrock Foods Company,,d48a3e0e6b3edb7dda380a5861670e5c,Russian,Consulates,Shamrock Foods Company,,dgm_crisk_variants,705f19824d7d0b8dbe654e6b722bf881,dgm_crisk_variants__705f19824d7d0b8dbe654e6b722bf881
,Jack In The Box,,db38047578d3110af8de490f78c78bc0,Russian,Diplomat,Jack In The Box,,dgm_crisk_variants,f3973e668f10a466d68c57f40b508ed5,dgm_crisk_variants__f3973e668f10a466d68c57f40b508ed5
,HCA Healthcare,,28a9d91d97c1d4f1363ed7a237c972cb,Russian,Wells,HCA Healthcare,,dgm_crisk_variants,aadfbe01ebf203bd6a20535aac3b7f7a,dgm_crisk_variants__aadfbe01ebf203bd6a20535aac3b7f7a
,United Healthcare Services,,99aa9c11bdcea2b4a023466ccb364950,Russian,Consulates,United Healthcare Services,,dgm_crisk_variants,6a868e60b911365738ab548dbe942173,dgm_crisk_variants__6a868e60b911365738ab548dbe942173
,Catalent,,91e31d7af1bd3451cb93f8f38bf5e036,Russian,ForeignMinistry,Catalent,,dgm_crisk_variants,d54f060c536527037a22f6a3be40f303,dgm_crisk_variants__d54f060c536527037a22f6a3be40f303
,Vimeo,,13a271cd4827b494e8f42a349e719d0b,Russian,LegislativeCommittee,Vimeo,,dgm_crisk_variants,15db599e0119be476d71bfc1fda72217,dgm_crisk_variants__15db599e0119be476d71bfc1fda72217
,Hubspot,,8739f41a02ccac6ed02c759956353739,Russian,Pipeline,Hubspot,,dgm_crisk_variants,a43d8e9bf0ea7a9a5bb98b7da9833d11,dgm_crisk_variants__a43d8e9bf0ea7a9a5bb98b7da9833d11
,Peraton,,abcd543389664f611f8aeb327d840802,Russian,Person,Peraton,,dgm_crisk_variants,b06d42bf79f5ce333b372fad64078b93,dgm_crisk_variants__b06d42bf79f5ce333b372fad64078b93
,Jabil,,4bbd0e83f690bf93ef526482f4e99f49,Russian,FTO,Jabil,,dgm_crisk_variants,803cf016e27723fbdf1e0aa78e498ecd,dgm_crisk_variants__803cf016e27723fbdf1e0aa78e498ecd
,Palo Alto Networks,,0a83692ffa77e3b43873fb69088cc890,Russian,Organization,Palo Alto Networks,,dgm_crisk_variants,e6f06fa461bc66fc445c237d2e7d9ed7,dgm_crisk_variants__e6f06fa461bc66fc445c237d2e7d9ed7
,Collins Aerospace,,5e02bfead62c3c9cc7846a3f1cd5bf3d,Russian,IndustryTerm,Collins Aerospace,,dgm_crisk_variants,8e15fad695efcb408b103bd0c68ba598,dgm_crisk_variants__8e15fad695efcb408b103bd0c68ba598
,Activision Blizzard,,5f1a65971ad63c9cf9be9b25b89b5e28,Russian,Consulates,Activision Blizzard,,dgm_crisk_variants,c87cb90e721691623d804d736e398318,dgm_crisk_variants__c87cb90e721691623d804d736e398318
,Carhartt,,acc7d1468396d2c6d9776c991b3c8b67,Russian,Keyphrase,Carhartt,,dgm_crisk_variants,6bd3d560a3af0bf611d53602e6c2d9e6,dgm_crisk_variants__6bd3d560a3af0bf611d53602e6c2d9e6
,Gap Inc.,,daef6dfb678d3400a5a397629c7b8f98,Russian,Shipping,Gap Inc.,,dgm_crisk_variants,507a65f1d24a6ea7b5dc5fd49a6819c5,dgm_crisk_variants__507a65f1d24a6ea7b5dc5fd49a6819c5
,Humana,,4fa6274524c79e61a5b4d71265ed34b3,Russian,ForeignMinister,Humana,,dgm_crisk_variants,52315b4e466fb3a3b637ba9d4595b656,dgm_crisk_variants__52315b4e466fb3a3b637ba9d4595b656
,"The Friedkin Group, Inc.",,4763dd688ecfb85236e805d35cb9f2f0,Russian,Diplomat,"The Friedkin Group, Inc.",,dgm_crisk_variants,5cee83df4457ab1ac560a39d24862169,dgm_crisk_variants__5cee83df4457ab1ac560a39d24862169
,Technip Corporate Services,,c06ab4147ac8af40b585554dcd275213,Russian,Shipping,Technip Corporate Services,,dgm_crisk_variants,9b083838ea9bd7b95aba34a9031f10dc,dgm_crisk_variants__9b083838ea9bd7b95aba34a9031f10dc
,Toyota Motor Sales USA Inc,,d266e81bb7132cd9f0bf073659c8ef6f,Russian,Diplomat,Toyota Motor Sales USA Inc,,dgm_crisk_variants,7bf76da5d8a36d86748118346948d25f,dgm_crisk_variants__7bf76da5d8a36d86748118346948d25f
,Etsy,,5b3615994bf989a095b859eb40ec895a,Russian,DiplomaticFacilities,Etsy,,dgm_crisk_variants,883d87735dd94094c28e3970c69ea887,dgm_crisk_variants__883d87735dd94094c28e3970c69ea887
,Robinhood Markets Inc,,1dbbdf520113911ec2b69c72c230a40b,Russian,CompanyKeyword,Robinhood Markets Inc,,dgm_crisk_variants,2b4bf3c7e5bdfe12bc295a365daf9b27,dgm_crisk_variants__2b4bf3c7e5bdfe12bc295a365daf9b27
,Signify,,ac652868ed4580fca7b41df7131644fd,Russian,IndustryTerm,Signify,,dgm_crisk_variants,eaab532e2dcaa4998d810f01b0fa6495,dgm_crisk_variants__eaab532e2dcaa4998d810f01b0fa6495
,BJ's Restaurants,,72ceb98a48fca57f626645a04a671999,Russian,Diplomat,BJ's Restaurants,,dgm_crisk_variants,66bfcd535bdfa94be19a152e0b0bdbd2,dgm_crisk_variants__66bfcd535bdfa94be19a152e0b0bdbd2
,Norfolk Southern,,e0cc4014ec2480ce9898788e43f5d102,Russian,Person,Norfolk Southern,,dgm_crisk_variants,6444a1dd73ca7abdb3d22373b641238d,dgm_crisk_variants__6444a1dd73ca7abdb3d22373b641238d
,"Iberdrola Mexico, SA de CV",,812a7e26f160c7b22ee99b9eeea2617c,Russian,News,"Iberdrola Mexico, SA de CV",,dgm_crisk_variants,3e3721a835c2321e6ae75e90403af276,dgm_crisk_variants__3e3721a835c2321e6ae75e90403af276
,Sky Group,,eb001a1ce4020a6700ae3f16662072d2,Russian,Diplomat,Sky Group,,dgm_crisk_variants,655a0512c19e2ef19c1cdabe8b1713a8,dgm_crisk_variants__655a0512c19e2ef19c1cdabe8b1713a8
,Unibail Rodamco Westfield,,a230a9103a28c0c12f077ef622e26e11,Russian,FTO,Unibail Rodamco Westfield,,dgm_crisk_variants,abbae6b6e1d9f71e799af5918d3ed93e,dgm_crisk_variants__abbae6b6e1d9f71e799af5918d3ed93e
,Direct Line Group,,736dd08935118c71d5ff24524ac3ae8e,Russian,Pipeline,Direct Line Group,,dgm_crisk_variants,8e697134cbf1abfa8ab3d1a27e44d7ba,dgm_crisk_variants__8e697134cbf1abfa8ab3d1a27e44d7ba
,Viva Energy Group Limited,,f34ac67f93f10d426b6b2d7a1e4af7b0,Russian,Keyphrase,Viva Energy Group Limited,,dgm_crisk_variants,66bed83261a2ff3710ee721c49128487,dgm_crisk_variants__66bed83261a2ff3710ee721c49128487
,Aurora Innovation Inc,,,Russian,News,Aurora Innovation Inc,,dgm_crisk_variants,78540ee62aaed47d369048851c080d4f,dgm_crisk_variants__78540ee62aaed47d369048851c080d4f
,Norges Bank,,,Russian,Wells,Norges Bank,,dgm_crisk_variants,dfa8c9f5d880460f22f9b364c31c5609,dgm_crisk_variants__dfa8c9f5d880460f22f9b364c31c5609
,Bank of New Zealand,,,Russian,LegislativeCommittee,Bank of New Zealand,,dgm_crisk_variants,5132aec8639f795ca39a936bf1a43b7c,dgm_crisk_variants__5132aec8639f795ca39a936bf1a43b7c
,The Circle K Corporation,,,Russian,Person,The Circle K Corporation,,dgm_crisk_variants,c852b87ae28a9ab2d091270ef7e2021c,dgm_crisk_variants__c852b87ae28a9ab2d091270ef7e2021c
آکادیا هلثکر,Acadia Healthcare Company,,58f7727140d4d66b81ea3a7b413bec4e,Farsi2,Media,Acadia Healthcare Company,,dgm_crisk_variants,1ae5fe9e9c59e7c2989c6f0d498c331b,dgm_crisk_variants__1ae5fe9e9c59e7c2989c6f0d498c331b
اکتیویژن بلیزارد,Activision Blizzard,,5f1a65971ad63c9cf9be9b25b89b5e28,Farsi2,Shipping,Activision Blizzard,,dgm_crisk_variants,c87cb90e721691623d804d736e398318,dgm_crisk_variants__c87cb90e721691623d804d736e398318
ادتالم,Adtalem Global Education,,a03153bd0b88c5aa0c4015b844de032e,Farsi2,DiplomaticFacilities,Adtalem Global Education,,dgm_crisk_variants,f0aa9ad0650e70b44c61877da70b6e7f,dgm_crisk_variants__f0aa9ad0650e70b44c61877da70b6e7f
ایتنا,Aetna,,ade4c68cba85e3beb73a3413c0888b7d,Farsi2,LegislativeCommittee,Aetna,,dgm_crisk_variants,a090692640b320d9fb346567fe22cc0d,dgm_crisk_variants__a090692640b320d9fb346567fe22cc0d
ایر کانادا,Air Canada,,e2437347300ecc96b6855502ea951918,Farsi2,Keyphrase,Air Canada,,dgm_crisk_variants,76a25b8511a5f39c1bdc761f65636e4b,dgm_crisk_variants__76a25b8511a5f39c1bdc761f65636e4b
اربیانبی,Airbnb,,549f9e87cdd69547c3f20392345a00b5,Farsi2,Legislator,Airbnb,,dgm_crisk_variants,09e31a5bddc6d6628252a7bff57d5dce,dgm_crisk_variants__09e31a5bddc6d6628252a7bff57d5dce
ایرباس,Airbus,,252db0d6399cb907417e6bc9b56042d5,Farsi2,Person,Airbus,,dgm_crisk_variants,b110aa10dc3e3aa939ba099440938e65,dgm_crisk_variants__b110aa10dc3e3aa939ba099440938e65
آلبرتسانز,Albertsons,,949eebc349bda3ce68cb04fe43baa843,Farsi2,Consulates,Albertsons,,dgm_crisk_variants,767e924278099a2e4f3d05c5c2bf766a,dgm_crisk_variants__767e924278099a2e4f3d05c5c2bf766a
الکشن فارمسیوتیکالز,Alexion Pharmaceuticals,,0561c22457ce25c15c5251b4100d79e7,Farsi2,AAEntity,Alexion Pharmaceuticals,,dgm_crisk_variants,d704a832f6a812950e2e502282ae05a3,dgm_crisk_variants__d704a832f6a812950e2e502282ae05a3
الای فایننشل,Ally Financial,,dd4bc800f9a4c4d6659f7f7818d8c45d,Farsi2,CompanyKeyword,Ally Financial,,dgm_crisk_variants,fc7809369342e4f094cba19dcc955b79,dgm_crisk_variants__fc7809369342e4f094cba19dcc955b79
آمازون.کام,Amazon,,32ec5fc746a720416749e18927068772,Farsi2,Exec,Amazon,,dgm_crisk_variants,b3b3a6ac74ecbd56bcdbefa4799fb9df,dgm_crisk_variants__b3b3a6ac74ecbd56bcdbefa4799fb9df
امریکن ایرلاینز,American Airlines,,4c0cfa29b24e5fb16b526d401bf15d77,Farsi2,Media,American Airlines,,dgm_crisk_variants,74c33d8b1535bdee3549ef38dfd12f62,dgm_crisk_variants__74c33d8b1535bdee3549ef38dfd12f62
آمریکن الکتریک پاور,American Electric Power,,41a6ce85ffd66124357de8ba23e871ba,Farsi2,Diplomat,American Electric Power,,dgm_crisk_variants,35ea1836d307e9d2646c8afc87d239a2,dgm_crisk_variants__35ea1836d307e9d2646c8afc87d239a2
امژن,Amgen,,cbbf605ac8c153dab40ee70a8371ed1b,Farsi2,Organization,Amgen,,dgm_crisk_variants,c142e310cf1889900ac13cc74784585c,dgm_crisk_variants__c142e310cf1889900ac13cc74784585c
اپل,Apple,,2adac6e9b077021a8c4e5de1a3aa057b,Farsi2,Keyphrase,Apple,,dgm_crisk_variants,9f6290f4436e5a2351f12e03b6433c3c,dgm_crisk_variants__9f6290f4436e5a2351f12e03b6433c3c
آرچر دانیلز میدلند,Archer Daniels Midland Company,,b77236a889ac01314f318337ee2f9524,Farsi2,News,Archer Daniels Midland Company,,dgm_crisk_variants,d59dd55023c2b3b119d4511d567fd061,dgm_crisk_variants__d59dd55023c2b3b119d4511d567fd061
ایتی اند تی,AT&T,,eb4c37efac8ef073aaf6d5e9f4120e0a,Farsi2,AAEntity,AT&T,,dgm_crisk_variants,b74e69c4545cf7fc29395289f96240c2,dgm_crisk_variants__b74e69c4545cf7fc29395289f96240c2
آتوزون,AutoZone,,a8aab37f3ec4d5cbc37ec5df7b1cb8a8,Farsi2,Shipping,AutoZone,,dgm_crisk_variants,a93c760af8cf581763854a3489ffef7b,dgm_crisk_variants__a93c760af8cf581763854a3489ffef7b
بیایئی سیستمز,BAE Systems,,68de11995b3eaa7243a40b135a58219b,Farsi2,Pipeline,BAE Systems,,dgm_crisk_variants,48c7e055cb46ce0c9f686921c0ac63b2,dgm_crisk_variants__48c7e055cb46ce0c9f686921c0ac63b2
بنک آو امریکا,Bank of America,,e672678f644ea6ca9d8396db9db0bdf0,Farsi2,DiplomaticFacilities,Bank of America,,dgm_crisk_variants,e4b68a3710443456cf882f506dfa2af5,dgm_crisk_variants__e4b68a3710443456cf882f506dfa2af5
باسف,BASF,,8d49b8dc5ba98024dc999c10317deae7,Farsi2,FTO,BASF,,dgm_crisk_variants,1672f5c14b0beab044c02884a30f1e5b,dgm_crisk_variants__1672f5c14b0beab044c02884a30f1e5b
گروه مشاوره بوستون,BCG - Boston Consulting Group,,2e782cdf90647fa9b827009f6d6818e9,Farsi2,Consulates,BCG - Boston Consulting Group,,dgm_crisk_variants,6213a7422ccce7a4be9fffce605f235d,dgm_crisk_variants__6213a7422ccce7a4be9fffce605f235d
برکشایر هاتاوی انرژی,Berkshire Hathaway Energy,,"ed2de4f3fbc207e1265ef3ce4a4c7ec1,316ac0d178c7571f4693c5ba010cdda6",Farsi2,Organization,Berkshire Hathaway Energy,,dgm_crisk_variants,c1360926b3ca0194c4516ad2472c402e,dgm_crisk_variants__c1360926b3ca0194c4516ad2472c402e
بیاچپی بیلیتون,BHP Group Limited,,c503f35fcdc52d4912f2ca64ea221306,Farsi2,ForeignMinister,BHP Group Limited,,dgm_crisk_variants,f458659825cb5b9141b09d1e658f6132,dgm_crisk_variants__f458659825cb5b9141b09d1e658f6132
بایوژن,Biogen,,1f46a67ae7e6023e6cffca51f4a46c16,Farsi2,Legislator,Biogen,,dgm_crisk_variants,b34193a9204d2f50d15aedf8b222dbad,dgm_crisk_variants__b34193a9204d2f50d15aedf8b222dbad
بوئینگ,Boeing,,fa7be71100c59377ed582e21587318d6,Farsi2,Diplomat,Boeing,,dgm_crisk_variants,44787ee9ad7082c7e379356589456000,dgm_crisk_variants__44787ee9ad7082c7e379356589456000
بوز آلن همیلتون,Booz Allen Hamilton,,fb39ab5b2d2020ac31120923f8cf5d07,Farsi2,CompanyKeyword,Booz Allen Hamilton,,dgm_crisk_variants,00a861641d84876df2b914533ee33a41,dgm_crisk_variants__00a861641d84876df2b914533ee33a41
بوز,Bose,,960e0d172242014d2a3c40d906cdefce,Farsi2,ForeignMinister,Bose,,dgm_crisk_variants,20383fe03b614c5fb3a4da13e1d0b873,dgm_crisk_variants__20383fe03b614c5fb3a4da13e1d0b873
بوستون ساینتیفیک,Boston Scientific,,19ed1a9f49895c64e95dc95d23bf95f7,Farsi2,Diplomat,Boston Scientific,,dgm_crisk_variants,fc7e7271fb92a64ec66a3c9974fb1aaa,dgm_crisk_variants__fc7e7271fb92a64ec66a3c9974fb1aaa
بیپی,BP,,38d8b69ed5061389a56cf5a9dad770db,Farsi2,Wells,BP,,dgm_crisk_variants,96d4cdff8ed57e93e3b3d843cffe3af7,dgm_crisk_variants__96d4cdff8ed57e93e3b3d843cffe3af7
بریتیش آمریکن توباکو,British American Tobacco,,2037bdb717b3511c220447491342823c,Farsi2,ForeignMinistry,British American Tobacco,,dgm_crisk_variants,a13c37478a66be4a7bbe4b077a1816c5,dgm_crisk_variants__a13c37478a66be4a7bbe4b077a1816c5
کپیتال وان,Capital One,,11a15878b8b8b4b13fc8246f628fa84b,Farsi2,Refinery,Capital One,,dgm_crisk_variants,69d59a17f8e7d182ae0e0368c9eec9ac,dgm_crisk_variants__69d59a17f8e7d182ae0e0368c9eec9ac
کاردینال هلت,Cardinal Health,,859d479ca8ddbcc2bbca3d5d5f1c8156,Farsi2,ForeignMinistry,Cardinal Health,,dgm_crisk_variants,8a7d4af18b64df6b29be9483344342ef,dgm_crisk_variants__8a7d4af18b64df6b29be9483344342ef
کارگیل,Cargill,,173ffc846f2c3792c5e439621237cc2b,Farsi2,Media,Cargill,,dgm_crisk_variants,556d98e75f0e9956d6120436fb17523f,dgm_crisk_variants__556d98e75f0e9956d6120436fb17523f
کاتالنت,Catalent,,91e31d7af1bd3451cb93f8f38bf5e036,Farsi2,Diplomat,Catalent,,dgm_crisk_variants,d54f060c536527037a22f6a3be40f303,dgm_crisk_variants__d54f060c536527037a22f6a3be40f303
سیدار فیر,Cedar Fair,,aa4f7640a7be9a678a3c2e6e104f82ec,Farsi2,space,Cedar Fair,,dgm_crisk_variants,890f6479ea587c73d5450c9712b86b7e,dgm_crisk_variants__890f6479ea587c73d5450c9712b86b7e
شورون,Chevron,,f41dd1b2abb0c41f225675ebb448ce63,Farsi2,News,Chevron,,dgm_crisk_variants,9a37a3059e7c4ad00788c63f90dc8980,dgm_crisk_variants__9a37a3059e7c4ad00788c63f90dc8980
چیک-فیل-ای,Chick-Fil-A,,dcacaa6c910a47709f897b963266c88c,Farsi2,Diplomat,Chick-Fil-A,,dgm_crisk_variants,f0687aaf86c39ed56ef1c345fcb99fab,dgm_crisk_variants__f0687aaf86c39ed56ef1c345fcb99fab
