handle,caption_name,location,type,location_lower,exclude_groups,.1,.2,.3,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
2268237752,"Jiangbei New Area, Nanjing official account",nanjingjiangsu,,nanjingjiangsu,,,,,,"Jiangbei New Area, Nanjing official account",,dgm_weibo_government_mentioner,89ea392ebe8321c466fd156b27d42c8a,dgm_weibo_government_mentioner__89ea392ebe8321c466fd156b27d42c8a
2230841151,Jiangbei Bureau of Ecology and Environment,Chongqing,,chongqingchongqing,,,,,,Jiangbei Bureau of Ecology and Environment,,dgm_weibo_government_mentioner,be49ce20cd369c6b094f4ab55d6511c3,dgm_weibo_government_mentioner__be49ce20cd369c6b094f4ab55d6511c3
1916472400,"Jiangchuan, Yunnan official account",kunmingYunnan,,kunmingyunnan,,,,,,"Jiangchuan, Yunnan official account",,dgm_weibo_government_mentioner,e0d5eefbf70b2c9ad7b31a6cde2ff077,dgm_weibo_government_mentioner__e0d5eefbf70b2c9ad7b31a6cde2ff077
2253726032,Jiangjin Bureau of Ecology and Environment,Chongqing,,chongqingchongqing,,,,,,Jiangjin Bureau of Ecology and Environment,,dgm_weibo_government_mentioner,4042b124aabc00796e10b2901e4477d1,dgm_weibo_government_mentioner__4042b124aabc00796e10b2901e4477d1
2966722862,Jiangmen Market Supervision Administration,Guangdong,,guangzhouguangdong,,,,,,Jiangmen Market Supervision Administration,,dgm_weibo_government_mentioner,bb9abc0fc6e24cefc1c51398363ece18,dgm_weibo_government_mentioner__bb9abc0fc6e24cefc1c51398363ece18
2490757421,Jiangsu Market Supervision Administration,nanjingJiangsu,,nanjingjiangsu,,,,,,Jiangsu Market Supervision Administration,,dgm_weibo_government_mentioner,0ad233cff23007756395a594e47fcb46,dgm_weibo_government_mentioner__0ad233cff23007756395a594e47fcb46
3687019147,Jiangxi Province official account,nanchangJiangxi,,nanchangjiangxi,,,,,,Jiangxi Province official account,,dgm_weibo_government_mentioner,17635730dc307950d3928aaefbf62990,dgm_weibo_government_mentioner__17635730dc307950d3928aaefbf62990
2757691921,Jiangxi Communist Youth League,nanchangJiangxi,,nanchangjiangxi,,,,,,Jiangxi Communist Youth League,,dgm_weibo_government_mentioner,b31cff332ea822139a21eebb323330ec,dgm_weibo_government_mentioner__b31cff332ea822139a21eebb323330ec
3983766504,Jiangxi Department of Industry and Technology,nanchangJiangxi,,nanchangjiangxi,,,,,,Jiangxi Department of Industry and Technology,,dgm_weibo_government_mentioner,4c99aa8e096151f585b9676c31946bbb,dgm_weibo_government_mentioner__4c99aa8e096151f585b9676c31946bbb
1936988801,Jiangxi Department of Transportation,nanchangJiangxi,,nanchangjiangxi,,,,,,Jiangxi Department of Transportation,,dgm_weibo_government_mentioner,b7e7dc0400919709bae4dcf056653507,dgm_weibo_government_mentioner__b7e7dc0400919709bae4dcf056653507
3841557306,Jiangxi Ecology and Environment Bureau,nanchangJiangxi,,nanchangjiangxi,,,,,,Jiangxi Ecology and Environment Bureau,,dgm_weibo_government_mentioner,30c7831cc49a8b554a454eb8b5febefc,dgm_weibo_government_mentioner__30c7831cc49a8b554a454eb8b5febefc
7121460675,Jiangxi Market Supervision Administration,nanchangJiangxi,,nanchangjiangxi,,,,,,Jiangxi Market Supervision Administration,,dgm_weibo_government_mentioner,affd27a4de1fe916952a3c2e31563c35,dgm_weibo_government_mentioner__affd27a4de1fe916952a3c2e31563c35
2959366295,Jilin City Public Security Bureau,jilinJilin,,jilinjilin,,,,,,Jilin City Public Security Bureau,,dgm_weibo_government_mentioner,52ef2bf98d93d0971e2001c085a86eb3,dgm_weibo_government_mentioner__52ef2bf98d93d0971e2001c085a86eb3
3229450293,Jilin Province official account,jilinJilin,,jilinjilin,,,,,,Jilin Province official account,,dgm_weibo_government_mentioner,e0181fd37a0ddde0f9b984eca019f6e3,dgm_weibo_government_mentioner__e0181fd37a0ddde0f9b984eca019f6e3
3766447064,Jilin Department of Industry and Information Technology,jilinJilin,,jilinjilin,,,,,,Jilin Department of Industry and Information Technology,,dgm_weibo_government_mentioner,4ed5d940922d3051d0e06f71116f7dd4,dgm_weibo_government_mentioner__4ed5d940922d3051d0e06f71116f7dd4
3511810501,Jilin Department of Transportation,jilinJilin,,jilinjilin,,,,,,Jilin Department of Transportation,,dgm_weibo_government_mentioner,bffe0ebfcdac08612f79cf5024c40478,dgm_weibo_government_mentioner__bffe0ebfcdac08612f79cf5024c40478
5535552112,Jinfeng Market Supervision Administration,yinchuanNingxia,,yinchuanningxia,,,,,,Jinfeng Market Supervision Administration,,dgm_weibo_government_mentioner,d3b146ae1223f0a7ad4810a6441d3471,dgm_weibo_government_mentioner__d3b146ae1223f0a7ad4810a6441d3471
5337637523,"Jing'an District, Shanghai Market Supervision Administration",Shanghaishanghai,,shanghaishanghai,,,,,,"Jing'an District, Shanghai Market Supervision Administration",,dgm_weibo_government_mentioner,72694bfc5cef20d379feb187876ebc84,dgm_weibo_government_mentioner__72694bfc5cef20d379feb187876ebc84
2541763545,"Jing'an District, Shanghai official account",Shanghaishanghai,,shanghaishanghai,,,,,,"Jing'an District, Shanghai official account",,dgm_weibo_government_mentioner,7fea3286faf4b99cd0580b6ea31c4a2d,dgm_weibo_government_mentioner__7fea3286faf4b99cd0580b6ea31c4a2d
7436286756,"Jing'an District, Shanghai Bureau of Ecology and Environment",Shanghaishanghai,,shanghaishanghai,,,,,,"Jing'an District, Shanghai Bureau of Ecology and Environment",,dgm_weibo_government_mentioner,3e5a20b5c37998d598162257a727f965,dgm_weibo_government_mentioner__3e5a20b5c37998d598162257a727f965
3750707244,"Jingxin, Sichuan official account",chengduSichuan,,chengdusichuan,,,,,,"Jingxin, Sichuan official account",,dgm_weibo_government_mentioner,dfb0679b3bfcf08a51d8a2a3e6ef5490,dgm_weibo_government_mentioner__dfb0679b3bfcf08a51d8a2a3e6ef5490
5227278764,Jingzhou Market Supervision Administration,wuhanHubei,,wuhanhubei,,,,,,Jingzhou Market Supervision Administration,,dgm_weibo_government_mentioner,7f433d3500592c23a53e181637b936a3,dgm_weibo_government_mentioner__7f433d3500592c23a53e181637b936a3
2414266514,Jinhua Market Supervision Administration,hangzhouZhejiang,,hangzhouzhejiang,,,,,,Jinhua Market Supervision Administration,,dgm_weibo_government_mentioner,641f5c0fa02206e854ea2a89d748f7ff,dgm_weibo_government_mentioner__641f5c0fa02206e854ea2a89d748f7ff
5705349000,Jinniu Chengdu Market Supervision Administration,chengduSichuan,,chengdusichuan,,,,,,Jinniu Chengdu Market Supervision Administration,,dgm_weibo_government_mentioner,3c5d19c6fd204e5867aa75a2fd351697,dgm_weibo_government_mentioner__3c5d19c6fd204e5867aa75a2fd351697
1966868272,"Jinshan District, Shanghai Market Supervision Administration",Shanghaishanghai,,shanghaishanghai,,,,,,"Jinshan District, Shanghai Market Supervision Administration",,dgm_weibo_government_mentioner,14e06175e87e81c5131dfa9975b19ce1,dgm_weibo_government_mentioner__14e06175e87e81c5131dfa9975b19ce1
2650116747,"Jinshui District, Zhengzhou official account",zhengzhouhenan,,zhengzhouhenan,,,,,,"Jinshui District, Zhengzhou official account",,dgm_weibo_government_mentioner,56fff14572bea3110ff64b0a1bc992b0,dgm_weibo_government_mentioner__56fff14572bea3110ff64b0a1bc992b0
3329817052,Jinzhong Market Supervision Administration,taiyuanShanxi,,taiyuanshanxi,,,,,,Jinzhong Market Supervision Administration,,dgm_weibo_government_mentioner,1ae12b495aa832fbba7870c65f4f90fb,dgm_weibo_government_mentioner__1ae12b495aa832fbba7870c65f4f90fb
5144581163,Jiujiang Department of Ecology and Environment,nanchangJiangxi,,nanchangjiangxi,,,,,,Jiujiang Department of Ecology and Environment,,dgm_weibo_government_mentioner,f0869772386000423ac070e0a46f1561,dgm_weibo_government_mentioner__f0869772386000423ac070e0a46f1561
7004891706,Jixi Market Supervision Administration,harbinHeilongjiang,,harbinheilongjiang,,,,,,Jixi Market Supervision Administration,,dgm_weibo_government_mentioner,487b2685c880f1c004d8d4dbda04f190,dgm_weibo_government_mentioner__487b2685c880f1c004d8d4dbda04f190
5536547117,Juanyang Market Supervision Administration,chengduSichuan,,chengdusichuan,,,,,,Juanyang Market Supervision Administration,,dgm_weibo_government_mentioner,e0d57bc78f8536e6832fbe555ca27842,dgm_weibo_government_mentioner__e0d57bc78f8536e6832fbe555ca27842
3940109114,Henan Judicial Administration,zhengzhouHenan,,zhengzhouhenan,,,,,,Henan Judicial Administration,,dgm_weibo_government_mentioner,6790632ee6955774f2db7a92a0b7be63,dgm_weibo_government_mentioner__6790632ee6955774f2db7a92a0b7be63
3854744117,"Shilin County, Yunnan Judicial Bureau",kunmingYunnan,,kunmingyunnan,,,,,,"Shilin County, Yunnan Judicial Bureau",,dgm_weibo_government_mentioner,877f15845c4dfa9e91c9a73b8e9e9bad,dgm_weibo_government_mentioner__877f15845c4dfa9e91c9a73b8e9e9bad
5770875147,Gansu Justice Department,gansu,,lanzhougansu,,,,,,Gansu Justice Department,,dgm_weibo_government_mentioner,0566c9d3641a62a1147e3a944e4a99f8,dgm_weibo_government_mentioner__0566c9d3641a62a1147e3a944e4a99f8
5413463101,Kaifeng Food and Drug Administration,zhengzhouHenan,,zhengzhouhenan,,,,,,Kaifeng Food and Drug Administration,,dgm_weibo_government_mentioner,8fcb680143714bde8ae9f8db37914f53,dgm_weibo_government_mentioner__8fcb680143714bde8ae9f8db37914f53
2733916771,Kaifeng Market Supervision Administration,zhengzhouHenan,,zhengzhouhenan,,,,,,Kaifeng Market Supervision Administration,,dgm_weibo_government_mentioner,20d91b603b0ed48b815c1a1435596351,dgm_weibo_government_mentioner__20d91b603b0ed48b815c1a1435596351
2275932335,"Jiulongpo District, Chongqing Bureau of Ecology and Environment",Chongqing,,chongqingchongqing,,,,,,"Jiulongpo District, Chongqing Bureau of Ecology and Environment",,dgm_weibo_government_mentioner,c2fea9252e6466fc5c044aa99f756717,dgm_weibo_government_mentioner__c2fea9252e6466fc5c044aa99f756717
3809500971,Kunming Market Supervision Administration,kunmingYunnan,,kunmingyunnan,,,,,,Kunming Market Supervision Administration,,dgm_weibo_government_mentioner,4b517a6af4e5ed0652eae6d7d0520f9d,dgm_weibo_government_mentioner__4b517a6af4e5ed0652eae6d7d0520f9d
3291446877,"Licang District, Qingdao Market Supervision Administration",jinanShandong,,jinanshandong,,,,,,"Licang District, Qingdao Market Supervision Administration",,dgm_weibo_government_mentioner,0c20155ce72ead096b330ff7cc40ff64,dgm_weibo_government_mentioner__0c20155ce72ead096b330ff7cc40ff64
2267484543,"Liangping District, Chongqing Bureau of Ecology and Environment",Chongqing,,chongqingchongqing,,,,,,"Liangping District, Chongqing Bureau of Ecology and Environment",,dgm_weibo_government_mentioner,125adaa8f1c73140bddf7f19382f470b,dgm_weibo_government_mentioner__125adaa8f1c73140bddf7f19382f470b
5700425118,"Liangyuan District, Shangqiu Work Safety Administration",zhengzhouHenan,,zhengzhouhenan,,,,,,"Liangyuan District, Shangqiu Work Safety Administration",,dgm_weibo_government_mentioner,66019e9496a2cf7dcbc63b97b3050782,dgm_weibo_government_mentioner__66019e9496a2cf7dcbc63b97b3050782
5445766958,Liaoning Prosecutor's Office,shenyangLIaoning,,shenyangliaoning,,,,,,Liaoning Prosecutor's Office,,dgm_weibo_government_mentioner,f569ab8baaae6523ee55811adc97e553,dgm_weibo_government_mentioner__f569ab8baaae6523ee55811adc97e553
5537781788,Liaoning Province official account,shenyangLIaoning,,shenyangliaoning,,,,,,Liaoning Province official account,,dgm_weibo_government_mentioner,f0c862110a655fb6e7902fe39836002e,dgm_weibo_government_mentioner__f0c862110a655fb6e7902fe39836002e
2079751412,Liaoning Communist Youth League,shenyangLIaoning,,shenyangliaoning,,,,,,Liaoning Communist Youth League,,dgm_weibo_government_mentioner,2bd8781cc39b8e5bf6c9475590fa5d1e,dgm_weibo_government_mentioner__2bd8781cc39b8e5bf6c9475590fa5d1e
3167917233,Liaoning Department of Science and Technology,shenyangLIaoning,,shenyangliaoning,,,,,,Liaoning Department of Science and Technology,,dgm_weibo_government_mentioner,ec7f8b167d68a191230c819115babdad,dgm_weibo_government_mentioner__ec7f8b167d68a191230c819115babdad
6105890632,Liaoning Financial Supervision Bureau,shenyangLIaoning,,shenyangliaoning,,,,,,Liaoning Financial Supervision Bureau,,dgm_weibo_government_mentioner,6665b0e15c84bab6ed49e1b1e7deae7f,dgm_weibo_government_mentioner__6665b0e15c84bab6ed49e1b1e7deae7f
6000033338,Liaoning General Law Department,shenyangLIaoning,,shenyangliaoning,,,,,,Liaoning General Law Department,,dgm_weibo_government_mentioner,6bc4b91ac5e675efda72cfc23349f830,dgm_weibo_government_mentioner__6bc4b91ac5e675efda72cfc23349f830
2533940112,Lingwu Market Supervision Administration,yinchuanNingxia,,yinchuanningxia,,,,,,Lingwu Market Supervision Administration,,dgm_weibo_government_mentioner,8d76407a3c95551b732d5c579ff1bb9c,dgm_weibo_government_mentioner__8d76407a3c95551b732d5c579ff1bb9c
5606709007,"Linwei District, Weinan Food and Drug Administration",xianShaanxi,,xianshaanxi,,,,,,"Linwei District, Weinan Food and Drug Administration",,dgm_weibo_government_mentioner,d9d1004b0dfe28994c773db1e912c63c,dgm_weibo_government_mentioner__d9d1004b0dfe28994c773db1e912c63c
2491672907,Liuhe Market Supervision Administration,nanjingJiangsu,,nanjingjiangsu,,,,,,Liuhe Market Supervision Administration,,dgm_weibo_government_mentioner,ae410564df9d978aba300514203d945e,dgm_weibo_government_mentioner__ae410564df9d978aba300514203d945e
3186551393,"Liwan District, Guangzhou official account",guangzhou,,guangzhouguangdong,,,,,,"Liwan District, Guangzhou official account",,dgm_weibo_government_mentioner,2f0ad1a38f2abb884f9dbc07aed6b241,dgm_weibo_government_mentioner__2f0ad1a38f2abb884f9dbc07aed6b241
5154858215,"Li County, Longnan Market Supervision and Administration",Gansu,,lanzhougansu,,,,,,"Li County, Longnan Market Supervision and Administration",,dgm_weibo_government_mentioner,607c3223f270c2ef0404f74e1de5e1c2,dgm_weibo_government_mentioner__607c3223f270c2ef0404f74e1de5e1c2
2233211910,"Longgang District, Shenzhen official account",shenzhenguangdong,,shenzhenguangdong,,,,,,"Longgang District, Shenzhen official account",,dgm_weibo_government_mentioner,dc30d94985f3b07105217f1d4f1ba0dd,dgm_weibo_government_mentioner__dc30d94985f3b07105217f1d4f1ba0dd
3778456060,Longnan Market Supervision Administration,Gansu,,lanzhougansu,,,,,,Longnan Market Supervision Administration,,dgm_weibo_government_mentioner,030e86aa6c52880e4539b923e5fcec2d,dgm_weibo_government_mentioner__030e86aa6c52880e4539b923e5fcec2d
3022907850,"Longquanyi District, Chengdu Market Supervision Administration",chengduSichuan,,chengdusichuan,,,,,,"Longquanyi District, Chengdu Market Supervision Administration",,dgm_weibo_government_mentioner,541371698474f2888bd1f86037b07a65,dgm_weibo_government_mentioner__541371698474f2888bd1f86037b07a65
6086585394,"Lueyang District, Hanzhong Market Supervision Administration",xianShaanxi,,xianshaanxi,,,,,,"Lueyang District, Hanzhong Market Supervision Administration",,dgm_weibo_government_mentioner,126a6f8c0bfdbd7f90649177900833ff,dgm_weibo_government_mentioner__126a6f8c0bfdbd7f90649177900833ff
3730407882,Luohe Food and Drug Administration,zhengzhouHenan,,zhengzhouhenan,,,,,,Luohe Food and Drug Administration,,dgm_weibo_government_mentioner,99cb5e5abaacaec228e507b685cf0965,dgm_weibo_government_mentioner__99cb5e5abaacaec228e507b685cf0965
2797466912,Lushan Market Supervision Administration,hangzhouZhejiang,,hangzhouzhejiang,,,,,,Lushan Market Supervision Administration,,dgm_weibo_government_mentioner,13eccb40064f8ecf230a87478dcef323,dgm_weibo_government_mentioner__13eccb40064f8ecf230a87478dcef323
6939757328,Hebei Radio and Television Administration,shijiazhuanghebei,,shijiazhuanghebei,,,,,,Hebei Radio and Television Administration,,dgm_weibo_government_mentioner,f2bd779d5af22b6ef8519b1ddbae260d,dgm_weibo_government_mentioner__f2bd779d5af22b6ef8519b1ddbae260d
3911208415,"Mentougou District, Beijing Market Supervision Administration",Beijing,,beijingbeijing,,,,,,"Mentougou District, Beijing Market Supervision Administration",,dgm_weibo_government_mentioner,b8df231b9bd77826ca565cefc59a81e8,dgm_weibo_government_mentioner__b8df231b9bd77826ca565cefc59a81e8
1763326505,"Minhang District, Shanghai Bureau of Ecology and Environment",Shanghaishanghai,,shanghaishanghai,,,,,,"Minhang District, Shanghai Bureau of Ecology and Environment",,dgm_weibo_government_mentioner,5fddff61556ebeecd1eefb58bd077432,dgm_weibo_government_mentioner__5fddff61556ebeecd1eefb58bd077432
2862558854,"Minhang District, Shanghai Market Supervision Administration",Shanghaishanghai,,shanghaishanghai,,,,,,"Minhang District, Shanghai Market Supervision Administration",,dgm_weibo_government_mentioner,b64cf3d0e7016521cc370bcd5a7e3a93,dgm_weibo_government_mentioner__b64cf3d0e7016521cc370bcd5a7e3a93
2218663347,Nanan Bureau of Ecology and Environment,Chongqing,,chongqingchongqing,,,,,,Nanan Bureau of Ecology and Environment,,dgm_weibo_government_mentioner,b900e3e4d132c3747d17ee6397fa5555,dgm_weibo_government_mentioner__b900e3e4d132c3747d17ee6397fa5555
2673559383,Nanchang Market Supervision Administration,nanchangJiangxi,,nanchangjiangxi,,,,,,Nanchang Market Supervision Administration,,dgm_weibo_government_mentioner,9f2d245f8b0436335aacc38148e1d6a7,dgm_weibo_government_mentioner__9f2d245f8b0436335aacc38148e1d6a7
7333859892,Nanchong Market Supervision Administration,chengduSichuan,,chengdusichuan,,,,,,Nanchong Market Supervision Administration,,dgm_weibo_government_mentioner,c49a4edaaf2e4e372038059bf1e0c5ef,dgm_weibo_government_mentioner__c49a4edaaf2e4e372038059bf1e0c5ef
2146717162,Nanjing Cultural Tourism Department,nanjingjiangsu,,nanjingjiangsu,,,,,,Nanjing Cultural Tourism Department,,dgm_weibo_government_mentioner,0fc6de650525b34037aefdc033410bed,dgm_weibo_government_mentioner__0fc6de650525b34037aefdc033410bed
2131828884,Nanjing Ecology and Environment Department,nanjingjiangsu,,nanjingjiangsu,,,,,,Nanjing Ecology and Environment Department,,dgm_weibo_government_mentioner,a5f1bf25367ca536675e1602ae373cc3,dgm_weibo_government_mentioner__a5f1bf25367ca536675e1602ae373cc3
3960077066,Nanjing Federation of Trade Unions,nanjingjiangsu,,nanjingjiangsu,,,,,,Nanjing Federation of Trade Unions,,dgm_weibo_government_mentioner,aae1b696a3dcc1ae526d71fdb1e654f7,dgm_weibo_government_mentioner__aae1b696a3dcc1ae526d71fdb1e654f7
3963092958,Nanjing Government Affairs Office,nanjingjiangsu,,nanjingjiangsu,,,,,,Nanjing Government Affairs Office,,dgm_weibo_government_mentioner,14b4e95cbfaa6b89fa629cbe8e4222cd,dgm_weibo_government_mentioner__14b4e95cbfaa6b89fa629cbe8e4222cd
2710782057,Nanjing Market Supervision Administration,nanjingJiangsu,,nanjingjiangsu,,,,,,Nanjing Market Supervision Administration,,dgm_weibo_government_mentioner,50659f7345dc2246607f9da1aff95d2b,dgm_weibo_government_mentioner__50659f7345dc2246607f9da1aff95d2b
1570308924,Nanjing People's Congress,nanjingjiangsu,,nanjingjiangsu,,,,,,Nanjing People's Congress,,dgm_weibo_government_mentioner,cadca8b3880e03f55147c9ed64f1276d,dgm_weibo_government_mentioner__cadca8b3880e03f55147c9ed64f1276d
2062025471,Nanjing Planning Office,nanjingjiangsu,,nanjingjiangsu,,,,,,Nanjing Planning Office,,dgm_weibo_government_mentioner,10b8f7b4fb08ac170d2fdbb9fc7afe31,dgm_weibo_government_mentioner__10b8f7b4fb08ac170d2fdbb9fc7afe31
3962846409,Nanjing Politics and Law Department,nanjingjiangsu,,nanjingjiangsu,,,,,,Nanjing Politics and Law Department,,dgm_weibo_government_mentioner,34e4676115be3243e5d838d09311f370,dgm_weibo_government_mentioner__34e4676115be3243e5d838d09311f370
1938364634,Nanjing Traffic Monitoring,nanjingjiangsu,,nanjingjiangsu,,,,,,Nanjing Traffic Monitoring,,dgm_weibo_government_mentioner,a1ec2eaa3da1a8572c1490f535948237,dgm_weibo_government_mentioner__a1ec2eaa3da1a8572c1490f535948237
2564717617,Nanjing Urban Management Bureau,nanjingjiangsu,,nanjingjiangsu,,,,,,Nanjing Urban Management Bureau,,dgm_weibo_government_mentioner,5a4adb3b4c62b9db25e90474e60c1a03,dgm_weibo_government_mentioner__5a4adb3b4c62b9db25e90474e60c1a03
3214803327,Shaanxi Natural Resources Department,xianShaanxi,,xianshaanxi,,,,,,Shaanxi Natural Resources Department,,dgm_weibo_government_mentioner,de8c2e6948791db309a4b6885bd0b7b6,dgm_weibo_government_mentioner__de8c2e6948791db309a4b6885bd0b7b6
7031140382,Neijiang Market Supervision Administration,neijiangsichuan,,neijiangsichuan,,,,,,Neijiang Market Supervision Administration,,dgm_weibo_government_mentioner,89b9af18ab02d0548cb23638c25002f8,dgm_weibo_government_mentioner__89b9af18ab02d0548cb23638c25002f8
2588125534,Ningbo Market Supervision Administration,hangzhouZhejiang,,hangzhouzhejiang,,,,,,Ningbo Market Supervision Administration,,dgm_weibo_government_mentioner,d280910dc73755b59b2c56f849edb0e9,dgm_weibo_government_mentioner__d280910dc73755b59b2c56f849edb0e9
5685485678,"Ningjin District, Xingtai Market Supervision Administration",shijiazhuanghebei,,shijiazhuanghebei,,,,,,"Ningjin District, Xingtai Market Supervision Administration",,dgm_weibo_government_mentioner,7dcebecfba57c1be907b58b3b0c563af,dgm_weibo_government_mentioner__7dcebecfba57c1be907b58b3b0c563af
2648998497,Ningxia Prosecutor's Office,yinchuanNingxia,,yinchuanningxia,,,,,,Ningxia Prosecutor's Office,,dgm_weibo_government_mentioner,e2d2771d3ee84cc36d51e32b8841dc4d,dgm_weibo_government_mentioner__e2d2771d3ee84cc36d51e32b8841dc4d
3949984662,Ningxia region official account,yinchuanNingxia,,yinchuanningxia,,,,,,Ningxia region official account,,dgm_weibo_government_mentioner,5cd655b4fe31b59a49a5f78876b432fc,dgm_weibo_government_mentioner__5cd655b4fe31b59a49a5f78876b432fc
6254583261,Ningxia Politics and Law Department,yinchuanNingxia,,yinchuanningxia,,,,,,Ningxia Politics and Law Department,,dgm_weibo_government_mentioner,229c5576b30a652672d29ff54d661177,dgm_weibo_government_mentioner__229c5576b30a652672d29ff54d661177
5764516557,Otog Front Banner Market Supervision Administration,hohhotInnerMongolia,,hohhotinnermongolia,,,,,,Otog Front Banner Market Supervision Administration,,dgm_weibo_government_mentioner,ce227d4ac02f80f42cc1a6cf15ba9f78,dgm_weibo_government_mentioner__ce227d4ac02f80f42cc1a6cf15ba9f78
7458576061,Panjin City Bureau Supervision Detachment,shenyangLIaoning,,shenyangliaoning,,,,,,Panjin City Bureau Supervision Detachment,,dgm_weibo_government_mentioner,cc51b7b6db63b4401a5c07e6c0227523,dgm_weibo_government_mentioner__cc51b7b6db63b4401a5c07e6c0227523
3921015143,People's Bank of China,beijing,,beijingbeijing,,,,,,People's Bank of China,,dgm_weibo_government_mentioner,c0f0ab41455643e0e3dac4167bdcd57d,dgm_weibo_government_mentioner__c0f0ab41455643e0e3dac4167bdcd57d
5000644456,"People's Court in Fangshan District, Beijing",beijing,,beijingbeijing,,,,,,"People's Court in Fangshan District, Beijing",,dgm_weibo_government_mentioner,49b30aff0d57d30c9a46e8be4a1916b9,dgm_weibo_government_mentioner__49b30aff0d57d30c9a46e8be4a1916b9
3927469685,"People's Court in Haidian District, Beijing",beijing,,beijingbeijing,,,,,,"People's Court in Haidian District, Beijing",,dgm_weibo_government_mentioner,4304c959dc10db4e860066dc16e6972e,dgm_weibo_government_mentioner__4304c959dc10db4e860066dc16e6972e
3672445017,"People's Court in Xicheng District, Beijing",beijing,,beijingbeijing,,,,,,"People's Court in Xicheng District, Beijing",,dgm_weibo_government_mentioner,7138db1c28a61b083fbda1d6c50233f2,dgm_weibo_government_mentioner__7138db1c28a61b083fbda1d6c50233f2
2081741101,"People's Court of Huairou District, Beijing",beijing,,beijingbeijing,,,,,,"People's Court of Huairou District, Beijing",,dgm_weibo_government_mentioner,4465d5a87129fd3916ad14924b7546b7,dgm_weibo_government_mentioner__4465d5a87129fd3916ad14924b7546b7
1844894793,"People's Court of Jinnan District, Tianjin",Tianjintianjin,,tianjintianjin,,,,,,"People's Court of Jinnan District, Tianjin",,dgm_weibo_government_mentioner,a16aaaff0e6a2865b8e18ac649af9be1,dgm_weibo_government_mentioner__a16aaaff0e6a2865b8e18ac649af9be1
3962603810,"People's Court of Wuqing District, Tianjin",Tianjintianjin,,tianjintianjin,,,,,,"People's Court of Wuqing District, Tianjin",,dgm_weibo_government_mentioner,a851dba4e84402b101c2d07d70b6c6d5,dgm_weibo_government_mentioner__a851dba4e84402b101c2d07d70b6c6d5
5624031033,Ping Luo Market Supervision Administration,yinchuanNingxia,,yinchuanningxia,,,,,,Ping Luo Market Supervision Administration,,dgm_weibo_government_mentioner,c2a12283f75da41cf21a5b33eabcaf8c,dgm_weibo_government_mentioner__c2a12283f75da41cf21a5b33eabcaf8c
2681879517,"Pinggu District, Beijing Health Supervision Office",beijing,,beijingbeijing,,,,,,"Pinggu District, Beijing Health Supervision Office",,dgm_weibo_government_mentioner,8ef0e3e948d67bbea37e74df9f8b8a2c,dgm_weibo_government_mentioner__8ef0e3e948d67bbea37e74df9f8b8a2c
2590508332,"Pinggu, Beijing official account",beijing,,beijingbeijing,,,,,,"Pinggu, Beijing official account",,dgm_weibo_government_mentioner,f00b765a36594ddef010c152a1f9283c,dgm_weibo_government_mentioner__f00b765a36594ddef010c152a1f9283c
3361991692,"Shuangliu District, Chengdu Planning and Natural Resources Bureau",chengdusichuan,,chengdusichuan,,,,,,"Shuangliu District, Chengdu Planning and Natural Resources Bureau",,dgm_weibo_government_mentioner,ba08c42bafaee73e98c85a10fb6ac0bc,dgm_weibo_government_mentioner__ba08c42bafaee73e98c85a10fb6ac0bc
1710019373,"Bao'an District, Shenzhen Prosecutor's Office",shenzhenguangdong,,shenzhenguangdong,,,,,,"Bao'an District, Shenzhen Prosecutor's Office",,dgm_weibo_government_mentioner,84e7e7f9e22d2660d0b027523a2fa307,dgm_weibo_government_mentioner__84e7e7f9e22d2660d0b027523a2fa307
2809198094,"Hanyang District, Wuhan Prosecutor's Office",wuhanhubei,,wuhanhubei,,,,,,"Hanyang District, Wuhan Prosecutor's Office",,dgm_weibo_government_mentioner,98c7d0291a3e7e6647372d441862ec68,dgm_weibo_government_mentioner__98c7d0291a3e7e6647372d441862ec68
5571990533,Mengcheng County Prosecutor's Office,anhui,,hefeianhui,,,,,,Mengcheng County Prosecutor's Office,,dgm_weibo_government_mentioner,ebee90ab0a5d84b6cbf0e561492ab622,dgm_weibo_government_mentioner__ebee90ab0a5d84b6cbf0e561492ab622
5430258595,Qinghai Prosecutor's Office,xiningqinghai,,xiningqinghai,,,,,,Qinghai Prosecutor's Office,,dgm_weibo_government_mentioner,4ad9118b3d6c444c0eb0fd635c4e562c,dgm_weibo_government_mentioner__4ad9118b3d6c444c0eb0fd635c4e562c
2528682804,Public Security Bureau of Yixian County,anhui,,hefeianhui,,,,,,Public Security Bureau of Yixian County,,dgm_weibo_government_mentioner,c8b09a5effc6beb514f2001ecc3d59df,dgm_weibo_government_mentioner__c8b09a5effc6beb514f2001ecc3d59df
2803178095,"Putuo District, Shanghai Bureau of Ecology and Environment",Shanghaishanghai,,shanghaishanghai,,,,,,"Putuo District, Shanghai Bureau of Ecology and Environment",,dgm_weibo_government_mentioner,aa68d2f97e249a3f51f0efd05b4cf9ff,dgm_weibo_government_mentioner__aa68d2f97e249a3f51f0efd05b4cf9ff
