handle,caption_name,location_lower,include_groups,entity_type,location,lat,long,exclude_groups,,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
sierraeyesalone,Sierra Leonean news outlet Sierra Eyes Alone,sierra leone,agriculture minister;agriculture ministry,hnmn,Sierra Leone,8.460555,-11.779889,,,Hnmn,Sierra Leonean news outlet Sierra Eyes Alone,,dgm_agr_mentioner_entities,a833920faac981241edeeeb9ed356cd1,dgm_agr_mentioner_entities__a833920faac981241edeeeb9ed356cd1
switsalone,Sierra Leonean news outlet SwitSalone,sierra leone,agriculture minister;agriculture ministry,hnmn,Sierra Leone,8.460555,-11.779889,,,Hnmn,Sierra Leonean news outlet SwitSalone,,dgm_agr_mentioner_entities,d7ebca467804703eb39ad9450434fd1d,dgm_agr_mentioner_entities__d7ebca467804703eb39ad9450434fd1d
mothershipsg,Singaporean news outlet Mothership.sg,singapore,agriculture minister;agriculture ministry,hnmn,Singapore,1.352083,103.819836,,,Hnmn,Singaporean news outlet Mothership.sg,,dgm_agr_mentioner_entities,40dbe5a6277026bec28b1d5ce25c8bd3,dgm_agr_mentioner_entities__40dbe5a6277026bec28b1d5ce25c8bd3
stompsingapore,Singaporean news outlet Stomp Singapore,singapore,agriculture minister;agriculture ministry,hnmn,Singapore,1.352083,103.819836,,,Hnmn,Singaporean news outlet Stomp Singapore,,dgm_agr_mentioner_entities,1b947923a69cab73929adc68327ab73b,dgm_agr_mentioner_entities__1b947923a69cab73929adc68327ab73b
straits_times,Singaporean news outlet The Straits Times,singapore,agriculture minister;agriculture ministry,hnmn,Singapore,1.352083,103.819836,,,Hnmn,Singaporean news outlet The Straits Times,,dgm_agr_mentioner_entities,d517d3beb935c531c5434dec412ca90f,dgm_agr_mentioner_entities__d517d3beb935c531c5434dec412ca90f
todayonline,Singaporean news outlet TODAY,singapore,agriculture minister;agriculture ministry,hnmn,Singapore,1.352083,103.819836,,,Hnmn,Singaporean news outlet TODAY,,dgm_agr_mentioner_entities,ad413bab7bca5a57e2dddaf363b59774,dgm_agr_mentioner_entities__ad413bab7bca5a57e2dddaf363b59774
uktualitysk,Slovak news outlet Aktuality,slovakia,agriculture minister;agriculture ministry,hnmn,Slovakia,48.669026,19.699024,,,Hnmn,Slovak news outlet Aktuality,,dgm_agr_mentioner_entities,5859881b088e06c2e747a1bd65766c2a,dgm_agr_mentioner_entities__5859881b088e06c2e747a1bd65766c2a
dennikn,Slovak news outlet Dennik N,slovakia,agriculture minister;agriculture ministry,hnmn,Slovakia,48.669026,19.699024,,,Hnmn,Slovak news outlet Dennik N,,dgm_agr_mentioner_entities,fd42742fe34e4702e47d06852e48d67e,dgm_agr_mentioner_entities__fd42742fe34e4702e47d06852e48d67e
pravdask,Slovak news outlet Pravda.sk,slovakia,agriculture minister;agriculture ministry,hnmn,Slovakia,48.669026,19.699024,,,Hnmn,Slovak news outlet Pravda.sk,,dgm_agr_mentioner_entities,ceb9fa7425b334e67c3109098ee06372,dgm_agr_mentioner_entities__ceb9fa7425b334e67c3109098ee06372
tvta3,Slovak news outlet TA3,slovakia,agriculture minister;agriculture ministry,hnmn,Slovakia,48.669026,19.699024,,,Hnmn,Slovak news outlet TA3,,dgm_agr_mentioner_entities,91ed88184773886f9b90049fc85661f3,dgm_agr_mentioner_entities__91ed88184773886f9b90049fc85661f3
24ur_com,Slovenian news outlet 24ur,slovenia,agriculture minister;agriculture ministry,hnmn,Slovenia,46.151241,14.995463,,,Hnmn,Slovenian news outlet 24ur,,dgm_agr_mentioner_entities,a0f92b139937b82ce4f88767839eeb86,dgm_agr_mentioner_entities__a0f92b139937b82ce4f88767839eeb86
delo,Slovenian news outlet Delo,slovenia,agriculture minister;agriculture ministry,hnmn,Slovenia,46.151241,14.995463,,,Hnmn,Slovenian news outlet Delo,,dgm_agr_mentioner_entities,fe60d72409835d4d732f1e9707fab357,dgm_agr_mentioner_entities__fe60d72409835d4d732f1e9707fab357
dnevnik_si,Slovenian news outlet Dnevnik,slovenia,agriculture minister;agriculture ministry,hnmn,Slovenia,46.151241,14.995463,,,Hnmn,Slovenian news outlet Dnevnik,,dgm_agr_mentioner_entities,48a977aeee21348b02166a37fdd405f0,dgm_agr_mentioner_entities__48a977aeee21348b02166a37fdd405f0
sta_novice,Slovenian news outlet Slovenian Press Agency,slovenia,agriculture minister;agriculture ministry,hnmn,Slovenia,46.151241,14.995463,,,Hnmn,Slovenian news outlet Slovenian Press Agency,,dgm_agr_mentioner_entities,256a48f8934d4cbded476d64976deb4b,dgm_agr_mentioner_entities__256a48f8934d4cbded476d64976deb4b
vecer,Slovenian news outlet Vecer,slovenia,agriculture minister;agriculture ministry,hnmn,Slovenia,46.151241,14.995463,,,Hnmn,Slovenian news outlet Vecer,,dgm_agr_mentioner_entities,d32dc287f2b67411cb8c1c84c5e79d9e,dgm_agr_mentioner_entities__d32dc287f2b67411cb8c1c84c5e79d9e
solomonstarnews,Solomon Island news outlet Solomon Star News,solomon islands,agriculture minister;agriculture ministry,hnmn,Solomon Islands,-9.64571,160.156194,,,Hnmn,Solomon Island news outlet Solomon Star News,,dgm_agr_mentioner_entities,b9b9f2e6763314a0cb2b753cf7f43bee,dgm_agr_mentioner_entities__b9b9f2e6763314a0cb2b753cf7f43bee
solomontimes,Solomon Island news outlet Solomon Times,solomon islands,agriculture minister;agriculture ministry,hnmn,Solomon Islands,-9.64571,160.156194,,,Hnmn,Solomon Island news outlet Solomon Times,,dgm_agr_mentioner_entities,d4705c14a335f86dd58a5dd71b5d5171,dgm_agr_mentioner_entities__d4705c14a335f86dd58a5dd71b5d5171
arlaadinewsa,Somali news outlet Arlaadi News,somalia,agriculture minister;agriculture ministry,hnmn,Somalia,5.152149,46.199616,,,Hnmn,Somali news outlet Arlaadi News,,dgm_agr_mentioner_entities,8cf89ea9f209518a148573e8e2844044,dgm_agr_mentioner_entities__8cf89ea9f209518a148573e8e2844044
dhanaanmedia,Somali news outlet Dhanaan Media,somalia,agriculture minister;agriculture ministry,hnmn,Somalia,5.152149,46.199616,,,Hnmn,Somali news outlet Dhanaan Media,,dgm_agr_mentioner_entities,247f6270a9017bf804aee4b05d59d9eb,dgm_agr_mentioner_entities__247f6270a9017bf804aee4b05d59d9eb
hiiraan,Somali news outlet Hiiraan,somalia,agriculture minister;agriculture ministry,hnmn,Somalia,5.152149,46.199616,,,Hnmn,Somali news outlet Hiiraan,,dgm_agr_mentioner_entities,fb9649a96b2535b45e1121922d1a414b,dgm_agr_mentioner_entities__fb9649a96b2535b45e1121922d1a414b
somaliguardian,Somali news outlet SomaliGuardian,somalia,agriculture minister;agriculture ministry,hnmn,Somalia,5.152149,46.199616,,,Hnmn,Somali news outlet SomaliGuardian,,dgm_agr_mentioner_entities,731652ced085da949319d20df6e1f0de,dgm_agr_mentioner_entities__731652ced085da949319d20df6e1f0de
haatufonline,Somalilander news outlet Haatuf Online,somaliland,agriculture minister;agriculture ministry,hnmn,Somaliland,9.4117434,46.8252838,,,Hnmn,Somalilander news outlet Haatuf Online,,dgm_agr_mentioner_entities,f8b918f7e297b5cc864e3e203f71d9e6,dgm_agr_mentioner_entities__f8b918f7e297b5cc864e3e203f71d9e6
city_press,South African news outlet City Press,south africa,agriculture minister;agriculture ministry,hnmn,South Africa,-30.559482,22.937506,,,Hnmn,South African news outlet City Press,,dgm_agr_mentioner_entities,7ba2ae72d594e0614c554725589f0b93,dgm_agr_mentioner_entities__7ba2ae72d594e0614c554725589f0b93
dailymaverick,South African news outlet Daily Maverick,south africa,agriculture minister;agriculture ministry,hnmn,South Africa,-30.559482,22.937506,,,Hnmn,South African news outlet Daily Maverick,,dgm_agr_mentioner_entities,90aec34baa4dacee9e042b07190d272d,dgm_agr_mentioner_entities__90aec34baa4dacee9e042b07190d272d
dailysunsa,South African news outlet Daily Sun,south africa,agriculture minister;agriculture ministry,hnmn,South Africa,-30.559482,22.937506,,,Hnmn,South African news outlet Daily Sun,,dgm_agr_mentioner_entities,363c4418f25bdfb013aabeb0e596b8e3,dgm_agr_mentioner_entities__363c4418f25bdfb013aabeb0e596b8e3
mailandguardian,South African news outlet Mail & Guardian,south africa,agriculture minister;agriculture ministry,hnmn,South Africa,-30.559482,22.937506,,,Hnmn,South African news outlet Mail & Guardian,,dgm_agr_mentioner_entities,5ad10d7647d9c34c47d6c7c3c79f473b,dgm_agr_mentioner_entities__5ad10d7647d9c34c47d6c7c3c79f473b
jubadailynews,South Sudanese news outlet Juba Daily News,south sudan,agriculture minister;agriculture ministry,hnmn,South Sudan,6.8769919,31.3069788,,,Hnmn,South Sudanese news outlet Juba Daily News,,dgm_agr_mentioner_entities,0932705b86ea75ae1c2d744377e7efab,dgm_agr_mentioner_entities__0932705b86ea75ae1c2d744377e7efab
radiomiraya,South Sudanese news outlet Radio Miraya,south sudan,agriculture minister;agriculture ministry,hnmn,South Sudan,6.8769919,31.3069788,,,Hnmn,South Sudanese news outlet Radio Miraya,,dgm_agr_mentioner_entities,e535287843e978b401c5a7efddf49da9,dgm_agr_mentioner_entities__e535287843e978b401c5a7efddf49da9
southsudantoday,South Sudanese news outlet South Sudan Today,south sudan,agriculture minister;agriculture ministry,hnmn,South Sudan,6.8769919,31.3069788,,,Hnmn,South Sudanese news outlet South Sudan Today,,dgm_agr_mentioner_entities,36d0872830c8c3531af180b04696849d,dgm_agr_mentioner_entities__36d0872830c8c3531af180b04696849d
efenoticias,Spanish news outlet EFE Noticias,spain,agriculture minister;agriculture ministry,hnmn,Spain,40.463667,-3.74922,,,Hnmn,Spanish news outlet EFE Noticias,,dgm_agr_mentioner_entities,08ae38e77b2501e770d7f3a54c6c5f31,dgm_agr_mentioner_entities__08ae38e77b2501e770d7f3a54c6c5f31
elconfidencial,Spanish news outlet El Confidencial,spain,agriculture minister;agriculture ministry,hnmn,Spain,40.463667,-3.74922,,,Hnmn,Spanish news outlet El Confidencial,,dgm_agr_mentioner_entities,ae2fb2519e1e63048c736b5f8f2ff740,dgm_agr_mentioner_entities__ae2fb2519e1e63048c736b5f8f2ff740
elmundoes,Spanish news outlet El Mundo,spain,agriculture minister;agriculture ministry,hnmn,Spain,40.463667,-3.74922,,,Hnmn,Spanish news outlet El Mundo,,dgm_agr_mentioner_entities,31cc8aaf1db40be72d70bc0d2cba19cf,dgm_agr_mentioner_entities__31cc8aaf1db40be72d70bc0d2cba19cf
elpais_espana,Spanish news outlet El Pais Espana,spain,agriculture minister;agriculture ministry,hnmn,Spain,40.463667,-3.74922,,,Hnmn,Spanish news outlet El Pais Espana,,dgm_agr_mentioner_entities,d4ce1c6099f19e4ccb17222bc0a39e55,dgm_agr_mentioner_entities__d4ce1c6099f19e4ccb17222bc0a39e55
lavanguardia,Spanish news outlet La Vanguardia,spain,agriculture minister;agriculture ministry,hnmn,Spain,40.463667,-3.74922,,,Hnmn,Spanish news outlet La Vanguardia,,dgm_agr_mentioner_entities,29a453009ff01865bf6e39273449ae67,dgm_agr_mentioner_entities__29a453009ff01865bf6e39273449ae67
adaderana,Sri Lankan news outlet Ada Derana,sri lanka,agriculture minister;agriculture ministry,hnmn,Sri Lanka,7.873054,80.771797,,,Hnmn,Sri Lankan news outlet Ada Derana,,dgm_agr_mentioner_entities,4bc63e7488d6cb60699abc2dfdac7008,dgm_agr_mentioner_entities__4bc63e7488d6cb60699abc2dfdac7008
dailymirror_sl,Sri Lankan news outlet Daily Mirror,sri lanka,agriculture minister;agriculture ministry,hnmn,Sri Lanka,7.873054,80.771797,,,Hnmn,Sri Lankan news outlet Daily Mirror,,dgm_agr_mentioner_entities,5308ce4c48fc2bbafd9b792865e36251,dgm_agr_mentioner_entities__5308ce4c48fc2bbafd9b792865e36251
newsdotlk,Sri Lankan news outlet News.lk,sri lanka,agriculture minister;agriculture ministry,hnmn,Sri Lanka,7.873054,80.771797,,,Hnmn,Sri Lankan news outlet News.lk,,dgm_agr_mentioner_entities,4aa093cca027b37205d6944ccf8d3787,dgm_agr_mentioner_entities__4aa093cca027b37205d6944ccf8d3787
newsfirstsl,Sri Lankan news outlet NewsfirstSL,sri lanka,agriculture minister;agriculture ministry,hnmn,Sri Lanka,7.873054,80.771797,,,Hnmn,Sri Lankan news outlet NewsfirstSL,,dgm_agr_mentioner_entities,538d35d5fc2f2135ce828918e9e43aa3,dgm_agr_mentioner_entities__538d35d5fc2f2135ce828918e9e43aa3
virakesari_lk,Sri Lankan news outlet Virakesari,sri lanka,agriculture minister;agriculture ministry,hnmn,Sri Lanka,7.873054,80.771797,,,Hnmn,Sri Lankan news outlet Virakesari,,dgm_agr_mentioner_entities,242ddd39296b972c1770db903d187d93,dgm_agr_mentioner_entities__242ddd39296b972c1770db903d187d93
sudanakhbar,Sudanese news outlet Akhbar al-Sudan,sudan,agriculture minister;agriculture ministry,hnmn,Sudan,12.862807,30.217636,,,Hnmn,Sudanese news outlet Akhbar al-Sudan,,dgm_agr_mentioner_entities,bfedd6e4ad72049f0d2c3490e795cad9,dgm_agr_mentioner_entities__bfedd6e4ad72049f0d2c3490e795cad9
sudan_brk,Sudanese news outlet Sudan al-Youm,sudan,agriculture minister;agriculture ministry,hnmn,Sudan,12.862807,30.217636,,,Hnmn,Sudanese news outlet Sudan al-Youm,,dgm_agr_mentioner_entities,57ac901535b17ea48562b9926de634b2,dgm_agr_mentioner_entities__57ac901535b17ea48562b9926de634b2
suna_agency,Sudanese news outlet Sudan News Agency,sudan,agriculture minister;agriculture ministry,hnmn,Sudan,12.862807,30.217636,,,Hnmn,Sudanese news outlet Sudan News Agency,,dgm_agr_mentioner_entities,2f72ac0b12fba0e4f3e3f03326e6d353,dgm_agr_mentioner_entities__2f72ac0b12fba0e4f3e3f03326e6d353
onlinedwt,Surinamese news outlet De Ware Tijd,suriname,agriculture minister;agriculture ministry,hnmn,Suriname,3.919305,-56.027783,,,Hnmn,Surinamese news outlet De Ware Tijd,,dgm_agr_mentioner_entities,2358b91af443751ee3ac489f023f0767,dgm_agr_mentioner_entities__2358b91af443751ee3ac489f023f0767
gfcnieuws,Surinamese news outlet GFC Nieuws,suriname,agriculture minister;agriculture ministry,hnmn,Suriname,3.919305,-56.027783,,,Hnmn,Surinamese news outlet GFC Nieuws,,dgm_agr_mentioner_entities,fbcbe867d03be4b52bcb61fe0f100d78,dgm_agr_mentioner_entities__fbcbe867d03be4b52bcb61fe0f100d78
surinameherald,Surinamese news outlet Suriname Herald,suriname,agriculture minister;agriculture ministry,hnmn,Suriname,3.919305,-56.027783,,,Hnmn,Surinamese news outlet Suriname Herald,,dgm_agr_mentioner_entities,748d27387e967ef2db9ef4bd67b3783d,dgm_agr_mentioner_entities__748d27387e967ef2db9ef4bd67b3783d
swazidailynews,Swaziland news outlet Eswatini Daily News,swaziland,agriculture minister;agriculture ministry,hnmn,Swaziland,-26.522503,31.465866,,,Hnmn,Swaziland news outlet Eswatini Daily News,,dgm_agr_mentioner_entities,3ee92531bc30764307ff56d4ce65189c,dgm_agr_mentioner_entities__3ee92531bc30764307ff56d4ce65189c
eswatinobserver,Swaziland news outlet Eswatini Observer,swaziland,agriculture minister;agriculture ministry,hnmn,Swaziland,-26.522503,31.465866,,,Hnmn,Swaziland news outlet Eswatini Observer,,dgm_agr_mentioner_entities,81e7b505edd61d2054a5150a353bb353,dgm_agr_mentioner_entities__81e7b505edd61d2054a5150a353bb353
eswatini_tv,Swaziland news outlet Eswatini TV,swaziland,agriculture minister;agriculture ministry,hnmn,Swaziland,-26.522503,31.465866,,,Hnmn,Swaziland news outlet Eswatini TV,,dgm_agr_mentioner_entities,c787ac12464cdd322359b137fbb1818d,dgm_agr_mentioner_entities__c787ac12464cdd322359b137fbb1818d
swazinews,Swaziland news outlet Swaziland News,swaziland,agriculture minister;agriculture ministry,hnmn,Swaziland,-26.522503,31.465866,,,Hnmn,Swaziland news outlet Swaziland News,,dgm_agr_mentioner_entities,0c97efd6e72d57e43c102b70796d8271,dgm_agr_mentioner_entities__0c97efd6e72d57e43c102b70796d8271
aftonbladet,Swedish news outlet Aftonbladet,sweden,agriculture minister;agriculture ministry,hnmn,Sweden,60.128161,18.643501,,,Hnmn,Swedish news outlet Aftonbladet,,dgm_agr_mentioner_entities,5b454c4b4b75f7e4ac4404bb0e7a79c1,dgm_agr_mentioner_entities__5b454c4b4b75f7e4ac4404bb0e7a79c1
dagensnyheter,Swedish news outlet Dagens Nyheter,sweden,agriculture minister;agriculture ministry,hnmn,Sweden,60.128161,18.643501,,,Hnmn,Swedish news outlet Dagens Nyheter,,dgm_agr_mentioner_entities,e3812373ddbbc108825862e7eee2c111,dgm_agr_mentioner_entities__e3812373ddbbc108825862e7eee2c111
expressen,Swedish news outlet Expressen,sweden,agriculture minister;agriculture ministry,hnmn,Sweden,60.128161,18.643501,,,Hnmn,Swedish news outlet Expressen,,dgm_agr_mentioner_entities,275ceab5cd7ece91deb8dd775be2aa83,dgm_agr_mentioner_entities__275ceab5cd7ece91deb8dd775be2aa83
svd,Swedish news outlet Svenska Dagbladet,sweden,agriculture minister;agriculture ministry,hnmn,Sweden,60.128161,18.643501,,,Hnmn,Swedish news outlet Svenska Dagbladet,,dgm_agr_mentioner_entities,1e1e97957c0208fc6ae4077dc9b5976d,dgm_agr_mentioner_entities__1e1e97957c0208fc6ae4077dc9b5976d
sr_ekot,Swedish news outlet Sveriges Radios Ekoredaktion,sweden,agriculture minister;agriculture ministry,hnmn,Sweden,60.128161,18.643501,,,Hnmn,Swedish news outlet Sveriges Radios Ekoredaktion,,dgm_agr_mentioner_entities,a4fd6ad0637e2270edcc93f4ba4e0bce,dgm_agr_mentioner_entities__a4fd6ad0637e2270edcc93f4ba4e0bce
letemps,Swiss news outlet Le Temps,switzerland,agriculture minister;agriculture ministry,hnmn,Switzerland,46.818188,8.227512,,,Hnmn,Swiss news outlet Le Temps,,dgm_agr_mentioner_entities,7c0a646c04158b72b647d22ad8de5c78,dgm_agr_mentioner_entities__7c0a646c04158b72b647d22ad8de5c78
rtsinfo,Swiss news outlet RTS Info,switzerland,agriculture minister;agriculture ministry,hnmn,Switzerland,46.818188,8.227512,,,Hnmn,Swiss news outlet RTS Info,,dgm_agr_mentioner_entities,afd394181848e4e0e355b8300055d972,dgm_agr_mentioner_entities__afd394181848e4e0e355b8300055d972
srfnews,Swiss news outlet SRF News,switzerland,agriculture minister;agriculture ministry,hnmn,Switzerland,46.818188,8.227512,,,Hnmn,Swiss news outlet SRF News,,dgm_agr_mentioner_entities,5fc0805f99455e590f91e04ff8bb499d,dgm_agr_mentioner_entities__5fc0805f99455e590f91e04ff8bb499d
srgssr,Swiss news outlet Swiss Broadcasting Corporation,switzerland,agriculture minister;agriculture ministry,hnmn,Switzerland,46.818188,8.227512,,,Hnmn,Swiss news outlet Swiss Broadcasting Corporation,,dgm_agr_mentioner_entities,1577e7b8ad4f2179a6865c37206bf72c,dgm_agr_mentioner_entities__1577e7b8ad4f2179a6865c37206bf72c
tagesanzeiger,Swiss news outlet Tagesanzeiger,switzerland,agriculture minister;agriculture ministry,hnmn,Switzerland,46.818188,8.227512,,,Hnmn,Swiss news outlet Tagesanzeiger,,dgm_agr_mentioner_entities,3ecff2558d3c2bdc7eb959220fbafe69,dgm_agr_mentioner_entities__3ecff2558d3c2bdc7eb959220fbafe69
alikhbariasy,Syrian news outlet Al-Ikhbariya al-Suriya,syria,agriculture minister;agriculture ministry,hnmn,Syria,34.802075,38.996815,,,Hnmn,Syrian news outlet Al-Ikhbariya al-Suriya,,dgm_agr_mentioner_entities,032c378a0b7181e227763c34f5f8b441,dgm_agr_mentioner_entities__032c378a0b7181e227763c34f5f8b441
euphratespost,Syrian news outlet Euphrates Post,syria,agriculture minister;agriculture ministry,hnmn,Syria,34.802075,38.996815,,,Hnmn,Syrian news outlet Euphrates Post,,dgm_agr_mentioner_entities,498c1056479c17cfa8e656479ac1dfd9,dgm_agr_mentioner_entities__498c1056479c17cfa8e656479ac1dfd9
radioshamfm,Syrian news outlet Sham FM,syria,agriculture minister;agriculture ministry,hnmn,Syria,34.802075,38.996815,,,Hnmn,Syrian news outlet Sham FM,,dgm_agr_mentioner_entities,2246a965f079a15a344645c12cea11ce,dgm_agr_mentioner_entities__2246a965f079a15a344645c12cea11ce
sanaajel,Syrian news outlet Syrian Arab News Agency,syria,agriculture minister;agriculture ministry,hnmn,Syria,34.802075,38.996815,,,Hnmn,Syrian news outlet Syrian Arab News Agency,,dgm_agr_mentioner_entities,34cf8e192ffae7ba01a4f43d69fe7b19,dgm_agr_mentioner_entities__34cf8e192ffae7ba01a4f43d69fe7b19
SANAEnOfficial,Syrian news outlet Sana,syria,agriculture minister;agriculture ministry,hnmn,Syria,34.802075,38.996815,,,Hnmn,Syrian news outlet Sana,,dgm_agr_mentioner_entities,b61db25038f61ba91c5d52340d83a98e,dgm_agr_mentioner_entities__b61db25038f61ba91c5d52340d83a98e
tw_nextmedia,Taiwanese news outlet Apple News Taiwan,taiwan,agriculture minister;agriculture ministry,hnmn,Taiwan,23.69781,120.960515,,,Hnmn,Taiwanese news outlet Apple News Taiwan,,dgm_agr_mentioner_entities,2aaf90ad3a92d1335afe81b35e1ac31f,dgm_agr_mentioner_entities__2aaf90ad3a92d1335afe81b35e1ac31f
icrtnews,Taiwanese news outlet ICRT News,taiwan,agriculture minister;agriculture ministry,hnmn,Taiwan,23.69781,120.960515,,,Hnmn,Taiwanese news outlet ICRT News,,dgm_agr_mentioner_entities,9c96aa83c58b18af013e28bfc3a97325,dgm_agr_mentioner_entities__9c96aa83c58b18af013e28bfc3a97325
ltntw,Taiwanese news outlet Liberty Times,taiwan,agriculture minister;agriculture ministry,hnmn,Taiwan,23.69781,120.960515,,,Hnmn,Taiwanese news outlet Liberty Times,,dgm_agr_mentioner_entities,2dc978983450d32a633e7380ba4d759b,dgm_agr_mentioner_entities__2dc978983450d32a633e7380ba4d759b
taiwannews_setn,Taiwanese news outlet Sanli News Network,taiwan,agriculture minister;agriculture ministry,hnmn,Taiwan,23.69781,120.960515,,,Hnmn,Taiwanese news outlet Sanli News Network,,dgm_agr_mentioner_entities,491bbaa82cd82ba4d2304bb445178544,dgm_agr_mentioner_entities__491bbaa82cd82ba4d2304bb445178544
taipei_times,Taiwanese news outlet Taipei Times,taiwan,agriculture minister;agriculture ministry,hnmn,Taiwan,23.69781,120.960515,,,Hnmn,Taiwanese news outlet Taipei Times,,dgm_agr_mentioner_entities,68b8fd3056b3bfd7b1d834944c759247,dgm_agr_mentioner_entities__68b8fd3056b3bfd7b1d834944c759247
asiaplustj,Tajikistani news outlet Asia-Plus,tajikistan,agriculture minister;agriculture ministry,hnmn,Tajikistan,38.861034,71.276093,,,Hnmn,Tajikistani news outlet Asia-Plus,,dgm_agr_mentioner_entities,0e402cf3ea84e710a105a22edbef3b1c,dgm_agr_mentioner_entities__0e402cf3ea84e710a105a22edbef3b1c
avesta_tj,Tajikistani news outlet Avesta,tajikistan,agriculture minister;agriculture ministry,hnmn,Tajikistan,38.861034,71.276093,,,Hnmn,Tajikistani news outlet Avesta,,dgm_agr_mentioner_entities,0ba6f290ca4b6d052ad4e963d59c018e,dgm_agr_mentioner_entities__0ba6f290ca4b6d052ad4e963d59c018e
tajikistantime1,Tajikistani news outlet Tajikistan Times,tajikistan,agriculture minister;agriculture ministry,hnmn,Tajikistan,38.861034,71.276093,,,Hnmn,Tajikistani news outlet Tajikistan Times,,dgm_agr_mentioner_entities,76de6c9a7acf11f42cec747773e7bfe2,dgm_agr_mentioner_entities__76de6c9a7acf11f42cec747773e7bfe2
capitalradiotz,Tanzanian news outlet Capital Radio,tanzania,agriculture minister;agriculture ministry,hnmn,Tanzania,-6.369028,34.888822,,,Hnmn,Tanzanian news outlet Capital Radio,,dgm_agr_mentioner_entities,5774967c7b4edcf1cb88284899a00f63,dgm_agr_mentioner_entities__5774967c7b4edcf1cb88284899a00f63
cloudsmedialive,Tanzanian news outlet Clouds Media,tanzania,agriculture minister;agriculture ministry,hnmn,Tanzania,-6.369028,34.888822,,,Hnmn,Tanzanian news outlet Clouds Media,,dgm_agr_mentioner_entities,cc37abb59ab0a26971627e646282bb48,dgm_agr_mentioner_entities__cc37abb59ab0a26971627e646282bb48
eastafricatv,Tanzanian news outlet EastAfricaTV,tanzania,agriculture minister;agriculture ministry,hnmn,Tanzania,-6.369028,34.888822,,,Hnmn,Tanzanian news outlet EastAfricaTV,,dgm_agr_mentioner_entities,4b1ca4af8d3e5827c09567c372d992df,dgm_agr_mentioner_entities__4b1ca4af8d3e5827c09567c372d992df
mtanzanianews,Tanzanian news outlet Mtanzania,tanzania,agriculture minister;agriculture ministry,hnmn,Tanzania,-6.369028,34.888822,,,Hnmn,Tanzanian news outlet Mtanzania,,dgm_agr_mentioner_entities,072538761da15043f9e8f59084e328c2,dgm_agr_mentioner_entities__072538761da15043f9e8f59084e328c2
swahilitimes,Tanzanian news outlet Swahili Times,tanzania,agriculture minister;agriculture ministry,hnmn,Tanzania,-6.369028,34.888822,,,Hnmn,Tanzanian news outlet Swahili Times,,dgm_agr_mentioner_entities,5b3fd67d26c68e4cd4ec85626c2fc411,dgm_agr_mentioner_entities__5b3fd67d26c68e4cd4ec85626c2fc411
bangkokpostnews,Thai news outlet Bangkok Post,thailand,agriculture minister;agriculture ministry,hnmn,Thailand,15.870032,100.992541,,,Hnmn,Thai news outlet Bangkok Post,,dgm_agr_mentioner_entities,47a549f4c23b6e34fa1455d7c9d3d6f5,dgm_agr_mentioner_entities__47a549f4c23b6e34fa1455d7c9d3d6f5
khaosodonline,Thai news outlet Khao Sod,thailand,agriculture minister;agriculture ministry,hnmn,Thailand,15.870032,100.992541,,,Hnmn,Thai news outlet Khao Sod,,dgm_agr_mentioner_entities,927d2ab68ee075323a1b1c6122b850fd,dgm_agr_mentioner_entities__927d2ab68ee075323a1b1c6122b850fd
prachatai,Thai news outlet Prachatai,thailand,agriculture minister;agriculture ministry,hnmn,Thailand,15.870032,100.992541,,,Hnmn,Thai news outlet Prachatai,,dgm_agr_mentioner_entities,a80469aaede2593e94a9c541385e288c,dgm_agr_mentioner_entities__a80469aaede2593e94a9c541385e288c
thaipbsnews,Thai news outlet Thai PBS News,thailand,agriculture minister;agriculture ministry,hnmn,Thailand,15.870032,100.992541,,,Hnmn,Thai news outlet Thai PBS News,,dgm_agr_mentioner_entities,54e506a7eee6fd8758ebd63d666079f4,dgm_agr_mentioner_entities__54e506a7eee6fd8758ebd63d666079f4
thairath_news,Thai news outlet Thai Rath,thailand,agriculture minister;agriculture ministry,hnmn,Thailand,15.870032,100.992541,,,Hnmn,Thai news outlet Thai Rath,,dgm_agr_mentioner_entities,b03940e5c42df3c9b6bce981d365c9f8,dgm_agr_mentioner_entities__b03940e5c42df3c9b6bce981d365c9f8
foroyaaa,Gambian news outlet Foroyaa,the gambia,agriculture minister;agriculture ministry,hnmn,The Gambia,13.443182,-15.310139,,,Hnmn,Gambian news outlet Foroyaa,,dgm_agr_mentioner_entities,6cd6b8ca50155842d8627c9925cc9d8c,dgm_agr_mentioner_entities__6cd6b8ca50155842d8627c9925cc9d8c
ptvgambia,Gambian news outlet Paradise TV,the gambia,agriculture minister;agriculture ministry,hnmn,The Gambia,13.443182,-15.310139,,,Hnmn,Gambian news outlet Paradise TV,,dgm_agr_mentioner_entities,3dd09546cda424518283a177c3f41e90,dgm_agr_mentioner_entities__3dd09546cda424518283a177c3f41e90
qtv_gambia,Gambian news outlet QTV,the gambia,agriculture minister;agriculture ministry,hnmn,The Gambia,13.443182,-15.310139,,,Hnmn,Gambian news outlet QTV,,dgm_agr_mentioner_entities,53ec0ddbcb8220fc0740b4f489200b26,dgm_agr_mentioner_entities__53ec0ddbcb8220fc0740b4f489200b26
