keyword,caption,topic,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
operationsaffronrose,Iran-affiliated Operation Saffron Rose,188349,News,Iran-affiliated Operation Saffron Rose,,IOC_Mapping_File_Hasthags_Keywords,b57791ec5399dffd8454e01cebd1be23,IOC_Mapping_File_Hasthags_Keywords__b57791ec5399dffd8454e01cebd1be23
operationwoolen goldfish,Iran-affiliated Operation Woolen-Goldfish,188349,LegislativeCommittee,Iran-affiliated Operation Woolen-Goldfish,,IOC_Mapping_File_Hasthags_Keywords,c1ffa6441b98583c395b850a98181495,IOC_Mapping_File_Hasthags_Keywords__c1ffa6441b98583c395b850a98181495
orangeworm,Orangeworm,188349,ForeignMinister,Orangeworm,,IOC_Mapping_File_Hasthags_Keywords,d1b10439a0c64f4ffaa3af0c85877605,IOC_Mapping_File_Hasthags_Keywords__d1b10439a0c64f4ffaa3af0c85877605
orcus,Orcus RAT,188368,Legislator,Orcus RAT,,IOC_Mapping_File_Hasthags_Keywords,2f78af5dc05c59b983ab397c612a4d22,IOC_Mapping_File_Hasthags_Keywords__2f78af5dc05c59b983ab397c612a4d22
oski,Oski stealer,188368,space,Oski stealer,,IOC_Mapping_File_Hasthags_Keywords,a1dc16543cc810d66b6bb7133fbd7949,IOC_Mapping_File_Hasthags_Keywords__a1dc16543cc810d66b6bb7133fbd7949
ousaban,Ousaban,188368,IndustryTerm,Ousaban,,IOC_Mapping_File_Hasthags_Keywords,d929e76add27dfb4d484cc7bdc0d5685,IOC_Mapping_File_Hasthags_Keywords__d929e76add27dfb4d484cc7bdc0d5685
pandastealer,Panda stealer,188368,ForeignMinistry,Panda stealer,,IOC_Mapping_File_Hasthags_Keywords,e8ad1c611d2eb88f3504ab836a5bab36,IOC_Mapping_File_Hasthags_Keywords__e8ad1c611d2eb88f3504ab836a5bab36
parallax,Parallax RAT,188368,ForeignMinister,Parallax RAT,,IOC_Mapping_File_Hasthags_Keywords,ed5b0c83d2a22e1b397e6782221409a9,IOC_Mapping_File_Hasthags_Keywords__ed5b0c83d2a22e1b397e6782221409a9
patchwork,India-affiliated Patchwork,188349,Keyphrase,India-affiliated Patchwork,,IOC_Mapping_File_Hasthags_Keywords,a0c21abd6cc2265380e743082a54d536,IOC_Mapping_File_Hasthags_Keywords__a0c21abd6cc2265380e743082a54d536
pawn storm,Russia-affiliated Pawn Storm,188349,Exec,Russia-affiliated Pawn Storm,,IOC_Mapping_File_Hasthags_Keywords,fbee4638c23c586fe5a271df91128ded,IOC_Mapping_File_Hasthags_Keywords__fbee4638c23c586fe5a271df91128ded
pawnstorm,Russia-affiliated Pawn Storm,188349,News,Russia-affiliated Pawn Storm,,IOC_Mapping_File_Hasthags_Keywords,fbee4638c23c586fe5a271df91128ded,IOC_Mapping_File_Hasthags_Keywords__fbee4638c23c586fe5a271df91128ded
pay2key,Pay2Key ransomware,188366,Wells,Pay2Key ransomware,,IOC_Mapping_File_Hasthags_Keywords,73de5b03e2b273d2d1e052e0982efbfc,IOC_Mapping_File_Hasthags_Keywords__73de5b03e2b273d2d1e052e0982efbfc
phobos,Phobos ransomware,188366,Organization,Phobos ransomware,,IOC_Mapping_File_Hasthags_Keywords,347c9c885700ca0fd82f8868d960c88e,IOC_Mapping_File_Hasthags_Keywords__347c9c885700ca0fd82f8868d960c88e
phosphorous,Iran-affiliated Phosphorous,188349,Organization,Iran-affiliated Phosphorous,,IOC_Mapping_File_Hasthags_Keywords,bc23f7c0f1cec7a11f4916b1ba0aa4f4,IOC_Mapping_File_Hasthags_Keywords__bc23f7c0f1cec7a11f4916b1ba0aa4f4
pinkpanther,China-affiliated Pink Panther,188349,Organization,China-affiliated Pink Panther,,IOC_Mapping_File_Hasthags_Keywords,2ca124279a158e805d574b603209e61c,IOC_Mapping_File_Hasthags_Keywords__2ca124279a158e805d574b603209e61c
pirate panda,Pirate Panda,188349,ForeignMinister,Pirate Panda,,IOC_Mapping_File_Hasthags_Keywords,f27f9b7e35bad74b581338928406740d,IOC_Mapping_File_Hasthags_Keywords__f27f9b7e35bad74b581338928406740d
piratepanda,Pirate Panda,188349,Legislator,Pirate Panda,,IOC_Mapping_File_Hasthags_Keywords,f27f9b7e35bad74b581338928406740d,IOC_Mapping_File_Hasthags_Keywords__f27f9b7e35bad74b581338928406740d
pirpi,China-affiliated Pirpi,188349,space,China-affiliated Pirpi,,IOC_Mapping_File_Hasthags_Keywords,2a6bc314cfd20d9b080462ba91c2a9b7,IOC_Mapping_File_Hasthags_Keywords__2a6bc314cfd20d9b080462ba91c2a9b7
pittytiger,China-affiliated Pitty Tiger,188349,Keyphrase,China-affiliated Pitty Tiger,,IOC_Mapping_File_Hasthags_Keywords,b1db8eafeed645276bc3038d191ec77a,IOC_Mapping_File_Hasthags_Keywords__b1db8eafeed645276bc3038d191ec77a
platinum,PLATINUM,188349,DiplomaticFacilities,PLATINUM,,IOC_Mapping_File_Hasthags_Keywords,0d2489f3616693c707709295fd091c84,IOC_Mapping_File_Hasthags_Keywords__0d2489f3616693c707709295fd091c84
playful dragon,China-affiliated Playful Dragon,188349,DiplomaticFacilities,China-affiliated Playful Dragon,,IOC_Mapping_File_Hasthags_Keywords,b58a61cac02e0f813b6315e9a2eee56b,IOC_Mapping_File_Hasthags_Keywords__b58a61cac02e0f813b6315e9a2eee56b
playfuldragon,China-affiliated Playful Dragon,188349,FTO,China-affiliated Playful Dragon,,IOC_Mapping_File_Hasthags_Keywords,b58a61cac02e0f813b6315e9a2eee56b,IOC_Mapping_File_Hasthags_Keywords__b58a61cac02e0f813b6315e9a2eee56b
poseidon group,Brazil-affiliated Poseidon Group,188349,LegislativeCommittee,Brazil-affiliated Poseidon Group,,IOC_Mapping_File_Hasthags_Keywords,9cf090fa5c0ad2dd67871e80ffb26757,IOC_Mapping_File_Hasthags_Keywords__9cf090fa5c0ad2dd67871e80ffb26757
poseidongroup,Brazil-affiliated Poseidon Group,188349,Legislator,Brazil-affiliated Poseidon Group,,IOC_Mapping_File_Hasthags_Keywords,9cf090fa5c0ad2dd67871e80ffb26757,IOC_Mapping_File_Hasthags_Keywords__9cf090fa5c0ad2dd67871e80ffb26757
powershellsmtpkeylogger,PowerShell keylogger,188368,Exec,PowerShell keylogger,,IOC_Mapping_File_Hasthags_Keywords,8f371d8dda351b46f8c0fab82df8a40f,IOC_Mapping_File_Hasthags_Keywords__8f371d8dda351b46f8c0fab82df8a40f
predator,Predator the Thief malware,188368,News,Predator the Thief malware,,IOC_Mapping_File_Hasthags_Keywords,1301608c60a17ec16ad1fbb2819e3dbb,IOC_Mapping_File_Hasthags_Keywords__1301608c60a17ec16ad1fbb2819e3dbb
primitivebear,Russia-affiliated Primitive Bear,188349,Organization,Russia-affiliated Primitive Bear,,IOC_Mapping_File_Hasthags_Keywords,1fa819aac00ee87139f96ca8778740e9,IOC_Mapping_File_Hasthags_Keywords__1fa819aac00ee87139f96ca8778740e9
projectsauron,ProjectSauron,188349,Diplomat,ProjectSauron,,IOC_Mapping_File_Hasthags_Keywords,2b7d36a0f02163bb1329e9a0e30793a2,IOC_Mapping_File_Hasthags_Keywords__2b7d36a0f02163bb1329e9a0e30793a2
promethium,PROMETHIUM,188349,Pipeline,PROMETHIUM,,IOC_Mapping_File_Hasthags_Keywords,04f53243370b6597e990b536e1882f97,IOC_Mapping_File_Hasthags_Keywords__04f53243370b6597e990b536e1882f97
putter panda,China-affiliated Putter Panda,188349,FTO,China-affiliated Putter Panda,,IOC_Mapping_File_Hasthags_Keywords,ad3d5d4dd47e2ee5e90b9f096253fe13,IOC_Mapping_File_Hasthags_Keywords__ad3d5d4dd47e2ee5e90b9f096253fe13
putterpanda,China-affiliated Putter Panda,188349,Diplomat,China-affiliated Putter Panda,,IOC_Mapping_File_Hasthags_Keywords,ad3d5d4dd47e2ee5e90b9f096253fe13,IOC_Mapping_File_Hasthags_Keywords__ad3d5d4dd47e2ee5e90b9f096253fe13
pylocky,PyLocky ransomware,188366,space,PyLocky ransomware,,IOC_Mapping_File_Hasthags_Keywords,3340639dcbdf6e2d11088a790b5bdd35,IOC_Mapping_File_Hasthags_Keywords__3340639dcbdf6e2d11088a790b5bdd35
pysa,PYSA ransomware,188366,Exec,PYSA ransomware,,IOC_Mapping_File_Hasthags_Keywords,9b30a6efd270f1d6023da750b8ba3870,IOC_Mapping_File_Hasthags_Keywords__9b30a6efd270f1d6023da750b8ba3870
qakbot,Qakbot banking trojan,188368,CompanyKeyword,Qakbot banking trojan,,IOC_Mapping_File_Hasthags_Keywords,96b80e1b2f94335ef3e1bdd98c7ea05e,IOC_Mapping_File_Hasthags_Keywords__96b80e1b2f94335ef3e1bdd98c7ea05e
qbot,QBot banking trojan,188368,CompanyKeyword,QBot banking trojan,,IOC_Mapping_File_Hasthags_Keywords,9f135ecd9dabb223ae81e274c06acd60,IOC_Mapping_File_Hasthags_Keywords__9f135ecd9dabb223ae81e274c06acd60
qlocker,QLocker ransomware,188366,Diplomat,QLocker ransomware,,IOC_Mapping_File_Hasthags_Keywords,3580aebf6ad559af0c57383632d62672,IOC_Mapping_File_Hasthags_Keywords__3580aebf6ad559af0c57383632d62672
quakbot,QuakBot banking trojan,188368,Exec,QuakBot banking trojan,,IOC_Mapping_File_Hasthags_Keywords,dcb043e9c0de27d3d277301e93168b47,IOC_Mapping_File_Hasthags_Keywords__dcb043e9c0de27d3d277301e93168b47
quasar,Quasar RAT,188368,Consulates,Quasar RAT,,IOC_Mapping_File_Hasthags_Keywords,9271459222f76199073c24b96ea37160,IOC_Mapping_File_Hasthags_Keywords__9271459222f76199073c24b96ea37160
quedagh,Russia-affiliated Quedagh,188349,Shipping,Russia-affiliated Quedagh,,IOC_Mapping_File_Hasthags_Keywords,80d9921564140c8ebe10c70da6ee65ec,IOC_Mapping_File_Hasthags_Keywords__80d9921564140c8ebe10c70da6ee65ec
raccoon,Raccoon stealer,188368,IndustryTerm,Raccoon stealer,,IOC_Mapping_File_Hasthags_Keywords,fb716a8f9e5c98f1efa02641e2a849bb,IOC_Mapping_File_Hasthags_Keywords__fb716a8f9e5c98f1efa02641e2a849bb
ramnit,Ramnit trojan,188368,CompanyKeyword,Ramnit trojan,,IOC_Mapping_File_Hasthags_Keywords,32fb16ad0a9c20bfa912e1f2835ddac1,IOC_Mapping_File_Hasthags_Keywords__32fb16ad0a9c20bfa912e1f2835ddac1
rancor,Rancor,188349,Diplomat,Rancor,,IOC_Mapping_File_Hasthags_Keywords,5f182d777c4dc0c800b594a2d7b2d7ec,IOC_Mapping_File_Hasthags_Keywords__5f182d777c4dc0c800b594a2d7b2d7ec
ransomexx,Ransomexx ransomware,188366,Organization,Ransomexx ransomware,,IOC_Mapping_File_Hasthags_Keywords,f01b1a61b5af4a85c5ef3e40dd0b354c,IOC_Mapping_File_Hasthags_Keywords__f01b1a61b5af4a85c5ef3e40dd0b354c
ranzy,Ranzy ransomware,188366,space,Ranzy ransomware,,IOC_Mapping_File_Hasthags_Keywords,cdccc5828f4a2b84913b98c8292a5c43,IOC_Mapping_File_Hasthags_Keywords__cdccc5828f4a2b84913b98c8292a5c43
ranzylocker,Ranzy Locker ransomware,188366,LegislativeCommittee,Ranzy Locker ransomware,,IOC_Mapping_File_Hasthags_Keywords,51a5fc1e92422e3b619ce5a687f65c95,IOC_Mapping_File_Hasthags_Keywords__51a5fc1e92422e3b619ce5a687f65c95
raspite,Iran-affiliated Raspite,188349,News,Iran-affiliated Raspite,,IOC_Mapping_File_Hasthags_Keywords,1144609f7b44564b25f3b6d1d584336a,IOC_Mapping_File_Hasthags_Keywords__1144609f7b44564b25f3b6d1d584336a
razy,Razy ransomware,188366,space,Razy ransomware,,IOC_Mapping_File_Hasthags_Keywords,590cddbf58088b5965cda5a3c1e2a238,IOC_Mapping_File_Hasthags_Keywords__590cddbf58088b5965cda5a3c1e2a238
reaper,North Korea-affiliated Reaper,188349,space,North Korea-affiliated Reaper,,IOC_Mapping_File_Hasthags_Keywords,1208a9cb3f9e9d207da8af15a2e69f1e,IOC_Mapping_File_Hasthags_Keywords__1208a9cb3f9e9d207da8af15a2e69f1e
red apollo,China-affiliated Red Apollo,188349,FTO,China-affiliated Red Apollo,,IOC_Mapping_File_Hasthags_Keywords,e1de799adec9d309f318d6f07054832f,IOC_Mapping_File_Hasthags_Keywords__e1de799adec9d309f318d6f07054832f
redapollo,China-affiliated Red Apollo,188349,Person,China-affiliated Red Apollo,,IOC_Mapping_File_Hasthags_Keywords,e1de799adec9d309f318d6f07054832f,IOC_Mapping_File_Hasthags_Keywords__e1de799adec9d309f318d6f07054832f
redbaldknight,China-affiliated REDBALDKNIGHT,188349,Shipping,China-affiliated REDBALDKNIGHT,,IOC_Mapping_File_Hasthags_Keywords,3c662989fa60a15b3f7ff576f211ce3f,IOC_Mapping_File_Hasthags_Keywords__3c662989fa60a15b3f7ff576f211ce3f
redline,Redline stealer,188368,ForeignMinistry,Redline stealer,,IOC_Mapping_File_Hasthags_Keywords,8453c444fccb1a99204148968d09d297,IOC_Mapping_File_Hasthags_Keywords__8453c444fccb1a99204148968d09d297
remcos,Remcos RAT,188368,Shipping,Remcos RAT,,IOC_Mapping_File_Hasthags_Keywords,886134eab59a780c9f8018980e349e9c,IOC_Mapping_File_Hasthags_Keywords__886134eab59a780c9f8018980e349e9c
revil,REvil ransomware,188366,Wells,REvil ransomware,,IOC_Mapping_File_Hasthags_Keywords,01d5b2d0c78a43561dd3284cdf032ab4,IOC_Mapping_File_Hasthags_Keywords__01d5b2d0c78a43561dd3284cdf032ab4
roamingmantis,Roaming Mantis android malware,188368,Consulates,Roaming Mantis android malware,,IOC_Mapping_File_Hasthags_Keywords,7e0f593d0b7df81f7e48bdf616f311db,IOC_Mapping_File_Hasthags_Keywords__7e0f593d0b7df81f7e48bdf616f311db
rocke,China-affiliated Rocke,188349,Diplomat,China-affiliated Rocke,,IOC_Mapping_File_Hasthags_Keywords,fde279011a4cc10678c81329bfae9e3a,IOC_Mapping_File_Hasthags_Keywords__fde279011a4cc10678c81329bfae9e3a
rocket kitten,Iran-affiliated Rocket Kitten,188349,IndustryTerm,Iran-affiliated Rocket Kitten,,IOC_Mapping_File_Hasthags_Keywords,c6771b12500e10a486bbed900cd91bfe,IOC_Mapping_File_Hasthags_Keywords__c6771b12500e10a486bbed900cd91bfe
rocketkitten,Iran-affiliated Rocket Kitten,188349,ForeignMinister,Iran-affiliated Rocket Kitten,,IOC_Mapping_File_Hasthags_Keywords,c6771b12500e10a486bbed900cd91bfe,IOC_Mapping_File_Hasthags_Keywords__c6771b12500e10a486bbed900cd91bfe
royalapt,China-affiliated RoyalAPT,188349,Keyphrase,China-affiliated RoyalAPT,,IOC_Mapping_File_Hasthags_Keywords,dd975e7a0e705d048333798b8e7e0dba,IOC_Mapping_File_Hasthags_Keywords__dd975e7a0e705d048333798b8e7e0dba
royal apt,China-affiliated RoyalAPT,188349,Refinery,China-affiliated RoyalAPT,,IOC_Mapping_File_Hasthags_Keywords,dd975e7a0e705d048333798b8e7e0dba,IOC_Mapping_File_Hasthags_Keywords__dd975e7a0e705d048333798b8e7e0dba
royalroad,RoyalRoad exploit builder,188368,AAEntity,RoyalRoad exploit builder,,IOC_Mapping_File_Hasthags_Keywords,56f47f1e66214b056932eec673fa2ba0,IOC_Mapping_File_Hasthags_Keywords__56f47f1e66214b056932eec673fa2ba0
royal road,RoyalRoad exploit builder,188368,Exec,RoyalRoad exploit builder,,IOC_Mapping_File_Hasthags_Keywords,56f47f1e66214b056932eec673fa2ba0,IOC_Mapping_File_Hasthags_Keywords__56f47f1e66214b056932eec673fa2ba0
rtm,RTM,188349,Organization,RTM,,IOC_Mapping_File_Hasthags_Keywords,4a38fd9d471b9a4ab77b73e589c3247d,IOC_Mapping_File_Hasthags_Keywords__4a38fd9d471b9a4ab77b73e589c3247d
ryuk,Ryuk ransomware,188366,Person,Ryuk ransomware,,IOC_Mapping_File_Hasthags_Keywords,eae68b35965ff89b905c4c4f0d3b63aa,IOC_Mapping_File_Hasthags_Keywords__eae68b35965ff89b905c4c4f0d3b63aa
saintbot,Saint Bot trojan,188368,Consulates,Saint Bot trojan,,IOC_Mapping_File_Hasthags_Keywords,e8d16c7bc72d8e2c9ecf413d5ac9fc80,IOC_Mapping_File_Hasthags_Keywords__e8d16c7bc72d8e2c9ecf413d5ac9fc80
sandworm team,Russia-affiliated Sandworm Team,188349,LegislativeCommittee,Russia-affiliated Sandworm Team,,IOC_Mapping_File_Hasthags_Keywords,fa01c5bccf0c37cc4ef2c0cae60308e1,IOC_Mapping_File_Hasthags_Keywords__fa01c5bccf0c37cc4ef2c0cae60308e1
sandwormteam,Russia-affiliated Sandworm Team,188349,DiplomaticFacilities,Russia-affiliated Sandworm Team,,IOC_Mapping_File_Hasthags_Keywords,fa01c5bccf0c37cc4ef2c0cae60308e1,IOC_Mapping_File_Hasthags_Keywords__fa01c5bccf0c37cc4ef2c0cae60308e1
scarcruft,North Korea-affiliated ScarCruft,188349,ForeignMinister,North Korea-affiliated ScarCruft,,IOC_Mapping_File_Hasthags_Keywords,57d97c5aebd66d366e15d090420a1d9f,IOC_Mapping_File_Hasthags_Keywords__57d97c5aebd66d366e15d090420a1d9f
scarlet mimic,China-affiliated Scarlet Mimic,188349,LegislativeCommittee,China-affiliated Scarlet Mimic,,IOC_Mapping_File_Hasthags_Keywords,10cdf6974add51bf5b79d89e1ae937b6,IOC_Mapping_File_Hasthags_Keywords__10cdf6974add51bf5b79d89e1ae937b6
scarletmimic,China-affiliated Scarlet Mimic,188349,DiplomaticFacilities,China-affiliated Scarlet Mimic,,IOC_Mapping_File_Hasthags_Keywords,10cdf6974add51bf5b79d89e1ae937b6,IOC_Mapping_File_Hasthags_Keywords__10cdf6974add51bf5b79d89e1ae937b6
sealotus,Vietnam-affiliated Sea Lotus,188349,Shipping,Vietnam-affiliated Sea Lotus,,IOC_Mapping_File_Hasthags_Keywords,fccba79180be7134a57767a3cb28e934,IOC_Mapping_File_Hasthags_Keywords__fccba79180be7134a57767a3cb28e934
sednit,Russia-affiliated Sednit,188349,Shipping,Russia-affiliated Sednit,,IOC_Mapping_File_Hasthags_Keywords,38f28a06a178254b55b96ebe88735f45,IOC_Mapping_File_Hasthags_Keywords__38f28a06a178254b55b96ebe88735f45
seedworm,Iran-affiliated Seedworm,188349,Refinery,Iran-affiliated Seedworm,,IOC_Mapping_File_Hasthags_Keywords,ad1b554dbf79b1e33fa0888c09bb1209,IOC_Mapping_File_Hasthags_Keywords__ad1b554dbf79b1e33fa0888c09bb1209
sharpshooter,North Korea-affiliated Sharpshooter,188349,Consulates,North Korea-affiliated Sharpshooter,,IOC_Mapping_File_Hasthags_Keywords,39d6ce7a5b80c161412c4d2dd92f43db,IOC_Mapping_File_Hasthags_Keywords__39d6ce7a5b80c161412c4d2dd92f43db
shathak,Shathak malware,188368,space,Shathak malware,,IOC_Mapping_File_Hasthags_Keywords,7844b63fbaa434d4af52c272d4d4f2d8,IOC_Mapping_File_Hasthags_Keywords__7844b63fbaa434d4af52c272d4d4f2d8
shell crew,China-affiliated Shell Crew,188349,IndustryTerm,China-affiliated Shell Crew,,IOC_Mapping_File_Hasthags_Keywords,c7235453b377d89a2639a40c515411ff,IOC_Mapping_File_Hasthags_Keywords__c7235453b377d89a2639a40c515411ff
shellcrew,China-affiliated Shell Crew,188349,Pipeline,China-affiliated Shell Crew,,IOC_Mapping_File_Hasthags_Keywords,c7235453b377d89a2639a40c515411ff,IOC_Mapping_File_Hasthags_Keywords__c7235453b377d89a2639a40c515411ff
shellshock,Shellshock malware,188368,Legislator,Shellshock malware,,IOC_Mapping_File_Hasthags_Keywords,c8afedbcff58b9fcd9ecfb087fd863b1,IOC_Mapping_File_Hasthags_Keywords__c8afedbcff58b9fcd9ecfb087fd863b1
sidewinder,India-affiliated SideWinder,188349,Wells,India-affiliated SideWinder,,IOC_Mapping_File_Hasthags_Keywords,6499eb2add23ec3b8cabc695f1f8aabe,IOC_Mapping_File_Hasthags_Keywords__6499eb2add23ec3b8cabc695f1f8aabe
silentlibrarian,Silent Librarian,188349,Person,Silent Librarian,,IOC_Mapping_File_Hasthags_Keywords,16b21ea2f71d6aa5b4cf4e1c65e76d04,IOC_Mapping_File_Hasthags_Keywords__16b21ea2f71d6aa5b4cf4e1c65e76d04
silverterrier,Nigeria-affiliated Silver Terrier,188349,LegislativeCommittee,Nigeria-affiliated Silver Terrier,,IOC_Mapping_File_Hasthags_Keywords,df3b1f3d16dc0eba0da14050d68a616d,IOC_Mapping_File_Hasthags_Keywords__df3b1f3d16dc0eba0da14050d68a616d
sload,sLoad trojan,188368,News,sLoad trojan,,IOC_Mapping_File_Hasthags_Keywords,ea2694069f763f70103ac276fce619e5,IOC_Mapping_File_Hasthags_Keywords__ea2694069f763f70103ac276fce619e5
smishing,Smishing,188348,CompanyKeyword,Smishing,,IOC_Mapping_File_Hasthags_Keywords,8fe5428fdc59a6cc54482adc9ddd91c6,IOC_Mapping_File_Hasthags_Keywords__8fe5428fdc59a6cc54482adc9ddd91c6
smokeloader,Smoke loader,188368,ForeignMinister,Smoke loader,,IOC_Mapping_File_Hasthags_Keywords,dae521b9b7611c3cb900d11e3b64470c,IOC_Mapping_File_Hasthags_Keywords__dae521b9b7611c3cb900d11e3b64470c
snake,Snake keylogger,188368,FTO,Snake keylogger,,IOC_Mapping_File_Hasthags_Keywords,62a025c1fc80ccbd47f3c0d00e4a417b,IOC_Mapping_File_Hasthags_Keywords__62a025c1fc80ccbd47f3c0d00e4a417b
snakekeylogger,Snake keylogger,188368,IndustryTerm,Snake keylogger,,IOC_Mapping_File_Hasthags_Keywords,62a025c1fc80ccbd47f3c0d00e4a417b,IOC_Mapping_File_Hasthags_Keywords__62a025c1fc80ccbd47f3c0d00e4a417b
snakemackerel,Russia-affiliated SNAKEMACKEREL,188349,LegislativeCommittee,Russia-affiliated SNAKEMACKEREL,,IOC_Mapping_File_Hasthags_Keywords,d71547d7d3e13fcac0710442d8d62398,IOC_Mapping_File_Hasthags_Keywords__d71547d7d3e13fcac0710442d8d62398
sneaky panda,China-affiliated Sneaky Panda,188349,LegislativeCommittee,China-affiliated Sneaky Panda,,IOC_Mapping_File_Hasthags_Keywords,1b0427a27c304e6a4e92a28eb9fc1ec7,IOC_Mapping_File_Hasthags_Keywords__1b0427a27c304e6a4e92a28eb9fc1ec7
sneakypanda,China-affiliated Sneaky Panda,188349,ForeignMinister,China-affiliated Sneaky Panda,,IOC_Mapping_File_Hasthags_Keywords,1b0427a27c304e6a4e92a28eb9fc1ec7,IOC_Mapping_File_Hasthags_Keywords__1b0427a27c304e6a4e92a28eb9fc1ec7
sodinokibi,Sodinokibi ransomware,188366,News,Sodinokibi ransomware,,IOC_Mapping_File_Hasthags_Keywords,8f12a971daed6c31fa9f4936d3030f5c,IOC_Mapping_File_Hasthags_Keywords__8f12a971daed6c31fa9f4936d3030f5c
sofacy,Russia-affiliated Sofacy,188349,CompanyKeyword,Russia-affiliated Sofacy,,IOC_Mapping_File_Hasthags_Keywords,ab9ce251889dc8ab5b42895e884dec35,IOC_Mapping_File_Hasthags_Keywords__ab9ce251889dc8ab5b42895e884dec35
soft cell,China-affiliated Soft Cell,188349,Media,China-affiliated Soft Cell,,IOC_Mapping_File_Hasthags_Keywords,af86310bccbbf51408a6c6245b98dd62,IOC_Mapping_File_Hasthags_Keywords__af86310bccbbf51408a6c6245b98dd62
softcell,China-affiliated Soft Cell,188349,CompanyKeyword,China-affiliated Soft Cell,,IOC_Mapping_File_Hasthags_Keywords,af86310bccbbf51408a6c6245b98dd62,IOC_Mapping_File_Hasthags_Keywords__af86310bccbbf51408a6c6245b98dd62
sowbug,Sowbug,188349,Person,Sowbug,,IOC_Mapping_File_Hasthags_Keywords,84eae28f1b39b0c6b2d02da94c7f3856,IOC_Mapping_File_Hasthags_Keywords__84eae28f1b39b0c6b2d02da94c7f3856
spelevoek,Spelevo exploit kit,188368,FTO,Spelevo exploit kit,,IOC_Mapping_File_Hasthags_Keywords,a0edacc2dc9806973260260246439bac,IOC_Mapping_File_Hasthags_Keywords__a0edacc2dc9806973260260246439bac
spring dragon,Spring Dragon,188349,Refinery,Spring Dragon,,IOC_Mapping_File_Hasthags_Keywords,a9bbfdd02dd60bd6e832d4ef2f4e0509,IOC_Mapping_File_Hasthags_Keywords__a9bbfdd02dd60bd6e832d4ef2f4e0509
springdragon,Spring Dragon,188349,Pipeline,Spring Dragon,,IOC_Mapping_File_Hasthags_Keywords,a9bbfdd02dd60bd6e832d4ef2f4e0509,IOC_Mapping_File_Hasthags_Keywords__a9bbfdd02dd60bd6e832d4ef2f4e0509
stantinko,Stantinko trojan botnet,188368,LegislativeCommittee,Stantinko trojan botnet,,IOC_Mapping_File_Hasthags_Keywords,761a07e978ce1a3a05ba6797f0f0da1f,IOC_Mapping_File_Hasthags_Keywords__761a07e978ce1a3a05ba6797f0f0da1f
stealth falcon,Emirates-affiliated Stealth Falcon,188349,LegislativeCommittee,Emirates-affiliated Stealth Falcon,,IOC_Mapping_File_Hasthags_Keywords,d82fbc87e2f9532295d5b3c6f363699e,IOC_Mapping_File_Hasthags_Keywords__d82fbc87e2f9532295d5b3c6f363699e
stealthfalcon,Emirates-affiliated Stealth Falcon,188349,Diplomat,Emirates-affiliated Stealth Falcon,,IOC_Mapping_File_Hasthags_Keywords,d82fbc87e2f9532295d5b3c6f363699e,IOC_Mapping_File_Hasthags_Keywords__d82fbc87e2f9532295d5b3c6f363699e
stolen pencil,North Korea-affiliated Stolen Pencil,188349,Wells,North Korea-affiliated Stolen Pencil,,IOC_Mapping_File_Hasthags_Keywords,28403280caea4f64c41a076383460d06,IOC_Mapping_File_Hasthags_Keywords__28403280caea4f64c41a076383460d06
stolenpencil,North Korea-affiliated Stolen Pencil,188349,ForeignMinister,North Korea-affiliated Stolen Pencil,,IOC_Mapping_File_Hasthags_Keywords,28403280caea4f64c41a076383460d06,IOC_Mapping_File_Hasthags_Keywords__28403280caea4f64c41a076383460d06
stone panda,China-affiliated Stone Panda,188349,Refinery,China-affiliated Stone Panda,,IOC_Mapping_File_Hasthags_Keywords,8c2a8915cc7a0c0b65b4e70efc2df729,IOC_Mapping_File_Hasthags_Keywords__8c2a8915cc7a0c0b65b4e70efc2df729
stonepanda,China-affiliated Stone Panda,188349,Wells,China-affiliated Stone Panda,,IOC_Mapping_File_Hasthags_Keywords,8c2a8915cc7a0c0b65b4e70efc2df729,IOC_Mapping_File_Hasthags_Keywords__8c2a8915cc7a0c0b65b4e70efc2df729
strrat,STRRAT malware,188368,LegislativeCommittee,STRRAT malware,,IOC_Mapping_File_Hasthags_Keywords,4fc031d465be5fc6208ceebbe5adcec9,IOC_Mapping_File_Hasthags_Keywords__4fc031d465be5fc6208ceebbe5adcec9
strider,Strider,188349,Keyphrase,Strider,,IOC_Mapping_File_Hasthags_Keywords,f28dc44652f98b198f8360c675952421,IOC_Mapping_File_Hasthags_Keywords__f28dc44652f98b198f8360c675952421
strontium,Russia-affiliated STRONTIUM,188349,DiplomaticFacilities,Russia-affiliated STRONTIUM,,IOC_Mapping_File_Hasthags_Keywords,6edac7fd5fc29d7987797711ab362fd0,IOC_Mapping_File_Hasthags_Keywords__6edac7fd5fc29d7987797711ab362fd0
suckfly,China-affiliated Suckfly,188349,Consulates,China-affiliated Suckfly,,IOC_Mapping_File_Hasthags_Keywords,97e7ba45356e6d058d5ea9f405b2f195,IOC_Mapping_File_Hasthags_Keywords__97e7ba45356e6d058d5ea9f405b2f195
sunburst,Sunburst malware,188368,CompanyKeyword,Sunburst malware,,IOC_Mapping_File_Hasthags_Keywords,e8ef2e18ad6fbaff7c6f738b61989d20,IOC_Mapping_File_Hasthags_Keywords__e8ef2e18ad6fbaff7c6f738b61989d20
