german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,,ss,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
lenzstr.,"Lenzstrasse in Nuremberg, Germany",49.4707053,11.0798266,1,,,,,,Shipping,"Lenzstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,1599a3d29e29b4a394e1aa4677b2aab3,german_fires_nuremberg_locations__1599a3d29e29b4a394e1aa4677b2aab3
leo-beyer-weg,"Leo-Beyer-Weg in Nuremberg, Germany",49.4658502,11.1336871,1,,,,,,DiplomaticFacilities,"Leo-Beyer-Weg in Nuremberg, Germany",,german_fires_nuremberg_locations,0057f728bd2dadff0d18923b178b3bd0,german_fires_nuremberg_locations__0057f728bd2dadff0d18923b178b3bd0
leobschutzer str.,"Leobschutzer strasse in Nuremberg, Germany",49.4079797,11.1437336,1,,,,,,Wells,"Leobschutzer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,141907a517e2ec18c9facdc48806f4c6,german_fires_nuremberg_locations__141907a517e2ec18c9facdc48806f4c6
leonerstr.,"Leonerstrasse in Nuremberg, Germany",49.374785,11.0254138,1,,,,,,FTO,"Leonerstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,dc2c7ba26aa3f1be921c2926ac7e901e,german_fires_nuremberg_locations__dc2c7ba26aa3f1be921c2926ac7e901e
leonhard-heiden-str.,"Leonhard-Heiden-strasse in Nuremberg, Germany",49.4170231,11.1279408,1,,,,,,Shipping,"Leonhard-Heiden-strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,a491a7d17207404b9e4cf30b8dc0efa8,german_fires_nuremberg_locations__a491a7d17207404b9e4cf30b8dc0efa8
leonhardstr.,"Leonhardstrasse in Nuremberg, Germany",49.445185,11.0627874,1,,,,,,AAEntity,"Leonhardstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,014a3de678a67623344de38b0bce788e,german_fires_nuremberg_locations__014a3de678a67623344de38b0bce788e
leonroder str.,"Leonroder strasse in Nuremberg, Germany",49.4447744,11.0127729,1,,,,,,Keyphrase,"Leonroder strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,2adf34d5122300c5f74852ed219b263d,german_fires_nuremberg_locations__2adf34d5122300c5f74852ed219b263d
leopoldstr.,"Leopoldstrasse in Nuremberg, Germany",49.4392122,11.0446819,1,,,,,,LegislativeCommittee,"Leopoldstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,a52f273e5f48b16974250e399d06fdac,german_fires_nuremberg_locations__a52f273e5f48b16974250e399d06fdac
lerchenbuhlstr.,"Lerchenbuhlstrasse in Nuremberg, Germany",49.4653866,11.0634123,1,,,,,,Consulates,"Lerchenbuhlstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,b1c4b1b6292f3775e07d60a1cc9466a5,german_fires_nuremberg_locations__b1c4b1b6292f3775e07d60a1cc9466a5
lerchenstr.,"Lerchenstrasse in Nuremberg, Germany",49.4757953,11.0600504,1,,,,,,FTO,"Lerchenstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,3c5f7cc0a509517203d95d36b708a049,german_fires_nuremberg_locations__3c5f7cc0a509517203d95d36b708a049
leskowstr.,"Leskowstrasse in Nuremberg, Germany",49.4180621,11.1897014,1,,,,,,LegislativeCommittee,"Leskowstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,699e536b35e0d38bfa7f74ee3b947f4b,german_fires_nuremberg_locations__699e536b35e0d38bfa7f74ee3b947f4b
lessingstr.,"Lessingstrasse in Nuremberg, Germany",49.4460822,11.074783,1,,,,,,Legislator,"Lessingstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,988aac863c7b517bb46f1e36454bba96,german_fires_nuremberg_locations__988aac863c7b517bb46f1e36454bba96
leubelfingstr.,"Leubelfingstrasse in Nuremberg, Germany",49.442686,11.0349816,1,,,,,,space,"Leubelfingstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,6c8237aa6ed415366aee6ff1bdf54f47,german_fires_nuremberg_locations__6c8237aa6ed415366aee6ff1bdf54f47
leuchsstr.,"Leuchsstrasse in Nuremberg, Germany",49.4594019,11.0673993,1,,,,,,Pipeline,"Leuchsstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,e4289297f61c057348d0043bdbb4c1be,german_fires_nuremberg_locations__e4289297f61c057348d0043bdbb4c1be
leuschnerstr.,"Leuschnerstrasse in Nuremberg, Germany",49.3976482,11.1405965,1,,,,,,Wells,"Leuschnerstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,279b3e51ef05ff2581699d6b51b295af,german_fires_nuremberg_locations__279b3e51ef05ff2581699d6b51b295af
leutershauser str.,"Leutershauser strasse in Nuremberg, Germany",49.3768465,11.0202963,1,,,,,,Keyphrase,"Leutershauser strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,3b8ffcc2f8a34c4d39f8322aaff1cf09,german_fires_nuremberg_locations__3b8ffcc2f8a34c4d39f8322aaff1cf09
leyher str.,"Leyher strasse in Nuremberg, Germany",49.4524855,11.0221697,1,,,,,,Refinery,"Leyher strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,8007f6b704c3875dfb7e7ddf02862bc9,german_fires_nuremberg_locations__8007f6b704c3875dfb7e7ddf02862bc9
lichtenauer str.,"Lichtenauer strasse in Nuremberg, Germany",49.4066502,11.0442659,1,,,,,,News,"Lichtenauer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,69579fcdbdc31bb0ce389ae797d4b394,german_fires_nuremberg_locations__69579fcdbdc31bb0ce389ae797d4b394
lichtenfelser str.,"Lichtenfelser strasse in Nuremberg, Germany",49.5175969,11.0318845,1,,,,,,Refinery,"Lichtenfelser strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,b175c6f2c14e1ed0e9c0b5922ea6809e,german_fires_nuremberg_locations__b175c6f2c14e1ed0e9c0b5922ea6809e
lichtenhofstr.,"Lichtenhofstrasse in Nuremberg, Germany",49.4402868,11.0964296,1,,,,,,space,"Lichtenhofstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,4e83d058a77d6f5faebb457db60267f4,german_fires_nuremberg_locations__4e83d058a77d6f5faebb457db60267f4
liebauer str.,"Liebauer strasse in Nuremberg, Germany",49.399795,11.1302907,1,,,,,,Media,"Liebauer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,5ae3a892d5176086f54e9f499d8951c9,german_fires_nuremberg_locations__5ae3a892d5176086f54e9f499d8951c9
liebenweg,"Liebenweg in Nuremberg, Germany",49.4380137,11.0285591,1,,,,,,CompanyKeyword,"Liebenweg in Nuremberg, Germany",,german_fires_nuremberg_locations,cd55ef33a8bdcf8b595df0a312b10c11,german_fires_nuremberg_locations__cd55ef33a8bdcf8b595df0a312b10c11
liebigstr.,"Liebigstrasse in Nuremberg, Germany",49.452574,11.0922914,1,,,,,,Consulates,"Liebigstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,c2a0d798c07e04e7fef924e367e8568f,german_fires_nuremberg_locations__c2a0d798c07e04e7fef924e367e8568f
ligusterweg,"Ligusterweg in Nuremberg, Germany",49.4565958,11.1388874,1,,,,,,space,"Ligusterweg in Nuremberg, Germany",,german_fires_nuremberg_locations,d53c0b5f24a2e34dc53c7ceb02cb25c3,german_fires_nuremberg_locations__d53c0b5f24a2e34dc53c7ceb02cb25c3
liliencronstr.,"Liliencronstrasse in Nuremberg, Germany",49.3536655,11.100645,1,,,,,,Exec,"Liliencronstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,876bad7847decc58dd47a0d7927b23e5,german_fires_nuremberg_locations__876bad7847decc58dd47a0d7927b23e5
lilienstr.,"Lilienstrasse in Nuremberg, Germany",49.4389973,11.053019,1,,,,,,AAEntity,"Lilienstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,05438b6273dc35905c1048f84d379f21,german_fires_nuremberg_locations__05438b6273dc35905c1048f84d379f21
limbacher str.,"Limbacher strasse in Nuremberg, Germany",49.4244951,11.0366723,1,,,,,,ForeignMinister,"Limbacher strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,42ce0f96db44ed891b4009279a1ef664,german_fires_nuremberg_locations__42ce0f96db44ed891b4009279a1ef664
lina-ammon-str.,"Lina-Ammon-strasse in Nuremberg, Germany",49.4090221,11.1286485,1,,,,,,AAEntity,"Lina-Ammon-strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,2c07cc10abdaa961f23a71d49bf68233,german_fires_nuremberg_locations__2c07cc10abdaa961f23a71d49bf68233
lindauer str.,"Lindauer strasse in Nuremberg, Germany",49.366862,11.0734631,1,,,,,,ForeignMinister,"Lindauer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,d0978da184e71da836cbe66969353963,german_fires_nuremberg_locations__d0978da184e71da836cbe66969353963
lindenackerweg,"Lindenackerweg in Nuremberg, Germany",49.3605369,11.0583027,1,,,,,,ForeignMinister,"Lindenackerweg in Nuremberg, Germany",,german_fires_nuremberg_locations,b9d55936586dcd3b9bb9b0067ec341b1,german_fires_nuremberg_locations__b9d55936586dcd3b9bb9b0067ec341b1
lindenaststr.,"Lindenaststrasse in Nuremberg, Germany",49.4612278,11.0871036,1,,,,,,CompanyKeyword,"Lindenaststrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,b78bae489df109531d66e29e9477b9d1,german_fires_nuremberg_locations__b78bae489df109531d66e29e9477b9d1
lindenberger str.,"Lindenberger strasse in Nuremberg, Germany",49.3668742,11.0747015,1,,,,,,CompanyKeyword,"Lindenberger strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,593851f1a4e6e1d41a6b7b487bcb16cf,german_fires_nuremberg_locations__593851f1a4e6e1d41a6b7b487bcb16cf
lindengasse,"Lindengasse in Nuremberg, Germany",49.4577015,11.0628738,1,,,,,,Exec,"Lindengasse in Nuremberg, Germany",,german_fires_nuremberg_locations,c5393094ae48ebf85898e1911896914a,german_fires_nuremberg_locations__c5393094ae48ebf85898e1911896914a
lindenplatz,"Lindenplatz in Nuremberg, Germany",49.3521527,11.0559104,1,,,,,,Exec,"Lindenplatz in Nuremberg, Germany",,german_fires_nuremberg_locations,85429ff5f1eebec25e9bb36f3b3d1fb1,german_fires_nuremberg_locations__85429ff5f1eebec25e9bb36f3b3d1fb1
linggstr.,"Linggstrasse in Nuremberg, Germany",49.4285891,11.0694887,1,,,,,,Pipeline,"Linggstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,ef6c4a94dd555e87b4c7f0061f745226,german_fires_nuremberg_locations__ef6c4a94dd555e87b4c7f0061f745226
linnestr.,"Linnestrasse in Nuremberg, Germany",49.4375819,11.0653646,1,,,,,,Consulates,"Linnestrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,cc3c08ab0535c17528529bd8d9c0c9c0,german_fires_nuremberg_locations__cc3c08ab0535c17528529bd8d9c0c9c0
linzer str.,"Linzer strasse in Nuremberg, Germany",49.3875462,11.0630313,1,,,,,,Shipping,"Linzer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,ff7ba3616cfa4548f6719506c2dfa27c,german_fires_nuremberg_locations__ff7ba3616cfa4548f6719506c2dfa27c
listerstr.,"Listerstrasse in Nuremberg, Germany",49.4222018,11.0640918,1,,,,,,DiplomaticFacilities,"Listerstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,14f7bf849a1bf116089a702aa0e36e96,german_fires_nuremberg_locations__14f7bf849a1bf116089a702aa0e36e96
lobleinstr.,"Lobleinstrasse in Nuremberg, Germany",49.4641113,11.0860342,1,,,,,,Person,"Lobleinstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,2b9c1c771accc381a4c5dc64cf045242,german_fires_nuremberg_locations__2b9c1c771accc381a4c5dc64cf045242
lobsingerstr.,"Lobsingerstrasse in Nuremberg, Germany",49.4606582,11.0603346,1,,,,,,Exec,"Lobsingerstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,6d966258b510c24f9732322c296b198c,german_fires_nuremberg_locations__6d966258b510c24f9732322c296b198c
lochnerstr.,"Lochnerstrasse in Nuremberg, Germany",49.4308877,11.0508854,1,,,,,,Legislator,"Lochnerstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,eca6e49ef6c8e62bf83947bb0781abe4,german_fires_nuremberg_locations__eca6e49ef6c8e62bf83947bb0781abe4
lodelstr.,"Lodelstrasse in Nuremberg, Germany",49.4359632,11.088054,1,,,,,,Keyphrase,"Lodelstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,239cb70952d7932d2172bed63606e7d6,german_fires_nuremberg_locations__239cb70952d7932d2172bed63606e7d6
loffelholzstr.,"Loffelholzstrasse in Nuremberg, Germany",49.4255526,11.0686115,1,,,,,,CompanyKeyword,"Loffelholzstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,10c382f57f2ad88d7cb641a04207ddab,german_fires_nuremberg_locations__10c382f57f2ad88d7cb641a04207ddab
lohackerstr.,"Lohackerstrasse in Nuremberg, Germany",49.4876146,11.0691265,1,,,,,,Exec,"Lohackerstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,7fbba4a29b78702ef583ae50e60e786c,german_fires_nuremberg_locations__7fbba4a29b78702ef583ae50e60e786c
lohengrinstr.,"Lohengrinstrasse in Nuremberg, Germany",49.4360423,11.0988526,1,,,,,,Diplomat,"Lohengrinstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,0dad6746df3e028e7b47ce1295137a57,german_fires_nuremberg_locations__0dad6746df3e028e7b47ce1295137a57
loher hauptstr.,"Loher Hauptstrasse in Nuremberg, Germany",49.4868037,11.0762487,1,,,,,,space,"Loher Hauptstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,5ac53d0af85432b8824ee22aa2e524aa,german_fires_nuremberg_locations__5ac53d0af85432b8824ee22aa2e524aa
lohestr.,"Lohestrasse in Nuremberg, Germany",49.4818498,11.0724607,1,,,,,,space,"Lohestrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,4cbb77834655af4dd8da9f6421c5debb,german_fires_nuremberg_locations__4cbb77834655af4dd8da9f6421c5debb
lohhofer str.,"Lohhofer strasse in Nuremberg, Germany",49.3912414,11.0237528,1,,,,,,Shipping,"Lohhofer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,38bd0ed3c002ef68e662b894608098d7,german_fires_nuremberg_locations__38bd0ed3c002ef68e662b894608098d7
lohmeierstr.,"Lohmeierstrasse in Nuremberg, Germany",49.3793122,11.0686842,1,,,,,,space,"Lohmeierstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,6684c1847c874c4e041ab18cbc77a451,german_fires_nuremberg_locations__6684c1847c874c4e041ab18cbc77a451
lohnerstr.,"Lohnerstrasse in Nuremberg, Germany",49.4605183,11.1074655,1,,,,,,DiplomaticFacilities,"Lohnerstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,eec98d0efe41ed47a2c60d84f29ae0be,german_fires_nuremberg_locations__eec98d0efe41ed47a2c60d84f29ae0be
lorenzer platz,"Lorenzer Platz in Nuremberg, Germany",49.4511548,11.0793673,1,,,,,,Exec,"Lorenzer Platz in Nuremberg, Germany",,german_fires_nuremberg_locations,538b75a8e25ab0642a97efa3ab52f2a1,german_fires_nuremberg_locations__538b75a8e25ab0642a97efa3ab52f2a1
lorenzer str.,"Lorenzer strasse in Nuremberg, Germany",49.4501433,11.0817658,1,,,,,,Organization,"Lorenzer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,3822e190a167f788ce99bfef3fff01c7,german_fires_nuremberg_locations__3822e190a167f788ce99bfef3fff01c7
lortzingstr.,"Lortzingstrasse in Nuremberg, Germany",49.4601226,11.0384845,1,,,,,,ForeignMinistry,"Lortzingstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,ac08b791f43b41a51b0b194687709d29,german_fires_nuremberg_locations__ac08b791f43b41a51b0b194687709d29
losheimer str.,"Losheimer strasse in Nuremberg, Germany",49.4041066,11.0889417,1,,,,,,LegislativeCommittee,"Losheimer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,4979fe184ee53c0d20937cd6899ec7ad,german_fires_nuremberg_locations__4979fe184ee53c0d20937cd6899ec7ad
lotharstr.,"Lotharstrasse in Nuremberg, Germany",49.4522718,11.0081482,1,,,,,,Legislator,"Lotharstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,5b39d43db8c7cfba556daf993c023ad2,german_fires_nuremberg_locations__5b39d43db8c7cfba556daf993c023ad2
lothringer str.,"Lothringer strasse in Nuremberg, Germany",49.4306975,11.0841816,1,,,,,,DiplomaticFacilities,"Lothringer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,a898be5fc139404d0203f3505d010387,german_fires_nuremberg_locations__a898be5fc139404d0203f3505d010387
lotzestr.,"Lotzestrasse in Nuremberg, Germany",49.4338958,11.0666338,1,,,,,,News,"Lotzestrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,080903fef6cb141c88ca74370a452fc7,german_fires_nuremberg_locations__080903fef6cb141c88ca74370a452fc7
lowenberger str.,"Lowenberger strasse in Nuremberg, Germany",49.4101375,11.1693249,1,,,,,,space,"Lowenberger strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,9e7c0a2dca6a96986a0170f340cb626f,german_fires_nuremberg_locations__9e7c0a2dca6a96986a0170f340cb626f
lowensteinstr.,"Lowensteinstrasse in Nuremberg, Germany",49.4196157,11.1318199,1,,,,,,ForeignMinistry,"Lowensteinstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,daaf5d556aae48bee6c78abf5f77dc04,german_fires_nuremberg_locations__daaf5d556aae48bee6c78abf5f77dc04
lubecker str.,"Lubecker strasse in Nuremberg, Germany",49.4698484,11.0310603,1,,,,,,Shipping,"Lubecker strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,4632eab6ccdec646fb000bfff88c676b,german_fires_nuremberg_locations__4632eab6ccdec646fb000bfff88c676b
lubener str.,"Lubener strasse in Nuremberg, Germany",49.4101002,11.1397223,1,,,,,,Diplomat,"Lubener strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,2bc24a7e01655e603a80ab756ca99570,german_fires_nuremberg_locations__2bc24a7e01655e603a80ab756ca99570
ludgerstr.,"Ludgerstrasse in Nuremberg, Germany",49.3958037,11.1763927,1,,,,,,ForeignMinistry,"Ludgerstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,1f876744d000a100c005f8b1301d98f2,german_fires_nuremberg_locations__1f876744d000a100c005f8b1301d98f2
ludolfingerstr.,"Ludolfingerstrasse in Nuremberg, Germany",49.4022172,11.1734521,1,,,,,,News,"Ludolfingerstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,6eb532ee00cf93d76b6254331f2c421d,german_fires_nuremberg_locations__6eb532ee00cf93d76b6254331f2c421d
ludtringstr.,"Ludtringstrasse in Nuremberg, Germany",49.4605241,11.1083296,1,,,,,,DiplomaticFacilities,"Ludtringstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,c7a2687adf5bb5f3060432ce3f8e86b4,german_fires_nuremberg_locations__c7a2687adf5bb5f3060432ce3f8e86b4
ludwig-feuerbach-str.,"Ludwig-Feuerbach-strasse in Nuremberg, Germany",49.4604912,11.0987157,1,,,,,,AAEntity,"Ludwig-Feuerbach-strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,64281e5299df6ca3ee145c3f7d8789e4,german_fires_nuremberg_locations__64281e5299df6ca3ee145c3f7d8789e4
ludwig-frank-str.,"Ludwig-Frank-strasse in Nuremberg, Germany",49.4390273,11.1088013,1,,,,,,Organization,"Ludwig-Frank-strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,f3632ef9b38f6cc6e2bfcf16ac55e43f,german_fires_nuremberg_locations__f3632ef9b38f6cc6e2bfcf16ac55e43f
ludwigshafener str.,"Ludwigshafener strasse in Nuremberg, Germany",49.4332243,11.0646371,1,,,,,,space,"Ludwigshafener strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,59aa4aee129a9f99fa8b27a96721686e,german_fires_nuremberg_locations__59aa4aee129a9f99fa8b27a96721686e
ludwigsplatz,"Ludwigsplatz in Nuremberg, Germany",49.4507559,11.0710747,1,,,,,,FTO,"Ludwigsplatz in Nuremberg, Germany",,german_fires_nuremberg_locations,0173db4e170a672050d44a8e8493cbe4,german_fires_nuremberg_locations__0173db4e170a672050d44a8e8493cbe4
ludwigstr.,"Ludwigstrasse in Nuremberg, Germany",49.4493155,11.0688515,1,,,,,,Keyphrase,"Ludwigstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,39cc415d5177f35e4b54ada602d0f820,german_fires_nuremberg_locations__39cc415d5177f35e4b54ada602d0f820
luisenstr.,"Luisenstrasse in Nuremberg, Germany",49.4445397,11.1055486,1,,,,,,Shipping,"Luisenstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,c3f487c3e9ab10f1a28b40525697000d,german_fires_nuremberg_locations__c3f487c3e9ab10f1a28b40525697000d
luitpoldstr.,"Luitpoldstrasse in Nuremberg, Germany",49.4481562,11.0793392,1,,,,,,Wells,"Luitpoldstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,fb563796d418a8197f5d0af7bc40cfb1,german_fires_nuremberg_locations__fb563796d418a8197f5d0af7bc40cfb1
lupinenweg,"Lupinenweg in Nuremberg, Germany",49.45284,11.1313733,1,,,,,,FTO,"Lupinenweg in Nuremberg, Germany",,german_fires_nuremberg_locations,7e4f714b710fbdac524dc35ba8ef1dbe,german_fires_nuremberg_locations__7e4f714b710fbdac524dc35ba8ef1dbe
luther-king-str.,"Luther-King-strasse in Nuremberg, Germany",49.3585647,11.1028968,1,,,,,,Media,"Luther-King-strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,ca791919fa7770f68338a733b9968fd5,german_fires_nuremberg_locations__ca791919fa7770f68338a733b9968fd5
lutherplatz,"Lutherplatz in Nuremberg, Germany",49.4358231,11.0853597,1,,,,,,Keyphrase,"Lutherplatz in Nuremberg, Germany",,german_fires_nuremberg_locations,7fb65b1bd28239a814264da69633abea,german_fires_nuremberg_locations__7fb65b1bd28239a814264da69633abea
lutzowstr.,"Lutzowstrasse in Nuremberg, Germany",49.4646327,11.1092637,1,,,,,,ForeignMinister,"Lutzowstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,d43d834ad9ad14dc65d31404a1cd16b6,german_fires_nuremberg_locations__d43d834ad9ad14dc65d31404a1cd16b6
lutzstr.,"Lutzstrasse in Nuremberg, Germany",49.4639003,11.1072527,1,,,,,,News,"Lutzstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,0306e4d70f4cb4517a9254b5ef6275bf,german_fires_nuremberg_locations__0306e4d70f4cb4517a9254b5ef6275bf
luzernenweg,"Luzernenweg in Nuremberg, Germany",49.4011863,11.0323686,1,,,,,,LegislativeCommittee,"Luzernenweg in Nuremberg, Germany",,german_fires_nuremberg_locations,b5e75db527679d057edc06e88a7f7145,german_fires_nuremberg_locations__b5e75db527679d057edc06e88a7f7145
maffeiplatz,"Maffeiplatz in Nuremberg, Germany",49.4361717,11.0820699,1,,,,,,LegislativeCommittee,"Maffeiplatz in Nuremberg, Germany",,german_fires_nuremberg_locations,ce26d0b38fc1cda94de5948f05d14145,german_fires_nuremberg_locations__ce26d0b38fc1cda94de5948f05d14145
maiacher str.,"Maiacher strasse in Nuremberg, Germany",49.4182035,11.061611,1,,,,,,Organization,"Maiacher strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,f3df46eba649e2f17240b5f2747f6b14,german_fires_nuremberg_locations__f3df46eba649e2f17240b5f2747f6b14
maiengasse,"Maiengasse in Nuremberg, Germany",49.4481444,11.071613,1,,,,,,Organization,"Maiengasse in Nuremberg, Germany",,german_fires_nuremberg_locations,8f59e3485b41cc39c797109d337a91be,german_fires_nuremberg_locations__8f59e3485b41cc39c797109d337a91be
mainstr.,"Mainstrasse in Nuremberg, Germany",49.413584,11.0528853,1,,,,,,Legislator,"Mainstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,169db8bab9caf11d9f44a1898c0e2c2f,german_fires_nuremberg_locations__169db8bab9caf11d9f44a1898c0e2c2f
makarenkostr.,"Makarenkostrasse in Nuremberg, Germany",49.4180655,11.1325014,1,,,,,,Consulates,"Makarenkostrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,c99fbf82da4cb018f8fc500133be6441,german_fires_nuremberg_locations__c99fbf82da4cb018f8fc500133be6441
malvenstr.,"Malvenstrasse in Nuremberg, Germany",49.4027569,11.0343149,1,,,,,,Pipeline,"Malvenstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,3025ce047cc3f130d036de9c4dd265c1,german_fires_nuremberg_locations__3025ce047cc3f130d036de9c4dd265c1
malzereistr.,"Malzereistrasse in Nuremberg, Germany",49.4660468,11.0832751,1,,,,,,Organization,"Malzereistrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,1f67d43f8215d154587d4b565122e586,german_fires_nuremberg_locations__1f67d43f8215d154587d4b565122e586
mannertstr.,"Mannertstrasse in Nuremberg, Germany",49.4562787,11.0447267,1,,,,,,Exec,"Mannertstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,1f911d470b393043e8042f5a8ed600c5,german_fires_nuremberg_locations__1f911d470b393043e8042f5a8ed600c5
mannheimer str.,"Mannheimer strasse in Nuremberg, Germany",49.4313742,11.0650786,1,,,,,,Legislator,"Mannheimer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,46ea1d0a7bedda822d1cc2ec4e7995b8,german_fires_nuremberg_locations__46ea1d0a7bedda822d1cc2ec4e7995b8
manteuffelstr.,"Manteuffelstrasse in Nuremberg, Germany",49.441984,11.0332176,1,,,,,,IndustryTerm,"Manteuffelstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,06abf9364018e884d96432d08b3cda8a,german_fires_nuremberg_locations__06abf9364018e884d96432d08b3cda8a
manuelastr.,"Manuelastrasse in Nuremberg, Germany",49.432723,11.0509912,1,,,,,,Wells,"Manuelastrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,fb82305c27f1084ee7c334b631bbbd71,german_fires_nuremberg_locations__fb82305c27f1084ee7c334b631bbbd71
marburger str.,"Marburger strasse in Nuremberg, Germany",49.5202167,11.0047004,1,,,,,,AAEntity,"Marburger strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,3dd7d488858fd0695ef1f3a6e29edc84,german_fires_nuremberg_locations__3dd7d488858fd0695ef1f3a6e29edc84
marchstr.,"Marchstrasse in Nuremberg, Germany",49.3990473,11.1734565,1,,,,,,Pipeline,"Marchstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,9108d162f6eef3c05501edee9236e801,german_fires_nuremberg_locations__9108d162f6eef3c05501edee9236e801
marconistr.,"Marconistrasse in Nuremberg, Germany",49.4361807,11.0291528,1,,,,,,Legislator,"Marconistrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,28538b7250ecada0e524b31c0bbb898d,german_fires_nuremberg_locations__28538b7250ecada0e524b31c0bbb898d
margaretenstr.,"Margaretenstrasse in Nuremberg, Germany",49.4760689,11.0694066,1,,,,,,Keyphrase,"Margaretenstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,3bb9b18c6b5d9907d6a55fa2df1aa9b4,german_fires_nuremberg_locations__3bb9b18c6b5d9907d6a55fa2df1aa9b4
marie-beeg-str.,"Marie-Beeg-strasse in Nuremberg, Germany",49.4415329,11.0536773,1,,,,,,Person,"Marie-Beeg-strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,c5bfdf4fb11a34c79c198349bb5845a4,german_fires_nuremberg_locations__c5bfdf4fb11a34c79c198349bb5845a4
