keyword,caption_name,location,topic_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
аэродроме татищево,Russian Tatishchevo air base,r47,188258,Pipeline,Russian Tatishchevo air base,,basementions_mentionee,d5e185a522e0b94d47a91ca5066f6eaf,basementions_mentionee__d5e185a522e0b94d47a91ca5066f6eaf
102-я российская военная база,Russian 201st Military Base,r48,188258,Shipping,Russian 201st Military Base,,basementions_mentionee,fadfcc5de6f5f43e71f36def3f3501e0,basementions_mentionee__fadfcc5de6f5f43e71f36def3f3501e0
102-й российской военной базе,Russian 201st Military Base,r48,188258,Media,Russian 201st Military Base,,basementions_mentionee,fadfcc5de6f5f43e71f36def3f3501e0,basementions_mentionee__fadfcc5de6f5f43e71f36def3f3501e0
пойгоҳи низомии 201-и русия,Russian 201st Military Base,r48,188258,ForeignMinister,Russian 201st Military Base,,basementions_mentionee,fadfcc5de6f5f43e71f36def3f3501e0,basementions_mentionee__fadfcc5de6f5f43e71f36def3f3501e0
военный комплекс нагурское,Russian Nagurskoye military complex,r49,188258,LegislativeCommittee,Russian Nagurskoye military complex,,basementions_mentionee,2cba7c51ca7b29227d33baee8227610a,basementions_mentionee__2cba7c51ca7b29227d33baee8227610a
военном комплексе нагурское,Russian Nagurskoye military complex,r49,188258,Media,Russian Nagurskoye military complex,,basementions_mentionee,2cba7c51ca7b29227d33baee8227610a,basementions_mentionee__2cba7c51ca7b29227d33baee8227610a
аэродром армавир,Russian Armavir air base,r50,188258,News,Russian Armavir air base,,basementions_mentionee,d52391a82f5f62940e25693c850b8c64,basementions_mentionee__d52391a82f5f62940e25693c850b8c64
аэродроме армавир,Russian Armavir air base,r50,188258,Organization,Russian Armavir air base,,basementions_mentionee,d52391a82f5f62940e25693c850b8c64,basementions_mentionee__d52391a82f5f62940e25693c850b8c64
гаджиево,Russian Gadzhiyevo base,r51,188258,Exec,Russian Gadzhiyevo base,,basementions_mentionee,5a46276b5a21a5fb06ab927b05c80a85,basementions_mentionee__5a46276b5a21a5fb06ab927b05c80a85
гаджиеве,Russian Gadzhiyevo base,r51,188258,AAEntity,Russian Gadzhiyevo base,,basementions_mentionee,5a46276b5a21a5fb06ab927b05c80a85,basementions_mentionee__5a46276b5a21a5fb06ab927b05c80a85
вилючинск,Russian Vilyuchinsk naval base,r52,188258,DiplomaticFacilities,Russian Vilyuchinsk naval base,,basementions_mentionee,10de48f409567d0bad8255c512378dc6,basementions_mentionee__10de48f409567d0bad8255c512378dc6
вилючинске,Russian Vilyuchinsk naval base,r52,188258,IndustryTerm,Russian Vilyuchinsk naval base,,basementions_mentionee,10de48f409567d0bad8255c512378dc6,basementions_mentionee__10de48f409567d0bad8255c512378dc6
севастопольская военно-морская база,Russian Sevastopol naval base,r53,188258,Keyphrase,Russian Sevastopol naval base,,basementions_mentionee,2a4aaddc92b586e113b675f2984707af,basementions_mentionee__2a4aaddc92b586e113b675f2984707af
севастопольской военно-морской базе,Russian Sevastopol naval base,r53,188258,Exec,Russian Sevastopol naval base,,basementions_mentionee,2a4aaddc92b586e113b675f2984707af,basementions_mentionee__2a4aaddc92b586e113b675f2984707af
аэродром батайск,Russian Bataysk air base,r54,188258,AAEntity,Russian Bataysk air base,,basementions_mentionee,e7e66c0eb8b2227d390770efbd45fd51,basementions_mentionee__e7e66c0eb8b2227d390770efbd45fd51
аэродроме батайск,Russian Bataysk air base,r54,188258,ForeignMinistry,Russian Bataysk air base,,basementions_mentionee,e7e66c0eb8b2227d390770efbd45fd51,basementions_mentionee__e7e66c0eb8b2227d390770efbd45fd51
аэродром бобруйск,Russian Babruysk air base,r55,188258,ForeignMinistry,Russian Babruysk air base,,basementions_mentionee,a9474e762c12d1cc86ac158ac1bfb250,basementions_mentionee__a9474e762c12d1cc86ac158ac1bfb250
аэродроме бобруйск,Russian Babruysk air base,r55,188258,News,Russian Babruysk air base,,basementions_mentionee,a9474e762c12d1cc86ac158ac1bfb250,basementions_mentionee__a9474e762c12d1cc86ac158ac1bfb250
аэрадром бабруйск,Russian Babruysk air base,r55,188258,FTO,Russian Babruysk air base,,basementions_mentionee,a9474e762c12d1cc86ac158ac1bfb250,basementions_mentionee__a9474e762c12d1cc86ac158ac1bfb250
аэродром бобровка,Russian Bobrovka air base,r56,188258,Exec,Russian Bobrovka air base,,basementions_mentionee,530f23d623a9873d7bed350d61328e0c,basementions_mentionee__530f23d623a9873d7bed350d61328e0c
аэродроме бобровка,Russian Bobrovka air base,r56,188258,Keyphrase,Russian Bobrovka air base,,basementions_mentionee,530f23d623a9873d7bed350d61328e0c,basementions_mentionee__530f23d623a9873d7bed350d61328e0c
авиабаза энгельс,Russian Engels air base,r57,188258,Exec,Russian Engels air base,,basementions_mentionee,b664f90729b1bfbcdfc5e855d25b75c7,basementions_mentionee__b664f90729b1bfbcdfc5e855d25b75c7
авиабазе энгельс,Russian Engels air base,r57,188258,Exec,Russian Engels air base,,basementions_mentionee,b664f90729b1bfbcdfc5e855d25b75c7,basementions_mentionee__b664f90729b1bfbcdfc5e855d25b75c7
аэродром гатчина,Russian Gatchina air base,r58,188258,Keyphrase,Russian Gatchina air base,,basementions_mentionee,26b29a2e76a0a33680d9e8ed3c560c79,basementions_mentionee__26b29a2e76a0a33680d9e8ed3c560c79
аэродроме гатчина,Russian Gatchina air base,r58,188258,Wells,Russian Gatchina air base,,basementions_mentionee,26b29a2e76a0a33680d9e8ed3c560c79,basementions_mentionee__26b29a2e76a0a33680d9e8ed3c560c79
аэродром измайлово,Russian Izmaylovo air base,r59,188258,FTO,Russian Izmaylovo air base,,basementions_mentionee,7099dca5711dcd8447c3956e24f2e98e,basementions_mentionee__7099dca5711dcd8447c3956e24f2e98e
аэродроме измайлово,Russian Izmaylovo air base,r59,188258,Refinery,Russian Izmaylovo air base,,basementions_mentionee,7099dca5711dcd8447c3956e24f2e98e,basementions_mentionee__7099dca5711dcd8447c3956e24f2e98e
хабаровск-центральный,Russian Khabarovsk Tsentralny airfield,r60,188258,space,Russian Khabarovsk Tsentralny airfield,,basementions_mentionee,59df25e8366154c7a1d984fe814e8543,basementions_mentionee__59df25e8366154c7a1d984fe814e8543
хабаровск-центральном,Russian Khabarovsk Tsentralny airfield,r60,188258,Media,Russian Khabarovsk Tsentralny airfield,,basementions_mentionee,59df25e8366154c7a1d984fe814e8543,basementions_mentionee__59df25e8366154c7a1d984fe814e8543
аэродром кряж,Russian Kryazh air base,r61,188258,DiplomaticFacilities,Russian Kryazh air base,,basementions_mentionee,e55e5fca38fa3598c59ff3ef5fed5040,basementions_mentionee__e55e5fca38fa3598c59ff3ef5fed5040
аэродроме кряж,Russian Kryazh air base,r61,188258,Shipping,Russian Kryazh air base,,basementions_mentionee,e55e5fca38fa3598c59ff3ef5fed5040,basementions_mentionee__e55e5fca38fa3598c59ff3ef5fed5040
момент комплекс,Russian Moment Space Surveillance Complex,r62,188258,DiplomaticFacilities,Russian Moment Space Surveillance Complex,,basementions_mentionee,2b80f9d5f834d9bc6793bdd78480030e,basementions_mentionee__2b80f9d5f834d9bc6793bdd78480030e
аэродром мончегорск,Russian Monchegorsk air base,r63,188258,Refinery,Russian Monchegorsk air base,,basementions_mentionee,6555aa149bfbc3321397b77adff74225,basementions_mentionee__6555aa149bfbc3321397b77adff74225
аэродроме мончегорск,Russian Monchegorsk air base,r63,188258,Wells,Russian Monchegorsk air base,,basementions_mentionee,6555aa149bfbc3321397b77adff74225,basementions_mentionee__6555aa149bfbc3321397b77adff74225
аэродром морозовск,Russian Morozovsk air base,r64,188258,ForeignMinistry,Russian Morozovsk air base,,basementions_mentionee,58dca840b6c8f3b0b9e5072d1adb4770,basementions_mentionee__58dca840b6c8f3b0b9e5072d1adb4770
аэродроме морозовск,Russian Morozovsk air base,r64,188258,Wells,Russian Morozovsk air base,,basementions_mentionee,58dca840b6c8f3b0b9e5072d1adb4770,basementions_mentionee__58dca840b6c8f3b0b9e5072d1adb4770
золотая долина,Russian Golden Valley airfield,r65,188258,IndustryTerm,Russian Golden Valley airfield,,basementions_mentionee,7393ef1bfdb6a65ac12a4bb0fad26487,basementions_mentionee__7393ef1bfdb6a65ac12a4bb0fad26487
золотой долине,Russian Golden Valley airfield,r65,188258,Keyphrase,Russian Golden Valley airfield,,basementions_mentionee,7393ef1bfdb6a65ac12a4bb0fad26487,basementions_mentionee__7393ef1bfdb6a65ac12a4bb0fad26487
темп,Russian Temp air base,r66,188258,IndustryTerm,Russian Temp air base,,basementions_mentionee,c969ea40c8cdf0236942bfc9eb47c285,basementions_mentionee__c969ea40c8cdf0236942bfc9eb47c285
темпе,Russian Temp air base,r66,188258,IndustryTerm,Russian Temp air base,,basementions_mentionee,c969ea40c8cdf0236942bfc9eb47c285,basementions_mentionee__c969ea40c8cdf0236942bfc9eb47c285
новофёдоровка,Russian Novofedorovka air base,r67,188258,IndustryTerm,Russian Novofedorovka air base,,basementions_mentionee,c22a148aa2e22a556a20d1ed009f4747,basementions_mentionee__c22a148aa2e22a556a20d1ed009f4747
новофёдоровке,Russian Novofedorovka air base,r67,188258,Media,Russian Novofedorovka air base,,basementions_mentionee,c22a148aa2e22a556a20d1ed009f4747,basementions_mentionee__c22a148aa2e22a556a20d1ed009f4747
аэропорт новороссийск,Russian Novorossiysk Airport,r68,188258,ForeignMinister,Russian Novorossiysk Airport,,basementions_mentionee,cd21779e0ba72422884b6f41a78daf88,basementions_mentionee__cd21779e0ba72422884b6f41a78daf88
аэропорте новороссийск,Russian Novorossiysk Airport,r68,188258,Media,Russian Novorossiysk Airport,,basementions_mentionee,cd21779e0ba72422884b6f41a78daf88,basementions_mentionee__cd21779e0ba72422884b6f41a78daf88
объект 100,Russian Object-100 Utes naval missile coastal defense division,r69,188258,ForeignMinister,Russian Object-100 Utes naval missile coastal defense division,,basementions_mentionee,1f6b4d98492816872375cd795a6b5f0e,basementions_mentionee__1f6b4d98492816872375cd795a6b5f0e
сотка,Russian Object-100 Utes naval missile coastal defense division,r69,188258,FTO,Russian Object-100 Utes naval missile coastal defense division,,basementions_mentionee,1f6b4d98492816872375cd795a6b5f0e,basementions_mentionee__1f6b4d98492816872375cd795a6b5f0e
окно-с,Russian Okno-S space surveillance facility,r70,188258,FTO,Russian Okno-S space surveillance facility,,basementions_mentionee,ff78d28b5ecb2a442b1313c4263651fc,basementions_mentionee__ff78d28b5ecb2a442b1313c4263651fc
военно-морская база полярный,Russian Polyarny Naval Base,r71,188258,Pipeline,Russian Polyarny Naval Base,,basementions_mentionee,86eeda27a28aaea8c8009b9b7a614fa5,basementions_mentionee__86eeda27a28aaea8c8009b9b7a614fa5
военно-морской базе полярный,Russian Polyarny Naval Base,r71,188258,IndustryTerm,Russian Polyarny Naval Base,,basementions_mentionee,86eeda27a28aaea8c8009b9b7a614fa5,basementions_mentionee__86eeda27a28aaea8c8009b9b7a614fa5
аэродром поной,Russian Ponoy airfield,r72,188258,Shipping,Russian Ponoy airfield,,basementions_mentionee,7b6594716c51edffa2ce268d1b99fb0f,basementions_mentionee__7b6594716c51edffa2ce268d1b99fb0f
аэродроме поной,Russian Ponoy airfield,r72,188258,ForeignMinistry,Russian Ponoy airfield,,basementions_mentionee,7b6594716c51edffa2ce268d1b99fb0f,basementions_mentionee__7b6594716c51edffa2ce268d1b99fb0f
аэродром прибылово,Russian Pribylovo airfield,r73,188258,Organization,Russian Pribylovo airfield,,basementions_mentionee,71fcd25d547af8d6a3e8f8b51b864e97,basementions_mentionee__71fcd25d547af8d6a3e8f8b51b864e97
аэродроме прибылово,Russian Pribylovo airfield,r73,188258,LegislativeCommittee,Russian Pribylovo airfield,,basementions_mentionee,71fcd25d547af8d6a3e8f8b51b864e97,basementions_mentionee__71fcd25d547af8d6a3e8f8b51b864e97
аэродром пристань,Russian Pristan air base,r74,188258,Consulates,Russian Pristan air base,,basementions_mentionee,d949ac6dbef9ed86a9782a88eebe5b66,basementions_mentionee__d949ac6dbef9ed86a9782a88eebe5b66
аэродроме пристань,Russian Pristan air base,r74,188258,Diplomat,Russian Pristan air base,,basementions_mentionee,d949ac6dbef9ed86a9782a88eebe5b66,basementions_mentionee__d949ac6dbef9ed86a9782a88eebe5b66
саратов-южный,Russian Saratov South air base,r75,188258,Person,Russian Saratov South air base,,basementions_mentionee,1c7e425ec21e60dbd54234f83e2636a7,basementions_mentionee__1c7e425ec21e60dbd54234f83e2636a7
североморская военно-морская база,Russian Severomorsk Naval Base,r76,188258,Refinery,Russian Severomorsk Naval Base,,basementions_mentionee,84f65e1a321260aa11335fd17fd979de,basementions_mentionee__84f65e1a321260aa11335fd17fd979de
североморской военно-морской базе,Russian Severomorsk Naval Base,r76,188258,ForeignMinister,Russian Severomorsk Naval Base,,basementions_mentionee,84f65e1a321260aa11335fd17fd979de,basementions_mentionee__84f65e1a321260aa11335fd17fd979de
аэродром торжо́к,Russian Torzhok airfield,r77,188258,AAEntity,Russian Torzhok airfield,,basementions_mentionee,d1f0520a0a1908f9d45d3788e0045edd,basementions_mentionee__d1f0520a0a1908f9d45d3788e0045edd
аэродроме торжо́к,Russian Torzhok airfield,r77,188258,Person,Russian Torzhok airfield,,basementions_mentionee,d1f0520a0a1908f9d45d3788e0045edd,basementions_mentionee__d1f0520a0a1908f9d45d3788e0045edd
аэродром вещево,Russian Veshchevo air base,r78,188258,space,Russian Veshchevo air base,,basementions_mentionee,a65098ad8a4190cb709c3bea9d326efb,basementions_mentionee__a65098ad8a4190cb709c3bea9d326efb
аэродроме вещево,Russian Veshchevo air base,r78,188258,Shipping,Russian Veshchevo air base,,basementions_mentionee,a65098ad8a4190cb709c3bea9d326efb,basementions_mentionee__a65098ad8a4190cb709c3bea9d326efb
аэродром гаровка,Russian Garovka air base,r79,188258,Person,Russian Garovka air base,,basementions_mentionee,832533d52e1783b3e9952c2171778ebc,basementions_mentionee__832533d52e1783b3e9952c2171778ebc
аэродроме гаровка,Russian Garovka air base,r79,188258,ForeignMinister,Russian Garovka air base,,basementions_mentionee,832533d52e1783b3e9952c2171778ebc,basementions_mentionee__832533d52e1783b3e9952c2171778ebc
аэродром зерноград,Russian Zernograd Air Base,r80,188258,ForeignMinister,Russian Zernograd Air Base,,basementions_mentionee,bf1ef26b56b5bbeed445540f57b3f974,basementions_mentionee__bf1ef26b56b5bbeed445540f57b3f974
аэродроме зерноград,Russian Zernograd Air Base,r80,188258,IndustryTerm,Russian Zernograd Air Base,,basementions_mentionee,bf1ef26b56b5bbeed445540f57b3f974,basementions_mentionee__bf1ef26b56b5bbeed445540f57b3f974
аэродром кача,Russian Kacha airfield,r81,188258,Refinery,Russian Kacha airfield,,basementions_mentionee,1475ff7514ed0c82673a42a367ccef41,basementions_mentionee__1475ff7514ed0c82673a42a367ccef41
аэродроме кача,Russian Kacha airfield,r81,188258,ForeignMinister,Russian Kacha airfield,,basementions_mentionee,1475ff7514ed0c82673a42a367ccef41,basementions_mentionee__1475ff7514ed0c82673a42a367ccef41
аэродром октябрьское,Russian Oktyabrskoye air base,r82,188258,Refinery,Russian Oktyabrskoye air base,,basementions_mentionee,85d38a9a0c754c3c7b54d15acf552a05,basementions_mentionee__85d38a9a0c754c3c7b54d15acf552a05
аэродроме октябрьское,Russian Oktyabrskoye air base,r82,188258,ForeignMinister,Russian Oktyabrskoye air base,,basementions_mentionee,85d38a9a0c754c3c7b54d15acf552a05,basementions_mentionee__85d38a9a0c754c3c7b54d15acf552a05
аэродром среднебелое,Russian Srednebely airfield,r83,188258,Diplomat,Russian Srednebely airfield,,basementions_mentionee,bda930b06a7acd7559ed9c5320b39357,basementions_mentionee__bda930b06a7acd7559ed9c5320b39357
аэродроме среднебелое,Russian Srednebely airfield,r83,188258,Refinery,Russian Srednebely airfield,,basementions_mentionee,bda930b06a7acd7559ed9c5320b39357,basementions_mentionee__bda930b06a7acd7559ed9c5320b39357
аэродром черниговка,Russian Chernigovka airfield,r84,188258,Consulates,Russian Chernigovka airfield,,basementions_mentionee,1c40fa5a394f5353d125db7487b91d12,basementions_mentionee__1c40fa5a394f5353d125db7487b91d12
аэродроме черниговка,Russian Chernigovka airfield,r84,188258,Pipeline,Russian Chernigovka airfield,,basementions_mentionee,1c40fa5a394f5353d125db7487b91d12,basementions_mentionee__1c40fa5a394f5353d125db7487b91d12
novorossiysk naval base,Novorossiysk naval base,r85,188258,ForeignMinister,Novorossiysk naval base,,basementions_mentionee,de654806f62651354b279b4f4d4b0fac,basementions_mentionee__de654806f62651354b279b4f4d4b0fac
russian 102nd military base,Russian 102nd military base,r86,188258,LegislativeCommittee,Russian 102nd military base,,basementions_mentionee,d8e042d660b3f82f689af3c8a7181865,basementions_mentionee__d8e042d660b3f82f689af3c8a7181865
afrikanda air base,Afrikanda air base,r87,188258,Legislator,Afrikanda air base,,basementions_mentionee,ae78190a0fabd3b2780a38c8163367dc,basementions_mentionee__ae78190a0fabd3b2780a38c8163367dc
balashov,Russian Balashov air base,r4,188258,space,Russian Balashov air base,,basementions_mentionee,3914a066eb4a6935d30424590c3358e3,basementions_mentionee__3914a066eb4a6935d30424590c3358e3
berezovka,Russian Berezovka air base,r5,188258,Wells,Russian Berezovka air base,,basementions_mentionee,db9e7473293e51edff75ba5e5a31e090,basementions_mentionee__db9e7473293e51edff75ba5e5a31e090
borisoglebsk,Russian Borisoglebsk air base,r6,188258,Diplomat,Russian Borisoglebsk air base,,basementions_mentionee,216a44bb4286a3044b74307e449b4d96,basementions_mentionee__216a44bb4286a3044b74307e449b4d96
chekurovka,Russian Chekurovka air base,r7,188258,News,Russian Chekurovka air base,,basementions_mentionee,c70b84bdbb1a79929b3dba4ef313709b,basementions_mentionee__c70b84bdbb1a79929b3dba4ef313709b
chkalovsky airport,Russian Chkalovsky air base,r8,188258,ForeignMinister,Russian Chkalovsky air base,,basementions_mentionee,efb2b32819d47fe0be86e0325342965b,basementions_mentionee__efb2b32819d47fe0be86e0325342965b
chuguyevka,Russian Chuguyevka air base,r9,188258,Wells,Russian Chuguyevka air base,,basementions_mentionee,0064da3913954fa2dd55702b9e68657c,basementions_mentionee__0064da3913954fa2dd55702b9e68657c
dyagilevo,Russian Dyagilevo air base,r10,188258,CompanyKeyword,Russian Dyagilevo air base,,basementions_mentionee,df4f613459de6493123ece8cc833ac4d,basementions_mentionee__df4f613459de6493123ece8cc833ac4d
dzhida,Russian Dzhida air base,r11,188258,Consulates,Russian Dzhida air base,,basementions_mentionee,2cb0bea994e7e208a74c9a97b01c27ef,basementions_mentionee__2cb0bea994e7e208a74c9a97b01c27ef
ivanovo severny,Russian Ivanovo Severny air base,r12,188258,Organization,Russian Ivanovo Severny air base,,basementions_mentionee,1423b6e2260f2f13dc192a71479a99a5,basementions_mentionee__1423b6e2260f2f13dc192a71479a99a5
kansk,Russian Kansk air base,r13,188258,News,Russian Kansk air base,,basementions_mentionee,00d745828affeba7db9b5ac5e416b9e5,basementions_mentionee__00d745828affeba7db9b5ac5e416b9e5
khmeimim,Russian Khmeimin air base,r14,188258,CompanyKeyword,Russian Khmeimin air base,,basementions_mentionee,904c6fee9b491349c6505ad8f5361aa6,basementions_mentionee__904c6fee9b491349c6505ad8f5361aa6
khorol airfield,Russian Khorol air base,r15,188258,News,Russian Khorol air base,,basementions_mentionee,c9253c372ac1d46710bec199fdaf68fc,basementions_mentionee__c9253c372ac1d46710bec199fdaf68fc
klokovo,Russian Klokovo air base,r16,188258,Keyphrase,Russian Klokovo air base,,basementions_mentionee,cfe896f82720c37011d7ad5fff9e26f5,basementions_mentionee__cfe896f82720c37011d7ad5fff9e26f5
kondinskoye airport,Russian Kondinskoye Airport,r17,188258,ForeignMinister,Russian Kondinskoye Airport,,basementions_mentionee,0df4cd94fa7c2b24dd1dcb8626f9e4ac,basementions_mentionee__0df4cd94fa7c2b24dd1dcb8626f9e4ac
kubinka,Russian Kubinka air base,r18,188258,Refinery,Russian Kubinka air base,,basementions_mentionee,c82c6c2f51be1483fa14920a0f0e2b42,basementions_mentionee__c82c6c2f51be1483fa14920a0f0e2b42
levashovo,Russian Levashovo air base,r19,188258,Person,Russian Levashovo air base,,basementions_mentionee,f9f7a8377b637aac800cb5efc34c0007,basementions_mentionee__f9f7a8377b637aac800cb5efc34c0007
lipetsk air base,Russian Lipetsk air base,r20,188258,CompanyKeyword,Russian Lipetsk air base,,basementions_mentionee,300615186b6c8f968d09426076f66ea7,basementions_mentionee__300615186b6c8f968d09426076f66ea7
loukhi-3,Russian Loukhi-3 Air base,r21,188258,DiplomaticFacilities,Russian Loukhi-3 Air base,,basementions_mentionee,79dc5408a4e6523424d0c9dadbfdb185,basementions_mentionee__79dc5408a4e6523424d0c9dadbfdb185
maysionvara,Russian Maysionvara air base,r22,188258,FTO,Russian Maysionvara air base,,basementions_mentionee,17ca545974809357b9db10c4cd1725c0,basementions_mentionee__17ca545974809357b9db10c4cd1725c0
mengon,Russian Mengon air base,r23,188258,News,Russian Mengon air base,,basementions_mentionee,bbdbe3f234db75af0bf5823bb1521238,basementions_mentionee__bbdbe3f234db75af0bf5823bb1521238
michurinsk,Russian Michurinsk air base,r24,188258,Shipping,Russian Michurinsk air base,,basementions_mentionee,275e878cd4887195d53d0b2e63e79e11,basementions_mentionee__275e878cd4887195d53d0b2e63e79e11
ostrov bolshevik,Russian Ostrov Bolshevik air base,r25,188258,Legislator,Russian Ostrov Bolshevik air base,,basementions_mentionee,173cd520a0fcdde59297031da0873e10,basementions_mentionee__173cd520a0fcdde59297031da0873e10
pechora kamenka,Russian Pechora air base,r26,188258,Media,Russian Pechora air base,,basementions_mentionee,92f407814b27c65b359ddc81e8be14df,basementions_mentionee__92f407814b27c65b359ddc81e8be14df
poduzhemye,Russian Podyzhemye air base,r27,188258,FTO,Russian Podyzhemye air base,,basementions_mentionee,f7f4eb9e146309d56f5971c28e4ac018,basementions_mentionee__f7f4eb9e146309d56f5971c28e4ac018
pravdinsk,Russian Pravdinsk air base,r28,188258,LegislativeCommittee,Russian Pravdinsk air base,,basementions_mentionee,8bb6118857034992c7e458de07ea4302,basementions_mentionee__8bb6118857034992c7e458de07ea4302
rogachevo,Russian Rogachovo air base,r29,188258,CompanyKeyword,Russian Rogachovo air base,,basementions_mentionee,92f80e1ed1e40538a901e69871c71ffe,basementions_mentionee__92f80e1ed1e40538a901e69871c71ffe
savatiya,Russian Savatiya air base,r30,188258,Person,Russian Savatiya air base,,basementions_mentionee,bf2cc7efaf89fa190e060d6b40d9e262,basementions_mentionee__bf2cc7efaf89fa190e060d6b40d9e262
shaykovka,Russian Shaykovka air base,r31,188258,IndustryTerm,Russian Shaykovka air base,,basementions_mentionee,1e5cbe925fafff17c9440eb1d32f855d,basementions_mentionee__1e5cbe925fafff17c9440eb1d32f855d
tiksi west,Russian Tiksi West air base,r32,188258,AAEntity,Russian Tiksi West air base,,basementions_mentionee,6043910a924a436acbef8ae8e4019d67,basementions_mentionee__6043910a924a436acbef8ae8e4019d67
uglovoye,Russian Uglovoye airfield,r33,188258,ForeignMinistry,Russian Uglovoye airfield,,basementions_mentionee,343d33e2e9d0f514982c5078b4773174,basementions_mentionee__343d33e2e9d0f514982c5078b4773174
ukkurey,Russian Ukurey air base,r34,188258,space,Russian Ukurey air base,,basementions_mentionee,d0e0e39eb585fefc2a7df7c00405e993,basementions_mentionee__d0e0e39eb585fefc2a7df7c00405e993
vorotynsk,Russian Oreshkovo air base,r35,188258,Media,Russian Oreshkovo air base,,basementions_mentionee,7b33566647dc372f51254a8420f71f4c,basementions_mentionee__7b33566647dc372f51254a8420f71f4c
alakurtti,Russian Alakurtti air base,r36,188258,Wells,Russian Alakurtti air base,,basementions_mentionee,56d0b6b920da0b4c62481c123e2e9c52,basementions_mentionee__56d0b6b920da0b4c62481c123e2e9c52
chernyakhovsk,Russian Chernyakhovsk air base,r37,188258,Person,Russian Chernyakhovsk air base,,basementions_mentionee,3b077258be29fdf9218c29687c7e3194,basementions_mentionee__3b077258be29fdf9218c29687c7e3194
kachalovka,Russian Gremikha air base,r38,188258,Consulates,Russian Gremikha air base,,basementions_mentionee,e69666bd99df0d48d93a67f43df84186,basementions_mentionee__e69666bd99df0d48d93a67f43df84186
kaliningrad chkalovsk,Russian Chkalovsk air base,r39,188258,LegislativeCommittee,Russian Chkalovsk air base,,basementions_mentionee,15482d8aae724779023d13829f8b6fef,basementions_mentionee__15482d8aae724779023d13829f8b6fef
leningrad naval base,Russian Leningrad Naval base,r40,188258,ForeignMinister,Russian Leningrad Naval base,,basementions_mentionee,2fc229d52afde297dc16578da5c39e32,basementions_mentionee__2fc229d52afde297dc16578da5c39e32
ostrov,Russian Ostrov air base,r41,188258,IndustryTerm,Russian Ostrov air base,,basementions_mentionee,6a100bb0bc6b3cdec4d6a84b344362ef,basementions_mentionee__6a100bb0bc6b3cdec4d6a84b344362ef
severomorsk-1,Russian Severmorsk-1 air base,r42,188258,Consulates,Russian Severmorsk-1 air base,,basementions_mentionee,b25b4c7b794b77736b01b92bb1effa6c,basementions_mentionee__b25b4c7b794b77736b01b92bb1effa6c
severomorsk-2,Russian Severmorsk-2 air base,r43,188258,Exec,Russian Severmorsk-2 air base,,basementions_mentionee,81a2d2e7e688cbfa1b37c60fafb21f2e,basementions_mentionee__81a2d2e7e688cbfa1b37c60fafb21f2e
severomorsk-3,Russian Severmorsk-3 air base,r44,188258,ForeignMinister,Russian Severmorsk-3 air base,,basementions_mentionee,aac411a3b4ad151b414615f039a345d6,basementions_mentionee__aac411a3b4ad151b414615f039a345d6
smirnykh,Russian Smirnykh air base,r45,188258,LegislativeCommittee,Russian Smirnykh air base,,basementions_mentionee,cd5dc170aa35441a8152039e8e3ab168,basementions_mentionee__cd5dc170aa35441a8152039e8e3ab168
vetrovoye,Russian Vetrovoye air base,r46,188258,Shipping,Russian Vetrovoye air base,,basementions_mentionee,2d66b69b285eba2dcfc5f9887d89b634,basementions_mentionee__2d66b69b285eba2dcfc5f9887d89b634
tatishchevo,Russian Tatishchevo air base,r47,188258,Person,Russian Tatishchevo air base,,basementions_mentionee,d5e185a522e0b94d47a91ca5066f6eaf,basementions_mentionee__d5e185a522e0b94d47a91ca5066f6eaf
201st military base,Russian 201st Military Base,r48,188258,Media,Russian 201st Military Base,,basementions_mentionee,fadfcc5de6f5f43e71f36def3f3501e0,basementions_mentionee__fadfcc5de6f5f43e71f36def3f3501e0
arctic trefoil,Russian Nagurskoye military complex,r49,188258,CompanyKeyword,Russian Nagurskoye military complex,,basementions_mentionee,2cba7c51ca7b29227d33baee8227610a,basementions_mentionee__2cba7c51ca7b29227d33baee8227610a
armavir,Russian Armavir air base,r50,188258,ForeignMinister,Russian Armavir air base,,basementions_mentionee,d52391a82f5f62940e25693c850b8c64,basementions_mentionee__d52391a82f5f62940e25693c850b8c64
gadzhiyevo,Russian Gadzhiyevo base,r51,188258,Exec,Russian Gadzhiyevo base,,basementions_mentionee,5a46276b5a21a5fb06ab927b05c80a85,basementions_mentionee__5a46276b5a21a5fb06ab927b05c80a85
vilyuchinsk naval base,Russian Vilyuchinsk naval base,r52,188258,LegislativeCommittee,Russian Vilyuchinsk naval base,,basementions_mentionee,10de48f409567d0bad8255c512378dc6,basementions_mentionee__10de48f409567d0bad8255c512378dc6
sevastopol naval base,Russian Sevastopol naval base,r53,188258,LegislativeCommittee,Russian Sevastopol naval base,,basementions_mentionee,2a4aaddc92b586e113b675f2984707af,basementions_mentionee__2a4aaddc92b586e113b675f2984707af
bataysk air base,Russian Bataysk air base,r54,188258,Diplomat,Russian Bataysk air base,,basementions_mentionee,e7e66c0eb8b2227d390770efbd45fd51,basementions_mentionee__e7e66c0eb8b2227d390770efbd45fd51
babruysk air base,Russian Babruysk air base,r55,188258,Consulates,Russian Babruysk air base,,basementions_mentionee,a9474e762c12d1cc86ac158ac1bfb250,basementions_mentionee__a9474e762c12d1cc86ac158ac1bfb250
