keyword,guid,caption_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
illumina,4277f66d61831d4dba70ea8dc829c996,4277f66d61831d4dba70ea8dc829c996,DiplomaticFacilities,4277f66d61831d4dba70ea8dc829c996,,company_to_guid_court_listener,cb5656566836fc3bbe380d20c6d781ec,company_to_guid_court_listener__cb5656566836fc3bbe380d20c6d781ec
indeed inc,69cad58c5fcb4ef0beb3dbfc51df73b9,69cad58c5fcb4ef0beb3dbfc51df73b9,ForeignMinistry,69cad58c5fcb4ef0beb3dbfc51df73b9,,company_to_guid_court_listener,3083ba4130ddd493b8d37c32f672ec41,company_to_guid_court_listener__3083ba4130ddd493b8d37c32f672ec41
indeed.com,69cad58c5fcb4ef0beb3dbfc51df73b9,,Diplomat,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
intel corp,79d16ab7312c744ea3cb3560c99820b7,,Pipeline,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
intel corporation,79d16ab7312c744ea3cb3560c99820b7,79d16ab7312c744ea3cb3560c99820b7,Wells,79d16ab7312c744ea3cb3560c99820b7,,company_to_guid_court_listener,686710d8bc8309b2247adaf604b4594a,company_to_guid_court_listener__686710d8bc8309b2247adaf604b4594a
international olympic committee,24cce950dfc9dee004cb94f7be451e82,24cce950dfc9dee004cb94f7be451e82,Keyphrase,24cce950dfc9dee004cb94f7be451e82,,company_to_guid_court_listener,0aafb57e56d331c2029188228caae3be,company_to_guid_court_listener__0aafb57e56d331c2029188228caae3be
j. crew,c0e4ef6075b89cb4c9dd35520246f5cc,,Organization,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
j.b. hunt transport services,70e3739229bc9204bfb9ba1a43378ef2,70e3739229bc9204bfb9ba1a43378ef2,Shipping,70e3739229bc9204bfb9ba1a43378ef2,,company_to_guid_court_listener,958a99ee217c126b6bc883363910c05d,company_to_guid_court_listener__958a99ee217c126b6bc883363910c05d
j.crew,c0e4ef6075b89cb4c9dd35520246f5cc,c0e4ef6075b89cb4c9dd35520246f5cc,AAEntity,c0e4ef6075b89cb4c9dd35520246f5cc,,company_to_guid_court_listener,2a9209a80d33838364cbe1f647e36311,company_to_guid_court_listener__2a9209a80d33838364cbe1f647e36311
j.m. smucker,5b9ad876ccee7caae7e4e1234e41a4e7,5b9ad876ccee7caae7e4e1234e41a4e7,Organization,5b9ad876ccee7caae7e4e1234e41a4e7,,company_to_guid_court_listener,66f818fd0c83571ad48c21d0d068e9b6,company_to_guid_court_listener__66f818fd0c83571ad48c21d0d068e9b6
jaguar limited,063788d09218cc8501be037f8e2ed7f0,063788d09218cc8501be037f8e2ed7f0,DiplomaticFacilities,063788d09218cc8501be037f8e2ed7f0,,company_to_guid_court_listener,14dedca7182ba3700a1d2bb8c62e92f0,company_to_guid_court_listener__14dedca7182ba3700a1d2bb8c62e92f0
jaguar ltd,063788d09218cc8501be037f8e2ed7f0,,Consulates,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
jb hunt,70e3739229bc9204bfb9ba1a43378ef2,70e3739229bc9204bfb9ba1a43378ef2,Person,70e3739229bc9204bfb9ba1a43378ef2,,company_to_guid_court_listener,958a99ee217c126b6bc883363910c05d,company_to_guid_court_listener__958a99ee217c126b6bc883363910c05d
jetblue,88674104ccc16a2234215fd1fde85ab1,88674104ccc16a2234215fd1fde85ab1,ForeignMinister,88674104ccc16a2234215fd1fde85ab1,,company_to_guid_court_listener,5ad88466b3a6b9b90677f0e8d34cb69d,company_to_guid_court_listener__5ad88466b3a6b9b90677f0e8d34cb69d
john deere,f1c700c166af9e832539926edbab7581,f1c700c166af9e832539926edbab7581,Organization,f1c700c166af9e832539926edbab7581,,company_to_guid_court_listener,41aa837bcf900ffade94e53901f81c7b,company_to_guid_court_listener__41aa837bcf900ffade94e53901f81c7b
johnson & johnson,5ab1c59997721c981150791813f82193,5ab1c59997721c981150791813f82193,Pipeline,5ab1c59997721c981150791813f82193,,company_to_guid_court_listener,0267a028c7ceca5dc918d23223e0f7a6,company_to_guid_court_listener__0267a028c7ceca5dc918d23223e0f7a6
jpmorgan chase,966191f75ef9ac701462a3d71cb0811c,,Consulates,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
kaiser permanente,97b2c9471ac17188f3f3b80bbd9ae27a,97b2c9471ac17188f3f3b80bbd9ae27a,Person,97b2c9471ac17188f3f3b80bbd9ae27a,,company_to_guid_court_listener,58f9d4d0b18bd340715eac6736659695,company_to_guid_court_listener__58f9d4d0b18bd340715eac6736659695
kellogg co,c90865e671888cca3ff3bc770d0f4b02,,ForeignMinistry,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
kellogg company,c90865e671888cca3ff3bc770d0f4b02,,Organization,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
kenya airways,3da394e6bb86f45d9caf071098e85ec4,3da394e6bb86f45d9caf071098e85ec4,Person,3da394e6bb86f45d9caf071098e85ec4,,company_to_guid_court_listener,1e7e4499169c6b1afb3f166b96bd8739,company_to_guid_court_listener__1e7e4499169c6b1afb3f166b96bd8739
keurig green mountain,2fdb761d51d16ca9333dab97c4fce038,2fdb761d51d16ca9333dab97c4fce038,Wells,2fdb761d51d16ca9333dab97c4fce038,,company_to_guid_court_listener,87edfc9858b14fdb72095124663d82b3,company_to_guid_court_listener__87edfc9858b14fdb72095124663d82b3
keybank,2fb5b444806606a80fca098b8bf07d4e,2fb5b444806606a80fca098b8bf07d4e,FTO,2fb5b444806606a80fca098b8bf07d4e,,company_to_guid_court_listener,663b704c8906758d8a21954e53ed2460,company_to_guid_court_listener__663b704c8906758d8a21954e53ed2460
kimberly clark,03c02166ce6a0a2a586a1a187cc6f2f0,,Pipeline,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
kinder morgan,529662f4721d4bd33c256965c17a799c,529662f4721d4bd33c256965c17a799c,Wells,529662f4721d4bd33c256965c17a799c,,company_to_guid_court_listener,a58bc6a55d094184b9fa6091c13ef648,company_to_guid_court_listener__a58bc6a55d094184b9fa6091c13ef648
koch foods,6722268f4bab041abf4e50b0cbbdd3ca,6722268f4bab041abf4e50b0cbbdd3ca,CompanyKeyword,6722268f4bab041abf4e50b0cbbdd3ca,,company_to_guid_court_listener,a27029ac726bf648042580d60629909e,company_to_guid_court_listener__a27029ac726bf648042580d60629909e
kohl's,bebe2053a8d82be1e8c0986f277a27ba,bebe2053a8d82be1e8c0986f277a27ba,Person,bebe2053a8d82be1e8c0986f277a27ba,,company_to_guid_court_listener,b1cece10a6bba0ff256da9ca61e808fc,company_to_guid_court_listener__b1cece10a6bba0ff256da9ca61e808fc
kohler co,cd06a4869ccff3ac871b1a20142ea220,,Wells,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
kraft heinz,20f9cc5b7bbe205f4980f471600584f9,20f9cc5b7bbe205f4980f471600584f9,ForeignMinistry,20f9cc5b7bbe205f4980f471600584f9,,company_to_guid_court_listener,add452893af246dab0ced8065296623d,company_to_guid_court_listener__add452893af246dab0ced8065296623d
kroger,ff49a9b846f25b213ec65cdf4f3fafed; 96c5491f68b8c88a7d3fc6fb0f101410,"ff49a9b846f25b213ec65cdf4f3fafed,96c5491f68b8c88a7d3fc6fb0f101410",LegislativeCommittee,"ff49a9b846f25b213ec65cdf4f3fafed,96c5491f68b8c88a7d3fc6fb0f101410",,company_to_guid_court_listener,4cf13d15222cf56d8ff05d66932f234d,company_to_guid_court_listener__4cf13d15222cf56d8ff05d66932f234d
kwik trip,48d93187f6dbdd17783269de4c5e72ea,48d93187f6dbdd17783269de4c5e72ea,DiplomaticFacilities,48d93187f6dbdd17783269de4c5e72ea,,company_to_guid_court_listener,53e8bfe4dda56d451e6f0e08046f2924,company_to_guid_court_listener__53e8bfe4dda56d451e6f0e08046f2924
l brands,a74dafa604ed0c61dfd936014e68cf11,a74dafa604ed0c61dfd936014e68cf11,Legislator,a74dafa604ed0c61dfd936014e68cf11,,company_to_guid_court_listener,74025d6fffad83c7703080c90d27c800,company_to_guid_court_listener__74025d6fffad83c7703080c90d27c800
l.l. bean,5e7dacd0ab9b9346213d1602c463af20,5e7dacd0ab9b9346213d1602c463af20,CompanyKeyword,5e7dacd0ab9b9346213d1602c463af20,,company_to_guid_court_listener,9b441e839855940cee8d9cb114eed818,company_to_guid_court_listener__9b441e839855940cee8d9cb114eed818
l'oreal,9f4fa5f10ba0b6fe6345edeabd5047dc,9f4fa5f10ba0b6fe6345edeabd5047dc,Legislator,9f4fa5f10ba0b6fe6345edeabd5047dc,,company_to_guid_court_listener,e4c39b827e7fdbe0503541c6ce1db265,company_to_guid_court_listener__e4c39b827e7fdbe0503541c6ce1db265
la-z-boy,c7fccc6fbafcc4f670be5bf4446dd47e,c7fccc6fbafcc4f670be5bf4446dd47e,Refinery,c7fccc6fbafcc4f670be5bf4446dd47e,,company_to_guid_court_listener,00b0e67c9be1ec80084c455a85d8e2d3,company_to_guid_court_listener__00b0e67c9be1ec80084c455a85d8e2d3
labcorp,6d07a7d61ef94a40f23858b883636998,6d07a7d61ef94a40f23858b883636998,ForeignMinistry,6d07a7d61ef94a40f23858b883636998,,company_to_guid_court_listener,b69ec37dae6a786b28a4742b45491583,company_to_guid_court_listener__b69ec37dae6a786b28a4742b45491583
land o'lakes,f96c50719f117892d842d25e57b99604,f96c50719f117892d842d25e57b99604,Legislator,f96c50719f117892d842d25e57b99604,,company_to_guid_court_listener,a76cd3aebfd38540ff53c2e819e6573a,company_to_guid_court_listener__a76cd3aebfd38540ff53c2e819e6573a
lands end,944b09615c71dd94dfe3e1c8686a982a,944b09615c71dd94dfe3e1c8686a982a,AAEntity,944b09615c71dd94dfe3e1c8686a982a,,company_to_guid_court_listener,32e1b708dae1ee86d36605316dfca1fc,company_to_guid_court_listener__32e1b708dae1ee86d36605316dfca1fc
lands' end,944b09615c71dd94dfe3e1c8686a982a,944b09615c71dd94dfe3e1c8686a982a,space,944b09615c71dd94dfe3e1c8686a982a,,company_to_guid_court_listener,32e1b708dae1ee86d36605316dfca1fc,company_to_guid_court_listener__32e1b708dae1ee86d36605316dfca1fc
laureate education,d233d6ad04b66c9a4afcb46841cd28f8,d233d6ad04b66c9a4afcb46841cd28f8,Organization,d233d6ad04b66c9a4afcb46841cd28f8,,company_to_guid_court_listener,d9c74f15d879af96d149dd16cbf626a5,company_to_guid_court_listener__d9c74f15d879af96d149dd16cbf626a5
lazard asset management,1d81ca0dd710c65554c35e9a913f1126,,Wells,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
lazard asset mgmt,1d81ca0dd710c65554c35e9a913f1126,,AAEntity,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
lexmark,6d4fccc5fae5c891d71bcc371acdee5e,6d4fccc5fae5c891d71bcc371acdee5e,Wells,6d4fccc5fae5c891d71bcc371acdee5e,,company_to_guid_court_listener,7e7d734d5da04994434a3bae6788d79f,company_to_guid_court_listener__7e7d734d5da04994434a3bae6788d79f
liberty mutual,e9bc652f3726074c7e4fe4a78285c56f,e9bc652f3726074c7e4fe4a78285c56f,IndustryTerm,e9bc652f3726074c7e4fe4a78285c56f,,company_to_guid_court_listener,ca302dec4da3e5b5191aab276539c88f,company_to_guid_court_listener__ca302dec4da3e5b5191aab276539c88f
linkedin,16f891d30be91a161149c66e4977802e,,CompanyKeyword,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
live nation entertainment,7f8dc2fc9426e0d0ead8e972defd5df1,7f8dc2fc9426e0d0ead8e972defd5df1,Refinery,7f8dc2fc9426e0d0ead8e972defd5df1,,company_to_guid_court_listener,cb3d7ef8cf95fadf86600f260140c2ac,company_to_guid_court_listener__cb3d7ef8cf95fadf86600f260140c2ac
ll bean,5e7dacd0ab9b9346213d1602c463af20,5e7dacd0ab9b9346213d1602c463af20,Wells,5e7dacd0ab9b9346213d1602c463af20,,company_to_guid_court_listener,9b441e839855940cee8d9cb114eed818,company_to_guid_court_listener__9b441e839855940cee8d9cb114eed818
lockheed martin,308c91b6d857791198d4018951734576,308c91b6d857791198d4018951734576,Refinery,308c91b6d857791198d4018951734576,,company_to_guid_court_listener,bb0709053728be9a10c687fb87b40ab0,company_to_guid_court_listener__bb0709053728be9a10c687fb87b40ab0
love's travel stops,3b2b42583ef18062650c66c681154ca7,3b2b42583ef18062650c66c681154ca7,Legislator,3b2b42583ef18062650c66c681154ca7,,company_to_guid_court_listener,7fc501edc7d3856ffb671b196a5c2563,company_to_guid_court_listener__7fc501edc7d3856ffb671b196a5c2563
lowe's companies,62c0edc1230fbcaea37c4db35d1ded67,,Consulates,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
lululemon,dcf18aebf1671864220c4f5042abbeb0,dcf18aebf1671864220c4f5042abbeb0,IndustryTerm,dcf18aebf1671864220c4f5042abbeb0,,company_to_guid_court_listener,6cc74f1ddc667f8ce7e5ec7114a9e50a,company_to_guid_court_listener__6cc74f1ddc667f8ce7e5ec7114a9e50a
lvmh,4d1b056f75584d33c3040a580b38b3b0,4d1b056f75584d33c3040a580b38b3b0,Wells,4d1b056f75584d33c3040a580b38b3b0,,company_to_guid_court_listener,fff044781adb6a7c59b7c53468345b64,company_to_guid_court_listener__fff044781adb6a7c59b7c53468345b64
lyft,c9744788bc700f942e4711689d8e3ea0,c9744788bc700f942e4711689d8e3ea0,FTO,c9744788bc700f942e4711689d8e3ea0,,company_to_guid_court_listener,b34f15e5b77b29aaa76d7ac3bc7c62ce,company_to_guid_court_listener__b34f15e5b77b29aaa76d7ac3bc7c62ce
macquarie group,0edc8610a926a0d22972ac16afacd796,0edc8610a926a0d22972ac16afacd796,Wells,0edc8610a926a0d22972ac16afacd796,,company_to_guid_court_listener,bf39544d20a316353160e91719fe6512,company_to_guid_court_listener__bf39544d20a316353160e91719fe6512
macy's,26c9e3a39545878fac13f5c1a3daa3d0,26c9e3a39545878fac13f5c1a3daa3d0,Legislator,26c9e3a39545878fac13f5c1a3daa3d0,,company_to_guid_court_listener,a35f4e50ece8a0a4e15029530531aa45,company_to_guid_court_listener__a35f4e50ece8a0a4e15029530531aa45
manulife,732aae9c824e1898ff443d1a213446e6,732aae9c824e1898ff443d1a213446e6,Shipping,732aae9c824e1898ff443d1a213446e6,,company_to_guid_court_listener,00a9ccecace47cd6968c0b61b4f976cd,company_to_guid_court_listener__00a9ccecace47cd6968c0b61b4f976cd
marathon petroleum company,3745c7565cb8b13605bb3d4d3ba65aab,3745c7565cb8b13605bb3d4d3ba65aab,AAEntity,3745c7565cb8b13605bb3d4d3ba65aab,,company_to_guid_court_listener,1c17ad16fac941112200ac84b43a7349,company_to_guid_court_listener__1c17ad16fac941112200ac84b43a7349
mars inc,28442cb88a23d9ce7834025ad6107e38,,Pipeline,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
mars incorporated,28442cb88a23d9ce7834025ad6107e38,,Refinery,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
marsh & mclennan,7827e0fb7ded9a79f06203e0b86ff363,7827e0fb7ded9a79f06203e0b86ff363,Refinery,7827e0fb7ded9a79f06203e0b86ff363,,company_to_guid_court_listener,04006d6db3118c832b7ca1fd3ee40268,company_to_guid_court_listener__04006d6db3118c832b7ca1fd3ee40268
masco corporation,f44782d590018f32e888753f493483f8,f44782d590018f32e888753f493483f8,Media,f44782d590018f32e888753f493483f8,,company_to_guid_court_listener,243d19dd4122b5cee16a4007dd2391d7,company_to_guid_court_listener__243d19dd4122b5cee16a4007dd2391d7
massmutual,9840d12d7106af14a89ac2210a37d90f,9840d12d7106af14a89ac2210a37d90f,ForeignMinistry,9840d12d7106af14a89ac2210a37d90f,,company_to_guid_court_listener,d871fc0db62927bb4704a54f73d0d24a,company_to_guid_court_listener__d871fc0db62927bb4704a54f73d0d24a
mayo clinic,2f43eabee267f97ff078dcc7a69c82ce,2f43eabee267f97ff078dcc7a69c82ce,Shipping,2f43eabee267f97ff078dcc7a69c82ce,,company_to_guid_court_listener,f66af2836c94a0718531f11c04c6f4ef,company_to_guid_court_listener__f66af2836c94a0718531f11c04c6f4ef
mazda usa,75ff76629ae6ca521415e6598b7d36fd,75ff76629ae6ca521415e6598b7d36fd,Consulates,75ff76629ae6ca521415e6598b7d36fd,,company_to_guid_court_listener,2f7d9935ab6ffb29d4ff214e310a00c5,company_to_guid_court_listener__2f7d9935ab6ffb29d4ff214e310a00c5
mcdonald's corp,ce93c4a9ef56bba5fbc32da77fd5d371,,Exec,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
mcdonald's corporation,ce93c4a9ef56bba5fbc32da77fd5d371,,FTO,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
mckesson,d7f3a67888453257b007bfd7d7bf8484,d7f3a67888453257b007bfd7d7bf8484,Exec,d7f3a67888453257b007bfd7d7bf8484,,company_to_guid_court_listener,6c050acf9bb602c35f7319ea0f037254,company_to_guid_court_listener__6c050acf9bb602c35f7319ea0f037254
mckinsey & co,50efe49f9d9983c1098f1055f43dcb78,,CompanyKeyword,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
mckinsey & company,50efe49f9d9983c1098f1055f43dcb78,50efe49f9d9983c1098f1055f43dcb78,AAEntity,50efe49f9d9983c1098f1055f43dcb78,,company_to_guid_court_listener,43927cdb7a0120216807fd6f052d8359,company_to_guid_court_listener__43927cdb7a0120216807fd6f052d8359
medtronic,b8f579288955ba089b210daf4bb0b5bb,b8f579288955ba089b210daf4bb0b5bb,Keyphrase,b8f579288955ba089b210daf4bb0b5bb,,company_to_guid_court_listener,e4a2abc03e792cfbb666b9dee6314382,company_to_guid_court_listener__e4a2abc03e792cfbb666b9dee6314382
meijer,edb8574c2deddeeb0aa91694a1c83541,edb8574c2deddeeb0aa91694a1c83541,FTO,edb8574c2deddeeb0aa91694a1c83541,,company_to_guid_court_listener,eeeb1637e24c88d37b34d0cc21e22ac8,company_to_guid_court_listener__eeeb1637e24c88d37b34d0cc21e22ac8
memorial sloan kettering,b33f4a7422987ef1e59203e55011df3f,b33f4a7422987ef1e59203e55011df3f,AAEntity,b33f4a7422987ef1e59203e55011df3f,,company_to_guid_court_listener,115ff9bded3658d0ea9d4644f91fd32b,company_to_guid_court_listener__115ff9bded3658d0ea9d4644f91fd32b
menard's,c4aec7f109908be33498f0babb4c1f61,c4aec7f109908be33498f0babb4c1f61,Wells,c4aec7f109908be33498f0babb4c1f61,,company_to_guid_court_listener,929b9e8fdf39ebb637c74b3b3e647e9f,company_to_guid_court_listener__929b9e8fdf39ebb637c74b3b3e647e9f
merck & co.,ad092289f2b0ad35e50c00b62dbb7885,,Keyphrase,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
metlife,1e09eb73cc28ddab4a7d5f110bb91492,1e09eb73cc28ddab4a7d5f110bb91492,Wells,1e09eb73cc28ddab4a7d5f110bb91492,,company_to_guid_court_listener,fb602abe85f0e90b4d9ab10f4c791ab8,company_to_guid_court_listener__fb602abe85f0e90b4d9ab10f4c791ab8
mgm resorts,7afe2fa0360fc52fbf602c89787e893d,7afe2fa0360fc52fbf602c89787e893d,Wells,7afe2fa0360fc52fbf602c89787e893d,,company_to_guid_court_listener,cd4ab334164d75f9ed0a774ade12432b,company_to_guid_court_listener__cd4ab334164d75f9ed0a774ade12432b
michelin usa,afa4b33e9c756b40695dff346afc3c8b,afa4b33e9c756b40695dff346afc3c8b,IndustryTerm,afa4b33e9c756b40695dff346afc3c8b,,company_to_guid_court_listener,abbb204a486a1dcb3ff0c4767a62e78a,company_to_guid_court_listener__abbb204a486a1dcb3ff0c4767a62e78a
microsoft,3d1c91a37937505c39e43597605a2022,3d1c91a37937505c39e43597605a2022,Legislator,3d1c91a37937505c39e43597605a2022,,company_to_guid_court_listener,7ea52f1cce0657005e9f34456e419925,company_to_guid_court_listener__7ea52f1cce0657005e9f34456e419925
midamerican energy,316ac0d178c7571f4693c5ba010cdda6,316ac0d178c7571f4693c5ba010cdda6,Diplomat,316ac0d178c7571f4693c5ba010cdda6,,company_to_guid_court_listener,4e057fc7cef11832f12764dbfbbdf026,company_to_guid_court_listener__4e057fc7cef11832f12764dbfbbdf026
molson coors brewing,49cfc3783b7905abaebdc749346ba24a,,Shipping,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
mondelez international,71c8aeb2cb80fe4a80c1bebdccddecb9,71c8aeb2cb80fe4a80c1bebdccddecb9,ForeignMinistry,71c8aeb2cb80fe4a80c1bebdccddecb9,,company_to_guid_court_listener,41e25ce0a5174f516aa071a60d94aabd,company_to_guid_court_listener__41e25ce0a5174f516aa071a60d94aabd
monster beverage,4b3834103ad2cb7180fec79ab4ca5a37,4b3834103ad2cb7180fec79ab4ca5a37,ForeignMinister,4b3834103ad2cb7180fec79ab4ca5a37,,company_to_guid_court_listener,602df660fc520869684458077a05366c,company_to_guid_court_listener__602df660fc520869684458077a05366c
montefiore medical center,4b1dbee600871b84e7b706f85d4d2dbd,4b1dbee600871b84e7b706f85d4d2dbd,Shipping,4b1dbee600871b84e7b706f85d4d2dbd,,company_to_guid_court_listener,53509d6f2bc791f157d8540f0a3f7e07,company_to_guid_court_listener__53509d6f2bc791f157d8540f0a3f7e07
morgan stanley,9597f9cbacb1485175682349860da818,9597f9cbacb1485175682349860da818,DiplomaticFacilities,9597f9cbacb1485175682349860da818,,company_to_guid_court_listener,7604d118d128a344bbc9024b63329e6b,company_to_guid_court_listener__7604d118d128a344bbc9024b63329e6b
motorola solutions,b52267bfc351e464cb0e23dd7763e95b,b52267bfc351e464cb0e23dd7763e95b,LegislativeCommittee,b52267bfc351e464cb0e23dd7763e95b,,company_to_guid_court_listener,84570fd86515cd34e8290cf90f09c35e,company_to_guid_court_listener__84570fd86515cd34e8290cf90f09c35e
msc cruise management,1859ca5b073e6c79fdd7973db99c796d,,Organization,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
"mylan, inc.",8fc49fc4a1c567169f4d2092122c70b0,8fc49fc4a1c567169f4d2092122c70b0,IndustryTerm,8fc49fc4a1c567169f4d2092122c70b0,,company_to_guid_court_listener,5ea1759f71a62c3e4478a04522d045f6,company_to_guid_court_listener__5ea1759f71a62c3e4478a04522d045f6
national abortion federation,f11044a23c9b39bc475dfd3487ba5848,f11044a23c9b39bc475dfd3487ba5848,ForeignMinister,f11044a23c9b39bc475dfd3487ba5848,,company_to_guid_court_listener,bed1f258c221d454bdb9347dc591281d,company_to_guid_court_listener__bed1f258c221d454bdb9347dc591281d
national collegiate athletic association,2a6c45c8b36cfce7f9199cb81c39a0aa,,Keyphrase,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
national football league,e91833d83ab04011777fe55112e50674,e91833d83ab04011777fe55112e50674,ForeignMinister,e91833d83ab04011777fe55112e50674,,company_to_guid_court_listener,5308518f78b3c6c3f57d866a6ffee22e,company_to_guid_court_listener__5308518f78b3c6c3f57d866a6ffee22e
nature's bounty,57231da08163cc588d9faf62297d33dd,57231da08163cc588d9faf62297d33dd,Organization,57231da08163cc588d9faf62297d33dd,,company_to_guid_court_listener,f50fc4304f4ee7fac432c1e0e54c3cda,company_to_guid_court_listener__f50fc4304f4ee7fac432c1e0e54c3cda
natwest,478d8487c76105e0114a2f749ae68bf3,478d8487c76105e0114a2f749ae68bf3,DiplomaticFacilities,478d8487c76105e0114a2f749ae68bf3,,company_to_guid_court_listener,bb3b0aba80fefb37880ed930a8736594,company_to_guid_court_listener__bb3b0aba80fefb37880ed930a8736594
navient,22fc522a03ce4b1748be2b0075e26551,22fc522a03ce4b1748be2b0075e26551,Pipeline,22fc522a03ce4b1748be2b0075e26551,,company_to_guid_court_listener,5007368942e7bff6696c9bd3a143fd2e,company_to_guid_court_listener__5007368942e7bff6696c9bd3a143fd2e
navy federal credit union,f6c0b7ed8c390c61c664644ca5307bb9,f6c0b7ed8c390c61c664644ca5307bb9,Organization,f6c0b7ed8c390c61c664644ca5307bb9,,company_to_guid_court_listener,59e973af2f320b4d85bfc8bfd92303f0,company_to_guid_court_listener__59e973af2f320b4d85bfc8bfd92303f0
nba properties,f1a5d824d231d6bdf8e04fe30dba6630,,DiplomaticFacilities,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
nba properties inc.,a276cef7a19810eb3fdfb010cd6df1f1,,Organization,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
nbcuniversal media,cfcf7aea6487efa1474d5c8bb0bbf24b,cfcf7aea6487efa1474d5c8bb0bbf24b,ForeignMinistry,cfcf7aea6487efa1474d5c8bb0bbf24b,,company_to_guid_court_listener,e7e27401eb5131815cfb3190b5abf88f,company_to_guid_court_listener__e7e27401eb5131815cfb3190b5abf88f
nbn co,fbc846794aa017f18d519376d869df92,fbc846794aa017f18d519376d869df92,AAEntity,fbc846794aa017f18d519376d869df92,,company_to_guid_court_listener,dbccdf9d750aa9d975460737f0f4fef9,company_to_guid_court_listener__dbccdf9d750aa9d975460737f0f4fef9
nbn company,fbc846794aa017f18d519376d869df92,,Pipeline,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
ncaa,2a6c45c8b36cfce7f9199cb81c39a0aa,,Consulates,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
neiman marcus,74f02ce2713f10171752ff04d1a3f97b,74f02ce2713f10171752ff04d1a3f97b,Refinery,74f02ce2713f10171752ff04d1a3f97b,,company_to_guid_court_listener,46a1d28e60eeaad017c268e2943e5270,company_to_guid_court_listener__46a1d28e60eeaad017c268e2943e5270
netflix,1e8efb6d2c02a70af5041088361f83f3,,Diplomat,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
