Keyword,caption_name,guid,org_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
www.macysinc.com,Macy's domain www.macysinc.com,26c9e3a39545878fac13f5c1a3daa3d0,Macy's,Exec,Macy's domain www.macysinc.com,,corp_domain_mention,13ab85cc0d24ad41e17a51e01fa8d41c,corp_domain_mention__13ab85cc0d24ad41e17a51e01fa8d41c
www.manulife.com,Manulife domain www.manulife.com,732aae9c824e1898ff443d1a213446e6,Manulife,FTO,Manulife domain www.manulife.com,,corp_domain_mention,011ea8d08b1b9713432916843cc7e07b,corp_domain_mention__011ea8d08b1b9713432916843cc7e07b
www.mars.com,Mars domain www.mars.com,28442cb88a23d9ce7834025ad6107e38,Mars,Diplomat,Mars domain www.mars.com,,corp_domain_mention,dfa268838998e3333844d46c3feb7314,corp_domain_mention__dfa268838998e3333844d46c3feb7314
www.mmc.com,Marsh & McLennan Companies domain www.mmc.com,7827e0fb7ded9a79f06203e0b86ff363,Marsh & McLennan Companies,space,Marsh & McLennan Companies domain www.mmc.com,,corp_domain_mention,235e925200040edd73e86f99812432dd,corp_domain_mention__235e925200040edd73e86f99812432dd
www.masco.com,Masco Corporation domain www.masco.com,f44782d590018f32e888753f493483f8,Masco Corporation,News,Masco Corporation domain www.masco.com,,corp_domain_mention,24b8cb12abcaf4067d3e8bc04fdcfaf1,corp_domain_mention__24b8cb12abcaf4067d3e8bc04fdcfaf1
www.mazdausa.com,Mazda USA domain www.mazdausa.com,75ff76629ae6ca521415e6598b7d36fd,Mazda USA,IndustryTerm,Mazda USA domain www.mazdausa.com,,corp_domain_mention,4a560f35afe92d20c61e49eca656a29e,corp_domain_mention__4a560f35afe92d20c61e49eca656a29e
www.mckesson.com,McKesson domain www.mckesson.com,d7f3a67888453257b007bfd7d7bf8484,McKesson,Diplomat,McKesson domain www.mckesson.com,,corp_domain_mention,b197901d429b9d8b5fd5b9515332667d,corp_domain_mention__b197901d429b9d8b5fd5b9515332667d
www.mckinsey.com,McKinsey domain www.mckinsey.com,50efe49f9d9983c1098f1055f43dcb78,McKinsey,Organization,McKinsey domain www.mckinsey.com,,corp_domain_mention,368e79ee695e6bc3ed0005207e4e51bc,corp_domain_mention__368e79ee695e6bc3ed0005207e4e51bc
www.meijer.com,Meijer domain www.meijer.com,edb8574c2deddeeb0aa91694a1c83541,Meijer,Shipping,Meijer domain www.meijer.com,,corp_domain_mention,0ee7d05a2deecebe3249a48486bda957,corp_domain_mention__0ee7d05a2deecebe3249a48486bda957
mskcc.org,Memorial Sloan Kettering Cancer Center domain mskcc.org,b33f4a7422987ef1e59203e55011df3f,Memorial Sloan Kettering Cancer Center,Exec,Memorial Sloan Kettering Cancer Center domain mskcc.org,,corp_domain_mention,2497f12fdb4190e3d67ec532971b6ade,corp_domain_mention__2497f12fdb4190e3d67ec532971b6ade
www.menards.com,Menard's domain www.menards.com,c4aec7f109908be33498f0babb4c1f61,Menard's,ForeignMinister,Menard's domain www.menards.com,,corp_domain_mention,d84e4113d23c7ee9db7b4e6987d4a74f,corp_domain_mention__d84e4113d23c7ee9db7b4e6987d4a74f
metlife.com,MetLife domain metlife.com,1e09eb73cc28ddab4a7d5f110bb91492,MetLife,Organization,MetLife domain metlife.com,,corp_domain_mention,1131519237404e10874066111348dc92,corp_domain_mention__1131519237404e10874066111348dc92
www.michelin.com,Michelin USA domain www.michelin.com,afa4b33e9c756b40695dff346afc3c8b,Michelin USA,Organization,Michelin USA domain www.michelin.com,,corp_domain_mention,ecd292024936f389cfa05f12d91e2caf,corp_domain_mention__ecd292024936f389cfa05f12d91e2caf
www.midamericanenergy.com,Midamerican Energy domain www.midamericanenergy.com,316ac0d178c7571f4693c5ba010cdda6,Midamerican Energy,ForeignMinister,Midamerican Energy domain www.midamericanenergy.com,,corp_domain_mention,4bb951b6c6a051dbb3b2f3a8d53db6a1,corp_domain_mention__4bb951b6c6a051dbb3b2f3a8d53db6a1
mitre.org,MITRE Corp domain mitre.org,36b23937bf839217d4fe7fea11b3a002,MITRE Corp,space,MITRE Corp domain mitre.org,,corp_domain_mention,055c172d89dcf7f4fda3551618451ae1,corp_domain_mention__055c172d89dcf7f4fda3551618451ae1
mondelezinternational.com/,Mondelez International domain mondelezinternational.com/,71c8aeb2cb80fe4a80c1bebdccddecb9,Mondelez International,AAEntity,Mondelez International domain mondelezinternational.com/,,corp_domain_mention,b272c32f93179124d09b7729b578ce2d,corp_domain_mention__b272c32f93179124d09b7729b578ce2d
www.monsterbevcorp.com,Monster Beverage Corporation domain www.monsterbevcorp.com,4b3834103ad2cb7180fec79ab4ca5a37,Monster Beverage Corporation,Refinery,Monster Beverage Corporation domain www.monsterbevcorp.com,,corp_domain_mention,78ad84180bad102171d22f4b355f2f41,corp_domain_mention__78ad84180bad102171d22f4b355f2f41
www.montefiore.org,Montefiore Medical Center domain www.montefiore.org,4b1dbee600871b84e7b706f85d4d2dbd,Montefiore Medical Center,Diplomat,Montefiore Medical Center domain www.montefiore.org,,corp_domain_mention,a0641050d504596f8d57f7e0f3a501f2,corp_domain_mention__a0641050d504596f8d57f7e0f3a501f2
www.motorolasolutions.com,Motorola Solutions domain www.motorolasolutions.com,b52267bfc351e464cb0e23dd7763e95b,Motorola Solutions,Media,Motorola Solutions domain www.motorolasolutions.com,,corp_domain_mention,0b0780aa557ba9848f33f1ff261cc4a2,corp_domain_mention__0b0780aa557ba9848f33f1ff261cc4a2
prochoice.org,National Abortion Federation domain prochoice.org,f11044a23c9b39bc475dfd3487ba5848,National Abortion Federation,Wells,National Abortion Federation domain prochoice.org,,corp_domain_mention,cc0b3462efc6a972c8b11d1fb85d97ae,corp_domain_mention__cc0b3462efc6a972c8b11d1fb85d97ae
www.naturesbountyco.com,Nature's Bounty Co. (NBTY) domain www.naturesbountyco.com,57231da08163cc588d9faf62297d33dd,Nature's Bounty Co. (NBTY),Wells,Nature's Bounty Co. (NBTY) domain www.naturesbountyco.com,,corp_domain_mention,1271b89d6222e19fda6c801546f0a878,corp_domain_mention__1271b89d6222e19fda6c801546f0a878
navient.com,Navient domain navient.com,22fc522a03ce4b1748be2b0075e26551,Navient,CompanyKeyword,Navient domain navient.com,,corp_domain_mention,26281aedc2a79e33686c928c4eb6de47,corp_domain_mention__26281aedc2a79e33686c928c4eb6de47
www.navyfederal.org,Navy Federal Credit Union domain www.navyfederal.org,f6c0b7ed8c390c61c664644ca5307bb9,Navy Federal Credit Union,Organization,Navy Federal Credit Union domain www.navyfederal.org,,corp_domain_mention,e51cbf6211f7699f936e93bb680803f9,corp_domain_mention__e51cbf6211f7699f936e93bb680803f9
nba.com,NBA Properties Inc domain nba.com,f1a5d824d231d6bdf8e04fe30dba6630,NBA Properties Inc,Shipping,NBA Properties Inc domain nba.com,,corp_domain_mention,9d49f037d6c06641ed7f4402ead76e23,corp_domain_mention__9d49f037d6c06641ed7f4402ead76e23
nba.com,NBA Properties Inc. domain nba.com,a276cef7a19810eb3fdfb010cd6df1f1,NBA Properties Inc.,News,NBA Properties Inc. domain nba.com,,corp_domain_mention,f1c9f85ffcfa0aa4875e1fe3af7ceecb,corp_domain_mention__f1c9f85ffcfa0aa4875e1fe3af7ceecb
nbcuniversal.com,"NBCUniversal Media, LLC domain nbcuniversal.com",cfcf7aea6487efa1474d5c8bb0bbf24b,"NBCUniversal Media, LLC",Refinery,"NBCUniversal Media, LLC domain nbcuniversal.com",,corp_domain_mention,c4a393ad06e896bc3d8a04830a033cb2,corp_domain_mention__c4a393ad06e896bc3d8a04830a033cb2
www.ncaa.org,NCAA domain www.ncaa.org,2a6c45c8b36cfce7f9199cb81c39a0aa,NCAA,CompanyKeyword,NCAA domain www.ncaa.org,,corp_domain_mention,5fa4da80aaf8d1958d123fadcb719ef6,corp_domain_mention__5fa4da80aaf8d1958d123fadcb719ef6
www.neimanmarcus.com,"Neiman Marcus Group, Inc. domain www.neimanmarcus.com",74f02ce2713f10171752ff04d1a3f97b,"Neiman Marcus Group, Inc.",Media,"Neiman Marcus Group, Inc. domain www.neimanmarcus.com",,corp_domain_mention,d37ab6ffd0c779abe3945c64a4da0010,corp_domain_mention__d37ab6ffd0c779abe3945c64a4da0010
www.netgear.com,Netgear domain www.netgear.com,ddf9aaa7e76a51a558ce47955aeae4c1,Netgear,DiplomaticFacilities,Netgear domain www.netgear.com,,corp_domain_mention,67534c3842ed6fd1cf6cbc262738c271,corp_domain_mention__67534c3842ed6fd1cf6cbc262738c271
www.newellbrands.com,Newell Brands domain www.newellbrands.com,80ab05c7c9b9a841b807cd36eb09e521,Newell Brands,FTO,Newell Brands domain www.newellbrands.com,,corp_domain_mention,ff2ff674d6bf7677bcaedbecdd45b9d9,corp_domain_mention__ff2ff674d6bf7677bcaedbecdd45b9d9
www.newmont.com,Newmont Mining Corporation domain www.newmont.com,3be2e4e4d26c6a680f547df2b0634017,Newmont Mining Corporation,Person,Newmont Mining Corporation domain www.newmont.com,,corp_domain_mention,0be26b8bd23810699797fd24ef7f9256,corp_domain_mention__0be26b8bd23810699797fd24ef7f9256
news.co.uk,News Group Newspaper Limited domain news.co.uk,cd2caf1143876745f0c62e83f7f49b74,News Group Newspaper Limited,LegislativeCommittee,News Group Newspaper Limited domain news.co.uk,,corp_domain_mention,7c98188a40e380131020047a509489f9,corp_domain_mention__7c98188a40e380131020047a509489f9
www.nielsen.com,Nielsen Holdings domain www.nielsen.com,359709fddbbb6282773bf1f358e00901,Nielsen Holdings,FTO,Nielsen Holdings domain www.nielsen.com,,corp_domain_mention,14008625ecb7708b0e0718cb943877ef,corp_domain_mention__14008625ecb7708b0e0718cb943877ef
www.nordstrom.com,"Nordstrom, Inc. domain www.nordstrom.com",a83049de7caf09a57e3028506b11c25b,"Nordstrom, Inc.",Diplomat,"Nordstrom, Inc. domain www.nordstrom.com",,corp_domain_mention,5f59da8468271ceef9b9340dbb2fd60e,corp_domain_mention__5f59da8468271ceef9b9340dbb2fd60e
www.hydro.com,Norsk Hydro domain www.hydro.com,925cdbd6b30a1bbd26aad2ba4920447f,Norsk Hydro,News,Norsk Hydro domain www.hydro.com,,corp_domain_mention,1b515f61e08fbfe2eb93952434609e41,corp_domain_mention__1b515f61e08fbfe2eb93952434609e41
www.northropgrumman.com,Northrop Grumman domain www.northropgrumman.com,1612f1e2222175272d23e3a7ba3b0bc9,Northrop Grumman,Consulates,Northrop Grumman domain www.northropgrumman.com,,corp_domain_mention,3ce19aa110e0aa6b7e4b47a9ccb260a1,corp_domain_mention__3ce19aa110e0aa6b7e4b47a9ccb260a1
www.ncl.com,Norwegian Cruise Line domain www.ncl.com,3b73e2655985a7e2b4e111a6bf187d38,Norwegian Cruise Line,Keyphrase,Norwegian Cruise Line domain www.ncl.com,,corp_domain_mention,467489751bb97bb1e0e515a6f77230b7,corp_domain_mention__467489751bb97bb1e0e515a6f77230b7
www.novartis.com,Novartis domain www.novartis.com,acccf8b7824ee83b2d614c5dc3f526a2,Novartis,space,Novartis domain www.novartis.com,,corp_domain_mention,ace7b0ad81470ae8cbc4ac2c17369352,corp_domain_mention__ace7b0ad81470ae8cbc4ac2c17369352
www.novonordisk.com,Novo Nordisk domain www.novonordisk.com,f7d4808638e036ff019e94474b602855,Novo Nordisk,Organization,Novo Nordisk domain www.novonordisk.com,,corp_domain_mention,b912d3fd0107b622c525238777503aa8,corp_domain_mention__b912d3fd0107b622c525238777503aa8
www.officedepot.com,Office Depot domain www.officedepot.com,dd340d6b52f2d35adc3b65bf38dfa433,Office Depot,DiplomaticFacilities,Office Depot domain www.officedepot.com,,corp_domain_mention,a9d1f74e758d60fe2996f9d531642bb6,corp_domain_mention__a9d1f74e758d60fe2996f9d531642bb6
www.odfl.com,Old Dominion Freight Line Inc domain www.odfl.com,c0f87f61ed4ffd8a7e54d61f70e0a275,Old Dominion Freight Line Inc,Shipping,Old Dominion Freight Line Inc domain www.odfl.com,,corp_domain_mention,14fb828d05e862b5db6129b8dd6f260d,corp_domain_mention__14fb828d05e862b5db6129b8dd6f260d
www.omnihotels.com,Omni Hotels domain www.omnihotels.com,bd5a7cf674e5545b6885bdf2413633ab,Omni Hotels,Diplomat,Omni Hotels domain www.omnihotels.com,,corp_domain_mention,654723049bdd836509325d0815c486ec,corp_domain_mention__654723049bdd836509325d0815c486ec
www.omnicomgroup.com,Omnicom Group domain www.omnicomgroup.com,ea6062468947f07f14275affdc354f27,Omnicom Group,ForeignMinistry,Omnicom Group domain www.omnicomgroup.com,,corp_domain_mention,89522cce471a3ac17f17d5501e8a00db,corp_domain_mention__89522cce471a3ac17f17d5501e8a00db
www.omv.com,OMV domain www.omv.com,c4e87e10b5ec7f7b018a9035f13a27a6,OMV,ForeignMinister,OMV domain www.omv.com,,corp_domain_mention,f252ddf6804ab271cbf6f8a279dccf36,corp_domain_mention__f252ddf6804ab271cbf6f8a279dccf36
optus.com,Optus domain optus.com,8867e6c3bbde342f28f26556f8826924,Optus,Pipeline,Optus domain optus.com,,corp_domain_mention,cafa3ff190d8ffdf95569d407d7b8b39,corp_domain_mention__cafa3ff190d8ffdf95569d407d7b8b39
www.oracle.com,Oracle Corporation domain www.oracle.com,8fe63e6ff302dc0387483ac34b96b4bd,Oracle Corporation,Shipping,Oracle Corporation domain www.oracle.com,,corp_domain_mention,e6cda0c71e8da0899f8a8dab7bcb7c0f,corp_domain_mention__e6cda0c71e8da0899f8a8dab7bcb7c0f
www.pfchangs.com,P.F. Chang's China Bistro Inc domain www.pfchangs.com,4ec07afd73775885134db42da4751e28,P.F. Chang's China Bistro Inc,Refinery,P.F. Chang's China Bistro Inc domain www.pfchangs.com,,corp_domain_mention,acab2ffbacdf256afec2f230c0f8e3d4,corp_domain_mention__acab2ffbacdf256afec2f230c0f8e3d4
www.pge.com,Pacific Gas & Electric domain www.pge.com,22897ee652ef305ea8454b1c48a93534,Pacific Gas & Electric,News,Pacific Gas & Electric domain www.pge.com,,corp_domain_mention,5c993f371d96e02dace83692497e6b2c,corp_domain_mention__5c993f371d96e02dace83692497e6b2c
www.pandarg.com,"Panda Restaurant Group , Inc. domain www.pandarg.com",5ab33eea346c08c56b6645c64f119019,"Panda Restaurant Group , Inc.",Organization,"Panda Restaurant Group , Inc. domain www.pandarg.com",,corp_domain_mention,66c73e2cd6420dc82d3728f76fa13252,corp_domain_mention__66c73e2cd6420dc82d3728f76fa13252
panerabread.com,Panera Bread domain panerabread.com,162b2a1e7d5d771d2e4aa4fed1555877,Panera Bread,Legislator,Panera Bread domain panerabread.com,,corp_domain_mention,95790fa34b2492ea1bcf09757da2979d,corp_domain_mention__95790fa34b2492ea1bcf09757da2979d
aubonpain.com,Panera Bread domain aubonpain.com,162b2a1e7d5d771d2e4aa4fed1555877,Panera Bread,Legislator,Panera Bread domain aubonpain.com,,corp_domain_mention,a0f9cdb2929eedef06bcab717eae89b8,corp_domain_mention__a0f9cdb2929eedef06bcab717eae89b8
www.papajohns.com,Papa John's domain www.papajohns.com,9fdc1f9c5d94c5f0e69e2d9a59996cfe,Papa John's,Consulates,Papa John's domain www.papajohns.com,,corp_domain_mention,4ffb9cae25fb4635749efdda3b9e0f17,corp_domain_mention__4ffb9cae25fb4635749efdda3b9e0f17
www.paychex.com,"Paychex, Inc. domain www.paychex.com",cbb1d5cbd04c32df3b63943db3497d6f,"Paychex, Inc.",Pipeline,"Paychex, Inc. domain www.paychex.com",,corp_domain_mention,e5cf7e2c2006365889d042f87fa2bd49,corp_domain_mention__e5cf7e2c2006365889d042f87fa2bd49
www.pngaming.com,"Penn National Gaming, Inc. domain www.pngaming.com",ee69389eb3b3638d7ccbd2375c7cec70,"Penn National Gaming, Inc.",DiplomaticFacilities,"Penn National Gaming, Inc. domain www.pngaming.com",,corp_domain_mention,42fd97640666ee11e4fbe90e0209d3a2,corp_domain_mention__42fd97640666ee11e4fbe90e0209d3a2
www.pepsico.com,PepsiCo domain www.pepsico.com,6cc774f389cfb7ea5b8a9c706a03f400,PepsiCo,AAEntity,PepsiCo domain www.pepsico.com,,corp_domain_mention,24bc8a27ac8ab7fc6f50eba148b5e997,corp_domain_mention__24bc8a27ac8ab7fc6f50eba148b5e997
www.perdue.com,"Perdue Farms, Incorporated domain www.perdue.com",6905782ab488605ee134faaf605214fa,"Perdue Farms, Incorporated",CompanyKeyword,"Perdue Farms, Incorporated domain www.perdue.com",,corp_domain_mention,0de8fd03e105563805cc3c991f04abec,corp_domain_mention__0de8fd03e105563805cc3c991f04abec
www.pfizer.com,Pfizer domain www.pfizer.com,a35666db9cb5e8fe11e739d1a73da288,Pfizer,AAEntity,Pfizer domain www.pfizer.com,,corp_domain_mention,bbe8c8461db45f89ef15d61359be2b0b,corp_domain_mention__bbe8c8461db45f89ef15d61359be2b0b
www.pmi.com,Philip Morris International domain www.pmi.com,87c65b13c24b3bc82295d935918a9ba1,Philip Morris International,Person,Philip Morris International domain www.pmi.com,,corp_domain_mention,4988cf28a293ea8f7597fe6b8ef25fec,corp_domain_mention__4988cf28a293ea8f7597fe6b8ef25fec
www.pilgrims.com,Pilgrim's Pride Corporation domain www.pilgrims.com,d44440bec188a1d91a4a4544297ac811,Pilgrim's Pride Corporation,Wells,Pilgrim's Pride Corporation domain www.pilgrims.com,,corp_domain_mention,a1bb0416609b70318cf21ce0c3fef5f2,corp_domain_mention__a1bb0416609b70318cf21ce0c3fef5f2
www.ppg.com,PPG Industries domain www.ppg.com,e6c474ee2ffefd876a7648da663ed3c1,PPG Industries,Person,PPG Industries domain www.ppg.com,,corp_domain_mention,836bc13a84e3e30da05c565f5559c5b7,corp_domain_mention__836bc13a84e3e30da05c565f5559c5b7
www.pplweb.com,PPL domain www.pplweb.com,708a9152b20dc2db2e2156970a4d6a28,PPL,IndustryTerm,PPL domain www.pplweb.com,,corp_domain_mention,28396319005a0bb8feff492691447968,corp_domain_mention__28396319005a0bb8feff492691447968
www.pw.utc.com,Pratt & Whitney domain www.pw.utc.com,cb0279d314f2880f6df0dacb57cc88a8,Pratt & Whitney,Keyphrase,Pratt & Whitney domain www.pw.utc.com,,corp_domain_mention,b4ebbc69bf44a75181bfa47454cf41d2,corp_domain_mention__b4ebbc69bf44a75181bfa47454cf41d2
principal.com,Principal Financial Group domain principal.com,9c7488050ec495e5f39d9af943984d53,Principal Financial Group,IndustryTerm,Principal Financial Group domain principal.com,,corp_domain_mention,45153a9f29f421221e70e7888872796d,corp_domain_mention__45153a9f29f421221e70e7888872796d
principal.com.hk,Principal Financial Group domain principal.com.hk,9c7488050ec495e5f39d9af943984d53,Principal Financial Group,LegislativeCommittee,Principal Financial Group domain principal.com.hk,,corp_domain_mention,83fd542d22f796ec285458a005fdcf77,corp_domain_mention__83fd542d22f796ec285458a005fdcf77
principal.com.mx,Principal Financial Group domain principal.com.mx,9c7488050ec495e5f39d9af943984d53,Principal Financial Group,Person,Principal Financial Group domain principal.com.mx,,corp_domain_mention,7e1c19d4b8095a091f85c085c68eb57c,corp_domain_mention__7e1c19d4b8095a091f85c085c68eb57c
principalbank.com,Principal Financial Group domain principalbank.com,9c7488050ec495e5f39d9af943984d53,Principal Financial Group,Organization,Principal Financial Group domain principalbank.com,,corp_domain_mention,2439e51da89535bc47c89c7ba68c7f2d,corp_domain_mention__2439e51da89535bc47c89c7ba68c7f2d
principalglobal.com,Principal Financial Group domain principalglobal.com,9c7488050ec495e5f39d9af943984d53,Principal Financial Group,Person,Principal Financial Group domain principalglobal.com,,corp_domain_mention,d5b42797ab9cd291e548186bde83eb4d,corp_domain_mention__d5b42797ab9cd291e548186bde83eb4d
principalfunds.com,Principal Financial Group domain principalfunds.com,9c7488050ec495e5f39d9af943984d53,Principal Financial Group,IndustryTerm,Principal Financial Group domain principalfunds.com,,corp_domain_mention,58732cf8b0952a010a5e69a373ef317d,corp_domain_mention__58732cf8b0952a010a5e69a373ef317d
cuprum.cl,Principal Financial Group domain cuprum.cl,9c7488050ec495e5f39d9af943984d53,Principal Financial Group,Pipeline,Principal Financial Group domain cuprum.cl,,corp_domain_mention,0bd6980f88c53572da553ad9342c0fcf,corp_domain_mention__0bd6980f88c53572da553ad9342c0fcf
postadvisory.com,Principal Financial Group domain postadvisory.com,9c7488050ec495e5f39d9af943984d53,Principal Financial Group,DiplomaticFacilities,Principal Financial Group domain postadvisory.com,,corp_domain_mention,4dc9092bf783f125d2966f1b85bb6097,corp_domain_mention__4dc9092bf783f125d2966f1b85bb6097
principal.cl,Principal Financial Group domain principal.cl,9c7488050ec495e5f39d9af943984d53,Principal Financial Group,Consulates,Principal Financial Group domain principal.cl,,corp_domain_mention,4fa7b5cb0902d0bccaef6c768fbffdb1,corp_domain_mention__4fa7b5cb0902d0bccaef6c768fbffdb1
robustwealth.com,Principal Financial Group domain robustwealth.com,9c7488050ec495e5f39d9af943984d53,Principal Financial Group,Person,Principal Financial Group domain robustwealth.com,,corp_domain_mention,d7a4db4901e014e0e991256db7cd4f8d,corp_domain_mention__d7a4db4901e014e0e991256db7cd4f8d
pg.com,Procter & Gamble domain pg.com,f362c1e6665b9c8d30e0d33e00e9d721,Procter & Gamble,Consulates,Procter & Gamble domain pg.com,,corp_domain_mention,9effa22c12f41551a7badf9105c71cc0,corp_domain_mention__9effa22c12f41551a7badf9105c71cc0
www.progressive.com,Progressive domain www.progressive.com,ff470d4a713e8b40d6e3a5179800e8d4,Progressive,Person,Progressive domain www.progressive.com,,corp_domain_mention,d83f0d59662dbb54f8ec46019fd3c67d,corp_domain_mention__d83f0d59662dbb54f8ec46019fd3c67d
www.publicstorage.com,Public Storage domain www.publicstorage.com,f70d66590edd518a99370f2fef5e84e0,Public Storage,Diplomat,Public Storage domain www.publicstorage.com,,corp_domain_mention,e3a36c3b85a30d383e465e7261e8cfbd,corp_domain_mention__e3a36c3b85a30d383e465e7261e8cfbd
publicstorage.com,Public Storage domain publicstorage.com,f70d66590edd518a99370f2fef5e84e0,Public Storage,DiplomaticFacilities,Public Storage domain publicstorage.com,,corp_domain_mention,bd7e01c269fba7206f23a98a7a6aa702,corp_domain_mention__bd7e01c269fba7206f23a98a7a6aa702
www.publix.com,"Publix Super Markets, Inc. domain www.publix.com",ef572276271eebfd7d582afa54444d67,"Publix Super Markets, Inc.",Organization,"Publix Super Markets, Inc. domain www.publix.com",,corp_domain_mention,ae241dee60e85bf0ec50ec643fca02a5,corp_domain_mention__ae241dee60e85bf0ec50ec643fca02a5
www.qualcomm.com,Qualcomm domain www.qualcomm.com,62969ad3287e3fcc256ba2e8176ba00d,Qualcomm,DiplomaticFacilities,Qualcomm domain www.qualcomm.com,,corp_domain_mention,17cfb2eee25158b3fddf05c92bc34a95,corp_domain_mention__17cfb2eee25158b3fddf05c92bc34a95
www.questdiagnostics.com,Quest Diagnostics domain www.questdiagnostics.com,f12132b960be26dc6aaa1c29540999ee,Quest Diagnostics,IndustryTerm,Quest Diagnostics domain www.questdiagnostics.com,,corp_domain_mention,12b4ca23282a0b6ba70ed28259b2124a,corp_domain_mention__12b4ca23282a0b6ba70ed28259b2124a
www.quiktrip.com,QuikTrip Corporation domain www.quiktrip.com,e9e0e8226d5360ee062390df01a05267,QuikTrip Corporation,Pipeline,QuikTrip Corporation domain www.quiktrip.com,,corp_domain_mention,b443eef3a5bf7ce66f4fa28615c6e858,corp_domain_mention__b443eef3a5bf7ce66f4fa28615c6e858
www.raytheon.com,Raytheon domain www.raytheon.com,5c721a90fbef8a7b2fb0cf31781e7e13,Raytheon,CompanyKeyword,Raytheon domain www.raytheon.com,,corp_domain_mention,1d43d7b060cf992e0ba1ba4635a5f5cb,corp_domain_mention__1d43d7b060cf992e0ba1ba4635a5f5cb
www.realogy.com,Realogy domain www.realogy.com,4789c703f89c358cc5135b2782ebb010,Realogy,FTO,Realogy domain www.realogy.com,,corp_domain_mention,ae310d81f5cad22e6a3da30e9192c827,corp_domain_mention__ae310d81f5cad22e6a3da30e9192c827
www.ree.es,Red Eléctrica de España (REE) domain www.ree.es,aaa574e5d3f878f0a6ca2fc568da8f7f,Red Eléctrica de España (REE),LegislativeCommittee,Red Eléctrica de España (REE) domain www.ree.es,,corp_domain_mention,5b16f2e4a6aa19ffbedf45713ac73c9b,corp_domain_mention__5b16f2e4a6aa19ffbedf45713ac73c9b
www.regmovies.com,Regal Entertainment Group domain www.regmovies.com,e241adddd7ad03bce279e2faff2e5baf,Regal Entertainment Group,ForeignMinistry,Regal Entertainment Group domain www.regmovies.com,,corp_domain_mention,706ba5346fce2f39736051b5736f1f84,corp_domain_mention__706ba5346fce2f39736051b5736f1f84
www.repsol.com,Repsol domain www.repsol.com,22823aa6e7e23c230ff9aaca58621c2e,Repsol,IndustryTerm,Repsol domain www.repsol.com,,corp_domain_mention,cde74a70c62130962639d3828d181c58,corp_domain_mention__cde74a70c62130962639d3828d181c58
rjet.com,Republic Airways Inc domain rjet.com,ec7be6dc9cfd62c057b97c2994d3f3e7,Republic Airways Inc,Shipping,Republic Airways Inc domain rjet.com,,corp_domain_mention,66dacdc17b7a53dabf2921cd2e4b8aae,corp_domain_mention__66dacdc17b7a53dabf2921cd2e4b8aae
www.richemont.com,Richemont domain www.richemont.com,8fe894b368fceb74597c02f8e47fb13e,Richemont,Refinery,Richemont domain www.richemont.com,,corp_domain_mention,e4d93850d0381a3cb39c514c7eb59c7e,corp_domain_mention__e4d93850d0381a3cb39c514c7eb59c7e
www.riotinto.com,Rio Tinto domain www.riotinto.com,23110f4e48bfd0c1f76766a677888ece,Rio Tinto,Refinery,Rio Tinto domain www.riotinto.com,,corp_domain_mention,72a15b945dd32ccd9e44c8384de4819e,corp_domain_mention__72a15b945dd32ccd9e44c8384de4819e
rossstores.com,"Ross Stores, Inc. domain rossstores.com",9b9542770644c545d08e62bc83873c8c,"Ross Stores, Inc.",Exec,"Ross Stores, Inc. domain rossstores.com",,corp_domain_mention,aed3d287976441c88cd5665c11d4aa6b,corp_domain_mention__aed3d287976441c88cd5665c11d4aa6b
www.rbcroyalbank.com,Royal Bank of Canada domain www.rbcroyalbank.com,4697ac92c399497b22a898697f6db92c,Royal Bank of Canada,Refinery,Royal Bank of Canada domain www.rbcroyalbank.com,,corp_domain_mention,75fb8e56ec60fee5d29531dbaa476f79,corp_domain_mention__75fb8e56ec60fee5d29531dbaa476f79
www.rbs.com,Royal Bank of Scotland/Natwest domain www.rbs.com,478d8487c76105e0114a2f749ae68bf3,Royal Bank of Scotland/Natwest,Media,Royal Bank of Scotland/Natwest domain www.rbs.com,,corp_domain_mention,10815f29db586886c2366d7488b8a0b7,corp_domain_mention__10815f29db586886c2366d7488b8a0b7
www.royalcaribbean.com,Royal Caribbean domain www.royalcaribbean.com,eecbaca34934d7c9e95109c455848101,Royal Caribbean,ForeignMinister,Royal Caribbean domain www.royalcaribbean.com,,corp_domain_mention,28c0afcd669335f0fcfa26de35927806,corp_domain_mention__28c0afcd669335f0fcfa26de35927806
www.philips.com,Royal Philips domain www.philips.com,60b3e4a8f2a5338cea21467fd3f66094,Royal Philips,space,Royal Philips domain www.philips.com,,corp_domain_mention,4ecc5fc7b564d6dbeb73eca26786ec42,corp_domain_mention__4ecc5fc7b564d6dbeb73eca26786ec42
www.spglobal.com,S&P Global domain www.spglobal.com,dfebd27ad984ba163dc65df523e8abf0,S&P Global,Exec,S&P Global domain www.spglobal.com,,corp_domain_mention,ba35928926ce3db880ef98d0607459ec,corp_domain_mention__ba35928926ce3db880ef98d0607459ec
www.spglobal.com,S&P Global Market Intelligence Inc. domain www.spglobal.com,dfebd27ad984ba163dc65df523e8abf0,S&P Global Market Intelligence Inc.,space,S&P Global Market Intelligence Inc. domain www.spglobal.com,,corp_domain_mention,7c54f89edb01713f0b521caf49fda313,corp_domain_mention__7c54f89edb01713f0b521caf49fda313
