german_text,caption_text,lat,lon,.1,default location,default_lat,default_lon,.2,handle:einszweizweibot,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
innernstein,"Innernstein, Austria",48.2552132,14.7682544,,,,,,,Legislator,"Innernstein, Austria",,upper_austria_locations,37b2bec069d4e6e2187919a6eb93cb32,upper_austria_locations__37b2bec069d4e6e2187919a6eb93cb32
innerschwand,"Innerschwand, Austria",47.8364993,13.4027477,,,,,,,Keyphrase,"Innerschwand, Austria",,upper_austria_locations,e59cb1a5672d9589efe509bc8f3c20ab,upper_austria_locations__e59cb1a5672d9589efe509bc8f3c20ab
innerschwand am mondsee,"Innerschwand am Mondsee, Austria",47.8364993,13.4027477,,,,,,,FTO,"Innerschwand am Mondsee, Austria",,upper_austria_locations,c7d70f0d795a15a5e20efe8b7d3d2317,upper_austria_locations__c7d70f0d795a15a5e20efe8b7d3d2317
inzersdorf im kremstal,"Inzersdorf im Kremstal, Austria",47.9271368,14.080665,,,,,,,ForeignMinistry,"Inzersdorf im Kremstal, Austria",,upper_austria_locations,976b4fe7082b28a97bc6172b19c01a6c,upper_austria_locations__976b4fe7082b28a97bc6172b19c01a6c
irnharting,"Irnharting, Austria",48.12925,13.91574,,,,,,,Organization,"Irnharting, Austria",,upper_austria_locations,5e1dbce4f357acee109e9fbebab647fb,upper_austria_locations__5e1dbce4f357acee109e9fbebab647fb
irnprechting,"Irnprechting, Austria",47.516231,14.550072,,,,,,,Refinery,"Irnprechting, Austria",,upper_austria_locations,928b4e15395faf9563215bd3545c87ff,upper_austria_locations__928b4e15395faf9563215bd3545c87ff
jagerberg,"Jagerberg, Austria",46.8540216,15.7376206,,,,,,,LegislativeCommittee,"Jagerberg, Austria",,upper_austria_locations,14fb01ea0edf0889d130611b666cfed3,upper_austria_locations__14fb01ea0edf0889d130611b666cfed3
jagern,"Jagern, Austria",48.37712,13.63114,,,,,,,Media,"Jagern, Austria",,upper_austria_locations,e5a423f95ca3ce1ad19d79f243f777f2,upper_austria_locations__e5a423f95ca3ce1ad19d79f243f777f2
jainzen,"Jainzen, Austria",47.7213835,13.6132866,,,,,,,Diplomat,"Jainzen, Austria",,upper_austria_locations,528f5945bf7c9b7f408f9b3385f6b91c,upper_austria_locations__528f5945bf7c9b7f408f9b3385f6b91c
jederetsberg,"Jederetsberg, Austria",48.0893163,12.9368369,,,,,,,space,"Jederetsberg, Austria",,upper_austria_locations,44b740fa41a8d05f5f98072da44c5ddc,upper_austria_locations__44b740fa41a8d05f5f98072da44c5ddc
jeding,"Jeding, Austria",48.13965,13.72908,,,,,,,FTO,"Jeding, Austria",,upper_austria_locations,7e0d422efa077d469a82da9e41c51df4,upper_austria_locations__7e0d422efa077d469a82da9e41c51df4
jeging,"Jeging, Austria",48.0476023,13.1489056,,,,,,,Exec,"Jeging, Austria",,upper_austria_locations,03982963fb39ee030c66a6644d8447ed,upper_austria_locations__03982963fb39ee030c66a6644d8447ed
judendorf,"Judendorf, Austria",47.111193,15.3312648,,,,,,,ForeignMinister,"Judendorf, Austria",,upper_austria_locations,7480b30bd984548ad4902f718ea8ce24,upper_austria_locations__7480b30bd984548ad4902f718ea8ce24
julbach,"Julbach, Austria",48.6622717,13.8607082,,,,,,,CompanyKeyword,"Julbach, Austria",,upper_austria_locations,20b0ab333cf87dd4ed497b2cec2edf4c,upper_austria_locations__20b0ab333cf87dd4ed497b2cec2edf4c
kager,"Kager, Austria",48.1370103,16.4756564,,,,,,,Exec,"Kager, Austria",,upper_austria_locations,652b5d19eb66b6745a40452e0eb85dc1,upper_austria_locations__652b5d19eb66b6745a40452e0eb85dc1
kaining,"Kaining, Austria",48.3772,14.72603,,,,,,,ForeignMinistry,"Kaining, Austria",,upper_austria_locations,947a0322ea295b1f1eae172b98ecda78,upper_austria_locations__947a0322ea295b1f1eae172b98ecda78
kallham,"Kallham, Austria",48.2847369,13.7108876,,,,,,,Consulates,"Kallham, Austria",,upper_austria_locations,6b01263fa71114f3bf33758a193ae62e,upper_austria_locations__6b01263fa71114f3bf33758a193ae62e
kalling,"Kalling, Austria",48.40675,13.5642801,,,,,,,AAEntity,"Kalling, Austria",,upper_austria_locations,979d7e999aaaf6d385f2e4ab5d2f5248,upper_austria_locations__979d7e999aaaf6d385f2e4ab5d2f5248
kalmberg,"Kalmberg, Austria",48.2473372,14.7969439,,,,,,,Diplomat,"Kalmberg, Austria",,upper_austria_locations,54a49c01f915c2db53ef998fb8aa6c35,upper_austria_locations__54a49c01f915c2db53ef998fb8aa6c35
kaltenbach,"Kaltenbach, Austria",47.2924013,11.8717505,,,,,,,Consulates,"Kaltenbach, Austria",,upper_austria_locations,51fc7f7e19ae0bc3eb29dcc67746d238,upper_austria_locations__51fc7f7e19ae0bc3eb29dcc67746d238
kaltenberg,"Kaltenberg, Austria",48.4498807,14.7748969,,,,,,,Diplomat,"Kaltenberg, Austria",,upper_austria_locations,fce1f97bccb83d1d75cb803eb025b9cf,upper_austria_locations__fce1f97bccb83d1d75cb803eb025b9cf
kaltenmarkt,"Kaltenmarkt, Austria",47.3783618,13.4231953,,,,,,,CompanyKeyword,"Kaltenmarkt, Austria",,upper_austria_locations,9d70563342666200314707ab5e8eb605,upper_austria_locations__9d70563342666200314707ab5e8eb605
kammer,"Kammer, Austria",47.94685,13.5950001,,,,,,,Organization,"Kammer, Austria",,upper_austria_locations,9894fb2e20389336358285271201a2ef,upper_austria_locations__9894fb2e20389336358285271201a2ef
kampesberg,"Kampesberg, Austria",47.9690967,13.9089801,,,,,,,ForeignMinistry,"Kampesberg, Austria",,upper_austria_locations,48f45a57b1a3a3fa019b20c4390e0b0e,upper_austria_locations__48f45a57b1a3a3fa019b20c4390e0b0e
kasten,"Kasten, Austria",48.54771,14.07202,,,,,,,Wells,"Kasten, Austria",,upper_austria_locations,d9b818e39ad18b7a991102df123d3c8b,upper_austria_locations__d9b818e39ad18b7a991102df123d3c8b
katsdorf,"Katsdorf, Austria",48.3186155,14.4716342,,,,,,,News,"Katsdorf, Austria",,upper_austria_locations,5c565bbb268dbcf6eb425e96981e26cd,upper_austria_locations__5c565bbb268dbcf6eb425e96981e26cd
katzbach,"Katzbach, Austria",48.19506,13.97585,,,,,,,Consulates,"Katzbach, Austria",,upper_austria_locations,b3f1abd16d3203f6a127481acc8f8a75,upper_austria_locations__b3f1abd16d3203f6a127481acc8f8a75
katzenberg,"Katzenberg, Austria",48.294051,13.2819464,,,,,,,Organization,"Katzenberg, Austria",,upper_austria_locations,7bcbf35cb5a983667cd0001c10ae4528,upper_austria_locations__7bcbf35cb5a983667cd0001c10ae4528
katzgraben,"Katzgraben, Austria",48.34801,14.34156,,,,,,,Pipeline,"Katzgraben, Austria",,upper_austria_locations,ff34b19910cab3a3e57eb32e9875a43f,upper_austria_locations__ff34b19910cab3a3e57eb32e9875a43f
kefermarkt,"Kefermarkt, Austria",48.4418136,14.5407813,,,,,,,space,"Kefermarkt, Austria",,upper_austria_locations,554957f40d98893f23de55fb5546c73e,upper_austria_locations__554957f40d98893f23de55fb5546c73e
kematen am innbach,"Kematen am Innbach, Austria",48.1762644,13.859372,,,,,,,CompanyKeyword,"Kematen am Innbach, Austria",,upper_austria_locations,97df456e3253604e78992254245a90af,upper_austria_locations__97df456e3253604e78992254245a90af
kematen an der krems,"Kematen an der Krems, Austria",48.111635,14.1947272,,,,,,,space,"Kematen an der Krems, Austria",,upper_austria_locations,55aeba5627396b88f738a4cc6c248722,upper_austria_locations__55aeba5627396b88f738a4cc6c248722
kemating,"Kemating, Austria",47.83511,13.0407299,,,,,,,Exec,"Kemating, Austria",,upper_austria_locations,f8b19a24a4f9cb5aa8da6e29ca349ba6,upper_austria_locations__f8b19a24a4f9cb5aa8da6e29ca349ba6
kenading,"Kenading, Austria",48.41171,13.63615,,,,,,,Wells,"Kenading, Austria",,upper_austria_locations,65be29e05fefcd16524d6f4e9c824a34,upper_austria_locations__65be29e05fefcd16524d6f4e9c824a34
keneding,"Keneding, Austria",48.26054,13.73707,,,,,,,space,"Keneding, Austria",,upper_austria_locations,6dcccb2a2d9856073d521c60bc40f6c7,upper_austria_locations__6dcccb2a2d9856073d521c60bc40f6c7
kerschbaum,"Kerschbaum, Austria",48.58637,14.47491,,,,,,,LegislativeCommittee,"Kerschbaum, Austria",,upper_austria_locations,550452686fd775cf9ab3baafd53a03bf,upper_austria_locations__550452686fd775cf9ab3baafd53a03bf
kicking,"Kicking, Austria",48.28078,15.4629,,,,,,,Shipping,"Kicking, Austria",,upper_austria_locations,b1a908a2772e5001be18eff7deb9d97e,upper_austria_locations__b1a908a2772e5001be18eff7deb9d97e
kiesdorf,"Kiesdorf, Austria",46.96438,15.4787257,,,,,,,Organization,"Kiesdorf, Austria",,upper_austria_locations,b37cc76a94e83a4b5cbfb1ac03463c31,upper_austria_locations__b37cc76a94e83a4b5cbfb1ac03463c31
kiesenberg,"Kiesenberg, Austria",48.29713,13.80021,,,,,,,ForeignMinister,"Kiesenberg, Austria",,upper_austria_locations,c01c9d97fad51faa5e9bb45f5c3633a4,upper_austria_locations__c01c9d97fad51faa5e9bb45f5c3633a4
kimmersdorf,"Kimmersdorf, Austria",48.15465,14.27515,,,,,,,Keyphrase,"Kimmersdorf, Austria",,upper_austria_locations,8b5f9001fcb8d4031023155a8891e310,upper_austria_locations__8b5f9001fcb8d4031023155a8891e310
kimpling,"Kimpling, Austria",48.26816,13.66873,,,,,,,space,"Kimpling, Austria",,upper_austria_locations,904abb80fd4e730b494bc155033e1e96,upper_austria_locations__904abb80fd4e730b494bc155033e1e96
kindling,"Kindling, Austria",48.2551676,14.4670894,,,,,,,CompanyKeyword,"Kindling, Austria",,upper_austria_locations,4988cbce22d21eaf3b0c8f68d5bc96e4,upper_austria_locations__4988cbce22d21eaf3b0c8f68d5bc96e4
kirchbach,"Kirchbach, Austria",46.6416897,13.1852124,,,,,,,Keyphrase,"Kirchbach, Austria",,upper_austria_locations,9f2195b21bb8928084175c290ab7f15c,upper_austria_locations__9f2195b21bb8928084175c290ab7f15c
kirchberg,"Kirchberg, Austria",47.4477519,12.3151773,,,,,,,space,"Kirchberg, Austria",,upper_austria_locations,31af374200589527d4289a5f5adf16dd,upper_austria_locations__31af374200589527d4289a5f5adf16dd
kirchberg bei mattighofen,"Kirchberg bei Mattighofen, Austria",48.0378979,13.1144014,,,,,,,Pipeline,"Kirchberg bei Mattighofen, Austria",,upper_austria_locations,24c91d459ada1ca1bad0a12e51658980,upper_austria_locations__24c91d459ada1ca1bad0a12e51658980
kirchberg ob der donau,"Kirchberg ob der Donau, Austria",48.4447779,13.9390767,,,,,,,Keyphrase,"Kirchberg ob der Donau, Austria",,upper_austria_locations,5a3aad108818d149a4be91e133ce4fec,upper_austria_locations__5a3aad108818d149a4be91e133ce4fec
kirchberg-thening,"Kirchberg-Thening, Austria",48.2569924,14.1623096,,,,,,,Person,"Kirchberg-Thening, Austria",,upper_austria_locations,9ba52be4de4b9e67107056b03d0c9f75,upper_austria_locations__9ba52be4de4b9e67107056b03d0c9f75
kirchdorf am inn,"Kirchdorf am Inn, Austria",48.294051,13.2819464,,,,,,,News,"Kirchdorf am Inn, Austria",,upper_austria_locations,e3aa20409e3b6da8229c65dc6efdd3e8,upper_austria_locations__e3aa20409e3b6da8229c65dc6efdd3e8
kirchdorf an der krems,"Kirchdorf an der Krems, Austria",47.90626,14.11983,,,,,,,CompanyKeyword,"Kirchdorf an der Krems, Austria",,upper_austria_locations,0821ba7e1100cb9214f4def38b7e95b0,upper_austria_locations__0821ba7e1100cb9214f4def38b7e95b0
kirchham,"Kirchham, Austria",47.9709168,13.8988825,,,,,,,LegislativeCommittee,"Kirchham, Austria",,upper_austria_locations,027e5ad2b997219b6107d765ae39f385,upper_austria_locations__027e5ad2b997219b6107d765ae39f385
kirchheim im innkreis,"Kirchheim im Innkreis, Austria",48.2100864,13.3586777,,,,,,,FTO,"Kirchheim im Innkreis, Austria",,upper_austria_locations,0a7efe9d6c45d011f58fbaeae11facdf,upper_austria_locations__0a7efe9d6c45d011f58fbaeae11facdf
kirchschlag bei linz,"Kirchschlag bei Linz, Austria",48.4129959,14.2763981,,,,,,,Person,"Kirchschlag bei Linz, Austria",,upper_austria_locations,9fcbc79c1a97ab2c5472786371d90852,upper_austria_locations__9fcbc79c1a97ab2c5472786371d90852
kirchsteig,"Kirchsteig, Austria",48.0135445,13.0762747,,,,,,,CompanyKeyword,"Kirchsteig, Austria",,upper_austria_locations,759ef31f909a88c80fc49cfb439694af,upper_austria_locations__759ef31f909a88c80fc49cfb439694af
klaffer am hochficht,"Klaffer am Hochficht, Austria",48.6952143,13.8812957,,,,,,,Diplomat,"Klaffer am Hochficht, Austria",,upper_austria_locations,04023fc820b6e1c2f2324a6a89ca42c2,upper_austria_locations__04023fc820b6e1c2f2324a6a89ca42c2
klam,"Klam, Austria",48.2244164,14.7814173,,,,,,,ForeignMinister,"Klam, Austria",,upper_austria_locations,ba3f6d589944cd17ae16051f1e833e90,upper_austria_locations__ba3f6d589944cd17ae16051f1e833e90
klaus,"Klaus, Austria",47.3098574,9.6427442,,,,,,,CompanyKeyword,"Klaus, Austria",,upper_austria_locations,9550e931acc515d940b0ae85a7379e68,upper_austria_locations__9550e931acc515d940b0ae85a7379e68
klaus an der pyhrnbahn,"Klaus an der Pyhrnbahn, Austria",47.8307322,14.1572778,,,,,,,Diplomat,"Klaus an der Pyhrnbahn, Austria",,upper_austria_locations,369797850b532511eedc3e52b39e2f87,upper_austria_locations__369797850b532511eedc3e52b39e2f87
kleingaisbach,"Kleingaisbach, Austria",48.28759,13.58683,,,,,,,Shipping,"Kleingaisbach, Austria",,upper_austria_locations,a103f4af9f8be446285da26a55180a43,upper_austria_locations__a103f4af9f8be446285da26a55180a43
kleingschnaidt,"Kleingschnaidt, Austria",47.9113657,14.7071551,,,,,,,space,"Kleingschnaidt, Austria",,upper_austria_locations,f23a3f9770e9832f737cc93d9f7c8aff,upper_austria_locations__f23a3f9770e9832f737cc93d9f7c8aff
kleinmunchen,"Kleinmunchen, Austria",48.2537953,14.2826721,,,,,,,LegislativeCommittee,"Kleinmunchen, Austria",,upper_austria_locations,098c2d5838055b20b8522426093383fc,upper_austria_locations__098c2d5838055b20b8522426093383fc
kleinraming,"Kleinraming, Austria",48.00975,14.49126,,,,,,,AAEntity,"Kleinraming, Austria",,upper_austria_locations,77457724d7fa502ee9b2ec5653928ae7,upper_austria_locations__77457724d7fa502ee9b2ec5653928ae7
kleinreifling,"Kleinreifling, Austria",47.82021,14.6388801,,,,,,,IndustryTerm,"Kleinreifling, Austria",,upper_austria_locations,a338ff00e0ca3de84d06821049fe1328,upper_austria_locations__a338ff00e0ca3de84d06821049fe1328
kleinzell im muhlkreis,"Kleinzell im Muhlkreis, Austria",48.4562555,13.9921941,,,,,,,LegislativeCommittee,"Kleinzell im Muhlkreis, Austria",,upper_austria_locations,ebb1518bc709e4e5ab917ea8bc15074a,upper_austria_locations__ebb1518bc709e4e5ab917ea8bc15074a
klendorf,"Klendorf, Austria",48.32851,14.43996,,,,,,,IndustryTerm,"Klendorf, Austria",,upper_austria_locations,dd8e27fae3b566895a50afda562f0b2f,upper_austria_locations__dd8e27fae3b566895a50afda562f0b2f
kobernaussen,"Kobernaussen, Austria",48.1444001,13.4059729,,,,,,,Wells,"Kobernaussen, Austria",,upper_austria_locations,304c00121f83bae8d4e78e561be70af6,upper_austria_locations__304c00121f83bae8d4e78e561be70af6
kogl,"Kogl, Austria",48.22731,15.99007,,,,,,,Consulates,"Kogl, Austria",,upper_austria_locations,9152044888d5aaee3db4ba2f2ff8f3dd,upper_austria_locations__9152044888d5aaee3db4ba2f2ff8f3dd
kollerschlag,"Kollerschlag, Austria",48.6038978,13.8407823,,,,,,,space,"Kollerschlag, Austria",,upper_austria_locations,4b875613cee66e2bd6135c654f241861,upper_austria_locations__4b875613cee66e2bd6135c654f241861
konigsau,"Konigsau, Austria",48.54283,14.62816,,,,,,,Media,"Konigsau, Austria",,upper_austria_locations,57709f710a73e8833457cd2470433a2a,upper_austria_locations__57709f710a73e8833457cd2470433a2a
konigschlag,"Konigschlag, Austria",48.5234103,14.3602925,,,,,,,Legislator,"Konigschlag, Austria",,upper_austria_locations,13e0c5236c198f7076102a49d6cd5ed1,upper_austria_locations__13e0c5236c198f7076102a49d6cd5ed1
konigsdorf,"Konigsdorf, Austria",47.0015387,16.1684565,,,,,,,DiplomaticFacilities,"Konigsdorf, Austria",,upper_austria_locations,84c300c2e9bfa1d6782b6e4702f82e0a,upper_austria_locations__84c300c2e9bfa1d6782b6e4702f82e0a
konigswiesen,"Konigswiesen, Austria",48.4069965,14.8405222,,,,,,,Keyphrase,"Konigswiesen, Austria",,upper_austria_locations,9d55c78e9bd532d8686e49e7eee5cb75,upper_austria_locations__9d55c78e9bd532d8686e49e7eee5cb75
kopfing,"Kopfing, Austria",48.4402504,13.657949,,,,,,,IndustryTerm,"Kopfing, Austria",,upper_austria_locations,d8f3dd64c259ed52252cb04068a6b9ff,upper_austria_locations__d8f3dd64c259ed52252cb04068a6b9ff
kopfing im innkreis,"Kopfing im Innkreis, Austria",48.4402504,13.657949,,,,,,,Shipping,"Kopfing im Innkreis, Austria",,upper_austria_locations,e24f5b3b38c79b6f83dd030d073af68b,upper_austria_locations__e24f5b3b38c79b6f83dd030d073af68b
korntnerberg,"Korntnerberg, Austria",48.23665,13.73118,,,,,,,Consulates,"Korntnerberg, Austria",,upper_austria_locations,2fa00a7c4535c4a5b99a14f988be0b1c,upper_austria_locations__2fa00a7c4535c4a5b99a14f988be0b1c
kossldorf,"Kossldorf, Austria",48.5014155,13.6079029,,,,,,,CompanyKeyword,"Kossldorf, Austria",,upper_austria_locations,e02c991a2e65797f51fd6e8ca6f36f0a,upper_austria_locations__e02c991a2e65797f51fd6e8ca6f36f0a
kosslwang,"Kosslwang, Austria",48.02998,13.9009,,,,,,,Refinery,"Kosslwang, Austria",,upper_austria_locations,41ff5c6ebbc6225701a20bf446a775dc,upper_austria_locations__41ff5c6ebbc6225701a20bf446a775dc
kraml,"Kraml, Austria",48.1953694,16.350198,,,,,,,Legislator,"Kraml, Austria",,upper_austria_locations,9d544e2495874b76ad020daf263d3659,upper_austria_locations__9d544e2495874b76ad020daf263d3659
kranabeth,"Kranabeth, Austria",47.96401,13.8564,,,,,,,Legislator,"Kranabeth, Austria",,upper_austria_locations,fde8c6f8be657b93b4dc5053aeb372a2,upper_austria_locations__fde8c6f8be657b93b4dc5053aeb372a2
kreisbichl,"Kreisbichl, Austria",48.10361,13.92525,,,,,,,CompanyKeyword,"Kreisbichl, Austria",,upper_austria_locations,c4ea75ace30283d1b18ef6fd470d92e0,upper_austria_locations__c4ea75ace30283d1b18ef6fd470d92e0
kremsdorf,"Kremsdorf, Austria",48.20008,14.26322,,,,,,,DiplomaticFacilities,"Kremsdorf, Austria",,upper_austria_locations,3c4e44948e7dc6d75bde3ba32ce4d651,upper_austria_locations__3c4e44948e7dc6d75bde3ba32ce4d651
kremsegg,"Kremsegg, Austria",48.05563,14.15454,,,,,,,ForeignMinister,"Kremsegg, Austria",,upper_austria_locations,f38095d46c847fc7568394fc02290b5b,upper_austria_locations__f38095d46c847fc7568394fc02290b5b
kremsmunster,"Kremsmunster, Austria",48.0543599,14.1261878,,,,,,,space,"Kremsmunster, Austria",,upper_austria_locations,58f50ddbdce45a4709a308d5f5c2bcc6,upper_austria_locations__58f50ddbdce45a4709a308d5f5c2bcc6
krenglbach,"Krenglbach, Austria",48.2057479,13.9554639,,,,,,,DiplomaticFacilities,"Krenglbach, Austria",,upper_austria_locations,5a876f9849b8ef43b0e1d336dc70afbf,upper_austria_locations__5a876f9849b8ef43b0e1d336dc70afbf
krenwald,"Krenwald, Austria",48.02067,13.29663,,,,,,,space,"Krenwald, Austria",,upper_austria_locations,bf0f536dd8dcea6961237e2a1385eeff,upper_austria_locations__bf0f536dd8dcea6961237e2a1385eeff
krexham,"Krexham, Austria",48.12423,13.85208,,,,,,,Diplomat,"Krexham, Austria",,upper_austria_locations,db0427ba445af3c3a08eaf97cf8369a9,upper_austria_locations__db0427ba445af3c3a08eaf97cf8369a9
krift,"Krift, Austria",48.02629,14.12521,,,,,,,Organization,"Krift, Austria",,upper_austria_locations,b8d10dcae4a8a2f3181cbc8dca3f949a,upper_austria_locations__b8d10dcae4a8a2f3181cbc8dca3f949a
kristein,"Kristein, Austria",48.2151252,14.4514941,,,,,,,IndustryTerm,"Kristein, Austria",,upper_austria_locations,95355e1062e3c018d6a0bd8cd98b5635,upper_austria_locations__95355e1062e3c018d6a0bd8cd98b5635
kroisbach,"Kroisbach, Austria",47.93769,12.9841901,,,,,,,Wells,"Kroisbach, Austria",,upper_austria_locations,e7442c25be0e6c968295aac3af449114,upper_austria_locations__e7442c25be0e6c968295aac3af449114
kronstorf,"Kronstorf, Austria",48.1420604,14.4642306,,,,,,,Exec,"Kronstorf, Austria",,upper_austria_locations,0db8bfc232ce4329d68a36fb8df971de,upper_austria_locations__0db8bfc232ce4329d68a36fb8df971de
krottendorf,"Krottendorf, Austria",47.2135445,15.6448309,,,,,,,Pipeline,"Krottendorf, Austria",,upper_austria_locations,65fe67185b954f34cfd6591ff2cd5440,upper_austria_locations__65fe67185b954f34cfd6591ff2cd5440
kurzenkirchen,"Kurzenkirchen, Austria",48.1662,14.29231,,,,,,,FTO,"Kurzenkirchen, Austria",,upper_austria_locations,00b2f8e4ca0a86eeefe25ddf7daa90a0,upper_austria_locations__00b2f8e4ca0a86eeefe25ddf7daa90a0
laakirchen,"Laakirchen, Austria",47.9787283,13.8204532,,,,,,,Shipping,"Laakirchen, Austria",,upper_austria_locations,4b3f1b6f1f117fbfac8d0c2bd53e3c18,upper_austria_locations__4b3f1b6f1f117fbfac8d0c2bd53e3c18
