chinacity_identifier,chinacitycaption_name,chinatagging_location,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
福鼎市,"Fuding, Fujian, China",fudingfujian,Legislator,"Fuding, Fujian, China",,dgm_chinacitylocations,937b9fce10887f0a0436414572d14236,dgm_chinacitylocations__937b9fce10887f0a0436414572d14236
福州市,"Fuzhou, Fujian, China",fuzhoufujian,Media,"Fuzhou, Fujian, China",,dgm_chinacitylocations,c8069251b865447ff83d215721d4ca11,dgm_chinacitylocations__c8069251b865447ff83d215721d4ca11
南平市,"Nanping, Fujian, China",nanpingfujian,News,"Nanping, Fujian, China",,dgm_chinacitylocations,958802d8b682cf25a5bb71503feb288e,dgm_chinacitylocations__958802d8b682cf25a5bb71503feb288e
三明市,"Sanming, Fujian, China",sanmingfujian,News,"Sanming, Fujian, China",,dgm_chinacitylocations,8f3e595c1a9391d8cc87325ec9d94b2a,dgm_chinacitylocations__8f3e595c1a9391d8cc87325ec9d94b2a
莆田市,"Putian, Fujian, China",putianfujian,space,"Putian, Fujian, China",,dgm_chinacitylocations,0723a2ee3ec6c5335d4ff447afcb41a6,dgm_chinacitylocations__0723a2ee3ec6c5335d4ff447afcb41a6
泉州市,"Quanzhou, Fujian, China",quanzhoufujian,DiplomaticFacilities,"Quanzhou, Fujian, China",,dgm_chinacitylocations,aca87958a780e3a9fa8916b002d39893,dgm_chinacitylocations__aca87958a780e3a9fa8916b002d39893
漳州市,"Zhangzhou, Fujian, China",zhangzhoufujian,Keyphrase,"Zhangzhou, Fujian, China",,dgm_chinacitylocations,f3b58e7dd05b9e99e3143538ab64fbae,dgm_chinacitylocations__f3b58e7dd05b9e99e3143538ab64fbae
龙岩市,"Longyan, Fujian, China",longyanfujian,Exec,"Longyan, Fujian, China",,dgm_chinacitylocations,81d5b5bb96a8c0ed4d290c03a836b1e6,dgm_chinacitylocations__81d5b5bb96a8c0ed4d290c03a836b1e6
宁德市,"Ningde, Fujian, China",ningdefujian,ForeignMinistry,"Ningde, Fujian, China",,dgm_chinacitylocations,b9d594bd06c5316a9b96881a822e3f20,dgm_chinacitylocations__b9d594bd06c5316a9b96881a822e3f20
南昌市,"Nanchang, Jiangxi, China",nanchangjiangxi,Media,"Nanchang, Jiangxi, China",,dgm_chinacitylocations,dad76bc504d9edfa657c6d2f9a09c114,dgm_chinacitylocations__dad76bc504d9edfa657c6d2f9a09c114
九江市,"Jiujiang, Jiangxi, China",jiujiangjiangxi,Keyphrase,"Jiujiang, Jiangxi, China",,dgm_chinacitylocations,467891d97ebd9c42e305cc95c8ba8a10,dgm_chinacitylocations__467891d97ebd9c42e305cc95c8ba8a10
景德镇市,"Jingdezhen, Jiangxi, China",jingdezhenjiangxi,Organization,"Jingdezhen, Jiangxi, China",,dgm_chinacitylocations,31141e5d6a05c6c462ee508f2dba0c9e,dgm_chinacitylocations__31141e5d6a05c6c462ee508f2dba0c9e
鹰潭市,"Yingtan, Jiangxi, China",yingtanjiangxi,IndustryTerm,"Yingtan, Jiangxi, China",,dgm_chinacitylocations,5437b6b52675031d114596755e8a462b,dgm_chinacitylocations__5437b6b52675031d114596755e8a462b
新余市,"Xinyu, Jiangxi, China",xinyujiangxi,Diplomat,"Xinyu, Jiangxi, China",,dgm_chinacitylocations,824e1f69840c561e4cb05e22c1dc433d,dgm_chinacitylocations__824e1f69840c561e4cb05e22c1dc433d
萍乡市,"Pingxiang, Jiangxi, China",pingxiangjiangxi,Person,"Pingxiang, Jiangxi, China",,dgm_chinacitylocations,60158f2733d1bba8ab800d31f6667b10,dgm_chinacitylocations__60158f2733d1bba8ab800d31f6667b10
赣州市,"Ganzhou, Jiangxi, China",ganzhoujiangxi,Keyphrase,"Ganzhou, Jiangxi, China",,dgm_chinacitylocations,7dad0f78706ddb30dabe19a1a3f793a5,dgm_chinacitylocations__7dad0f78706ddb30dabe19a1a3f793a5
上饶市,"Shangrao, Jiangxi, China",shangraojiangxi,IndustryTerm,"Shangrao, Jiangxi, China",,dgm_chinacitylocations,f5fd9e3aaac577338b825a7850c48175,dgm_chinacitylocations__f5fd9e3aaac577338b825a7850c48175
抚州市,"Fuzhou, Jiangxi, China",fuzhoujiangxi,Media,"Fuzhou, Jiangxi, China",,dgm_chinacitylocations,ed77f43fe7e846c3c2650c39dd0ea265,dgm_chinacitylocations__ed77f43fe7e846c3c2650c39dd0ea265
宜春市,"Yichun, Jiangxi, China",yichunjiangxi,CompanyKeyword,"Yichun, Jiangxi, China",,dgm_chinacitylocations,8fe77631c18f4ff0ed519014c8e82a2d,dgm_chinacitylocations__8fe77631c18f4ff0ed519014c8e82a2d
吉安市,"Ji'an, Jiangxi, China",jianjiangxi,space,"Ji'an, Jiangxi, China",,dgm_chinacitylocations,5fc208e715c37cbf4731f0949cc5d452,dgm_chinacitylocations__5fc208e715c37cbf4731f0949cc5d452
瑞昌市,"Ruichang, Jiangxi, China",ruichangjiangxi,ForeignMinistry,"Ruichang, Jiangxi, China",,dgm_chinacitylocations,286d82df9760e3fb16ce27e7bc6418ec,dgm_chinacitylocations__286d82df9760e3fb16ce27e7bc6418ec
共青城市,"Gongqingchen, Jiangxi, China",gongqingchenjiangxi,Organization,"Gongqingchen, Jiangxi, China",,dgm_chinacitylocations,f17f3a83057affbe0f5371fd44d7d963,dgm_chinacitylocations__f17f3a83057affbe0f5371fd44d7d963
庐山市,"Lushan, Jiangxi, China",lushanjiangxi,Media,"Lushan, Jiangxi, China",,dgm_chinacitylocations,ead505241dff62fe3604779e9d745326,dgm_chinacitylocations__ead505241dff62fe3604779e9d745326
乐平市,"Leping, Jiangxi, China",lepingjiangxi,Diplomat,"Leping, Jiangxi, China",,dgm_chinacitylocations,37d68c4cef8d93a042862d6ae451a857,dgm_chinacitylocations__37d68c4cef8d93a042862d6ae451a857
瑞金市,"Ruijin, Jiangxi, China",ruijinjiangxi,ForeignMinister,"Ruijin, Jiangxi, China",,dgm_chinacitylocations,6b420861ce68c46e80d51615ef1af518,dgm_chinacitylocations__6b420861ce68c46e80d51615ef1af518
德兴市,"Dexing, Jiangxi, China",dexingjiangxi,Keyphrase,"Dexing, Jiangxi, China",,dgm_chinacitylocations,feacabdec758afc70d45f2eddb08b1ac,dgm_chinacitylocations__feacabdec758afc70d45f2eddb08b1ac
丰城市,"Fengcheng, Jiangxi, China",fengchengjiangxi,AAEntity,"Fengcheng, Jiangxi, China",,dgm_chinacitylocations,b5abd196d7f81ed7773d71985edfbe13,dgm_chinacitylocations__b5abd196d7f81ed7773d71985edfbe13
樟树市,"Yushu, Jiangxi, China",yushujiangxi,Shipping,"Yushu, Jiangxi, China",,dgm_chinacitylocations,b1926e131fe8f823dbfc4dc36175492e,dgm_chinacitylocations__b1926e131fe8f823dbfc4dc36175492e
高安市,"Gao'an, Jiangxi, China",gaoanjiangxi,Wells,"Gao'an, Jiangxi, China",,dgm_chinacitylocations,b79023adf4e9dc20341398980edf9d78,dgm_chinacitylocations__b79023adf4e9dc20341398980edf9d78
井冈山市,"Jinggangshan, Jiangxi, China",jinggangshanjiangxi,AAEntity,"Jinggangshan, Jiangxi, China",,dgm_chinacitylocations,741656109504db27e4e9588242208404,dgm_chinacitylocations__741656109504db27e4e9588242208404
贵溪市,"Guixi, Jiangxi, China",guixijiangxi,Person,"Guixi, Jiangxi, China",,dgm_chinacitylocations,7819a7d39061c705aede988c4765f0c0,dgm_chinacitylocations__7819a7d39061c705aede988c4765f0c0
济南市,"Jinan, Shandong, China",jinanshandong,Exec,"Jinan, Shandong, China",,dgm_chinacitylocations,7d82f5c8a39aa95ea76bb7b8c5b7927a,dgm_chinacitylocations__7d82f5c8a39aa95ea76bb7b8c5b7927a
青岛市,"Qingdao, Shandong, China",qingdaoshandong,FTO,"Qingdao, Shandong, China",,dgm_chinacitylocations,5488baded63b4c00701a2f20490f95df,dgm_chinacitylocations__5488baded63b4c00701a2f20490f95df
聊城市,"Lioacheng, Shandong, China",lioachengshandong,AAEntity,"Lioacheng, Shandong, China",,dgm_chinacitylocations,8d438985aea486f1ceff27f04ec19597,dgm_chinacitylocations__8d438985aea486f1ceff27f04ec19597
德州市,"Dezhou, Shandong, China",dezhoushandong,Media,"Dezhou, Shandong, China",,dgm_chinacitylocations,3c2f01472aa0c673042007d2ffcb0eb1,dgm_chinacitylocations__3c2f01472aa0c673042007d2ffcb0eb1
东营市,"Dongying, Shandong, China",dongyingshandong,Diplomat,"Dongying, Shandong, China",,dgm_chinacitylocations,261110935caae7c92e39d8ce644a3596,dgm_chinacitylocations__261110935caae7c92e39d8ce644a3596
淄博市,"Zibo, Shandong, China",ziboshandong,Consulates,"Zibo, Shandong, China",,dgm_chinacitylocations,3080ba48f23e3b6c71af6f08d026fd67,dgm_chinacitylocations__3080ba48f23e3b6c71af6f08d026fd67
潍坊市,"Weifang, Shandong, China",weifangshandong,Consulates,"Weifang, Shandong, China",,dgm_chinacitylocations,be2a3cd5c437399471b0599e3a468913,dgm_chinacitylocations__be2a3cd5c437399471b0599e3a468913
烟台市,"Yantai, Shandong, China",yantaishandong,ForeignMinister,"Yantai, Shandong, China",,dgm_chinacitylocations,11a4a25f1ee2a782071759ffdb497f32,dgm_chinacitylocations__11a4a25f1ee2a782071759ffdb497f32
威海市,"Weihai, Shandong, China",weihaishandong,LegislativeCommittee,"Weihai, Shandong, China",,dgm_chinacitylocations,7f33c75a2a4cce7c7d487ceda0f9be29,dgm_chinacitylocations__7f33c75a2a4cce7c7d487ceda0f9be29
日照市,"Rizhao, Shandong, China",rizhaoshandong,CompanyKeyword,"Rizhao, Shandong, China",,dgm_chinacitylocations,e14e9a5973b6910bde44d62902d5d949,dgm_chinacitylocations__e14e9a5973b6910bde44d62902d5d949
临沂市,"Linyi, Shandong, China",linyishandong,Organization,"Linyi, Shandong, China",,dgm_chinacitylocations,89661795c0404c2bb543fa55d7e67880,dgm_chinacitylocations__89661795c0404c2bb543fa55d7e67880
枣庄市,"Zaozhuang, Shandong, China",zaozhuangshandong,IndustryTerm,"Zaozhuang, Shandong, China",,dgm_chinacitylocations,137c0a21602cbf6b0027ea5916456627,dgm_chinacitylocations__137c0a21602cbf6b0027ea5916456627
济宁市,"Jining, Shandong, China",jiningshandong,Person,"Jining, Shandong, China",,dgm_chinacitylocations,944037c387c6521aa91305cabe24ed75,dgm_chinacitylocations__944037c387c6521aa91305cabe24ed75
泰安市,"Tai'an, Shandong, China",taianshandong,Keyphrase,"Tai'an, Shandong, China",,dgm_chinacitylocations,af95403525c7dbd6d79a4986901d3c7a,dgm_chinacitylocations__af95403525c7dbd6d79a4986901d3c7a
滨州市,"Binzhou, Shandong, China",binzhoushandong,Shipping,"Binzhou, Shandong, China",,dgm_chinacitylocations,5e72747e72d5b4215c0039448dcbafa0,dgm_chinacitylocations__5e72747e72d5b4215c0039448dcbafa0
菏泽市,"Heze, Shandong, China",hezeshandong,Wells,"Heze, Shandong, China",,dgm_chinacitylocations,3e9edbd5ec0b87e6f9eb597d0ca750df,dgm_chinacitylocations__3e9edbd5ec0b87e6f9eb597d0ca750df
邹城市,"Zoucheng, Shandong, China",zouchengshandong,Consulates,"Zoucheng, Shandong, China",,dgm_chinacitylocations,189d71931c38bf325e5ee2ca79624faf,dgm_chinacitylocations__189d71931c38bf325e5ee2ca79624faf
新泰市,"Xintai, Shandong, China",xintaishandong,Person,"Xintai, Shandong, China",,dgm_chinacitylocations,a3cb9eb7d924bb982db1194c398f0b01,dgm_chinacitylocations__a3cb9eb7d924bb982db1194c398f0b01
肥城市,"Feicheng, Shandong, China",feichengshandong,Pipeline,"Feicheng, Shandong, China",,dgm_chinacitylocations,5840fe0de8a8b4ae4389b9efe51608ee,dgm_chinacitylocations__5840fe0de8a8b4ae4389b9efe51608ee
邹平市,"Zouping, Shandong, China",zoupingshandong,AAEntity,"Zouping, Shandong, China",,dgm_chinacitylocations,50d351b32980ea2c9209519ace8b6280,dgm_chinacitylocations__50d351b32980ea2c9209519ace8b6280
曲阜市,"Qufu, Shandong, China",qufushandong,Legislator,"Qufu, Shandong, China",,dgm_chinacitylocations,2b4f4cb099394d92562325b8067c2fd9,dgm_chinacitylocations__2b4f4cb099394d92562325b8067c2fd9
胶州市,"Jiaozhou, Shandong, China",jiaozhoushandong,Keyphrase,"Jiaozhou, Shandong, China",,dgm_chinacitylocations,c93899c304ddda2bbd3eb272a665718a,dgm_chinacitylocations__c93899c304ddda2bbd3eb272a665718a
平度市,"Taidu, Shandong, China",taidushandong,Diplomat,"Taidu, Shandong, China",,dgm_chinacitylocations,94e6db0e31f00a5c98fb997dd365349c,dgm_chinacitylocations__94e6db0e31f00a5c98fb997dd365349c
莱西市,"Caixi, Shandong, China",caixishandong,Legislator,"Caixi, Shandong, China",,dgm_chinacitylocations,3a368827c5aa74f2f41456d4820ee8b7,dgm_chinacitylocations__3a368827c5aa74f2f41456d4820ee8b7
临清市,"Linqing, Shandong, China",linqingshandong,Exec,"Linqing, Shandong, China",,dgm_chinacitylocations,3cef243ab5a47068b1e537983b192fd3,dgm_chinacitylocations__3cef243ab5a47068b1e537983b192fd3
乐陵市,"Luling, Shandong, China",lulingshandong,space,"Luling, Shandong, China",,dgm_chinacitylocations,da213fdd009617dacdd14a121782a59c,dgm_chinacitylocations__da213fdd009617dacdd14a121782a59c
禹城市,"Yucheng, Shandong, China",yuchengshandong,IndustryTerm,"Yucheng, Shandong, China",,dgm_chinacitylocations,19743fa926ca257466c998459ac965b7,dgm_chinacitylocations__19743fa926ca257466c998459ac965b7
安丘市,"Anqiu, Shandong, China",anqiushandong,space,"Anqiu, Shandong, China",,dgm_chinacitylocations,5653ebf4a755584d31d74b826848ac71,dgm_chinacitylocations__5653ebf4a755584d31d74b826848ac71
昌邑市,"Changyi, Shandong, China",changyishandong,Keyphrase,"Changyi, Shandong, China",,dgm_chinacitylocations,a30b69b46ac6d9e3a6cb370c2c6a2cdf,dgm_chinacitylocations__a30b69b46ac6d9e3a6cb370c2c6a2cdf
高密市,"Gaomi, Shandong, China",gaomishandong,ForeignMinister,"Gaomi, Shandong, China",,dgm_chinacitylocations,1ef42737ee0975366f11a9e5eeacd0f6,dgm_chinacitylocations__1ef42737ee0975366f11a9e5eeacd0f6
青州市,"Qingzhou, Shandong, China",qingzhoushandong,Consulates,"Qingzhou, Shandong, China",,dgm_chinacitylocations,44988eaf448c5f135e298813d2836e26,dgm_chinacitylocations__44988eaf448c5f135e298813d2836e26
诸城市,"Zhucheng, Shandong, China",zhuchengshandong,CompanyKeyword,"Zhucheng, Shandong, China",,dgm_chinacitylocations,d7d5dff9ea9153b82dbac1f13dde6cd4,dgm_chinacitylocations__d7d5dff9ea9153b82dbac1f13dde6cd4
寿光市,"Shouguang, Shandong, China",shouguangshandong,AAEntity,"Shouguang, Shandong, China",,dgm_chinacitylocations,0c484359ccef9032371b60d1d689f1ee,dgm_chinacitylocations__0c484359ccef9032371b60d1d689f1ee
栖霞市,"Qixia, Shandong, China",qixiashandong,space,"Qixia, Shandong, China",,dgm_chinacitylocations,a9b2140d82bef9dda9ac3410f680b05d,dgm_chinacitylocations__a9b2140d82bef9dda9ac3410f680b05d
海阳市,"Haiyang, Shandong, China",haiyangshandong,Keyphrase,"Haiyang, Shandong, China",,dgm_chinacitylocations,e1892fb597d55fe0dd7f88ffdaee74bc,dgm_chinacitylocations__e1892fb597d55fe0dd7f88ffdaee74bc
龙口市,"Longkou, Shandong, China",longkoushandong,Legislator,"Longkou, Shandong, China",,dgm_chinacitylocations,e19a33881bf8ffc80f9433d700138012,dgm_chinacitylocations__e19a33881bf8ffc80f9433d700138012
莱阳市,"Laiyang, Shandong, China",laiyangshandong,Wells,"Laiyang, Shandong, China",,dgm_chinacitylocations,5eaf489a40769ca6ff3fdd8d8bbd3566,dgm_chinacitylocations__5eaf489a40769ca6ff3fdd8d8bbd3566
莱州市,"Laizhou, Shandong, China",laizhoushandong,FTO,"Laizhou, Shandong, China",,dgm_chinacitylocations,43a610a3b50cf83efb4821dae6ffffc6,dgm_chinacitylocations__43a610a3b50cf83efb4821dae6ffffc6
蓬莱市,"Penglai, Shandong, China",penglaishandong,Shipping,"Penglai, Shandong, China",,dgm_chinacitylocations,9c0e3c0f7cba6cc59dee032e369dc5c6,dgm_chinacitylocations__9c0e3c0f7cba6cc59dee032e369dc5c6
招远市,"Zhaoyuan, Shandong, China",zhaoyuanshandong,Shipping,"Zhaoyuan, Shandong, China",,dgm_chinacitylocations,c22f7bbac8578c17a9706bcd2bbebc14,dgm_chinacitylocations__c22f7bbac8578c17a9706bcd2bbebc14
荣成市,"Rongcheng, Shandong, China",rongchengshandong,AAEntity,"Rongcheng, Shandong, China",,dgm_chinacitylocations,9b56e58e5e5faafd8422d13bf8acf334,dgm_chinacitylocations__9b56e58e5e5faafd8422d13bf8acf334
乳山市,"Rushan, Shandong, China",rushanshandong,Keyphrase,"Rushan, Shandong, China",,dgm_chinacitylocations,7d007db7c33eba25b56975777a4af41e,dgm_chinacitylocations__7d007db7c33eba25b56975777a4af41e
滕州市,"Tengzhou, Shandong, China",tengzhoushandong,AAEntity,"Tengzhou, Shandong, China",,dgm_chinacitylocations,12ede97b6da0e99a37038d763ee1f561,dgm_chinacitylocations__12ede97b6da0e99a37038d763ee1f561
郑州市,"Zhengzhou, Henan, China",zhengzhouhenan,space,"Zhengzhou, Henan, China",,dgm_chinacitylocations,bcb77d53700f934b20c84c6c458cf27a,dgm_chinacitylocations__bcb77d53700f934b20c84c6c458cf27a
开封市,"Kaifeng, Henan, China",kaifenghenan,News,"Kaifeng, Henan, China",,dgm_chinacitylocations,d0f337a0f509f8d690cc98012736bf63,dgm_chinacitylocations__d0f337a0f509f8d690cc98012736bf63
洛阳市,"Luoyang, Henan, China",luoyanghenan,space,"Luoyang, Henan, China",,dgm_chinacitylocations,493e887b6afd4de6811a5e39ac7a5296,dgm_chinacitylocations__493e887b6afd4de6811a5e39ac7a5296
平顶山市,"Pingdingshan, Henan, China",pingdingshanhenan,Media,"Pingdingshan, Henan, China",,dgm_chinacitylocations,a187701609549ac069cb339211252570,dgm_chinacitylocations__a187701609549ac069cb339211252570
安阳市,"Anyang, Henan, China",anyanghenan,Shipping,"Anyang, Henan, China",,dgm_chinacitylocations,e3855e3045667f51575d09eccfc05e10,dgm_chinacitylocations__e3855e3045667f51575d09eccfc05e10
鹤壁市,"Hebi, Henan, China",hebihenan,Pipeline,"Hebi, Henan, China",,dgm_chinacitylocations,ffbd630195e2552c36d34c3b7cfda6fb,dgm_chinacitylocations__ffbd630195e2552c36d34c3b7cfda6fb
新乡市,"Xinxiang, Henan, China",xinxianghenan,Organization,"Xinxiang, Henan, China",,dgm_chinacitylocations,805b28936194de5746c350ca034fd572,dgm_chinacitylocations__805b28936194de5746c350ca034fd572
焦作市,"Jiaozuo, Henan, China",jiaozuohenan,Media,"Jiaozuo, Henan, China",,dgm_chinacitylocations,f501d148c3608c0561ae6cf5f76eebf7,dgm_chinacitylocations__f501d148c3608c0561ae6cf5f76eebf7
濮阳市,"Puyang, Henan, China",puyanghenan,News,"Puyang, Henan, China",,dgm_chinacitylocations,7b81e83700676f051b51eca175196cd5,dgm_chinacitylocations__7b81e83700676f051b51eca175196cd5
许昌市,"Xuchang, Henan, China",xuchanghenan,Pipeline,"Xuchang, Henan, China",,dgm_chinacitylocations,b60e9c4df25a33198bd7a69acd08b352,dgm_chinacitylocations__b60e9c4df25a33198bd7a69acd08b352
漯河市,"Luohe, Henan, China",luohehenan,Consulates,"Luohe, Henan, China",,dgm_chinacitylocations,b4c49bef89e4225660cfae264f712428,dgm_chinacitylocations__b4c49bef89e4225660cfae264f712428
三门峡市,"Sanmenxia, Henan, China",sanmenxiahenan,space,"Sanmenxia, Henan, China",,dgm_chinacitylocations,5cb4d7b8eee698cd420a474e5b8685c9,dgm_chinacitylocations__5cb4d7b8eee698cd420a474e5b8685c9
南阳市,"Nanyang, Henan, China",nanyanghenan,Legislator,"Nanyang, Henan, China",,dgm_chinacitylocations,269dd8a9ac72cca9bb679d4218339bf5,dgm_chinacitylocations__269dd8a9ac72cca9bb679d4218339bf5
商丘市,"Shangqiu, Henan, China",shangqiuhenan,FTO,"Shangqiu, Henan, China",,dgm_chinacitylocations,e9ada82c48eeaf6a11a509166cd039f1,dgm_chinacitylocations__e9ada82c48eeaf6a11a509166cd039f1
周口市,"Zhoukou, Henan, China",zhoukouhenan,Media,"Zhoukou, Henan, China",,dgm_chinacitylocations,10487d8a1fd977c39f065125a13e7f3c,dgm_chinacitylocations__10487d8a1fd977c39f065125a13e7f3c
驻马店市,"Zhumadian, Henan, China",zhumadianhenan,FTO,"Zhumadian, Henan, China",,dgm_chinacitylocations,ff30437009d3aec2cfc4498addf02370,dgm_chinacitylocations__ff30437009d3aec2cfc4498addf02370
信阳市,"Xinyang, Henan, China",xinyanghenan,Consulates,"Xinyang, Henan, China",,dgm_chinacitylocations,76f421584a5ca47ab5423f44c18c1f33,dgm_chinacitylocations__76f421584a5ca47ab5423f44c18c1f33
荥阳市,"Xingyang, Henan, China",xingyanghenan,IndustryTerm,"Xingyang, Henan, China",,dgm_chinacitylocations,a5f4bb676eeb452bce30d56f3c653487,dgm_chinacitylocations__a5f4bb676eeb452bce30d56f3c653487
新郑市,"Xinzheng, Henan, China",xinzhenghenan,IndustryTerm,"Xinzheng, Henan, China",,dgm_chinacitylocations,16f2e85753fb86ecae09d5496b0cb956,dgm_chinacitylocations__16f2e85753fb86ecae09d5496b0cb956
登封市,"Dengfeng, Henan, China",dengfenghenan,Keyphrase,"Dengfeng, Henan, China",,dgm_chinacitylocations,6e5b9c4e58d59b7a435de72868ad7fa2,dgm_chinacitylocations__6e5b9c4e58d59b7a435de72868ad7fa2
新密市,"Xinmi, Henan, China",xinmihenan,space,"Xinmi, Henan, China",,dgm_chinacitylocations,7ed994da49dfe235b656ec34bb9c3849,dgm_chinacitylocations__7ed994da49dfe235b656ec34bb9c3849
偃师市,"Yanshi, Henan, China",yanshihenan,Pipeline,"Yanshi, Henan, China",,dgm_chinacitylocations,ebf4bd7483f3180f62527ac0e7060be2,dgm_chinacitylocations__ebf4bd7483f3180f62527ac0e7060be2
孟州市,"Mengzhou, Henan, China",mengzhouhenan,Keyphrase,"Mengzhou, Henan, China",,dgm_chinacitylocations,ee8d4e71186c250dc0170e6323b267ba,dgm_chinacitylocations__ee8d4e71186c250dc0170e6323b267ba
沁阳市,"Qinyang, Henan, China",qinyanghenan,Shipping,"Qinyang, Henan, China",,dgm_chinacitylocations,37029f7c5aabed0a747dbeb702b832fe,dgm_chinacitylocations__37029f7c5aabed0a747dbeb702b832fe
卫辉市,"Weihui, Henan, China",weihuihenan,Legislator,"Weihui, Henan, China",,dgm_chinacitylocations,db1529189a18073ab708c297ef29563e,dgm_chinacitylocations__db1529189a18073ab708c297ef29563e
辉县市,"Huixian, Henan, China",huixianhenan,Person,"Huixian, Henan, China",,dgm_chinacitylocations,a1d872763402a1566cdac9da4d258602,dgm_chinacitylocations__a1d872763402a1566cdac9da4d258602
长垣市,"Changyuan, Henan, China",changyuanhenan,LegislativeCommittee,"Changyuan, Henan, China",,dgm_chinacitylocations,1907e98be275fb457805ba11ef50c3e3,dgm_chinacitylocations__1907e98be275fb457805ba11ef50c3e3
林州市,"Linzhou, Henan, China",linzhouhenan,ForeignMinistry,"Linzhou, Henan, China",,dgm_chinacitylocations,3401c9f547bbd4f8b41db5a41ad2ae81,dgm_chinacitylocations__3401c9f547bbd4f8b41db5a41ad2ae81
禹州市,"Yuzhou, Henan, China",yuzhouhenan,Shipping,"Yuzhou, Henan, China",,dgm_chinacitylocations,de6d61d427e2cc7938fc91ead7fd3466,dgm_chinacitylocations__de6d61d427e2cc7938fc91ead7fd3466
长葛市,"Changge, Henan, China",changgehenan,Consulates,"Changge, Henan, China",,dgm_chinacitylocations,2c1055aea09592fa533f6c4fe71b5ab8,dgm_chinacitylocations__2c1055aea09592fa533f6c4fe71b5ab8
舞钢市,"Wugang, Henan, China",wuganghenan,Pipeline,"Wugang, Henan, China",,dgm_chinacitylocations,2bca294e8af961c6c8af24e954b8a346,dgm_chinacitylocations__2bca294e8af961c6c8af24e954b8a346
义马市,"Yima, Henan, China",yimahenan,Keyphrase,"Yima, Henan, China",,dgm_chinacitylocations,26168b9f3041ab637da0e5e27f79d3a2,dgm_chinacitylocations__26168b9f3041ab637da0e5e27f79d3a2
灵宝市,"Lingbao, Henan, China",lingbaohenan,Diplomat,"Lingbao, Henan, China",,dgm_chinacitylocations,e10ed46fbaaffc64f876a78b95e2a365,dgm_chinacitylocations__e10ed46fbaaffc64f876a78b95e2a365
项城市,"Xiangcheng, Henan, China",xiangchenghenan,ForeignMinistry,"Xiangcheng, Henan, China",,dgm_chinacitylocations,361337061e84fcb97ef0039f99132fbd,dgm_chinacitylocations__361337061e84fcb97ef0039f99132fbd
巩义市,"Gongyi, Henan, China",gongyihenan,Pipeline,"Gongyi, Henan, China",,dgm_chinacitylocations,b8ab6d775bcef1a997392e42b19f09b5,dgm_chinacitylocations__b8ab6d775bcef1a997392e42b19f09b5
邓州市,"Dengzhou, Henan, China",dengzhouhenan,DiplomaticFacilities,"Dengzhou, Henan, China",,dgm_chinacitylocations,111e5c7a3146ee9a031c0a653a4a16c2,dgm_chinacitylocations__111e5c7a3146ee9a031c0a653a4a16c2
永城市,"Yongcheng, Henan, China",yongchenghenan,Keyphrase,"Yongcheng, Henan, China",,dgm_chinacitylocations,56eb131f8faef4f6bba71c2118c6eaad,dgm_chinacitylocations__56eb131f8faef4f6bba71c2118c6eaad
汝州市,"Ruzhou, Henan, China",ruzhouhenan,space,"Ruzhou, Henan, China",,dgm_chinacitylocations,708d5efc459da079332fa5a4762927ef,dgm_chinacitylocations__708d5efc459da079332fa5a4762927ef
济源市,"Jiyuan, Henan, China",jiyuanhenan,CompanyKeyword,"Jiyuan, Henan, China",,dgm_chinacitylocations,fd82320a6ba268483d17a87d03545d3e,dgm_chinacitylocations__fd82320a6ba268483d17a87d03545d3e
十堰市,"Shiyan, Hubei, China",shiyanhubei,Exec,"Shiyan, Hubei, China",,dgm_chinacitylocations,10ca53a38882ab9fed6cc708a6ea57e2,dgm_chinacitylocations__10ca53a38882ab9fed6cc708a6ea57e2
襄阳市,"Xiangyang, Hubei, China",xiangyanghubei,ForeignMinistry,"Xiangyang, Hubei, China",,dgm_chinacitylocations,70c9b3ab138d0b453cf7892dbd3450d0,dgm_chinacitylocations__70c9b3ab138d0b453cf7892dbd3450d0
荆门市,"Jingmen, Hubei, China",jingmenhubei,space,"Jingmen, Hubei, China",,dgm_chinacitylocations,cdbdc45879a997b6b360ee3640d29b21,dgm_chinacitylocations__cdbdc45879a997b6b360ee3640d29b21
孝感市,"Xiaogan, Hubei, China",xiaoganhubei,Legislator,"Xiaogan, Hubei, China",,dgm_chinacitylocations,413d42d42279e52d11a89dca6393c7be,dgm_chinacitylocations__413d42d42279e52d11a89dca6393c7be
黄冈市,"Huanggang, Hubei, China",huangganghubei,Organization,"Huanggang, Hubei, China",,dgm_chinacitylocations,74caefbe9a7e8e327e931a1d3b0001bc,dgm_chinacitylocations__74caefbe9a7e8e327e931a1d3b0001bc
鄂州市,"Ezhou, Hubei, China",ezhouhubei,Shipping,"Ezhou, Hubei, China",,dgm_chinacitylocations,d5c903a99990b5b7ae2de0631621af34,dgm_chinacitylocations__d5c903a99990b5b7ae2de0631621af34
黄石市,"Huangshi, Hubei, China",huangshihubei,Refinery,"Huangshi, Hubei, China",,dgm_chinacitylocations,9e0f9710cb37111468a801a331fd83b5,dgm_chinacitylocations__9e0f9710cb37111468a801a331fd83b5
