keyword,caption_name,topic_id,guid,keyword type,groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
香港兴业国际集团,HKR International Limited,188134,7845ecc61f237fc6a0b57059e679c4cd,company,,LegislativeCommittee,HKR International Limited,,dgm_chinesepsentities,15a5f7c68529b90744d58dd5cf039695,dgm_chinesepsentities__15a5f7c68529b90744d58dd5cf039695
香港宽频,HKBN Ltd.,188134,4a2441e080891e9c1e6798b854788258,company,,Wells,HKBN Ltd.,,dgm_chinesepsentities,dff7900da3ae9e3a4cbc1ca9193c5e72,dgm_chinesepsentities__dff7900da3ae9e3a4cbc1ca9193c5e72
香港小轮,Hong Kong Ferry,188134,fa584dbdf0489258a8bf6aa4a05c5aa2,company,,ForeignMinistry,Hong Kong Ferry,,dgm_chinesepsentities,542043a738c165a576a77101a453a8b1,dgm_chinesepsentities__542043a738c165a576a77101a453a8b1
香港铁路,MTR Corporation Limited,188134,0898bd0348dd7f0db5b1aa003dbaab7a,company,,Consulates,MTR Corporation Limited,,dgm_chinesepsentities,25cd79501e59906578ff5a7a816a4b24,dgm_chinesepsentities__25cd79501e59906578ff5a7a816a4b24
马斯科技大型工程,MasTec,188134,42f56b0327aabaac62e277e5e7325adf,company,,ForeignMinistry,MasTec,,dgm_chinesepsentities,f563e06bda664697cbb4e4824f9e2818,dgm_chinesepsentities__f563e06bda664697cbb4e4824f9e2818
马斯葛集团,HengTen Networks Group,188134,092aff5cab35985d377c163d7764b74e,company,,FTO,HengTen Networks Group,,dgm_chinesepsentities,0df2a177f812dcaa2c53d2a66c72c920,dgm_chinesepsentities__0df2a177f812dcaa2c53d2a66c72c920
马来西亚国家石油,Petronas,188134,96a18c766c0e60a9b6f8b992d934875a,company,,Pipeline,Petronas,,dgm_chinesepsentities,18968a1dec0ca09c0ca359d41bdef809,dgm_chinesepsentities__18968a1dec0ca09c0ca359d41bdef809
马鞍山钢铁,Maanshan Iron and Steel,188134,,company,,LegislativeCommittee,Maanshan Iron and Steel,,dgm_chinesepsentities,d7c7b965ac36a361c85a2bc8ddee8e5d,dgm_chinesepsentities__d7c7b965ac36a361c85a2bc8ddee8e5d
马鞍山钢铁股份,Maanshan Iron & Steel,188134,5c90e836ef6d9d757f02aa3d0dc21e74,company,,Pipeline,Maanshan Iron & Steel,,dgm_chinesepsentities,eada4174626d245e76043ff2116a6b9a,dgm_chinesepsentities__eada4174626d245e76043ff2116a6b9a
高乐氏,Clorox,188134,6b87567bfa83ee4aa531bc9ea1f6f43c,company,,Media,Clorox,,dgm_chinesepsentities,3ed895623d5d85101220469d7b20fbcd,dgm_chinesepsentities__3ed895623d5d85101220469d7b20fbcd
高伟电子控股,Cowell e Holdings Inc.,188134,59a365b00f1706addb25760af2f85505,company,,Organization,Cowell e Holdings Inc.,,dgm_chinesepsentities,5e4fe9ead38ffb58e017fccde29eb012,dgm_chinesepsentities__5e4fe9ead38ffb58e017fccde29eb012
美国高盛,Goldman Sachs,188134,d7da147afcfd4a6f38e43898c7054765,company,,Keyphrase,Goldman Sachs,,dgm_chinesepsentities,835892af61610160f52721f6e47f5b49,dgm_chinesepsentities__835892af61610160f52721f6e47f5b49
高盛集团,Goldman Sachs,188134,d7da147afcfd4a6f38e43898c7054765,company,,Exec,Goldman Sachs,,dgm_chinesepsentities,d5b766435c1db6435109f352f3b8a28c,dgm_chinesepsentities__d5b766435c1db6435109f352f3b8a28c
高知特信息技术,Cognizant Technology Solutions,188134,a7b5599d2f512bee58ad7e711f2713d4,company,,ForeignMinister,Cognizant Technology Solutions,,dgm_chinesepsentities,7826f6fccab20a4d044fb93385206e6a,dgm_chinesepsentities__7826f6fccab20a4d044fb93385206e6a
高通,Qualcomm,188134,62969ad3287e3fcc256ba2e8176ba00d,company,,Person,Qualcomm,,dgm_chinesepsentities,e3c7279d19b16a60f547c5960f9e6367,dgm_chinesepsentities__e3c7279d19b16a60f547c5960f9e6367
高鑫零售,Sun Art Retail Group,188134,2fa57139e302c92fd077ccd23f8ebf43,company,,IndustryTerm,Sun Art Retail Group,,dgm_chinesepsentities,ab6a7015fa4a64b5c0a65233125b5ba6,dgm_chinesepsentities__ab6a7015fa4a64b5c0a65233125b5ba6
高阳科技,Hi Sun Technology Limited,188134,2ab149780e60ad5f1c92dc9144bd76de,company,,ForeignMinister,Hi Sun Technology Limited,,dgm_chinesepsentities,6b75fcc1d24d4ca1b62e2a2115ebe5cb,dgm_chinesepsentities__6b75fcc1d24d4ca1b62e2a2115ebe5cb
高露洁-棕榄,Colgate-Palmolive,188134,7dc36de81b6668438573dc20d18ea137,company,,FTO,Colgate-Palmolive,,dgm_chinesepsentities,514b364e8c755e84323b89f6f1571d5d,dgm_chinesepsentities__514b364e8c755e84323b89f6f1571d5d
鲁西化工集团,Luxi Chemical Group,188134,,company,,Keyphrase,Luxi Chemical Group,,dgm_chinesepsentities,5b4907b115f53f06860713e8174f51ad,dgm_chinesepsentities__5b4907b115f53f06860713e8174f51ad
鸿宝资源,Agritrade Resources Limited,188134,4ae0bcd43f485c3c7c92399b1343b1ff,company,,LegislativeCommittee,Agritrade Resources Limited,,dgm_chinesepsentities,0e292281fa8b02bfc81876412d3bcf6b,dgm_chinesepsentities__0e292281fa8b02bfc81876412d3bcf6b
鹰君集团,Great Eagle Holdings Limited,188134,2fa2698515ef850d23605b79e951ec06,company,,IndustryTerm,Great Eagle Holdings Limited,,dgm_chinesepsentities,37b574d7a969799f5c1681d4e599fe6a,dgm_chinesepsentities__37b574d7a969799f5c1681d4e599fe6a
麦克森,McKesson,188134,d7f3a67888453257b007bfd7d7bf8484,company,,Diplomat,McKesson,,dgm_chinesepsentities,1c124d1a33d3035646d8c39448ad17b7,dgm_chinesepsentities__1c124d1a33d3035646d8c39448ad17b7
麦哲伦健康服务,Magellan Health,188134,c6974dedaef34f96c68eb00cab748d80,company,,LegislativeCommittee,Magellan Health,,dgm_chinesepsentities,3810da9e80a40a1e4bb20158ff72b514,dgm_chinesepsentities__3810da9e80a40a1e4bb20158ff72b514
麦当劳,McDonald's,188134,ce93c4a9ef56bba5fbc32da77fd5d371,company,,Person,McDonald's,,dgm_chinesepsentities,0f757441f58a8c5b2a0498657106082d,dgm_chinesepsentities__0f757441f58a8c5b2a0498657106082d
麦迪森酒业控股,Madison Holdings Group,188134,1ca287252358373c0b03a4b034a43d28,company,,AAEntity,Madison Holdings Group,,dgm_chinesepsentities,5ea28b1585683081eb9b0235afb3228a,dgm_chinesepsentities__5ea28b1585683081eb9b0235afb3228a
黑石集团,Blackstone Group,188134,c109fca584f605108ba9475930a5e2a6,company,,Refinery,Blackstone Group,,dgm_chinesepsentities,2503f7c8b7ddd91016755febc4dab3d4,dgm_chinesepsentities__2503f7c8b7ddd91016755febc4dab3d4
默克药厂,Merck,188134,ad092289f2b0ad35e50c00b62dbb7885,company,,DiplomaticFacilities,Merck,,dgm_chinesepsentities,330748c239c432eb707fdbe23bdda5be,dgm_chinesepsentities__330748c239c432eb707fdbe23bdda5be
鼎丰集团控股,Differ Group Holding,188134,99167e5c81350527b16cc68a73117f42,company,,Diplomat,Differ Group Holding,,dgm_chinesepsentities,a82dcc39c8877766b8c39d68945c6fe0,dgm_chinesepsentities__a82dcc39c8877766b8c39d68945c6fe0
鼎亿集团投资,Dingyi Group Investment Limited,188134,2ae0917d38f320d1cdd3b75edf72e739,company,,space,Dingyi Group Investment Limited,,dgm_chinesepsentities,9e6c833436c26d9e668f6b6670519985,dgm_chinesepsentities__9e6c833436c26d9e668f6b6670519985
龙元建设集团,Longyuan Construction Group,188134,,company,,Organization,Longyuan Construction Group,,dgm_chinesepsentities,7ef4254fe2eafeaf4d6b3d794c209fab,dgm_chinesepsentities__7ef4254fe2eafeaf4d6b3d794c209fab
龙光集团,Logan Group,188134,,company,,IndustryTerm,Logan Group,,dgm_chinesepsentities,bb78cfb319f5a9300547c64ab6eb0bb8,dgm_chinesepsentities__bb78cfb319f5a9300547c64ab6eb0bb8
龙昌国际控股,China Healthwise Holdings Limited,188134,2e75e6f05f37d8cc6f981483e344286d,company,,Wells,China Healthwise Holdings Limited,,dgm_chinesepsentities,525424ef6c46601fbd9248ad268dedb3,dgm_chinesepsentities__525424ef6c46601fbd9248ad268dedb3
龙湖地产,Longfor Group Holdings Limited,188134,c871fa1c20c3d7c29a76fca92a531957,company,,DiplomaticFacilities,Longfor Group Holdings Limited,,dgm_chinesepsentities,e5a7ca9cd98b2f0af9651be5332742f7,dgm_chinesepsentities__e5a7ca9cd98b2f0af9651be5332742f7
龙湖集团,Longfor Group Holdings Limited,188134,c871fa1c20c3d7c29a76fca92a531957,company,,Wells,Longfor Group Holdings Limited,,dgm_chinesepsentities,62ba45c7fd286ab5e524bcf41e5c5821,dgm_chinesepsentities__62ba45c7fd286ab5e524bcf41e5c5821
龙源电力集团,Longyuan Power Group,188134,,company,,Media,Longyuan Power Group,,dgm_chinesepsentities,e109137ac524c22fb4c6e75a93f5042e,dgm_chinesepsentities__e109137ac524c22fb4c6e75a93f5042e
王毅,Chinese Foreign Minister Wang Yi,188134,,,,ForeignMinistry,Chinese Foreign Minister Wang Yi,,dgm_chinesepsentities,f2a82f97f7ecf5b5d16c8e045b7c6348,dgm_chinesepsentities__f2a82f97f7ecf5b5d16c8e045b7c6348
北京冬奥会,Beijing Olympics,188138;188134,24cce950dfc9dee004cb94f7be451e82,,,Organization,Beijing Olympics,,dgm_chinesepsentities,93d3b780a6cd4a7b2866ef3f620bd50f,dgm_chinesepsentities__93d3b780a6cd4a7b2866ef3f620bd50f
北京奥会,Beijing Olympics,188138;188134,24cce950dfc9dee004cb94f7be451e82,,,Media,Beijing Olympics,,dgm_chinesepsentities,d1bb76f76233c0f2d8301d1ffd4df8aa,dgm_chinesepsentities__d1bb76f76233c0f2d8301d1ffd4df8aa
冬奥,Beijing Olympics,188138;188134,24cce950dfc9dee004cb94f7be451e82,,,ForeignMinister,Beijing Olympics,,dgm_chinesepsentities,17c36705947ce5722782457b149db40c,dgm_chinesepsentities__17c36705947ce5722782457b149db40c
维也纳外交关系公约,Vienna Convention on Diplomatic Relations,188134,,,,Shipping,Vienna Convention on Diplomatic Relations,,dgm_chinesepsentities,c28d07e8a5f5b858843d6946703008d3,dgm_chinesepsentities__c28d07e8a5f5b858843d6946703008d3
鸿雁,Chinese Hongyan satellite communication system,188261,,space,,CompanyKeyword,Chinese Hongyan satellite communication system,,dgm_chinesepsentities,98d40f59d32c45f25fd961f063a54699,dgm_chinesepsentities__98d40f59d32c45f25fd961f063a54699
虹云,Chinese Hongyun satellite communication system,188261,,space,,Legislator,Chinese Hongyun satellite communication system,,dgm_chinesepsentities,fdf33d2da529a34b6a23c639e2d40b32,dgm_chinesepsentities__fdf33d2da529a34b6a23c639e2d40b32
樂威-3,Chinese LKW-3 surveillance satellite,188261,,space,,IndustryTerm,Chinese LKW-3 surveillance satellite,,dgm_chinesepsentities,9fb5609dc8ef815eccbbf5a641e36f61,dgm_chinesepsentities__9fb5609dc8ef815eccbbf5a641e36f61
中国星网,Chinese national satellite network Guowang,188261,,space,,AAEntity,Chinese national satellite network Guowang,,dgm_chinesepsentities,dfe84f7cbd718ac0f63441fc9b35d74c,dgm_chinesepsentities__dfe84f7cbd718ac0f63441fc9b35d74c
新一代载人飞船,Chinese next‑generation crewed spacecraft,188261,,space,,IndustryTerm,Chinese next‑generation crewed spacecraft,,dgm_chinesepsentities,b3594b120bba6bf19066e38892d23ab5,dgm_chinesepsentities__b3594b120bba6bf19066e38892d23ab5
神舟,Chinese Shenzhou spacecraft,188261,,space,,IndustryTerm,Chinese Shenzhou spacecraft,,dgm_chinesepsentities,94037d563b297f660c3573d006030b78,dgm_chinesepsentities__94037d563b297f660c3573d006030b78
天津市-3,Chinese TJS-3 reconnaissance satellite,188261,,space,,Keyphrase,Chinese TJS-3 reconnaissance satellite,,dgm_chinesepsentities,ed16dc3305219833e5a159dd791e9273,dgm_chinesepsentities__ed16dc3305219833e5a159dd791e9273
行云,Chinese Xingyun satellite communication system,188261,,space,,DiplomaticFacilities,Chinese Xingyun satellite communication system,,dgm_chinesepsentities,ad18cc5966e1ce18ab9997a47ab4e342,dgm_chinesepsentities__ad18cc5966e1ce18ab9997a47ab4e342
腰桿-1,Chinese Yaogan 1 satellite,188261,,space,,ForeignMinistry,Chinese Yaogan 1 satellite,,dgm_chinesepsentities,fb5c2ed736095af077b3bdf5ded23d80,dgm_chinesepsentities__fb5c2ed736095af077b3bdf5ded23d80
腰桿-2,Chinese Yaogan 2 satellite,188261,,space,,DiplomaticFacilities,Chinese Yaogan 2 satellite,,dgm_chinesepsentities,6a36208e96cbb985c8dbcdf17ba371f2,dgm_chinesepsentities__6a36208e96cbb985c8dbcdf17ba371f2
腰桿-3,Chinese Yaogan 3 satellite,188261,,space,,Organization,Chinese Yaogan 3 satellite,,dgm_chinesepsentities,86483434a9be930ceb805a67fc6d7589,dgm_chinesepsentities__86483434a9be930ceb805a67fc6d7589
腰桿-16,Chinese Yaogan-16 surveillance satellite cluster,188261,,space,,ForeignMinistry,Chinese Yaogan-16 surveillance satellite cluster,,dgm_chinesepsentities,99b4a77b1a4cc7ae960d290fc0e3b1e8,dgm_chinesepsentities__99b4a77b1a4cc7ae960d290fc0e3b1e8
腰桿-17,Chinese Yaogan-17 surveillance satellite cluster,188261,,space,,FTO,Chinese Yaogan-17 surveillance satellite cluster,,dgm_chinesepsentities,821fd5dfb87d6b8c022a796624d688a0,dgm_chinesepsentities__821fd5dfb87d6b8c022a796624d688a0
腰桿-20,Chinese Yaogan-20 surveillance satellite cluster,188261,,space,,Legislator,Chinese Yaogan-20 surveillance satellite cluster,,dgm_chinesepsentities,66dc8307a7959e0a645cb91c1484843d,dgm_chinesepsentities__66dc8307a7959e0a645cb91c1484843d
腰桿-25,Chinese Yaogan-25 surveillance satellite cluster,188261,,space,,Refinery,Chinese Yaogan-25 surveillance satellite cluster,,dgm_chinesepsentities,7f1489a5a8bedabdc7ec4dee93585fa3,dgm_chinesepsentities__7f1489a5a8bedabdc7ec4dee93585fa3
腰桿-30,Chinese Yaogan-30 reconnaisance satellite cluster,188261,,space,,Legislator,Chinese Yaogan-30 reconnaisance satellite cluster,,dgm_chinesepsentities,f87cffc341d5034a45f0c8137601b9ca,dgm_chinesepsentities__f87cffc341d5034a45f0c8137601b9ca
双曲线二号,Hyperbola-2 rocket,188261,,space,,Keyphrase,Hyperbola-2 rocket,,dgm_chinesepsentities,792f3d018bbe034b085b862c73f1a0f3,dgm_chinesepsentities__792f3d018bbe034b085b862c73f1a0f3
快舟,Kuaizhou rocket,188261,,space,,Shipping,Kuaizhou rocket,,dgm_chinesepsentities,ad2599c55de615ad29d1296d6b85bd07,dgm_chinesepsentities__ad2599c55de615ad29d1296d6b85bd07
長征十一,Long March 11 rocket,188261,,space,,Refinery,Long March 11 rocket,,dgm_chinesepsentities,41d2876103477e7e2ea42fe4e800f6cc,dgm_chinesepsentities__41d2876103477e7e2ea42fe4e800f6cc
长征二号c,Long March 2C rocket,188261,,space,,DiplomaticFacilities,Long March 2C rocket,,dgm_chinesepsentities,6a76260135583204c966a254e7272458,dgm_chinesepsentities__6a76260135583204c966a254e7272458
长征二号丁,Long March 2D rocket,188261,,space,,Shipping,Long March 2D rocket,,dgm_chinesepsentities,ef21180186878af51c7b169ded18fc91,dgm_chinesepsentities__ef21180186878af51c7b169ded18fc91
长征二号f,Long March 2F rocket,188261,,space,,DiplomaticFacilities,Long March 2F rocket,,dgm_chinesepsentities,f38545408146fe9dbed035a6e0c301ca,dgm_chinesepsentities__f38545408146fe9dbed035a6e0c301ca
长征三号甲,Long March 3A rocket,188261,,space,,ForeignMinistry,Long March 3A rocket,,dgm_chinesepsentities,7ea01f4d5f2d197af2c88607f8c72ee4,dgm_chinesepsentities__7ea01f4d5f2d197af2c88607f8c72ee4
长征三号乙,Long March 3B rocket,188261,,space,,Person,Long March 3B rocket,,dgm_chinesepsentities,6c13269947e9e092977f560140fb9aee,dgm_chinesepsentities__6c13269947e9e092977f560140fb9aee
长征三号丙,Long March 3C rocket,188261,,space,,Pipeline,Long March 3C rocket,,dgm_chinesepsentities,40412671ca6f31bc96c00f8e7332f009,dgm_chinesepsentities__40412671ca6f31bc96c00f8e7332f009
长征四号乙,Long March 4B rocket,188261,,space,,Diplomat,Long March 4B rocket,,dgm_chinesepsentities,b5d2f8fb54785b39df98ee67aa6d215f,dgm_chinesepsentities__b5d2f8fb54785b39df98ee67aa6d215f
长征4c,Long March 4C rocket,188261,,space,,Legislator,Long March 4C rocket,,dgm_chinesepsentities,8d31a5796df6e7001f26443ad33a164c,dgm_chinesepsentities__8d31a5796df6e7001f26443ad33a164c
长征五号,Long March 5 rocket,188261,,space,,ForeignMinister,Long March 5 rocket,,dgm_chinesepsentities,881a9bb1c47b8f4ae9e0f94a1e2212a0,dgm_chinesepsentities__881a9bb1c47b8f4ae9e0f94a1e2212a0
长征五号乙,Long March 5B rocket,188261,,space,,Legislator,Long March 5B rocket,,dgm_chinesepsentities,e34635f14edd4e54baf833475395b747,dgm_chinesepsentities__e34635f14edd4e54baf833475395b747
长征六号,Long March 6 rocket,188261,,space,,Organization,Long March 6 rocket,,dgm_chinesepsentities,ae2fc8b2c4281f0ce5ed571bf6057734,dgm_chinesepsentities__ae2fc8b2c4281f0ce5ed571bf6057734
长征七号,Long March 7 rocket,188261,,space,,Media,Long March 7 rocket,,dgm_chinesepsentities,5f5afaf2d5ba292de86482c54e99db30,dgm_chinesepsentities__5f5afaf2d5ba292de86482c54e99db30
长征八号,Long March 8 rocket,188261,,space,,Exec,Long March 8 rocket,,dgm_chinesepsentities,17ba827b9d1b113204d498cd8254bd83,dgm_chinesepsentities__17ba827b9d1b113204d498cd8254bd83
长征,Long March rocket,188261,,space,,CompanyKeyword,Long March rocket,,dgm_chinesepsentities,10f377f963df436a62e796f00c5599cc,dgm_chinesepsentities__10f377f963df436a62e796f00c5599cc
东风-21,Dong-Feng 21 ballistic missile,188258;188253,,space,,CompanyKeyword,Dong-Feng 21 ballistic missile,,dgm_chinesepsentities,ebc0dd3d6bb46d2b5808b002940714b8,dgm_chinesepsentities__ebc0dd3d6bb46d2b5808b002940714b8
東風-21,Dong-Feng 21 ballistic missile,188258;188253,,space,,AAEntity,Dong-Feng 21 ballistic missile,,dgm_chinesepsentities,ebf60918b1c2ba3c341428d3e77d6520,dgm_chinesepsentities__ebf60918b1c2ba3c341428d3e77d6520
紅旗-19,HQ-19 anti-ballistic missile interceptor,188258;188253,,space,,IndustryTerm,HQ-19 anti-ballistic missile interceptor,,dgm_chinesepsentities,de5f906550a814d40203c127d7099e54,dgm_chinesepsentities__de5f906550a814d40203c127d7099e54
红旗-19,HQ-19 anti-ballistic missile interceptor,188258;188253,,space,,Media,HQ-19 anti-ballistic missile interceptor,,dgm_chinesepsentities,99174f9ee6feac92e27253dd70d104ab,dgm_chinesepsentities__99174f9ee6feac92e27253dd70d104ab
紅旗-9,HQ-9 surface to air missile,188258;188253,,space,,Person,HQ-9 surface to air missile,,dgm_chinesepsentities,77bfd5eb1d5b621160fc4a576c53ce11,dgm_chinesepsentities__77bfd5eb1d5b621160fc4a576c53ce11
红旗-9,HQ-9 surface to air missile,188258;188253,,space,,DiplomaticFacilities,HQ-9 surface to air missile,,dgm_chinesepsentities,14d351aff7aeb76f9cec7ce89a00bd7f,dgm_chinesepsentities__14d351aff7aeb76f9cec7ce89a00bd7f
雙城-19,SC-19 anti-ballistic missile interceptor,188258;188253,,space,,Exec,SC-19 anti-ballistic missile interceptor,,dgm_chinesepsentities,9d244e703309292f0fadf7c2511b2136,dgm_chinesepsentities__9d244e703309292f0fadf7c2511b2136
国家航天局,China National Space Administration,188258;188261,,space,,Diplomat,China National Space Administration,,dgm_chinesepsentities,846266e8f7e1ef695a9b1b608bfe5316,dgm_chinesepsentities__846266e8f7e1ef695a9b1b608bfe5316
动能-2,Dong Neng-2 anti-satellite missile,188261;188253;188257,,space,,CompanyKeyword,Dong Neng-2 anti-satellite missile,,dgm_chinesepsentities,7fb360dd9ed83bc3c82f12710141a637,dgm_chinesepsentities__7fb360dd9ed83bc3c82f12710141a637
动能-3,Dong Neng-3 anti-satellite missile,188261;188253;188257,,space,,IndustryTerm,Dong Neng-3 anti-satellite missile,,dgm_chinesepsentities,db1d7df768995cb34762fd39ae229fac,dgm_chinesepsentities__db1d7df768995cb34762fd39ae229fac
uss antietam,USS Antietam,188258,,usvessels,,space,USS Antietam,,dgm_chinesepsentities,760ab442116f14120bdbfa2495417bcb,dgm_chinesepsentities__760ab442116f14120bdbfa2495417bcb
uss ashland,USS Ashland,188258,,usvessels,,Diplomat,USS Ashland,,dgm_chinesepsentities,4fc9cd85b4d7af36b8630bc47616503b,dgm_chinesepsentities__4fc9cd85b4d7af36b8630bc47616503b
uss bataan,USS Bataan,188258,,usvessels,,DiplomaticFacilities,USS Bataan,,dgm_chinesepsentities,b5fcf8b3fd665673216badf394dc40cd,dgm_chinesepsentities__b5fcf8b3fd665673216badf394dc40cd
uss bonhomme richard,USS Bonhomme Richard,188258,,usvessels,,Keyphrase,USS Bonhomme Richard,,dgm_chinesepsentities,429f8c95b15c36627f0fdcfc4cde63ae,dgm_chinesepsentities__429f8c95b15c36627f0fdcfc4cde63ae
uss boxer,USS Boxer,188258,,usvessels,,Media,USS Boxer,,dgm_chinesepsentities,c0ebc12edb9d3b9dba3c62f6881c940c,dgm_chinesepsentities__c0ebc12edb9d3b9dba3c62f6881c940c
uss carl vinson,USS Carl Vinson,188258,,usvessels,,Media,USS Carl Vinson,,dgm_chinesepsentities,42bf4e8190e23f2bf75ecff2b2d93144,dgm_chinesepsentities__42bf4e8190e23f2bf75ecff2b2d93144
uss chafee,USS Chafee,188258,,usvessels,,LegislativeCommittee,USS Chafee,,dgm_chinesepsentities,4b93a1e204291d05cb0fc40ae05167f4,dgm_chinesepsentities__4b93a1e204291d05cb0fc40ae05167f4
uss chung-hoon,USS Chung-Hoon,188258,,usvessels,,space,USS Chung-Hoon,,dgm_chinesepsentities,49cd0c0952e9e7b6f431941dd6773a8e,dgm_chinesepsentities__49cd0c0952e9e7b6f431941dd6773a8e
uss donald cook,USS Donald Cook,188258,,usvessels,,Pipeline,USS Donald Cook,,dgm_chinesepsentities,752d2b724055c67ce8aece9b2de54e73,dgm_chinesepsentities__752d2b724055c67ce8aece9b2de54e73
uss essex,USS Essex,188258,,usvessels,,LegislativeCommittee,USS Essex,,dgm_chinesepsentities,3f122a5cb37b88608e8b048ccf1db6a8,dgm_chinesepsentities__3f122a5cb37b88608e8b048ccf1db6a8
uss forrest sherman,USS Forrest Sherman,188258,,usvessels,,AAEntity,USS Forrest Sherman,,dgm_chinesepsentities,277896bac6b8eee26335696b670f9d9c,dgm_chinesepsentities__277896bac6b8eee26335696b670f9d9c
uss george h w bush,USS George H.W. Bush,188258,,usvessels,,Shipping,USS George H.W. Bush,,dgm_chinesepsentities,66362fba13f355b797b024deb1cd883c,dgm_chinesepsentities__66362fba13f355b797b024deb1cd883c
uss george washington,USS George Washington,188258,,usvessels,,ForeignMinister,USS George Washington,,dgm_chinesepsentities,7498e125f887fb4df9a883c4c074e88f,dgm_chinesepsentities__7498e125f887fb4df9a883c4c074e88f
uss gerald r ford,USS Gerald R. Ford,188258,,usvessels,,Shipping,USS Gerald R. Ford,,dgm_chinesepsentities,b0700aeb82418afc30a26d1dff26af39,dgm_chinesepsentities__b0700aeb82418afc30a26d1dff26af39
uss gettysburg,USS Gettysburg,188258,,usvessels,,DiplomaticFacilities,USS Gettysburg,,dgm_chinesepsentities,7466237b6ca9f96e572627f6738a6e57,dgm_chinesepsentities__7466237b6ca9f96e572627f6738a6e57
uss halsey,USS Halsey,188258,,usvessels,,Person,USS Halsey,,dgm_chinesepsentities,8c3e859790899b160f08fe53ae72a784,dgm_chinesepsentities__8c3e859790899b160f08fe53ae72a784
uss harry truman,USS Harry Truman,188258,,usvessels,,Wells,USS Harry Truman,,dgm_chinesepsentities,5213983394bd1088261df97ee672c65a,dgm_chinesepsentities__5213983394bd1088261df97ee672c65a
uss iwo jima,USS IWO JIMA,188258,,usvessels,,space,USS IWO JIMA,,dgm_chinesepsentities,2563cd20779caefa873bab8c2b022692,dgm_chinesepsentities__2563cd20779caefa873bab8c2b022692
uss john c stennis,USS John C. Stennis,188258,,usvessels,,Diplomat,USS John C. Stennis,,dgm_chinesepsentities,017d20bc47b5b4362c13223ae945d4bf,dgm_chinesepsentities__017d20bc47b5b4362c13223ae945d4bf
uss kearsarge,USS Kearsarge,188258,,usvessels,,Media,USS Kearsarge,,dgm_chinesepsentities,0e3ba94be30d660aa69429aed1f564fb,dgm_chinesepsentities__0e3ba94be30d660aa69429aed1f564fb
uss laboon,USS Laboon,188258,,usvessels,,Exec,USS Laboon,,dgm_chinesepsentities,86fab09b1817cb6c443c87e6bf944d2d,dgm_chinesepsentities__86fab09b1817cb6c443c87e6bf944d2d
uss makin island,USS Makin Island,188258,,usvessels,,space,USS Makin Island,,dgm_chinesepsentities,a18eded100563ca859887957627ba2c7,dgm_chinesepsentities__a18eded100563ca859887957627ba2c7
uss milius,USS Milius,188258,,usvessels,,space,USS Milius,,dgm_chinesepsentities,8a6cd197115fad2d50af56ea204b31a5,dgm_chinesepsentities__8a6cd197115fad2d50af56ea204b31a5
uss mobile bay,USS Mobile Bay,188258,,usvessels,,Exec,USS Mobile Bay,,dgm_chinesepsentities,85488cd40e88d9aadf365dec65c65eaa,dgm_chinesepsentities__85488cd40e88d9aadf365dec65c65eaa
uss nimitz,USS NIMITZ,188258,,usvessels,,Keyphrase,USS NIMITZ,,dgm_chinesepsentities,8dd395c31aeaee16965ac79694903e50,dgm_chinesepsentities__8dd395c31aeaee16965ac79694903e50
uss ronald reagan,USS Ronald Reagan,188258,,usvessels,,CompanyKeyword,USS Ronald Reagan,,dgm_chinesepsentities,8738454837e5abdb5acbb6da84d946ff,dgm_chinesepsentities__8738454837e5abdb5acbb6da84d946ff
uss san diego,USS San Diego,188258,,usvessels,,FTO,USS San Diego,,dgm_chinesepsentities,92d9b39fcd02e84da7463599b9607b6d,dgm_chinesepsentities__92d9b39fcd02e84da7463599b9607b6d
uss tripoli,USS Tripoli,188258,,usvessels,,IndustryTerm,USS Tripoli,,dgm_chinesepsentities,54ed4dad0852da88673d6dddb897130f,dgm_chinesepsentities__54ed4dad0852da88673d6dddb897130f
uss wasp,USS Wasp,188258,,usvessels,,FTO,USS Wasp,,dgm_chinesepsentities,06be2a278accd1f365dc28035cd2beff,dgm_chinesepsentities__06be2a278accd1f365dc28035cd2beff
uss zumwalt,USS Zumwalt,188258,,usvessels,,ForeignMinistry,USS Zumwalt,,dgm_chinesepsentities,56a07192cb71d556bc5653e5947fdeba,dgm_chinesepsentities__56a07192cb71d556bc5653e5947fdeba
uss abraham lincoln,USS Abraham Lincoln,188258,,usvessels,,AAEntity,USS Abraham Lincoln,,dgm_chinesepsentities,43292071363e32f076e166971a5259bf,dgm_chinesepsentities__43292071363e32f076e166971a5259bf
uss alabama,USS Alabama,188258,,usvessels,,LegislativeCommittee,USS Alabama,,dgm_chinesepsentities,04aa9d0ccb6304a47e03034dd2f559e7,dgm_chinesepsentities__04aa9d0ccb6304a47e03034dd2f559e7
uss alaska,USS Alaska,188258,,usvessels,,space,USS Alaska,,dgm_chinesepsentities,a50e2044bcb5b5f720675a717277066f,dgm_chinesepsentities__a50e2044bcb5b5f720675a717277066f
uss albany,USS Albany,188258,,usvessels,,Pipeline,USS Albany,,dgm_chinesepsentities,8272bcd3a27527ff8eae4321c90145ad,dgm_chinesepsentities__8272bcd3a27527ff8eae4321c90145ad
