keyword,guid,caption_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
sundar pichai,69bb2b0e88234d04213412ad72e44ee5,Alphabet CEO Sundar Pichai,space,Alphabet CEO Sundar Pichai,,keyword_to_guid_teamblind,a7f7b79e97d4d13253a0f59da9f8279b,keyword_to_guid_teamblind__a7f7b79e97d4d13253a0f59da9f8279b
susan wojcicki,69bb2b0e88234d04213412ad72e44ee5,YouTube CEO Susan Wojcicki,ForeignMinistry,YouTube CEO Susan Wojcicki,,keyword_to_guid_teamblind,45d671c82701b001d94f7f2966bec91c,keyword_to_guid_teamblind__45d671c82701b001d94f7f2966bec91c
symantec,7ffd87eac3f47f08fa416def8da73aac,Symantec,Wells,Symantec,,keyword_to_guid_teamblind,cfde928dd2edc49cf12a6e902c5e8388,keyword_to_guid_teamblind__cfde928dd2edc49cf12a6e902c5e8388
synopsys,c0becca5a578906dde8cf019ecaee7f3,Synopsys,Keyphrase,Synopsys,,keyword_to_guid_teamblind,f02d2fd18e61198dd6c2fbf4509422f8,keyword_to_guid_teamblind__f02d2fd18e61198dd6c2fbf4509422f8
t mobile,003a9b1316daa8730552228666cd4ec4,T-Mobile US,Consulates,T-Mobile US,,keyword_to_guid_teamblind,56db3bba1fbee7581cbdedfd90c6483c,keyword_to_guid_teamblind__56db3bba1fbee7581cbdedfd90c6483c
t-mobile,003a9b1316daa8730552228666cd4ec4,T-Mobile US,News,T-Mobile US,,keyword_to_guid_teamblind,56db3bba1fbee7581cbdedfd90c6483c,keyword_to_guid_teamblind__56db3bba1fbee7581cbdedfd90c6483c
tableau,bc273ac3c7f9d86a4d284fd11bfb0ce6,Tableau,CompanyKeyword,Tableau,,keyword_to_guid_teamblind,020982e25cf5c16928fcf3c24a2058aa,keyword_to_guid_teamblind__020982e25cf5c16928fcf3c24a2058aa
take-two,989a38bf2134eaf523c7899e1bc1905b,Take-Two Interactive,Media,Take-Two Interactive,,keyword_to_guid_teamblind,54d89ec4477f227ae4351744eeccb2ec,keyword_to_guid_teamblind__54d89ec4477f227ae4351744eeccb2ec
tata,65dddfe358328a06df31595c3e355bf8,Tata,DiplomaticFacilities,Tata,,keyword_to_guid_teamblind,d767656330d9b59ece33d716397a7922,keyword_to_guid_teamblind__d767656330d9b59ece33d716397a7922
tcf national bank,a6400ac89f9958fc48f31832def512c2,TCF National Bank,News,TCF National Bank,,keyword_to_guid_teamblind,e997b773e79f572bc730f39232cbb15a,keyword_to_guid_teamblind__e997b773e79f572bc730f39232cbb15a
td bank,7e1225c9ffc52feecd896f4060e5f217,TD Bank,CompanyKeyword,TD Bank,,keyword_to_guid_teamblind,a270529277e11434ce7a40cff6c21217,keyword_to_guid_teamblind__a270529277e11434ce7a40cff6c21217
technip,c06ab4147ac8af40b585554dcd275213,Technip Energies,Exec,Technip Energies,,keyword_to_guid_teamblind,5e4aa60b8d9c670dbfd604b9366aaad3,keyword_to_guid_teamblind__5e4aa60b8d9c670dbfd604b9366aaad3
technipfmc,c7d99fe5b4d68bb7fd64805577c04602,TechnipFMC,AAEntity,TechnipFMC,,keyword_to_guid_teamblind,d4768dd2c7cd29d79782d9f055688d08,keyword_to_guid_teamblind__d4768dd2c7cd29d79782d9f055688d08
telefonica,0c4fcc581544797df4a6ef6f9aa950f1,"Telefónica, S.A.",Exec,"Telefónica, S.A.",,keyword_to_guid_teamblind,65a67d159c051471892f43e405c3fa83,keyword_to_guid_teamblind__65a67d159c051471892f43e405c3fa83
telstra,bc2d8868e2480a473fc274b07542c3b8,Telstra Corporation,ForeignMinister,Telstra Corporation,,keyword_to_guid_teamblind,1dac71721c0e333d978c57502d8e6041,keyword_to_guid_teamblind__1dac71721c0e333d978c57502d8e6041
tencent,8c16a2b94a1c9a0cbca90cf2e51fab58,Tencent,DiplomaticFacilities,Tencent,,keyword_to_guid_teamblind,9414b97199d909061ce91aeb8faa421f,keyword_to_guid_teamblind__9414b97199d909061ce91aeb8faa421f
tenet health,639e66de65b9dceef0c2b956a22c1424,Tenet Health,ForeignMinister,Tenet Health,,keyword_to_guid_teamblind,6b4c6b961948280de5d2b06d167d8a3c,keyword_to_guid_teamblind__6b4c6b961948280de5d2b06d167d8a3c
tesco,13a1f1e3d2e072530b51cd1f4f691b53,Tesco,space,Tesco,,keyword_to_guid_teamblind,100de238fe30fca0e9e7478d4d5d9eca,keyword_to_guid_teamblind__100de238fe30fca0e9e7478d4d5d9eca
tesla,e53d433309d11e093f65fad899bcd69c,Tesla,ForeignMinistry,Tesla,,keyword_to_guid_teamblind,8f3182163857c5463c883017ff1cd3cc,keyword_to_guid_teamblind__8f3182163857c5463c883017ff1cd3cc
texas instruments,1a2a24047dab09fa635f61edd6baa9ff,Texas Instruments,Exec,Texas Instruments,,keyword_to_guid_teamblind,80293b4ff94467c0484a58bc2894e211,keyword_to_guid_teamblind__80293b4ff94467c0484a58bc2894e211
the parsons corporation,2a5e8ea83a1901558bdc4b02222668a3,The Parsons Corporation,Exec,The Parsons Corporation,,keyword_to_guid_teamblind,8e575f8becba6b96991ac1f002b84573,keyword_to_guid_teamblind__8e575f8becba6b96991ac1f002b84573
the related companies,690f0bd872d8519720cc66ae704155e1,The Related Companies,Diplomat,The Related Companies,,keyword_to_guid_teamblind,193536dde4d37eac08ad5af8689d8a8d,keyword_to_guid_teamblind__193536dde4d37eac08ad5af8689d8a8d
thermo fisher,24635fab910d9bab148fdab719b9e8d8,Thermo Fisher Scientific,CompanyKeyword,Thermo Fisher Scientific,,keyword_to_guid_teamblind,a029ee19405e2289d1999cc066f0e165,keyword_to_guid_teamblind__a029ee19405e2289d1999cc066f0e165
thomson reuters,f3c4e378ebb5aeffb357a185115baf4e,Thomson Reuters,Refinery,Thomson Reuters,,keyword_to_guid_teamblind,27a706e93eee5f70ecc195df3a4d9603,keyword_to_guid_teamblind__27a706e93eee5f70ecc195df3a4d9603
tiktok,2bf23a2c9aa1a7926027916cf6946500,Tiktok,Exec,Tiktok,,keyword_to_guid_teamblind,11e08ae7ce6a1c0d968832fff730ec39,keyword_to_guid_teamblind__11e08ae7ce6a1c0d968832fff730ec39
tim cook,2adac6e9b077021a8c4e5de1a3aa057b,Apple CEO Tim Cook,Exec,Apple CEO Tim Cook,,keyword_to_guid_teamblind,29c29a08ea64b57a60247a8debe51498,keyword_to_guid_teamblind__29c29a08ea64b57a60247a8debe51498
time warner,595d63918059be0782465194f326597e,Charter Communications,Pipeline,Charter Communications,,keyword_to_guid_teamblind,da8b7a9538b4b84e38602d0760082ebc,keyword_to_guid_teamblind__da8b7a9538b4b84e38602d0760082ebc
tivo,26ec1eec6c3cf3518ef8008a8654e6c5,Tivo,ForeignMinistry,Tivo,,keyword_to_guid_teamblind,d7b63873b043b9e611407fe05723d899,keyword_to_guid_teamblind__d7b63873b043b9e611407fe05723d899
tmobile,003a9b1316daa8730552228666cd4ec4,T-Mobile US,Wells,T-Mobile US,,keyword_to_guid_teamblind,56db3bba1fbee7581cbdedfd90c6483c,keyword_to_guid_teamblind__56db3bba1fbee7581cbdedfd90c6483c
tokyo broadcasting system,558b9ea35fa9c980fcdfdf70b4f6d331,Tokyo Broadcasting System,Wells,Tokyo Broadcasting System,,keyword_to_guid_teamblind,06d0ee183c9e7b7d9cc6b6674055ad44,keyword_to_guid_teamblind__06d0ee183c9e7b7d9cc6b6674055ad44
toshiba,570f2ff58736dc8400b80213aaa4528a,Toshiba,Person,Toshiba,,keyword_to_guid_teamblind,0e550130373c0857829991e1767bc46d,keyword_to_guid_teamblind__0e550130373c0857829991e1767bc46d
tripadvisor,61b05c55f5c2708664bda58a68eed318,TripAdvisor,Diplomat,TripAdvisor,,keyword_to_guid_teamblind,d00887917cf4ecf7a02ef188112ff63f,keyword_to_guid_teamblind__d00887917cf4ecf7a02ef188112ff63f
truist,2b6f4cda0b5cac5783edd79bc9596a70,Truist,Shipping,Truist,,keyword_to_guid_teamblind,4fcf947459b92d320e761770e71d46fc,keyword_to_guid_teamblind__4fcf947459b92d320e761770e71d46fc
tsmc,3ad6bdc84f84f4c8f5a601b8b0e07dcf,Taiwan Semiconductor Manufacturing Company,FTO,Taiwan Semiconductor Manufacturing Company,,keyword_to_guid_teamblind,31b05270ba6e717d72ceed6a45179bf5,keyword_to_guid_teamblind__31b05270ba6e717d72ceed6a45179bf5
twenty-first century fox,6eef59b51c9224808c07de857d2af840,Disney,Pipeline,Disney,,keyword_to_guid_teamblind,a77450f87def43cbe79f3f494d0c332a,keyword_to_guid_teamblind__a77450f87def43cbe79f3f494d0c332a
twitter,d7e6c32993a18cd808bc47ac0af51f31,Twitter,Consulates,Twitter,,keyword_to_guid_teamblind,2491bc9c7d8731e1ae33124093bc7026,keyword_to_guid_teamblind__2491bc9c7d8731e1ae33124093bc7026
twtr,d7e6c32993a18cd808bc47ac0af51f31,Twitter,Media,Twitter,,keyword_to_guid_teamblind,2491bc9c7d8731e1ae33124093bc7026,keyword_to_guid_teamblind__2491bc9c7d8731e1ae33124093bc7026
uber,c0f40627427dacd06ff9438863c83be7,Uber,Media,Uber,,keyword_to_guid_teamblind,af00a7270cc3dc7b1bfd41fdb533f6e0,keyword_to_guid_teamblind__af00a7270cc3dc7b1bfd41fdb533f6e0
ubisoft,a9c0e366b0e2a2d49698b2b9754b4763,Ubisoft,Wells,Ubisoft,,keyword_to_guid_teamblind,0b3029a74ef7a70c66f95b3f36f3ed7f,keyword_to_guid_teamblind__0b3029a74ef7a70c66f95b3f36f3ed7f
unilever,0b300045ac31a3f38e27dd546289d2ec,Unilever,Media,Unilever,,keyword_to_guid_teamblind,79e805dea3870be6bd7f3ecf85520fa7,keyword_to_guid_teamblind__79e805dea3870be6bd7f3ecf85520fa7
uniper,"56681f81c157ef6aac909f5fac001644,b59cf8b79aecea9326ef4916ba09a45b",Uniper,Diplomat,Uniper,,keyword_to_guid_teamblind,df55bd694f6727e5bc6dd10a78ba16e6,keyword_to_guid_teamblind__df55bd694f6727e5bc6dd10a78ba16e6
united healthcare,99aa9c11bdcea2b4a023466ccb364950,United Healthcare,Pipeline,United Healthcare,,keyword_to_guid_teamblind,c482724d1e2bfa568b9bba24d3f8ad02,keyword_to_guid_teamblind__c482724d1e2bfa568b9bba24d3f8ad02
universal studios,2e4b0c3f87d475be72b4f23ccfab4d2d,Comcast,ForeignMinistry,Comcast,,keyword_to_guid_teamblind,2c57439101d1d9696fd1c023ae70d511,keyword_to_guid_teamblind__2c57439101d1d9696fd1c023ae70d511
ups,9cbf31388531bdcb5e616f7a42f99574,UPS,Legislator,UPS,,keyword_to_guid_teamblind,0e60ac85bc39f1e221d66a048ff164da,keyword_to_guid_teamblind__0e60ac85bc39f1e221d66a048ff164da
venmo,cb5aa0e62a22c02eea509f4ed369f97e,Paypal,CompanyKeyword,Paypal,,keyword_to_guid_teamblind,9b88c95a15e018c3f8038a7d0160145c,keyword_to_guid_teamblind__9b88c95a15e018c3f8038a7d0160145c
verisign,425607d578d1bed6de7dc0a3611a2cd8,VeriSign,Consulates,VeriSign,,keyword_to_guid_teamblind,605e995772bcb953afa36c35f3dee085,keyword_to_guid_teamblind__605e995772bcb953afa36c35f3dee085
verizon,5559b5eea076eae74a93a09af10cd9b7,Verizon,Legislator,Verizon,,keyword_to_guid_teamblind,9ef23a446a119387586d089c425f2d55,keyword_to_guid_teamblind__9ef23a446a119387586d089c425f2d55
viacom,376dfde5fb40599f89882a9df6dff121,Paramount Pictures,News,Paramount Pictures,,keyword_to_guid_teamblind,a75f10836023198f24e0537ac859e1e1,keyword_to_guid_teamblind__a75f10836023198f24e0537ac859e1e1
vimeo,13a271cd4827b494e8f42a349e719d0b,Vimeo,DiplomaticFacilities,Vimeo,,keyword_to_guid_teamblind,15db599e0119be476d71bfc1fda72217,keyword_to_guid_teamblind__15db599e0119be476d71bfc1fda72217
virgin media,9734a227013f1a456fbf2a555f9169ae,Virgin Media,Legislator,Virgin Media,,keyword_to_guid_teamblind,7c9260b3ccab235bdf49c5009c6bc804,keyword_to_guid_teamblind__7c9260b3ccab235bdf49c5009c6bc804
visa inc,acab4e59bb18181324d348ea9feb9ddc,Visa,AAEntity,Visa,,keyword_to_guid_teamblind,89fc0d6fe12b0e0c1af5c7a0373435a6,keyword_to_guid_teamblind__89fc0d6fe12b0e0c1af5c7a0373435a6
viva energy,f34ac67f93f10d426b6b2d7a1e4af7b0,Viva Energy Group,Diplomat,Viva Energy Group,,keyword_to_guid_teamblind,9d74be0a7b177a31e349755e11e0095c,keyword_to_guid_teamblind__9d74be0a7b177a31e349755e11e0095c
vivendi,6f56d619d755f579ae22b1967b4c2686,Vivendi Sa,ForeignMinister,Vivendi Sa,,keyword_to_guid_teamblind,a93f4eba266976aa345357e547c20ec4,keyword_to_guid_teamblind__a93f4eba266976aa345357e547c20ec4
vmware,a8ecc7dc4ee88733d84edbe0a8a9a3bc,VMware,Consulates,VMware,,keyword_to_guid_teamblind,56079badd056a19303cc26e6a4fcc7e0,keyword_to_guid_teamblind__56079badd056a19303cc26e6a4fcc7e0
vodafone,fb7930bf795fb75b9033712a5fcbda7e,Vodafone,News,Vodafone,,keyword_to_guid_teamblind,9fa79a022c25390f258d71886fc68e7d,keyword_to_guid_teamblind__9fa79a022c25390f258d71886fc68e7d
vuzix,00e62327312dc705cff554c38d2a7579,Vuzix,IndustryTerm,Vuzix,,keyword_to_guid_teamblind,0e5d4e5e2dcc427b13b0615fca11e639,keyword_to_guid_teamblind__0e5d4e5e2dcc427b13b0615fca11e639
wakefern food,4f2cdd9dbdc6d2e0246039992e2e8047,Wakefern Food,CompanyKeyword,Wakefern Food,,keyword_to_guid_teamblind,04492c0aabde41841456f494134d03d5,keyword_to_guid_teamblind__04492c0aabde41841456f494134d03d5
walmart,343b1f841f2758ce00d11e5b07c3a2e9,Walmart,AAEntity,Walmart,,keyword_to_guid_teamblind,f1c768f1973bd404670d81a991ee6105,keyword_to_guid_teamblind__f1c768f1973bd404670d81a991ee6105
warner bros,eb4c37efac8ef073aaf6d5e9f4120e0a,AT&T,Consulates,AT&T,,keyword_to_guid_teamblind,b74e69c4545cf7fc29395289f96240c2,keyword_to_guid_teamblind__b74e69c4545cf7fc29395289f96240c2
warner bros entertainment,68c99c18b04742addfac70889332fdcc,WarnerMedia,space,WarnerMedia,,keyword_to_guid_teamblind,02ae98e69f08ec875812efb1e4ea740d,keyword_to_guid_teamblind__02ae98e69f08ec875812efb1e4ea740d
waymo,"422fa12f23e9d8325787f49af1efba4a,69bb2b0e88234d04213412ad72e44ee5",Waymo,DiplomaticFacilities,Waymo,,keyword_to_guid_teamblind,beb75dcfb476cb9abd4b5ac630a91dfb,keyword_to_guid_teamblind__beb75dcfb476cb9abd4b5ac630a91dfb
wec energy,a5d16dfd1401f7f1c168f582df3d049c,WEC Energy Group,space,WEC Energy Group,,keyword_to_guid_teamblind,3c425bbba79b5dd30d22893c3014dff2,keyword_to_guid_teamblind__3c425bbba79b5dd30d22893c3014dff2
wells fargo,d9d5c8ff5b1f43a93a3991d4472355af,Wells Fargo,CompanyKeyword,Wells Fargo,,keyword_to_guid_teamblind,db9756cc1ba8953cec0b0d95989cfe39,keyword_to_guid_teamblind__db9756cc1ba8953cec0b0d95989cfe39
western digital,54f5b660f0790a049e07d7a4c4e7e37c,Western Digital,News,Western Digital,,keyword_to_guid_teamblind,89acff1c11bb235db311b4b6434cfd76,keyword_to_guid_teamblind__89acff1c11bb235db311b4b6434cfd76
western union,b04eb4bb20dc1fdf663492c64f24e204,Western Union,AAEntity,Western Union,,keyword_to_guid_teamblind,82a19c8382cf3b61e0f12f58489aa002,keyword_to_guid_teamblind__82a19c8382cf3b61e0f12f58489aa002
westpac,66f3f385b2f3bf76d89d2eaeba5e300c,Westpac,Media,Westpac,,keyword_to_guid_teamblind,ce9633ac910f02f2f006f3846106bcc0,keyword_to_guid_teamblind__ce9633ac910f02f2f006f3846106bcc0
westpac,"be092acf3bdd9edb18379fcff13bbb0d,66f3f385b2f3bf76d89d2eaeba5e300c",Westpac,DiplomaticFacilities,Westpac,,keyword_to_guid_teamblind,ce9633ac910f02f2f006f3846106bcc0,keyword_to_guid_teamblind__ce9633ac910f02f2f006f3846106bcc0
wework,5f43f664d6054e5b07dac51bcaf40706,WeWork,Keyphrase,WeWork,,keyword_to_guid_teamblind,ba5ee4ae82c4076719c7a00c1a18e7ac,keyword_to_guid_teamblind__ba5ee4ae82c4076719c7a00c1a18e7ac
weyerhaeuser,ae1c699abcd9aa394e346e9bb2c1d470,Weyerhaeuser,Wells,Weyerhaeuser,,keyword_to_guid_teamblind,445b95b36ec9218b61e0474ca590921c,keyword_to_guid_teamblind__445b95b36ec9218b61e0474ca590921c
whatsapp,5f93a33c704b55fb5824e3f7dce802d0,Facebook,Consulates,Facebook,,keyword_to_guid_teamblind,d85544fce402c7a2a96a48078edaf203,keyword_to_guid_teamblind__d85544fce402c7a2a96a48078edaf203
whole foods,32ec5fc746a720416749e18927068772,Amazon,Exec,Amazon,,keyword_to_guid_teamblind,b3b3a6ac74ecbd56bcdbefa4799fb9df,keyword_to_guid_teamblind__b3b3a6ac74ecbd56bcdbefa4799fb9df
wipro,06f83a3ade31d8af1ad177bf4c1d41d2,Wipro Limited,Exec,Wipro Limited,,keyword_to_guid_teamblind,771e01e62739433f9b11031c92890dac,keyword_to_guid_teamblind__771e01e62739433f9b11031c92890dac
woodside energy,1b2a1bccabfcc7bf71adcbdb34a4ecc2,Woodside Energy,Media,Woodside Energy,,keyword_to_guid_teamblind,43dfdbfd27325bc7ea9a462b6e46296c,keyword_to_guid_teamblind__43dfdbfd27325bc7ea9a462b6e46296c
woolworths,77b641f9525a3ed8c3f1198f8f0b8e82,Woolworths,Wells,Woolworths,,keyword_to_guid_teamblind,08e082d01b71cc52b4935735e1f2b2df,keyword_to_guid_teamblind__08e082d01b71cc52b4935735e1f2b2df
workday,77404eb42d5688fe4718634f09688a2a,Workday,Diplomat,Workday,,keyword_to_guid_teamblind,157f414892d72e7e2bf4bdb86bf621dc,keyword_to_guid_teamblind__157f414892d72e7e2bf4bdb86bf621dc
worldpay,d67e5eafd0f799118b48aa2790cc183b,WorldPay,Media,WorldPay,,keyword_to_guid_teamblind,53cb63d9abbfb1374f7fdebe861e7f7a,keyword_to_guid_teamblind__53cb63d9abbfb1374f7fdebe861e7f7a
xcel energy,7d35331757a145e41208c2275691fd8b,Xcel Energy,ForeignMinistry,Xcel Energy,,keyword_to_guid_teamblind,9b8f6bc38750b48b560c33cf56001a41,keyword_to_guid_teamblind__9b8f6bc38750b48b560c33cf56001a41
xerox,b3e319e537aa96832ae68249b4f3678c,Xerox,Refinery,Xerox,,keyword_to_guid_teamblind,ea30ac4e7fab386732f700380ce39137,keyword_to_guid_teamblind__ea30ac4e7fab386732f700380ce39137
xiaomi,f4899e878b8993c2a33de0095f72c78c,Xiaomi,FTO,Xiaomi,,keyword_to_guid_teamblind,516581a2ce920b9bc16a9c5004a023b8,keyword_to_guid_teamblind__516581a2ce920b9bc16a9c5004a023b8
xilinx,496c2ef0beb24b1019ba851edb56e75c,Xilinx,Consulates,Xilinx,,keyword_to_guid_teamblind,f872201c6db9bf2620dc262ba42d2271,keyword_to_guid_teamblind__f872201c6db9bf2620dc262ba42d2271
yahoo,5559b5eea076eae74a93a09af10cd9b7,Verizon,AAEntity,Verizon,,keyword_to_guid_teamblind,9ef23a446a119387586d089c425f2d55,keyword_to_guid_teamblind__9ef23a446a119387586d089c425f2d55
yandex,6acfa5102bcae2c2011d5cd50146bfba,Yandex N.V.,Legislator,Yandex N.V.,,keyword_to_guid_teamblind,b45fd291b56bb49460b440bb6cab94f1,keyword_to_guid_teamblind__b45fd291b56bb49460b440bb6cab94f1
yelp,3963cc948b25a29f08b2d6d5b10ac4d5,Yelp,ForeignMinistry,Yelp,,keyword_to_guid_teamblind,f65fd2606e81c3b34afac2958980c017,keyword_to_guid_teamblind__f65fd2606e81c3b34afac2958980c017
youtube,69bb2b0e88234d04213412ad72e44ee5,Alphabet,Legislator,Alphabet,,keyword_to_guid_teamblind,49c3fc5da1c39b28dd9e2956e7aec9a9,keyword_to_guid_teamblind__49c3fc5da1c39b28dd9e2956e7aec9a9
zebra technologies,ff77d368bbc34c30cd1e171ac21ed848,Zebra Technologies,Pipeline,Zebra Technologies,,keyword_to_guid_teamblind,fbf886cf5ff4c45a4e06dc29f0bae04c,keyword_to_guid_teamblind__fbf886cf5ff4c45a4e06dc29f0bae04c
zendesk,7cbf7c8ad281d866db04a3c14f88bb1a,Zendesk,FTO,Zendesk,,keyword_to_guid_teamblind,a151608a9113acccb09c9ebf7b0b2b6a,keyword_to_guid_teamblind__a151608a9113acccb09c9ebf7b0b2b6a
zillow,75cbdcea128a2a0a5ffe4b7a889abef9,Zillow,Media,Zillow,,keyword_to_guid_teamblind,26f8915a28c09be64f13107ee33fc48f,keyword_to_guid_teamblind__26f8915a28c09be64f13107ee33fc48f
zoom,f7215255bed981f24e2a76faa0558606,Zoom Video Communications,Organization,Zoom Video Communications,,keyword_to_guid_teamblind,eac16ddb4119c566642f3902ed27db9a,keyword_to_guid_teamblind__eac16ddb4119c566642f3902ed27db9a
zuckerberg,5f93a33c704b55fb5824e3f7dce802d0,Facebook CEO Mark Zuckerberg,DiplomaticFacilities,Facebook CEO Mark Zuckerberg,,keyword_to_guid_teamblind,0e119136bc5854a6b51fa90e7b03c95e,keyword_to_guid_teamblind__0e119136bc5854a6b51fa90e7b03c95e
zynga,6190da5a080ef570180bc727d731c264,Zynga,DiplomaticFacilities,Zynga,,keyword_to_guid_teamblind,50e5bec1d43a989af1074e2f75c9362b,keyword_to_guid_teamblind__50e5bec1d43a989af1074e2f75c9362b
