handle,caption_name,location,include_groups,location_lower,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
fintel_io,Fintel,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",News,Fintel,,dgm_fraud_handles,b931a38a8b16b2a2def950288d36656e,dgm_fraud_handles__b931a38a8b16b2a2def950288d36656e
fiquant,Quantitative Trading,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",ForeignMinistry,Quantitative Trading,,dgm_fraud_handles,00c351441e6c1d751d0cdcbb6d3c93b9,dgm_fraud_handles__00c351441e6c1d751d0cdcbb6d3c93b9
firstsquawk,First Squawk,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",DiplomaticFacilities,First Squawk,,dgm_fraud_handles,facd5fa0a99260becc411b03b2a05462,dgm_fraud_handles__facd5fa0a99260becc411b03b2a05462
focus_eil,Focus Eilmeldungen,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Consulates,Focus Eilmeldungen,,dgm_fraud_handles,7555f5fba8a88d8f0012c65eeabd254e,dgm_fraud_handles__7555f5fba8a88d8f0012c65eeabd254e
bellingcat,Bellingcat,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Diplomat,Bellingcat,,dgm_fraud_handles,9a3d14527585f020f2ef2c4b5b1051a0,dgm_fraud_handles__9a3d14527585f020f2ef2c4b5b1051a0
dev_discourse,Dev Discourse,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Consulates,Dev Discourse,,dgm_fraud_handles,0a7f31e45eecc7b8218112a0c6463ab9,dgm_fraud_handles__0a7f31e45eecc7b8218112a0c6463ab9
focusonline,Focus Online,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Diplomat,Focus Online,,dgm_fraud_handles,48bd35102fe098486ab0fbc676a6d8e3,dgm_fraud_handles__48bd35102fe098486ab0fbc676a6d8e3
foreksturkey,Foreks Haber,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Media,Foreks Haber,,dgm_fraud_handles,5fbb92d8fab45668acef20a6b3b3ac1e,dgm_fraud_handles__5fbb92d8fab45668acef20a6b3b3ac1e
forexflowlive,ForexFlow,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Wells,ForexFlow,,dgm_fraud_handles,aa7e5871f31dba3b064eeeb9971bd446,dgm_fraud_handles__aa7e5871f31dba3b064eeeb9971bd446
forexlive,Forex Live,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Organization,Forex Live,,dgm_fraud_handles,a30e926cb4489a3ee73b830c14247aef,dgm_fraud_handles__a30e926cb4489a3ee73b830c14247aef
fosspatents,Florian Mueller,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",DiplomaticFacilities,Florian Mueller,,dgm_fraud_handles,b95a5cba8a02d76ccbe2943f155a8875,dgm_fraud_handles__b95a5cba8a02d76ccbe2943f155a8875
frankthorp,Frank Thorp V,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Wells,Frank Thorp V,,dgm_fraud_handles,821e2db99dda500d016f6a730b79644d,dgm_fraud_handles__821e2db99dda500d016f6a730b79644d
ft,Financial Times,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",LegislativeCommittee,Financial Times,,dgm_fraud_handles,fd0b0002f128d5a018fceb42b4cc9bb5,dgm_fraud_handles__fd0b0002f128d5a018fceb42b4cc9bb5
ftcompanies,Financial Times,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Wells,Financial Times,,dgm_fraud_handles,fd0b0002f128d5a018fceb42b4cc9bb5,dgm_fraud_handles__fd0b0002f128d5a018fceb42b4cc9bb5
ftfinancenews,Finance News,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",CompanyKeyword,Finance News,,dgm_fraud_handles,d123cd2e8ef938817f0549942e975021,dgm_fraud_handles__d123cd2e8ef938817f0549942e975021
fxmacro,FX Macro,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Legislator,FX Macro,,dgm_fraud_handles,f93724514b385ae2660a88a9a56cfb4d,dgm_fraud_handles__f93724514b385ae2660a88a9a56cfb4d
globaltimesnews,Global Times News,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",FTO,Global Times News,,dgm_fraud_handles,9d6c9e985ea0856195280b7228e7fd0f,dgm_fraud_handles__9d6c9e985ea0856195280b7228e7fd0f
guardian,The Guardian,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Legislator,The Guardian,,dgm_fraud_handles,69b929ae473ed732d5fb8e0a55a8dc8d,dgm_fraud_handles__69b929ae473ed732d5fb8e0a55a8dc8d
guyelster,Guy Elster,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Person,Guy Elster,,dgm_fraud_handles,8418308b049934e00ba836991e91bedf,dgm_fraud_handles__8418308b049934e00ba836991e91bedf
haberturk,Haberturk,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Legislator,Haberturk,,dgm_fraud_handles,786d76d648c69ca05cc939938a79606e,dgm_fraud_handles__786d76d648c69ca05cc939938a79606e
haberturktv,Haberturk TV,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Exec,Haberturk TV,,dgm_fraud_handles,d5260c2e1d01885e3935abd3eb0a1fd4,dgm_fraud_handles__d5260c2e1d01885e3935abd3eb0a1fd4
interfax_news,Interfax,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Legislator,Interfax,,dgm_fraud_handles,dc99dec7cdc95effb961390d3249c90e,dgm_fraud_handles__dc99dec7cdc95effb961390d3249c90e
interfaxua,Interfax,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",FTO,Interfax,,dgm_fraud_handles,dc99dec7cdc95effb961390d3249c90e,dgm_fraud_handles__dc99dec7cdc95effb961390d3249c90e
jerusalem_post,The Jerusalem Post,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",CompanyKeyword,The Jerusalem Post,,dgm_fraud_handles,1a822bebb2c5a0c9a8c61b6e103909ed,dgm_fraud_handles__1a822bebb2c5a0c9a8c61b6e103909ed
kommersant,Kommersant,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",AAEntity,Kommersant,,dgm_fraud_handles,fda6749f4b59a7a9fe6dc18e4c1ca8c0,dgm_fraud_handles__fda6749f4b59a7a9fe6dc18e4c1ca8c0
kyodo_english,Kyodo News,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Refinery,Kyodo News,,dgm_fraud_handles,b29a4dca52537875086ebe9288ad4b84,dgm_fraud_handles__b29a4dca52537875086ebe9288ad4b84
kyodo_official,Kyodo News,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Refinery,Kyodo News,,dgm_fraud_handles,b29a4dca52537875086ebe9288ad4b84,dgm_fraud_handles__b29a4dca52537875086ebe9288ad4b84
law360,Law 360,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Wells,Law 360,,dgm_fraud_handles,1ac84fe881453ba76377633a4786a426,dgm_fraud_handles__1ac84fe881453ba76377633a4786a426
lbcbreaking,LBC,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Shipping,LBC,,dgm_fraud_handles,2e83e2ca7d60675ac7ec629af743535a,dgm_fraud_handles__2e83e2ca7d60675ac7ec629af743535a
le_figaro,Le Figaro,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Keyphrase,Le Figaro,,dgm_fraud_handles,c20d82fc4a1b11fa50f6b0f6b7d24c7c,dgm_fraud_handles__c20d82fc4a1b11fa50f6b0f6b7d24c7c
lebeaucarnews,Phil LeBeau,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Legislator,Phil LeBeau,,dgm_fraud_handles,08bb9dfc4020cb6d437ce6d7e361caae,dgm_fraud_handles__08bb9dfc4020cb6d437ce6d7e361caae
livemint,Mint,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",FTO,Mint,,dgm_fraud_handles,ca8a196f97a48b2bb489f3e849a68418,dgm_fraud_handles__ca8a196f97a48b2bb489f3e849a68418
nbcnews,NBC News,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",FTO,NBC News,,dgm_fraud_handles,f3c152e32bfb75be9e0b77b58a46d615,dgm_fraud_handles__f3c152e32bfb75be9e0b77b58a46d615
ncitayim,Nader Itayim,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Shipping,Nader Itayim,,dgm_fraud_handles,c17d22738d0606307123635d0c54cb8a,dgm_fraud_handles__c17d22738d0606307123635d0c54cb8a
nikkei,Nikkei,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",AAEntity,Nikkei,,dgm_fraud_handles,9e961ee798e12922d58636ec2b05fd42,dgm_fraud_handles__9e961ee798e12922d58636ec2b05fd42
nnpcgroup,NNPC Group,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Media,NNPC Group,,dgm_fraud_handles,d279bb488e9854eed85534c54ad9b918,dgm_fraud_handles__d279bb488e9854eed85534c54ad9b918
ntn24ve,NTN24 Venezuela,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Exec,NTN24 Venezuela,,dgm_fraud_handles,8ae5d6a1d55f98e93df935fa9fd1d588,dgm_fraud_handles__8ae5d6a1d55f98e93df935fa9fd1d588
nypost,New York Post,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",LegislativeCommittee,New York Post,,dgm_fraud_handles,f35f2eec037ff24906496198d5dbd7c2,dgm_fraud_handles__f35f2eec037ff24906496198d5dbd7c2
nytimes,The New York Times,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Shipping,The New York Times,,dgm_fraud_handles,c78f53bac340b9ec2ddf10d45a9f89a0,dgm_fraud_handles__c78f53bac340b9ec2ddf10d45a9f89a0
nytmike,Michael S. Schmidt,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",IndustryTerm,Michael S. Schmidt,,dgm_fraud_handles,0747d75f1bcf34b0cdc0c0b704850b5d,dgm_fraud_handles__0747d75f1bcf34b0cdc0c0b704850b5d
nzherald,NZ Herald,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",IndustryTerm,NZ Herald,,dgm_fraud_handles,45d1defa3343ba708dee741eac4133e1,dgm_fraud_handles__45d1defa3343ba708dee741eac4133e1
offshoreenergyt,Offshore Energy Today,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",IndustryTerm,Offshore Energy Today,,dgm_fraud_handles,07dfd57bd0382993724cb5d204468c84,dgm_fraud_handles__07dfd57bd0382993724cb5d204468c84
og_advisors,Oil & Gas Advisors,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",IndustryTerm,Oil & Gas Advisors,,dgm_fraud_handles,967fccedc1ae590d864a85f26fa25123,dgm_fraud_handles__967fccedc1ae590d864a85f26fa25123
okasanman,Okasan Man,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Consulates,Okasan Man,,dgm_fraud_handles,e13b6698bcc8ad05c2b1525d1e1cf192,dgm_fraud_handles__e13b6698bcc8ad05c2b1525d1e1cf192
okex_,OKEx,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Shipping,OKEx,,dgm_fraud_handles,b17389b01b50e30abb556d9151a036f4,dgm_fraud_handles__b17389b01b50e30abb556d9151a036f4
oliverdarcy,Oliver Darcy,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Refinery,Oliver Darcy,,dgm_fraud_handles,d783aac03255facbc1fca0ab2c1d9707,dgm_fraud_handles__d783aac03255facbc1fca0ab2c1d9707
openoutcrier,Open Outcrier,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Media,Open Outcrier,,dgm_fraud_handles,af69dcd09c325d027f0534370ac4b472,dgm_fraud_handles__af69dcd09c325d027f0534370ac4b472
oriana0214,Oriana Pawlyk,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",IndustryTerm,Oriana Pawlyk,,dgm_fraud_handles,cad9bcc5189956067db2a09ca0799dea,dgm_fraud_handles__cad9bcc5189956067db2a09ca0799dea
pa,PA Media,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Pipeline,PA Media,,dgm_fraud_handles,965084e420126ec11b8beaf52660843e,dgm_fraud_handles__965084e420126ec11b8beaf52660843e
plattsgas,Platts Gas,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Legislator,Platts Gas,,dgm_fraud_handles,2d8c45cfa7441dc348bc0da020146369,dgm_fraud_handles__2d8c45cfa7441dc348bc0da020146369
plattsoil,Platts Oil,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",IndustryTerm,Platts Oil,,dgm_fraud_handles,c43949a2e58d6e8b4e95fc2f6d853997,dgm_fraud_handles__c43949a2e58d6e8b4e95fc2f6d853997
politico,Politico,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Pipeline,Politico,,dgm_fraud_handles,6f47622c8d3144c1e61af453f81bf36b,dgm_fraud_handles__6f47622c8d3144c1e61af453f81bf36b
qtrresearch,WTR Research,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Pipeline,WTR Research,,dgm_fraud_handles,dd6694bc92fac3d9378f3a417411c4ee,dgm_fraud_handles__dd6694bc92fac3d9378f3a417411c4ee
reuters,Reuters,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",DiplomaticFacilities,Reuters,,dgm_fraud_handles,7513717dba8b208fe06799dcc54e59e2,dgm_fraud_handles__7513717dba8b208fe06799dcc54e59e2
reutersbiz,Reuters Business,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",News,Reuters Business,,dgm_fraud_handles,0a468272356fbb616fa3c4f989954180,dgm_fraud_handles__0a468272356fbb616fa3c4f989954180
reutersindia,Reuters India,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Legislator,Reuters India,,dgm_fraud_handles,e7dbeec5e03ed8217e14b45f36016da6,dgm_fraud_handles__e7dbeec5e03ed8217e14b45f36016da6
reutersvzla,Reuters Venezuela,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Exec,Reuters Venezuela,,dgm_fraud_handles,a21c8f1d65b12b807ac613b432651601,dgm_fraud_handles__a21c8f1d65b12b807ac613b432651601
reutersworld,Reuters World,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Exec,Reuters World,,dgm_fraud_handles,a60b5ee62d2ab2c18855ae441d050e83,dgm_fraud_handles__a60b5ee62d2ab2c18855ae441d050e83
rt_com,RT,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",ForeignMinister,RT,,dgm_fraud_handles,705610ed3e5ec724f5cb0d76a5fd3aa1,dgm_fraud_handles__705610ed3e5ec724f5cb0d76a5fd3aa1
rt_russian,RT,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Person,RT,,dgm_fraud_handles,705610ed3e5ec724f5cb0d76a5fd3aa1,dgm_fraud_handles__705610ed3e5ec724f5cb0d76a5fd3aa1
ru_rbc,RU RBC,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Refinery,RU RBC,,dgm_fraud_handles,250a88c8a11a21580ea4a49c0abe076b,dgm_fraud_handles__250a88c8a11a21580ea4a49c0abe076b
sec_news,SEC News,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",FTO,SEC News,,dgm_fraud_handles,3c640db99c415e9f000ea1172d5f432e,dgm_fraud_handles__3c640db99c415e9f000ea1172d5f432e
skynews,Sky News,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Exec,Sky News,,dgm_fraud_handles,3b7dd11b6654dd5f35745285ededdbd9,dgm_fraud_handles__3b7dd11b6654dd5f35745285ededdbd9
skynewsarabia,Sky News,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",ForeignMinister,Sky News,,dgm_fraud_handles,3b7dd11b6654dd5f35745285ededdbd9,dgm_fraud_handles__3b7dd11b6654dd5f35745285ededdbd9
skynewsarabia_b,Sky News,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Person,Sky News,,dgm_fraud_handles,3b7dd11b6654dd5f35745285ededdbd9,dgm_fraud_handles__3b7dd11b6654dd5f35745285ededdbd9
skynewsbiz,Sky News Business,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Consulates,Sky News Business,,dgm_fraud_handles,3d550b454a8e373afbe7cdb65f3f8798,dgm_fraud_handles__3d550b454a8e373afbe7cdb65f3f8798
skynewsbreak,Sky News Breaking,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Consulates,Sky News Breaking,,dgm_fraud_handles,4e6b4ef87abb36094d313127cee7ad5b,dgm_fraud_handles__4e6b4ef87abb36094d313127cee7ad5b
tass_agency,Tass News Agency,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Legislator,Tass News Agency,,dgm_fraud_handles,2ef10dc173a276c0a04e432f0f7f3589,dgm_fraud_handles__2ef10dc173a276c0a04e432f0f7f3589
tbs_news,TBS News,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",News,TBS News,,dgm_fraud_handles,a9632e97653522ce122a83602a21ce44,dgm_fraud_handles__a9632e97653522ce122a83602a21ce44
cmagovuk,UK Competition & Markets Authority,"London, UK",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"london, uk",Person,UK Competition & Markets Authority,,dgm_fraud_handles,3e90cc1daa3c21385551c1259b596b6c,dgm_fraud_handles__3e90cc1daa3c21385551c1259b596b6c
commercegov,US Commerce Department,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",ForeignMinister,US Commerce Department,,dgm_fraud_handles,3044f0f66878cdf974093f312bfe2380,dgm_fraud_handles__3044f0f66878cdf974093f312bfe2380
commonscms,"UK Digital, Culture, Media and Sport Committee","London, UK",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"london, uk",IndustryTerm,"UK Digital, Culture, Media and Sport Committee",,dgm_fraud_handles,773adbba4262a0b4ddcffaa038a306fd,dgm_fraud_handles__773adbba4262a0b4ddcffaa038a306fd
telegraph,The Telegraph,"London, UK",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"london, uk",News,The Telegraph,,dgm_fraud_handles,07056eda0067d2c5ff27b85e56554862,dgm_fraud_handles__07056eda0067d2c5ff27b85e56554862
tesla,Tesla,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Media,Tesla,,dgm_fraud_handles,8f3182163857c5463c883017ff1cd3cc,dgm_fraud_handles__8f3182163857c5463c883017ff1cd3cc
theapjournalist,Andrew Peng,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",IndustryTerm,Andrew Peng,,dgm_fraud_handles,76cd3463238fbf72f1517e6ac0def14f,dgm_fraud_handles__76cd3463238fbf72f1517e6ac0def14f
thedailybeast,The Daily Beast,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Exec,The Daily Beast,,dgm_fraud_handles,096e70ac7476a5c15a8f4785a9b4f6cf,dgm_fraud_handles__096e70ac7476a5c15a8f4785a9b4f6cf
nydailynews,New York Daily News,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Refinery,New York Daily News,,dgm_fraud_handles,7d8e1758f156b0c6dcbad6fabf8bebfe,dgm_fraud_handles__7d8e1758f156b0c6dcbad6fabf8bebfe
thedealnewsroom,The Deal,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",News,The Deal,,dgm_fraud_handles,5f325c99d5b9572c7cf5efab801200a4,dgm_fraud_handles__5f325c99d5b9572c7cf5efab801200a4
theedgemarkets,The Edge Markets,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Exec,The Edge Markets,,dgm_fraud_handles,85ade016940174e67ae7e6496ae772a6,dgm_fraud_handles__85ade016940174e67ae7e6496ae772a6
thefashionlaw,The Fashion Law,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Exec,The Fashion Law,,dgm_fraud_handles,19eb74ced25d0db3262cf3292565e7a9,dgm_fraud_handles__19eb74ced25d0db3262cf3292565e7a9
theinformation,The Information,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Consulates,The Information,,dgm_fraud_handles,6ad880a8a6f992004a93f5bf4fc321eb,dgm_fraud_handles__6ad880a8a6f992004a93f5bf4fc321eb
theinsneider,Jeff Sneider,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",IndustryTerm,Jeff Sneider,,dgm_fraud_handles,599edef8f75ab9cd61802929710ced16,dgm_fraud_handles__599edef8f75ab9cd61802929710ced16
theregister,The Register,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",ForeignMinister,The Register,,dgm_fraud_handles,c4994adc518c45a26a94e197c170e09c,dgm_fraud_handles__c4994adc518c45a26a94e197c170e09c
thesheetztweetz,Michael Sheetz,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",space,Michael Sheetz,,dgm_fraud_handles,afbbc3f7abbd068754ddf4f824463918,dgm_fraud_handles__afbbc3f7abbd068754ddf4f824463918
thestreet,The Street,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",IndustryTerm,The Street,,dgm_fraud_handles,801f1bf116e66218a5b41fab8dee295d,dgm_fraud_handles__801f1bf116e66218a5b41fab8dee295d
timesofindia,Times of India,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Keyphrase,Times of India,,dgm_fraud_handles,b53c7cbfdf288460c12bb2c14fa4d8ba,dgm_fraud_handles__b53c7cbfdf288460c12bb2c14fa4d8ba
toibusiness,TOI Business,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",DiplomaticFacilities,TOI Business,,dgm_fraud_handles,91231c602211f7c7db7af0d099d40896,dgm_fraud_handles__91231c602211f7c7db7af0d099d40896
trade_the_news,Trade The News,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",CompanyKeyword,Trade The News,,dgm_fraud_handles,2a44f81fdd0b02f58f89b38a2dd126e7,dgm_fraud_handles__2a44f81fdd0b02f58f89b38a2dd126e7
tradehawk,TradeHawk,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Person,TradeHawk,,dgm_fraud_handles,79479ecc31883748e2b915c7df49d46a,dgm_fraud_handles__79479ecc31883748e2b915c7df49d46a
washingtonpost,The Washington Post,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Pipeline,The Washington Post,,dgm_fraud_handles,5daded1785f90c4e2ca275cdf740b08b,dgm_fraud_handles__5daded1785f90c4e2ca275cdf740b08b
wikileaks,WikiLeaks,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Pipeline,WikiLeaks,,dgm_fraud_handles,2398fe2121071a4af502375b6ba96488,dgm_fraud_handles__2398fe2121071a4af502375b6ba96488
wsj,The Wall Street Journal,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Person,The Wall Street Journal,,dgm_fraud_handles,eeae2cd74cd97fb881c482f19cd94226,dgm_fraud_handles__eeae2cd74cd97fb881c482f19cd94226
wto,World Trade Organization,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Wells,World Trade Organization,,dgm_fraud_handles,ec45d291cc1445d14f256bfa4aa6493f,dgm_fraud_handles__ec45d291cc1445d14f256bfa4aa6493f
yonhapnews,Yonhap News Agency,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",ForeignMinister,Yonhap News Agency,,dgm_fraud_handles,c2b55091efe4d0db1d9ab5b26739c4de,dgm_fraud_handles__c2b55091efe4d0db1d9ab5b26739c4de
yonhaptweet,Yonhap News Agency,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Keyphrase,Yonhap News Agency,,dgm_fraud_handles,c2b55091efe4d0db1d9ab5b26739c4de,dgm_fraud_handles__c2b55091efe4d0db1d9ab5b26739c4de
yuantalks,Yuan Talks,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",CompanyKeyword,Yuan Talks,,dgm_fraud_handles,fbd75f27b9e2ac922e5914fdad51a7ed,dgm_fraud_handles__fbd75f27b9e2ac922e5914fdad51a7ed
econhedge,Econ Hedge,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",DiplomaticFacilities,Econ Hedge,,dgm_fraud_handles,59457f884fcdc46306d0320038bc9505,dgm_fraud_handles__59457f884fcdc46306d0320038bc9505
ecb,European Central Bank,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Exec,European Central Bank,,dgm_fraud_handles,3d73ff73ba2d16f8db46c2db968e3cc1,dgm_fraud_handles__3d73ff73ba2d16f8db46c2db968e3cc1
fox5ny,Fox5NY,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",Organization,Fox5NY,,dgm_fraud_handles,cdbb791569ea2d5c478aca1b89a89204,dgm_fraud_handles__cdbb791569ea2d5c478aca1b89a89204
7newsbrisbane,7NEWS Brisbane,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",CompanyKeyword,7NEWS Brisbane,,dgm_fraud_handles,c608a0ef535fe18b2fc7a657aceea1ba,dgm_fraud_handles__c608a0ef535fe18b2fc7a657aceea1ba
vestager,European Commission Executive Vice-President Vestager,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",ForeignMinister,European Commission Executive Vice-President Vestager,,dgm_fraud_handles,88ceff001a712a9eeb24f5889809fd41,dgm_fraud_handles__88ceff001a712a9eeb24f5889809fd41
fox35news,Fox35 News,"Washington, DC",cryptocurrency_scam;aml;counterfeiting;fraud;carding,"washington, dc",DiplomaticFacilities,Fox35 News,,dgm_fraud_handles,d5288b536ae53b4675ec24ddd8f31610,dgm_fraud_handles__d5288b536ae53b4675ec24ddd8f31610
