keyword,caption_name,groups,topic_id,entity_type,guid,Lat,Lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
westernaircharter,Western Air Charter,airline operators,,airline operators,,,,AirlineOperators,Western Air Charter,,dgm_tsa_mentioned_entities,e31237224bf92b3c1996467d539bfdf3,dgm_tsa_mentioned_entities__e31237224bf92b3c1996467d539bfdf3
westernair,Western Airways,airline operators,,airline operators,,,,AirlineOperators,Western Airways,,dgm_tsa_mentioned_entities,d2b8f76b5cc1a968136ea524eb7691a1,dgm_tsa_mentioned_entities__d2b8f76b5cc1a968136ea524eb7691a1
western global,Western Global Airlines,airline operators,,airline operators,,,,AirlineOperators,Western Global Airlines,,dgm_tsa_mentioned_entities,3b31864104ebdade5db6576cfcd37bee,dgm_tsa_mentioned_entities__3b31864104ebdade5db6576cfcd37bee
western airways,Western Airways,airline operators,,airline operators,,,,AirlineOperators,Western Airways,,dgm_tsa_mentioned_entities,dbaddcb3b902d4aa2645d35dacbe89db,dgm_tsa_mentioned_entities__dbaddcb3b902d4aa2645d35dacbe89db
western airlines,Western Airlines,airline operators,,airline operators,,,,AirlineOperators,Western Airlines,,dgm_tsa_mentioned_entities,4820798665095a20a3feacfe2748b45c,dgm_tsa_mentioned_entities__4820798665095a20a3feacfe2748b45c
western air charter,Western Air Charter,airline operators,,airline operators,,,,AirlineOperators,Western Air Charter,,dgm_tsa_mentioned_entities,136e7495f805a1da129d293e305cc5ca,dgm_tsa_mentioned_entities__136e7495f805a1da129d293e305cc5ca
western air,Western Airlines,airline operators,,airline operators,,,,AirlineOperators,Western Airlines,,dgm_tsa_mentioned_entities,f8254e2093d61f2a0d5e67fac1b4375c,dgm_tsa_mentioned_entities__f8254e2093d61f2a0d5e67fac1b4375c
wamos air,Wamos Air,airline operators,,airline operators,,,,AirlineOperators,Wamos Air,,dgm_tsa_mentioned_entities,9f7a1327914aba20d49134aedcee1beb,dgm_tsa_mentioned_entities__9f7a1327914aba20d49134aedcee1beb
voyageur airways,Voyageur Airways,airline operators,,airline operators,,,,AirlineOperators,Voyageur Airways,,dgm_tsa_mentioned_entities,704e3c393b0595cd25cf7438bcbfac63,dgm_tsa_mentioned_entities__704e3c393b0595cd25cf7438bcbfac63
volga-dnepr,Volga-Dnepr Airlines,airline operators,,airline operators,,,,AirlineOperators,Volga-Dnepr Airlines,,dgm_tsa_mentioned_entities,3316f8322b9b63dc40dffc92de3fef3d,dgm_tsa_mentioned_entities__3316f8322b9b63dc40dffc92de3fef3d
volaris,Volaris Costa Rica,airline operators,,airline operators,,,,AirlineOperators,Volaris Costa Rica,,dgm_tsa_mentioned_entities,7ef3188205cef89515ad797cfee14f27,dgm_tsa_mentioned_entities__7ef3188205cef89515ad797cfee14f27
volaris,Volaris,airline operators,,airline operators,,,,AirlineOperators,Volaris,,dgm_tsa_mentioned_entities,b432d0609acb341991bb6798a9c6fc61,dgm_tsa_mentioned_entities__b432d0609acb341991bb6798a9c6fc61
vivaaerobus,Viva Aerobus,airline operators,,airline operators,,,,AirlineOperators,Viva Aerobus,,dgm_tsa_mentioned_entities,cce88e248c8288c116b1e7c0e40fcf56,dgm_tsa_mentioned_entities__cce88e248c8288c116b1e7c0e40fcf56
viva air colombia,Viva Air Colombia,airline operators,,airline operators,,,,AirlineOperators,Viva Air Colombia,,dgm_tsa_mentioned_entities,fcb64e69d6ef299e275fc23c1f116306,dgm_tsa_mentioned_entities__fcb64e69d6ef299e275fc23c1f116306
viva aerobus,Viva Aerobus,airline operators,,airline operators,,,,AirlineOperators,Viva Aerobus,,dgm_tsa_mentioned_entities,92e4ee830589a0d25244118f0649b37d,dgm_tsa_mentioned_entities__92e4ee830589a0d25244118f0649b37d
virgin atlantic,Virgin Atlantic,airline operators,,airline operators,e7c2b0250dd5af63fbd4b60ee9b58da1,,,AirlineOperators,Virgin Atlantic,,dgm_tsa_mentioned_entities,c29feafe9734e237e317c78b358a8934,dgm_tsa_mentioned_entities__c29feafe9734e237e317c78b358a8934
uzbekistan airways,Uzbekistan Airways,airline operators,,airline operators,,,,AirlineOperators,Uzbekistan Airways,,dgm_tsa_mentioned_entities,f320614090d5c01f960bc93e99a9d4d7,dgm_tsa_mentioned_entities__f320614090d5c01f960bc93e99a9d4d7
usmx airlink,USMX AirLink,airline operators,,airline operators,,,,AirlineOperators,USMX AirLink,,dgm_tsa_mentioned_entities,9d5743147f7d5092f19c8a5b16848391,dgm_tsa_mentioned_entities__9d5743147f7d5092f19c8a5b16848391
usajetairlines,USA Jet Airlines,airline operators,,airline operators,,,,AirlineOperators,USA Jet Airlines,,dgm_tsa_mentioned_entities,2f6d5c0b9dc74e4f4797d9d040498d68,dgm_tsa_mentioned_entities__2f6d5c0b9dc74e4f4797d9d040498d68
usajetair,USA Jet Airlines,airline operators,,airline operators,,,,AirlineOperators,USA Jet Airlines,,dgm_tsa_mentioned_entities,3c6f7b687070cb855cd4ae5de6be35e6,dgm_tsa_mentioned_entities__3c6f7b687070cb855cd4ae5de6be35e6
usajet,USA Jet Airlines,airline operators,,airline operators,,,,AirlineOperators,USA Jet Airlines,,dgm_tsa_mentioned_entities,8ec20ceab30693409424b976402744e0,dgm_tsa_mentioned_entities__8ec20ceab30693409424b976402744e0
usa jet airlines,USA Jet Airlines,airline operators,,airline operators,,,,AirlineOperators,USA Jet Airlines,,dgm_tsa_mentioned_entities,52cc04d77e815e11e936f608bafb5345,dgm_tsa_mentioned_entities__52cc04d77e815e11e936f608bafb5345
unitedparcelservice,United Parcel Service,airline operators,,airline operators,9cbf31388531bdcb5e616f7a42f99574,,,AirlineOperators,United Parcel Service,,dgm_tsa_mentioned_entities,25069bc93e0fc19a750174081882af66,dgm_tsa_mentioned_entities__25069bc93e0fc19a750174081882af66
unitedairlines,United Airlines,airline operators,,airline operators,,,,AirlineOperators,United Airlines,,dgm_tsa_mentioned_entities,066984b4bd74ff9a85c4ef17222ae606,dgm_tsa_mentioned_entities__066984b4bd74ff9a85c4ef17222ae606
unitedair,United Airlines,airline operators,,airline operators,,,,AirlineOperators,United Airlines,,dgm_tsa_mentioned_entities,6046b4fc7df6be604ed670cd82cb543f,dgm_tsa_mentioned_entities__6046b4fc7df6be604ed670cd82cb543f
united parcel service,United Parcel Service,airline operators,,airline operators,9cbf31388531bdcb5e616f7a42f99574,,,AirlineOperators,United Parcel Service,,dgm_tsa_mentioned_entities,d24ad5f003d3a03a9c9fa2c365a83503,dgm_tsa_mentioned_entities__d24ad5f003d3a03a9c9fa2c365a83503
united airlines,United Airlines,airline operators,,airline operators,,,,AirlineOperators,United Airlines,,dgm_tsa_mentioned_entities,632d953521bb123931dd4573c8354442,dgm_tsa_mentioned_entities__632d953521bb123931dd4573c8354442
ukraine international airlines,Ukraine International Airlines,airline operators,,airline operators,,,,AirlineOperators,Ukraine International Airlines,,dgm_tsa_mentioned_entities,3fe9cc258a4f1ed2ee5e32c4ced81fbb,dgm_tsa_mentioned_entities__3fe9cc258a4f1ed2ee5e32c4ced81fbb
turkish airlines,Turkish Airlines Inc,airline operators,,airline operators,,,,AirlineOperators,Turkish Airlines Inc,,dgm_tsa_mentioned_entities,6da89a971d19eec5b7955e21354af217,dgm_tsa_mentioned_entities__6da89a971d19eec5b7955e21354af217
turk hava yollari,Turkish Airlines Inc,airline operators,,airline operators,,,,AirlineOperators,Turkish Airlines Inc,,dgm_tsa_mentioned_entities,36235cb2d46d4e2056bb6a5623fcff5b,dgm_tsa_mentioned_entities__36235cb2d46d4e2056bb6a5623fcff5b
tui fly netherlands,TUI Airlines Nederland,airline operators,,airline operators,,,,AirlineOperators,TUI Airlines Nederland,,dgm_tsa_mentioned_entities,f3aa2cfc18fe4ba822c61203593d954e,dgm_tsa_mentioned_entities__f3aa2cfc18fe4ba822c61203593d954e
tui fly belgium,TUI Airlines Belgium,airline operators,,airline operators,,,,AirlineOperators,TUI Airlines Belgium,,dgm_tsa_mentioned_entities,ea5f3783e45c9673bc6abe0d7a6ec35e,dgm_tsa_mentioned_entities__ea5f3783e45c9673bc6abe0d7a6ec35e
tui airways,TUI Airways Limited,airline operators,,airline operators,,,,AirlineOperators,TUI Airways Limited,,dgm_tsa_mentioned_entities,07e45dde4ffc0efec7dc02345ef47e67,dgm_tsa_mentioned_entities__07e45dde4ffc0efec7dc02345ef47e67
tui airlines nederland,TUI Airlines Nederland,airline operators,,airline operators,,,,AirlineOperators,TUI Airlines Nederland,,dgm_tsa_mentioned_entities,6c9d568ac4d5a7377ce534a2c57384cf,dgm_tsa_mentioned_entities__6c9d568ac4d5a7377ce534a2c57384cf
tui airlines belgium,TUI Airlines Belgium,airline operators,,airline operators,,,,AirlineOperators,TUI Airlines Belgium,,dgm_tsa_mentioned_entities,c60abb142c872037f6a0231d73dbca64,dgm_tsa_mentioned_entities__c60abb142c872037f6a0231d73dbca64
tui airlines,TUI Airways Limited,airline operators,,airline operators,,,,AirlineOperators,TUI Airways Limited,,dgm_tsa_mentioned_entities,403d853dc3763cd78f03251d08a86e08,dgm_tsa_mentioned_entities__403d853dc3763cd78f03251d08a86e08
transstatesairlines,Trans States Airlines,airline operators,,airline operators,,,,AirlineOperators,Trans States Airlines,,dgm_tsa_mentioned_entities,e5e40ab4444fae90b766abb1507a6277,dgm_tsa_mentioned_entities__e5e40ab4444fae90b766abb1507a6277
transstates,Trans States Airlines,airline operators,,airline operators,,,,AirlineOperators,Trans States Airlines,,dgm_tsa_mentioned_entities,31744dac1c68d7547e69a7d18f72d7f1,dgm_tsa_mentioned_entities__31744dac1c68d7547e69a7d18f72d7f1
transportes aéreos bolivianos,Transportes Aéreos Bolivianos,airline operators,,airline operators,,,,AirlineOperators,Transportes Aéreos Bolivianos,,dgm_tsa_mentioned_entities,4f30e3cbc4abc9e97569b037461dfb10,dgm_tsa_mentioned_entities__4f30e3cbc4abc9e97569b037461dfb10
transexecutiveairlines,Trans Executive Airlines,airline operators,,airline operators,,,,AirlineOperators,Trans Executive Airlines,,dgm_tsa_mentioned_entities,24f82af78c3fd586806e5e8fb147efe9,dgm_tsa_mentioned_entities__24f82af78c3fd586806e5e8fb147efe9
transcarga,Transcarga International Airways,airline operators,,airline operators,,,,AirlineOperators,Transcarga International Airways,,dgm_tsa_mentioned_entities,ec1819dc4874dc232a4acd549f4a03ee,dgm_tsa_mentioned_entities__ec1819dc4874dc232a4acd549f4a03ee
transairhawaii,Trans Executive Airlines,airline operators,,airline operators,,,,AirlineOperators,Trans Executive Airlines,,dgm_tsa_mentioned_entities,cd3912f51ed53d331f7cc3ace07bda0a,dgm_tsa_mentioned_entities__cd3912f51ed53d331f7cc3ace07bda0a
transair,Trans Executive Airlines,airline operators,,airline operators,,,,AirlineOperators,Trans Executive Airlines,,dgm_tsa_mentioned_entities,6095abb16b49f7870cd573d4fee42f28,dgm_tsa_mentioned_entities__6095abb16b49f7870cd573d4fee42f28
trans states airlines,Trans States Airlines,airline operators,,airline operators,,,,AirlineOperators,Trans States Airlines,,dgm_tsa_mentioned_entities,37cf26dd0695a61486b2aceab66e7dc6,dgm_tsa_mentioned_entities__37cf26dd0695a61486b2aceab66e7dc6
trans sierra airlines,Sierra Pacific Airlines,airline operators,,airline operators,,,,AirlineOperators,Sierra Pacific Airlines,,dgm_tsa_mentioned_entities,5922c6399dd26c03c4f6ff196e539494,dgm_tsa_mentioned_entities__5922c6399dd26c03c4f6ff196e539494
trans executive airlines,Trans Executive Airlines,airline operators,,airline operators,,,,AirlineOperators,Trans Executive Airlines,,dgm_tsa_mentioned_entities,9efde8c76214d4cfe0a6c6d98e793bac,dgm_tsa_mentioned_entities__9efde8c76214d4cfe0a6c6d98e793bac
tradewindshuttle,Tradewind Aviation,airline operators,,airline operators,,,,AirlineOperators,Tradewind Aviation,,dgm_tsa_mentioned_entities,f5b52b0b89a246935955b3391cc56b7b,dgm_tsa_mentioned_entities__f5b52b0b89a246935955b3391cc56b7b
tradewind aviation,Tradewind Aviation,airline operators,,airline operators,,,,AirlineOperators,Tradewind Aviation,,dgm_tsa_mentioned_entities,49eaa4b5b69d7c2f68b35d6d5269adc8,dgm_tsa_mentioned_entities__49eaa4b5b69d7c2f68b35d6d5269adc8
tradewinaviation,Tradewind Aviation,airline operators,,airline operators,,,,AirlineOperators,Tradewind Aviation,,dgm_tsa_mentioned_entities,afe72b5c7f70062e784baf129aa689d1,dgm_tsa_mentioned_entities__afe72b5c7f70062e784baf129aa689d1
titan airways,Titan Airways,airline operators,,airline operators,,,,AirlineOperators,Titan Airways,,dgm_tsa_mentioned_entities,145bf018a5505f0dddb2a09e8229c646,dgm_tsa_mentioned_entities__145bf018a5505f0dddb2a09e8229c646
tismaair,Tisma,airline operators,,airline operators,,,,AirlineOperators,Tisma,,dgm_tsa_mentioned_entities,852ae559bdc5220b1716ce660e41a6c3,dgm_tsa_mentioned_entities__852ae559bdc5220b1716ce660e41a6c3
tisma,Tisma,airline operators,,airline operators,,,,AirlineOperators,Tisma,,dgm_tsa_mentioned_entities,37d1bb8da1c5a3d083ce729046ce2ed3,dgm_tsa_mentioned_entities__37d1bb8da1c5a3d083ce729046ce2ed3
tigerair,Tigerair,airline operators,,airline operators,,,,AirlineOperators,Tigerair,,dgm_tsa_mentioned_entities,efdad356ec1dc5ffb7be117c8548415b,dgm_tsa_mentioned_entities__efdad356ec1dc5ffb7be117c8548415b
tiger airways,Tigerair,airline operators,,airline operators,,,,AirlineOperators,Tigerair,,dgm_tsa_mentioned_entities,971f2130116da4674be1977f10debc5e,dgm_tsa_mentioned_entities__971f2130116da4674be1977f10debc5e
tar aerolíneas,TAR Aerolíneas,airline operators,,airline operators,,,,AirlineOperators,TAR Aerolíneas,,dgm_tsa_mentioned_entities,7c6769765013f1bde8705c71b0a9bbf5,dgm_tsa_mentioned_entities__7c6769765013f1bde8705c71b0a9bbf5
tap air,TAP Air Portugal,airline operators,,airline operators,,,,AirlineOperators,TAP Air Portugal,,dgm_tsa_mentioned_entities,60f1af16c60e14f6586bc8667056505f,dgm_tsa_mentioned_entities__60f1af16c60e14f6586bc8667056505f
tab cargo,Transportes Aéreos Bolivianos,airline operators,,airline operators,,,,AirlineOperators,Transportes Aéreos Bolivianos,,dgm_tsa_mentioned_entities,c98979b2faf87a83528186c534665932,dgm_tsa_mentioned_entities__c98979b2faf87a83528186c534665932
tab airlines,Transportes Aéreos Bolivianos,airline operators,,airline operators,,,,AirlineOperators,Transportes Aéreos Bolivianos,,dgm_tsa_mentioned_entities,609ba09df23309e906fcb229fed661ec,dgm_tsa_mentioned_entities__609ba09df23309e906fcb229fed661ec
tab aerocarga,Transportes Aéreos Bolivianos,airline operators,,airline operators,,,,AirlineOperators,Transportes Aéreos Bolivianos,,dgm_tsa_mentioned_entities,247d77bf72b7110ce26775b41a3dbc4b,dgm_tsa_mentioned_entities__247d77bf72b7110ce26775b41a3dbc4b
t'way air,T'way Air,airline operators,,airline operators,,,,AirlineOperators,T'way Air,,dgm_tsa_mentioned_entities,13eeb396ab1846b109f0d937a3a039a4,dgm_tsa_mentioned_entities__13eeb396ab1846b109f0d937a3a039a4
swoop airlines,Swoop Airline,airline operators,,airline operators,,,,AirlineOperators,Swoop Airline,,dgm_tsa_mentioned_entities,8fb9acf5b54d13e0c0894f86da842a71,dgm_tsa_mentioned_entities__8fb9acf5b54d13e0c0894f86da842a71
switalia,SW Italia,airline operators,,airline operators,,,,AirlineOperators,SW Italia,,dgm_tsa_mentioned_entities,c6388219644233c55bc332aa29ca5c7d,dgm_tsa_mentioned_entities__c6388219644233c55bc332aa29ca5c7d
swiss international,Swiss International Air Lines,airline operators,,airline operators,a46e47f63df8e1c6b9781ea9bf8a53a0,,,AirlineOperators,Swiss International Air Lines,,dgm_tsa_mentioned_entities,9200b30966fa05231c396f312416724d,dgm_tsa_mentioned_entities__9200b30966fa05231c396f312416724d
swiss air,Swiss International Air Lines,airline operators,,airline operators,a46e47f63df8e1c6b9781ea9bf8a53a0,,,AirlineOperators,Swiss International Air Lines,,dgm_tsa_mentioned_entities,13f09bca6b5349704162684a83a302dd,dgm_tsa_mentioned_entities__13f09bca6b5349704162684a83a302dd
swiftair,IAero Airways,airline operators,,airline operators,,,,AirlineOperators,IAero Airways,,dgm_tsa_mentioned_entities,72de00c491d80195391123242b73ce34,dgm_tsa_mentioned_entities__72de00c491d80195391123242b73ce34
sw italia,SW Italia,airline operators,,airline operators,,,,AirlineOperators,SW Italia,,dgm_tsa_mentioned_entities,e7554b1861074a91dfc43c11e5bb8e97,dgm_tsa_mentioned_entities__e7554b1861074a91dfc43c11e5bb8e97
surinam airways,Surinam Airways,airline operators,,airline operators,,,,AirlineOperators,Surinam Airways,,dgm_tsa_mentioned_entities,e19db96af146a0cd9b6cb9adf40559ad,dgm_tsa_mentioned_entities__e19db96af146a0cd9b6cb9adf40559ad
suparna airlines,Suparna Airlines Company Limited,airline operators,,airline operators,,,,AirlineOperators,Suparna Airlines Company Limited,,dgm_tsa_mentioned_entities,ef5b5cae32030c508d078ec60b715dec,dgm_tsa_mentioned_entities__ef5b5cae32030c508d078ec60b715dec
sunwing,Sunwing Airlines,airline operators,,airline operators,,,,AirlineOperators,Sunwing Airlines,,dgm_tsa_mentioned_entities,732277fabd96c930bd8ff767263ee2ff,dgm_tsa_mentioned_entities__732277fabd96c930bd8ff767263ee2ff
sunwest aviation,SunWest Aviation,airline operators,,airline operators,,,,AirlineOperators,SunWest Aviation,,dgm_tsa_mentioned_entities,55e8487e855d0bb4a40f5beab5781914,dgm_tsa_mentioned_entities__55e8487e855d0bb4a40f5beab5781914
suncountryairlines,Sun Country Airlines,airline operators,,airline operators,,,,AirlineOperators,Sun Country Airlines,,dgm_tsa_mentioned_entities,d8ee85f9fc4de94ae5007fe2e7f5b2ac,dgm_tsa_mentioned_entities__d8ee85f9fc4de94ae5007fe2e7f5b2ac
sunclass airlines,Sunclass Airlines,airline operators,,airline operators,,,,AirlineOperators,Sunclass Airlines,,dgm_tsa_mentioned_entities,c268d4c2c99fde5182d9da981de02cd6,dgm_tsa_mentioned_entities__c268d4c2c99fde5182d9da981de02cd6
sun country airlines,Sun Country Airlines,airline operators,,airline operators,,,,AirlineOperators,Sun Country Airlines,,dgm_tsa_mentioned_entities,ebd676008115f6e3a6fd2a6a89c639a1,dgm_tsa_mentioned_entities__ebd676008115f6e3a6fd2a6a89c639a1
sun country air,Sun Country Airlines,airline operators,,airline operators,,,,AirlineOperators,Sun Country Airlines,,dgm_tsa_mentioned_entities,b2a24b787465d2bf95a6dd9aa02c72d6,dgm_tsa_mentioned_entities__b2a24b787465d2bf95a6dd9aa02c72d6
spiritairlines,Spirit Airlines,airline operators,,airline operators,20156daa6a9f045a2911e1e716c9adfc,,,AirlineOperators,Spirit Airlines,,dgm_tsa_mentioned_entities,0e4c3b66ca01c944ff78656b76971466,dgm_tsa_mentioned_entities__0e4c3b66ca01c944ff78656b76971466
spirit airlines,Spirit Airlines,airline operators,,airline operators,20156daa6a9f045a2911e1e716c9adfc,,,AirlineOperators,Spirit Airlines,,dgm_tsa_mentioned_entities,9b09fee6b806c20700c443af405a52bb,dgm_tsa_mentioned_entities__9b09fee6b806c20700c443af405a52bb
southwestairlines,Southwest Airlines,airline operators,,airline operators,1fbbad0baa62e0c0298043a29d94cf28,,,AirlineOperators,Southwest Airlines,,dgm_tsa_mentioned_entities,0239ce1922d1887e7c1d196dd858fddb,dgm_tsa_mentioned_entities__0239ce1922d1887e7c1d196dd858fddb
southwestair,Southwest Airlines,airline operators,,airline operators,1fbbad0baa62e0c0298043a29d94cf28,,,AirlineOperators,Southwest Airlines,,dgm_tsa_mentioned_entities,70dcdeaff11da5a41d96e2ed66b577bc,dgm_tsa_mentioned_entities__70dcdeaff11da5a41d96e2ed66b577bc
southwest airlines,Southwest Airlines,airline operators,,airline operators,1fbbad0baa62e0c0298043a29d94cf28,,,AirlineOperators,Southwest Airlines,,dgm_tsa_mentioned_entities,50c4da579aa98be42b48aa71d48b9e8e,dgm_tsa_mentioned_entities__50c4da579aa98be42b48aa71d48b9e8e
southernair,Southern Air,airline operators,,airline operators,,,,AirlineOperators,Southern Air,,dgm_tsa_mentioned_entities,038d69360f1af0b7435e70348dbc5559,dgm_tsa_mentioned_entities__038d69360f1af0b7435e70348dbc5559
southern air transport,Southern Air,airline operators,,airline operators,,,,AirlineOperators,Southern Air,,dgm_tsa_mentioned_entities,54b6e0e47166f053d9ff13d2f612e8b3,dgm_tsa_mentioned_entities__54b6e0e47166f053d9ff13d2f612e8b3
southern air,Southern Air,airline operators,,airline operators,,,,AirlineOperators,Southern Air,,dgm_tsa_mentioned_entities,e053f6b121ae16198406afdde9db6fd3,dgm_tsa_mentioned_entities__e053f6b121ae16198406afdde9db6fd3
south african airways,South African Airways,airline operators,,airline operators,76b4745c251c3c8439059118fc127ed5,,,AirlineOperators,South African Airways,,dgm_tsa_mentioned_entities,4099dd0026950953f2b1d5bfe27bb9dc,dgm_tsa_mentioned_entities__4099dd0026950953f2b1d5bfe27bb9dc
smartwings,Smartwings,airline operators,,airline operators,,,,AirlineOperators,Smartwings,,dgm_tsa_mentioned_entities,68a1cebe5d059ed1025a994a05dcc21d,dgm_tsa_mentioned_entities__68a1cebe5d059ed1025a994a05dcc21d
smartlynx,SmartLynx Airlines Malta,airline operators,,airline operators,,,,AirlineOperators,SmartLynx Airlines Malta,,dgm_tsa_mentioned_entities,229d39933e2570268b232689f7f1e3dc,dgm_tsa_mentioned_entities__229d39933e2570268b232689f7f1e3dc
skywestairlines,SkyWest Airlines,airline operators,,airline operators,,,,AirlineOperators,SkyWest Airlines,,dgm_tsa_mentioned_entities,5c4398cd1d9c982c49557b4554707b5d,dgm_tsa_mentioned_entities__5c4398cd1d9c982c49557b4554707b5d
skywestair,SkyWest Airlines,airline operators,,airline operators,,,,AirlineOperators,SkyWest Airlines,,dgm_tsa_mentioned_entities,09f43c4649d3f53c2c1acd91eaa6d087,dgm_tsa_mentioned_entities__09f43c4649d3f53c2c1acd91eaa6d087
