aircraft,caption_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
thirty-seven pla z-8,thirty-seven PLA Changhe Z--8,Refinery,thirty-seven PLA Changhe Z--8,,dgm_chineseaircrafttaiwan,1776178f3524198fa9afcfba6d7e61b0,dgm_chineseaircrafttaiwan__1776178f3524198fa9afcfba6d7e61b0
thirty-eight pla z-8,thirty-eight PLA Changhe Z--8,Media,thirty-eight PLA Changhe Z--8,,dgm_chineseaircrafttaiwan,29677a47adc1f639d419ba60ffb516e0,dgm_chineseaircrafttaiwan__29677a47adc1f639d419ba60ffb516e0
thirty-nine pla z-8,thirty-nine PLA Changhe Z--8,Legislator,thirty-nine PLA Changhe Z--8,,dgm_chineseaircrafttaiwan,3b4ce50cb826d6ae8d198dc0747c4123,dgm_chineseaircrafttaiwan__3b4ce50cb826d6ae8d198dc0747c4123
forty pla z-8,forty PLA Changhe Z--8,IndustryTerm,forty PLA Changhe Z--8,,dgm_chineseaircrafttaiwan,e601a9d0f1c6a5bcafa79d79a308ec5c,dgm_chineseaircrafttaiwan__e601a9d0f1c6a5bcafa79d79a308ec5c
forty-one pla z-8,forty-one PLA Changhe Z--8,LegislativeCommittee,forty-one PLA Changhe Z--8,,dgm_chineseaircrafttaiwan,5e90279c316479e726e338c2e76364f9,dgm_chineseaircrafttaiwan__5e90279c316479e726e338c2e76364f9
forty-two pla z-8,forty-two PLA Changhe Z--8,LegislativeCommittee,forty-two PLA Changhe Z--8,,dgm_chineseaircrafttaiwan,94ddacf6b4fc65dcc9bbdfeab7b75ad3,dgm_chineseaircrafttaiwan__94ddacf6b4fc65dcc9bbdfeab7b75ad3
forty-three pla z-8,forty-three PLA Changhe Z--8,Keyphrase,forty-three PLA Changhe Z--8,,dgm_chineseaircrafttaiwan,c8c19c3a4363015756edb34f43fa8b26,dgm_chineseaircrafttaiwan__c8c19c3a4363015756edb34f43fa8b26
forty-four pla z-8,forty-four PLA Changhe Z--8,CompanyKeyword,forty-four PLA Changhe Z--8,,dgm_chineseaircrafttaiwan,d99f65aae99d88904d2cfa4995976354,dgm_chineseaircrafttaiwan__d99f65aae99d88904d2cfa4995976354
forty-five pla z-8,forty-five PLA Changhe Z--8,AAEntity,forty-five PLA Changhe Z--8,,dgm_chineseaircrafttaiwan,a0e8903a3ced2e8334b661714b620051,dgm_chineseaircrafttaiwan__a0e8903a3ced2e8334b661714b620051
forty-six pla z-8,forty-six PLA Changhe Z--8,Media,forty-six PLA Changhe Z--8,,dgm_chineseaircrafttaiwan,46a43211c0bf677fa8047b3e0b7f45d5,dgm_chineseaircrafttaiwan__46a43211c0bf677fa8047b3e0b7f45d5
forty-seven pla z-8,forty-seven PLA Changhe Z--8,Consulates,forty-seven PLA Changhe Z--8,,dgm_chineseaircrafttaiwan,9e90caa6fc8c27196e21712bad54b089,dgm_chineseaircrafttaiwan__9e90caa6fc8c27196e21712bad54b089
forty-eight pla z-8,forty-eight PLA Changhe Z--8,Legislator,forty-eight PLA Changhe Z--8,,dgm_chineseaircrafttaiwan,6c326cfb148edb116075c3726224d002,dgm_chineseaircrafttaiwan__6c326cfb148edb116075c3726224d002
forty-nine pla z-8,forty-nine PLA Changhe Z--8,DiplomaticFacilities,forty-nine PLA Changhe Z--8,,dgm_chineseaircrafttaiwan,d95283db2ea049cd558d116f976d9a23,dgm_chineseaircrafttaiwan__d95283db2ea049cd558d116f976d9a23
fifty pla z-8,fifty PLA Changhe Z--8,Person,fifty PLA Changhe Z--8,,dgm_chineseaircrafttaiwan,4396c5860704271f5277c26ffb7e64c9,dgm_chineseaircrafttaiwan__4396c5860704271f5277c26ffb7e64c9
z-8,one Changhe Z-8,Shipping,one Changhe Z-8,,dgm_chineseaircrafttaiwan,0f4b05970e34652169720093a1f31063,dgm_chineseaircrafttaiwan__0f4b05970e34652169720093a1f31063
one pla y-9 ew,one PLA Shaanxi Y-9 electronic warfare,ForeignMinistry,one PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,516849f6c77bbe13d23e41b563177c8e,dgm_chineseaircrafttaiwan__516849f6c77bbe13d23e41b563177c8e
two pla y-9 ew,two PLA Shaanxi Y-9 electronic warfare,Media,two PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,74ac58c63bd40a6a8be171d2b9626404,dgm_chineseaircrafttaiwan__74ac58c63bd40a6a8be171d2b9626404
three pla y-9 ew,three PLA Shaanxi Y-9 electronic warfare,Media,three PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,fa906ead9e91a14d3663c10543989d5b,dgm_chineseaircrafttaiwan__fa906ead9e91a14d3663c10543989d5b
four pla y-9 ew,four PLA Shaanxi Y-9 electronic warfare,Diplomat,four PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,3a3eed81868be58ae39396300fe3358e,dgm_chineseaircrafttaiwan__3a3eed81868be58ae39396300fe3358e
five pla y-9 ew,five PLA Shaanxi Y-9 electronic warfare,Legislator,five PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,9983ea72a5e2d36fea9711e46e245911,dgm_chineseaircrafttaiwan__9983ea72a5e2d36fea9711e46e245911
six pla y-9 ew,six PLA Shaanxi Y-9 electronic warfare,CompanyKeyword,six PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,c52007ddfef4bf45fea10dada236470d,dgm_chineseaircrafttaiwan__c52007ddfef4bf45fea10dada236470d
seven pla y-9 ew,seven PLA Shaanxi Y-9 electronic warfare,Keyphrase,seven PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,dca13eec9a38432d5727cd032e8f3480,dgm_chineseaircrafttaiwan__dca13eec9a38432d5727cd032e8f3480
eight pla y-9 ew,eight PLA Shaanxi Y-9 electronic warfare,DiplomaticFacilities,eight PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,2c8e3be4c47ad9368e564599b1ed4adc,dgm_chineseaircrafttaiwan__2c8e3be4c47ad9368e564599b1ed4adc
nine pla y-9 ew,nine PLA Shaanxi Y-9 electronic warfare,ForeignMinister,nine PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,c4bb59c46a56063645e078b5b54b2fe8,dgm_chineseaircrafttaiwan__c4bb59c46a56063645e078b5b54b2fe8
ten pla y-9 ew,ten PLA Shaanxi Y-9 electronic warfare,Shipping,ten PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,919fa16a46d8464678894f34466cda4f,dgm_chineseaircrafttaiwan__919fa16a46d8464678894f34466cda4f
eleven pla y-9 ew,eleven PLA Shaanxi Y-9 electronic warfare,Exec,eleven PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,d7db500402e8f577b1568621826e5760,dgm_chineseaircrafttaiwan__d7db500402e8f577b1568621826e5760
twelve pla y-9 ew,twelve PLA Shaanxi Y-9 electronic warfare,LegislativeCommittee,twelve PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,055e07dfb2287fc00b19d4645f803dcc,dgm_chineseaircrafttaiwan__055e07dfb2287fc00b19d4645f803dcc
thirteen pla y-9 ew,thirteen PLA Shaanxi Y-9 electronic warfare,ForeignMinister,thirteen PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,b5f1fc7e1838a228c82c92bbe98a3d11,dgm_chineseaircrafttaiwan__b5f1fc7e1838a228c82c92bbe98a3d11
fourteen pla y-9 ew,fourteen PLA Shaanxi Y-9 electronic warfare,Legislator,fourteen PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,d21ccb4ca7dab948eebccd2951aa65bd,dgm_chineseaircrafttaiwan__d21ccb4ca7dab948eebccd2951aa65bd
fifteen pla y-9 ew,fifteen PLA Shaanxi Y-9 electronic warfare,Pipeline,fifteen PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,9389172cc87fe8b990e65318e5b7ef4f,dgm_chineseaircrafttaiwan__9389172cc87fe8b990e65318e5b7ef4f
sixteen pla y-9 ew,sixteen PLA Shaanxi Y-9 electronic warfare,FTO,sixteen PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,0b57e56803bf0743d99b787f7d479128,dgm_chineseaircrafttaiwan__0b57e56803bf0743d99b787f7d479128
seventeen pla y-9 ew,seventeen PLA Shaanxi Y-9 electronic warfare,Person,seventeen PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,c4c7898e8678fe3f27f1a660f9ad93f1,dgm_chineseaircrafttaiwan__c4c7898e8678fe3f27f1a660f9ad93f1
eighteen pla y-9 ew,eighteen PLA Shaanxi Y-9 electronic warfare,Person,eighteen PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,21ba8e330488ab90f6e8cf7c7c619fa4,dgm_chineseaircrafttaiwan__21ba8e330488ab90f6e8cf7c7c619fa4
nineteen pla y-9 ew,nineteen PLA Shaanxi Y-9 electronic warfare,Exec,nineteen PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,4ebb5c51f5f7becf315fe737a130d377,dgm_chineseaircrafttaiwan__4ebb5c51f5f7becf315fe737a130d377
twenty pla y-9 ew,twenty PLA Shaanxi Y-9 electronic warfare,AAEntity,twenty PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,0c002b4ab49e445119f0cf072a8df78b,dgm_chineseaircrafttaiwan__0c002b4ab49e445119f0cf072a8df78b
twenty-one pla y-9 ew,twenty-one PLA Shaanxi Y-9 electronic warfare,ForeignMinister,twenty-one PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,ba096fad8eb49de538a2c94346f9a8b2,dgm_chineseaircrafttaiwan__ba096fad8eb49de538a2c94346f9a8b2
twenty-two pla y-9 ew,twenty-two PLA Shaanxi Y-9 electronic warfare,Organization,twenty-two PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,754e4e2f9a5ff5412979d303dc07c7a7,dgm_chineseaircrafttaiwan__754e4e2f9a5ff5412979d303dc07c7a7
twenty-three pla y-9 ew,twenty-three PLA Shaanxi Y-9 electronic warfare,Refinery,twenty-three PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,0c61e66a13252163deece1dfc1d7a398,dgm_chineseaircrafttaiwan__0c61e66a13252163deece1dfc1d7a398
twenty-four pla y-9 ew,twenty-four PLA Shaanxi Y-9 electronic warfare,Person,twenty-four PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,71ad8a5ee02ddaa871276bfd8bf58ec8,dgm_chineseaircrafttaiwan__71ad8a5ee02ddaa871276bfd8bf58ec8
twenty-five pla y-9 ew,twenty-five PLA Shaanxi Y-9 electronic warfare,Refinery,twenty-five PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,2fba903b8e330ab8307f8802dd317a42,dgm_chineseaircrafttaiwan__2fba903b8e330ab8307f8802dd317a42
twenty-six pla y-9 ew,twenty-six PLA Shaanxi Y-9 electronic warfare,Pipeline,twenty-six PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,12b5a3d101ca532b80d249ba9a4f437d,dgm_chineseaircrafttaiwan__12b5a3d101ca532b80d249ba9a4f437d
twenty-seven pla y-9 ew,twenty-seven PLA Shaanxi Y-9 electronic warfare,Keyphrase,twenty-seven PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,534821dca99cc8a753d653c6a4da79b7,dgm_chineseaircrafttaiwan__534821dca99cc8a753d653c6a4da79b7
twenty-eight pla y-9 ew,twenty-eight PLA Shaanxi Y-9 electronic warfare,Media,twenty-eight PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,fb94561d104058e200fd4bb6b208bae1,dgm_chineseaircrafttaiwan__fb94561d104058e200fd4bb6b208bae1
twenty-nine pla y-9 ew,twenty-nine PLA Shaanxi Y-9 electronic warfare,Pipeline,twenty-nine PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,acd7f62e7d177f22905cff0a3433a9fd,dgm_chineseaircrafttaiwan__acd7f62e7d177f22905cff0a3433a9fd
thirty pla y-9 ew,thirty PLA Shaanxi Y-9 electronic warfare,Consulates,thirty PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,7f445693423356d8ddf7ef8de72dc066,dgm_chineseaircrafttaiwan__7f445693423356d8ddf7ef8de72dc066
thirty-one pla y-9 ew,thirty-one PLA Shaanxi Y-9 electronic warfare,Media,thirty-one PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,3480c51724d523d39078ca1717a04967,dgm_chineseaircrafttaiwan__3480c51724d523d39078ca1717a04967
thirty-two pla y-9 ew,thirty-two PLA Shaanxi Y-9 electronic warfare,Person,thirty-two PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,aa9caad4213fb68530bc3d1065c1bde9,dgm_chineseaircrafttaiwan__aa9caad4213fb68530bc3d1065c1bde9
thirty-three pla y-9 ew,thirty-three PLA Shaanxi Y-9 electronic warfare,ForeignMinister,thirty-three PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,92c9fd2c951b832b12855b6e9bacbf71,dgm_chineseaircrafttaiwan__92c9fd2c951b832b12855b6e9bacbf71
thirty-four pla y-9 ew,thirty-four PLA Shaanxi Y-9 electronic warfare,Legislator,thirty-four PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,283b032f41451a8738c8ce15c74f87ba,dgm_chineseaircrafttaiwan__283b032f41451a8738c8ce15c74f87ba
thirty-five pla y-9 ew,thirty-five PLA Shaanxi Y-9 electronic warfare,Exec,thirty-five PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,4fdd9bda256145c47dd6d661556956cf,dgm_chineseaircrafttaiwan__4fdd9bda256145c47dd6d661556956cf
thirty-six pla y-9 ew,thirty-six PLA Shaanxi Y-9 electronic warfare,ForeignMinister,thirty-six PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,b8d61156a9c2e9aad85411d00a3aae2f,dgm_chineseaircrafttaiwan__b8d61156a9c2e9aad85411d00a3aae2f
thirty-seven pla y-9 ew,thirty-seven PLA Shaanxi Y-9 electronic warfare,Keyphrase,thirty-seven PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,e801aad4e5966beb86532bf5023447e3,dgm_chineseaircrafttaiwan__e801aad4e5966beb86532bf5023447e3
thirty-eight pla y-9 ew,thirty-eight PLA Shaanxi Y-9 electronic warfare,Legislator,thirty-eight PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,1a83ededa13deded4d9f6d01b0fdeae8,dgm_chineseaircrafttaiwan__1a83ededa13deded4d9f6d01b0fdeae8
thirty-nine pla y-9 ew,thirty-nine PLA Shaanxi Y-9 electronic warfare,Shipping,thirty-nine PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,7ca47b1c53f72c03e6e0ae7a1e4ae7c4,dgm_chineseaircrafttaiwan__7ca47b1c53f72c03e6e0ae7a1e4ae7c4
forty pla y-9 ew,forty PLA Shaanxi Y-9 electronic warfare,Pipeline,forty PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,9b781e58ab09ce8790c16f25d1658e46,dgm_chineseaircrafttaiwan__9b781e58ab09ce8790c16f25d1658e46
forty-one pla y-9 ew,forty-one PLA Shaanxi Y-9 electronic warfare,Organization,forty-one PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,195bba18d6467dc9b425ed11f283b955,dgm_chineseaircrafttaiwan__195bba18d6467dc9b425ed11f283b955
forty-two pla y-9 ew,forty-two PLA Shaanxi Y-9 electronic warfare,AAEntity,forty-two PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,e72d40f0a04a264f3a20e5433b9a4da9,dgm_chineseaircrafttaiwan__e72d40f0a04a264f3a20e5433b9a4da9
forty-three pla y-9 ew,forty-three PLA Shaanxi Y-9 electronic warfare,DiplomaticFacilities,forty-three PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,47653ba5e2ead33dc78f400dda2d749a,dgm_chineseaircrafttaiwan__47653ba5e2ead33dc78f400dda2d749a
forty-four pla y-9 ew,forty-four PLA Shaanxi Y-9 electronic warfare,Keyphrase,forty-four PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,2e00c21e7314018d19f370f19e064717,dgm_chineseaircrafttaiwan__2e00c21e7314018d19f370f19e064717
forty-five pla y-9 ew,forty-five PLA Shaanxi Y-9 electronic warfare,Consulates,forty-five PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,1d7b6cb3cdbe9347ca0ffa3e53c41329,dgm_chineseaircrafttaiwan__1d7b6cb3cdbe9347ca0ffa3e53c41329
forty-six pla y-9 ew,forty-six PLA Shaanxi Y-9 electronic warfare,IndustryTerm,forty-six PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,20c2e2c846e8316ff9917f7f89740131,dgm_chineseaircrafttaiwan__20c2e2c846e8316ff9917f7f89740131
forty-seven pla y-9 ew,forty-seven PLA Shaanxi Y-9 electronic warfare,News,forty-seven PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,143e5694dbb6e4033ae6c6b763193ad2,dgm_chineseaircrafttaiwan__143e5694dbb6e4033ae6c6b763193ad2
forty-eight pla y-9 ew,forty-eight PLA Shaanxi Y-9 electronic warfare,Diplomat,forty-eight PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,e25322b9373651803a5b5f3f3efe23ce,dgm_chineseaircrafttaiwan__e25322b9373651803a5b5f3f3efe23ce
forty-nine pla y-9 ew,forty-nine PLA Shaanxi Y-9 electronic warfare,Wells,forty-nine PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,5d8abe1898dda08ae57b1796eff48a8c,dgm_chineseaircrafttaiwan__5d8abe1898dda08ae57b1796eff48a8c
fifty pla y-9 ew,fifty PLA Shaanxi Y-9 electronic warfare,News,fifty PLA Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,05fb611a3427677c8f186840d36faf95,dgm_chineseaircrafttaiwan__05fb611a3427677c8f186840d36faf95
y-9 ew,one Shaanxi Y-9 electronic warfare,LegislativeCommittee,one Shaanxi Y-9 electronic warfare,,dgm_chineseaircrafttaiwan,79e47890356d329d2b75bd305471a174,dgm_chineseaircrafttaiwan__79e47890356d329d2b75bd305471a174
one pla y-8 ew,one PLA Shaanxi Y-8 electronic warfare,space,one PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,0ff7b554339b2e33afb3f3abf92d2ddc,dgm_chineseaircrafttaiwan__0ff7b554339b2e33afb3f3abf92d2ddc
two pla y-8 ew,two PLA Shaanxi Y-8 electronic warfare,FTO,two PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,eae20b5c229b1ff9a7fdc269643b4f88,dgm_chineseaircrafttaiwan__eae20b5c229b1ff9a7fdc269643b4f88
three pla y-8 ew,three PLA Shaanxi Y-8 electronic warfare,Exec,three PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,1d664e58654c8a4a5aaa9c6c3d193f9b,dgm_chineseaircrafttaiwan__1d664e58654c8a4a5aaa9c6c3d193f9b
four pla y-8 ew,four PLA Shaanxi Y-8 electronic warfare,LegislativeCommittee,four PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,16419241858631bfd4880bf7994e12ca,dgm_chineseaircrafttaiwan__16419241858631bfd4880bf7994e12ca
five pla y-8 ew,five PLA Shaanxi Y-8 electronic warfare,Refinery,five PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,b235bb14fa5de8a7c6b1b80134313e1b,dgm_chineseaircrafttaiwan__b235bb14fa5de8a7c6b1b80134313e1b
six pla y-8 ew,six PLA Shaanxi Y-8 electronic warfare,Pipeline,six PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,c360e29a870ae6c74bf9f216768ce4fc,dgm_chineseaircrafttaiwan__c360e29a870ae6c74bf9f216768ce4fc
seven pla y-8 ew,seven PLA Shaanxi Y-8 electronic warfare,FTO,seven PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,4b095ba788455b9dea20d505b6f9774c,dgm_chineseaircrafttaiwan__4b095ba788455b9dea20d505b6f9774c
eight pla y-8 ew,eight PLA Shaanxi Y-8 electronic warfare,Organization,eight PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,20469ce57be2fd6f2dd3f57fd5520f11,dgm_chineseaircrafttaiwan__20469ce57be2fd6f2dd3f57fd5520f11
nine pla y-8 ew,nine PLA Shaanxi Y-8 electronic warfare,ForeignMinister,nine PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,7638c894390d327127941b3882d0e9a6,dgm_chineseaircrafttaiwan__7638c894390d327127941b3882d0e9a6
ten pla y-8 ew,ten PLA Shaanxi Y-8 electronic warfare,space,ten PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,8d451d9802f7024dc592f09429b1add1,dgm_chineseaircrafttaiwan__8d451d9802f7024dc592f09429b1add1
eleven pla y-8 ew,eleven PLA Shaanxi Y-8 electronic warfare,Wells,eleven PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,f214c2e29c52c4bb617905f9cc68816a,dgm_chineseaircrafttaiwan__f214c2e29c52c4bb617905f9cc68816a
twelve pla y-8 ew,twelve PLA Shaanxi Y-8 electronic warfare,Diplomat,twelve PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,fd88e76cbf047b6030b708d3f8e2af18,dgm_chineseaircrafttaiwan__fd88e76cbf047b6030b708d3f8e2af18
thirteen pla y-8 ew,thirteen PLA Shaanxi Y-8 electronic warfare,Organization,thirteen PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,a94c3b832a4d218a44f6b62b65d4b036,dgm_chineseaircrafttaiwan__a94c3b832a4d218a44f6b62b65d4b036
fourteen pla y-8 ew,fourteen PLA Shaanxi Y-8 electronic warfare,ForeignMinister,fourteen PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,7225923d8c3c87691c82c0756e719c69,dgm_chineseaircrafttaiwan__7225923d8c3c87691c82c0756e719c69
fifteen pla y-8 ew,fifteen PLA Shaanxi Y-8 electronic warfare,Diplomat,fifteen PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,71ff509d3fdba42601dde31c5dd5ab62,dgm_chineseaircrafttaiwan__71ff509d3fdba42601dde31c5dd5ab62
sixteen pla y-8 ew,sixteen PLA Shaanxi Y-8 electronic warfare,Refinery,sixteen PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,61ee386a7f22190c85177c509a6307ea,dgm_chineseaircrafttaiwan__61ee386a7f22190c85177c509a6307ea
seventeen pla y-8 ew,seventeen PLA Shaanxi Y-8 electronic warfare,FTO,seventeen PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,2175bec23bc3f140af9aee679cf53883,dgm_chineseaircrafttaiwan__2175bec23bc3f140af9aee679cf53883
eighteen pla y-8 ew,eighteen PLA Shaanxi Y-8 electronic warfare,ForeignMinistry,eighteen PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,a98fc85ab27311b10035b26723285310,dgm_chineseaircrafttaiwan__a98fc85ab27311b10035b26723285310
nineteen pla y-8 ew,nineteen PLA Shaanxi Y-8 electronic warfare,CompanyKeyword,nineteen PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,15740637589a1ad3c33a16e1455f1f3b,dgm_chineseaircrafttaiwan__15740637589a1ad3c33a16e1455f1f3b
twenty pla y-8 ew,twenty PLA Shaanxi Y-8 electronic warfare,Pipeline,twenty PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,de555ed77d2f165dac561bdb8e9ede25,dgm_chineseaircrafttaiwan__de555ed77d2f165dac561bdb8e9ede25
twenty-one pla y-8 ew,twenty-one PLA Shaanxi Y-8 electronic warfare,CompanyKeyword,twenty-one PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,f698e1fb0b584f6a478891387ca39915,dgm_chineseaircrafttaiwan__f698e1fb0b584f6a478891387ca39915
twenty-two pla y-8 ew,twenty-two PLA Shaanxi Y-8 electronic warfare,Organization,twenty-two PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,0641e43414f08690625eef45c7888ea0,dgm_chineseaircrafttaiwan__0641e43414f08690625eef45c7888ea0
twenty-three pla y-8 ew,twenty-three PLA Shaanxi Y-8 electronic warfare,space,twenty-three PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,11c6024e13e7e90fd4792ae78ddf5aaf,dgm_chineseaircrafttaiwan__11c6024e13e7e90fd4792ae78ddf5aaf
twenty-four pla y-8 ew,twenty-four PLA Shaanxi Y-8 electronic warfare,space,twenty-four PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,7689511905b0b9bff866de2e25421a7a,dgm_chineseaircrafttaiwan__7689511905b0b9bff866de2e25421a7a
twenty-five pla y-8 ew,twenty-five PLA Shaanxi Y-8 electronic warfare,DiplomaticFacilities,twenty-five PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,58480c186a183c7a6367e3d66ecf74b1,dgm_chineseaircrafttaiwan__58480c186a183c7a6367e3d66ecf74b1
twenty-six pla y-8 ew,twenty-six PLA Shaanxi Y-8 electronic warfare,Consulates,twenty-six PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,eb8670f148d998d8858345561f2abbaa,dgm_chineseaircrafttaiwan__eb8670f148d998d8858345561f2abbaa
twenty-seven pla y-8 ew,twenty-seven PLA Shaanxi Y-8 electronic warfare,LegislativeCommittee,twenty-seven PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,d580e9b7b28141f406c86acb54bc5cc2,dgm_chineseaircrafttaiwan__d580e9b7b28141f406c86acb54bc5cc2
twenty-eight pla y-8 ew,twenty-eight PLA Shaanxi Y-8 electronic warfare,Legislator,twenty-eight PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,7927753b30f46383f061709b6bbd858f,dgm_chineseaircrafttaiwan__7927753b30f46383f061709b6bbd858f
twenty-nine pla y-8 ew,twenty-nine PLA Shaanxi Y-8 electronic warfare,AAEntity,twenty-nine PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,273b646af7f67c7762e56785af7116a3,dgm_chineseaircrafttaiwan__273b646af7f67c7762e56785af7116a3
thirty pla y-8 ew,thirty PLA Shaanxi Y-8 electronic warfare,ForeignMinistry,thirty PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,44a64653f8bcde063cdfd7740c840ece,dgm_chineseaircrafttaiwan__44a64653f8bcde063cdfd7740c840ece
thirty-one pla y-8 ew,thirty-one PLA Shaanxi Y-8 electronic warfare,ForeignMinister,thirty-one PLA Shaanxi Y-8 electronic warfare,,dgm_chineseaircrafttaiwan,da3290edd8228545f4156b9414e4e216,dgm_chineseaircrafttaiwan__da3290edd8228545f4156b9414e4e216
